,ZC3H11A (9877)
ACH-000452,-0.22032442242800002
ACH-000454,-0.46285560274899995
ACH-000458,-0.507439228746
ACH-000459,-0.37628174885
ACH-000460,-0.376577329912
ACH-000461,-0.258417946032
ACH-000463,-0.538526833742
ACH-000464,-0.36875347821000004
ACH-000466,-0.38610446877099996
ACH-000467,-0.526322703037
ACH-000468,-0.511723951811
ACH-000469,-0.425095634566
ACH-000470,-0.570423120082
ACH-000471,-0.405675818382
ACH-000472,-0.373024174018
ACH-000473,-0.208193659168
ACH-000475,-0.340533014477
ACH-000476,-0.384629160819
ACH-000477,-0.133253204164
ACH-000480,-0.544544863947
ACH-000481,-0.678398446031
ACH-000483,-0.447591834936
ACH-000484,-0.6316484487780001
ACH-000485,-0.39142351662299996
ACH-000486,-0.08028886421569999
ACH-000487,-0.312573843046
ACH-000488,-0.27622770790999995
ACH-000490,-0.291641485326
ACH-000491,-0.407420190402
ACH-000495,-0.5114590045399999
ACH-000496,-0.22577288000100001
ACH-000499,-0.50964127896
ACH-000500,-0.82691864002
ACH-000502,-0.398733601202
ACH-000503,0.0155366505107
ACH-000505,-0.630126473708
ACH-000507,-0.549872322777
ACH-000510,-0.509095299706
ACH-000511,-0.528530872451
ACH-000512,-0.43258183987899995
ACH-000516,-0.396958967033
ACH-000517,-0.287125104031
ACH-000518,-0.0908623783382
ACH-000520,-0.666185145423
ACH-000521,-0.37669159614799996
ACH-000522,-0.7610109793559999
ACH-000524,-0.312521217184
ACH-000527,-0.20480020311799998
ACH-000528,-0.340874701509
ACH-000537,-0.241545704128
ACH-000541,-0.41907021656800003
ACH-000542,-0.575054519692
ACH-000544,-0.23200423372600001
ACH-000545,-0.625123369336
ACH-000547,-0.0690940623451
ACH-000548,-0.56719030491
ACH-000549,-0.334688573893
ACH-000550,-0.5907586166659999
ACH-000552,-0.33345258373799996
ACH-000556,-0.358162757325
ACH-000557,-0.252898735267
ACH-000570,-0.29992777205800003
ACH-000571,-0.48527134309500003
ACH-000573,-0.6803246837520001
ACH-000576,-0.639506071477
ACH-000580,-0.43462301283699994
ACH-000584,-0.408464683001
ACH-000585,-0.7692927378800001
ACH-000588,-0.357444766608
ACH-000589,-0.792198681197
ACH-000591,-0.11185614016499999
ACH-000593,-0.65815871213
ACH-000600,-0.28607660435800003
ACH-000601,-0.413860331721
ACH-000604,-0.641410444304
ACH-000605,-0.162314739466
ACH-000606,-0.496637078886
ACH-000608,-0.585377633458
ACH-000614,-0.543806820019
ACH-000616,-0.456854708229
ACH-000618,-0.617353611048
ACH-000619,-0.590635866892
ACH-000620,-0.42425243342200003
ACH-000621,-0.249667723169
ACH-000622,-0.39865841935
ACH-000623,-0.36473830715899996
ACH-000624,-0.169586607784
ACH-000627,-0.714860616489
ACH-000630,-0.326008959542
ACH-000632,-0.293096854817
ACH-000633,-0.25383657649
ACH-000637,-0.250496496078
ACH-000638,-0.37924997844700004
ACH-000646,-0.578253506574
ACH-000647,-0.494550968138
ACH-000648,-0.635681117193
ACH-000649,-0.131522807738
ACH-000651,-0.271568484652
ACH-000652,-0.466506154789
ACH-000653,-0.592294231712
ACH-000657,-0.44631264942800003
ACH-000658,-0.718337280716
ACH-000661,-0.415045690137
ACH-000662,-0.726739427445
ACH-000663,-0.307793455406
ACH-000665,-0.402821043929
ACH-000671,-0.500920168057
ACH-000673,-0.376084940843
ACH-000676,-0.531231592832
ACH-000677,-0.36485250659
ACH-000681,-0.315210807611
ACH-000682,-0.416699573021
ACH-000683,-0.598881753458
ACH-000684,-0.42204893203599997
ACH-000688,-0.655992511553
ACH-000693,-0.284970023519
ACH-000694,-0.321165877466
ACH-000695,-0.6822780335969999
ACH-000696,-0.391631636241
ACH-000697,-0.44936080633299996
ACH-000699,-0.292525826572
ACH-000701,-0.363620235125
ACH-000706,-0.70945928192
ACH-000711,-0.488863151625
ACH-000713,-0.45730816149
ACH-000714,-0.522083838985
ACH-000718,-0.36953277484200003
ACH-000720,-0.291000166881
ACH-000721,-0.412760730464
ACH-000724,-0.21329088609299998
ACH-000725,-0.338190136154
ACH-000732,-0.5171229498359999
ACH-000734,-0.230554839465
ACH-000735,-0.467308698759
ACH-000736,-0.327633071096
ACH-000738,-0.5281371317310001
ACH-000746,-0.133829706849
ACH-000747,-0.414957087075
ACH-000748,-0.360444888254
ACH-000753,-0.704872316328
ACH-000756,-0.513466243658
ACH-000757,-0.647683761087
ACH-000758,-0.34478354553
ACH-000760,-0.388856324908
ACH-000763,-0.768052814483
ACH-000764,-0.27586124895799996
ACH-000765,-0.31711979723
ACH-000766,-0.465342313158
ACH-000767,-0.35541909077
ACH-000768,-0.514029324317
ACH-000769,-0.509387212456
ACH-000770,-0.32635797978799996
ACH-000771,-0.38625572329999996
ACH-000773,-0.542558663747
ACH-000776,-0.511064057715
ACH-000777,-0.290802415066
ACH-000778,-0.255892905782
ACH-000781,-0.32873094061
ACH-000782,-0.145846164781
ACH-000783,-0.536862196951
ACH-000784,-0.289295891942
ACH-000785,-1.07464251707
ACH-000787,-0.33965389055600004
ACH-000788,-0.26560906591899996
ACH-000791,-0.395875928331
ACH-000792,-0.323350508894
ACH-000794,-0.19201701475900002
ACH-000796,-0.564911430232
ACH-000799,-0.32825089431800003
ACH-000800,-0.7047360613629999
ACH-000802,-0.218454052071
ACH-000804,-0.32814587323100003
ACH-000805,-0.474452214981
ACH-000809,-0.562002654976
ACH-000810,-0.69048830471
ACH-000811,-0.295550719225
ACH-000817,-0.6517389730659999
ACH-000819,-0.5677038061
ACH-000820,-0.857432727647
ACH-000821,-0.7194144951360001
ACH-000822,-0.449665475329
ACH-000823,-0.363596156937
ACH-000824,-0.320864755682
ACH-000827,-0.253370741956
ACH-000829,-0.547651339539
ACH-000831,-0.207334757414
ACH-000832,-0.465288565263
ACH-000833,-0.392134755524
ACH-000834,-0.398255691071
ACH-000835,-0.223390947448
ACH-000836,-0.204240195
ACH-000837,-0.5140507230529999
ACH-000838,-0.6349394359380001
ACH-000839,-0.637244889527
ACH-000840,-0.414164058882
ACH-000841,-0.601730669215
ACH-000843,-0.223783973123
ACH-000846,-0.335182512859
ACH-000847,-0.471299311893
ACH-000848,-0.415898732712
ACH-000849,-0.5264532612039999
ACH-000851,-0.5294816112699999
ACH-000855,-0.164753700433
ACH-000856,-0.537159030993
ACH-000858,-0.0977776191828
ACH-000859,-0.287534408615
ACH-000861,-0.421863902835
ACH-000862,-0.38198031442100006
ACH-000865,-0.433751455664
ACH-000866,-0.422215532866
ACH-000867,-0.263892034175
ACH-000869,-0.466939770177
ACH-000872,-0.654044859032
ACH-000873,-0.5709847761379999
ACH-000876,-0.0556269305253
ACH-000878,-0.190781023453
ACH-000880,-0.500133288251
ACH-000881,-0.27088252563000004
ACH-000882,-0.516634972268
ACH-000884,-0.277593331944
ACH-000885,-0.40217302115500003
ACH-000887,-0.356299390198
ACH-000888,-0.431128596375
ACH-000889,-0.6762339308319999
ACH-000890,-0.45145239212300003
ACH-000896,-0.409602708812
ACH-000898,-0.501355610167
ACH-000900,-0.7786909536200001
ACH-000901,-0.35720959884000003
ACH-000905,-0.45646609573200003
ACH-000906,-0.182541019296
ACH-000907,-0.6622478491730001
ACH-000910,-0.355496997662
ACH-000911,-0.44467739236000003
ACH-000912,-0.514141354222
ACH-000913,-0.26676170397300003
ACH-000915,-0.280845167338
ACH-000916,-0.89430766049
ACH-000917,-0.37507526656400003
ACH-000921,-0.353641292116
ACH-000924,-0.457055234208
ACH-000926,-0.313371651943
ACH-000928,-0.32481996411499997
ACH-000929,-0.0430517484946
ACH-000932,-0.45548132136299996
ACH-000935,-0.32465350195799997
ACH-000936,-0.420062316872
ACH-000937,-0.546964421898
ACH-000938,-0.6389571543
ACH-000939,-0.47210577088699995
ACH-000941,-0.39174035808700003
ACH-000943,-0.335074725077
ACH-000946,-0.44367483734499996
ACH-000947,-0.406040868929
ACH-000948,-0.474245937399
ACH-000950,-0.471589965634
ACH-000953,-0.595605997422
ACH-000957,-0.489417942852
ACH-000958,-0.009877606169819999
ACH-000960,-0.387633518141
ACH-000963,-0.334317060526
ACH-000968,-0.578495636125
ACH-000969,-0.47160447069399997
ACH-000973,-0.44128445721299997
ACH-000974,-0.0710531497119
ACH-000975,-0.471423255684
ACH-000976,-0.489551354842
ACH-000978,-0.506373015843
ACH-000980,-0.33559435255500003
ACH-000984,-0.465395487805
ACH-000986,-0.37955501993100005
ACH-000988,-0.155922627633
ACH-000993,-0.43473356875299995
ACH-000994,-0.112182902828
ACH-000996,-0.367795907294
ACH-001001,-0.434107172552
ACH-001020,-0.493950708649
ACH-001028,-0.33675683301299997
ACH-001031,-0.18974763523899998
ACH-001038,-0.35790285304799996
ACH-001048,-0.584507034479
ACH-001050,-0.4696476037100001
ACH-001053,-0.6809124611390001
ACH-001054,-0.465583085606
ACH-001061,-0.371836009487
ACH-001067,-0.509184508346
ACH-001075,-0.460098858496
ACH-001096,-0.372893935401
ACH-001128,-0.125188546297
ACH-001134,-0.5672828233039999
ACH-001151,-0.344663434962
ACH-001163,-0.62229071781
ACH-001164,-0.8984547539319999
ACH-001173,-0.267027440252
ACH-001183,-0.766517313252
ACH-001184,-0.515109079288
ACH-001190,-0.417353972076
ACH-001192,-0.209341740594
ACH-001193,-0.338434576157
ACH-001196,-0.34212203586499995
ACH-001197,-0.6483195709089999
ACH-001205,-0.576576092864
ACH-001211,-0.653482023589
ACH-001212,-0.448730129551
ACH-001228,-0.298460069333
ACH-001232,-0.417788678618
ACH-001239,-0.281253998259
ACH-001274,-0.0121600420147
ACH-001275,-0.135074323664
ACH-001277,-0.145385765757
ACH-001278,-0.38461261915899997
ACH-001280,-0.5039597534220001
ACH-001283,-0.674445592606
ACH-001289,-0.643087823037
ACH-001295,-0.31346502542800003
ACH-001300,-0.153626500844
ACH-001301,-0.16173957962000002
ACH-001302,-0.232310781971
ACH-001303,-0.0551066946642
ACH-001306,-0.767518206256
ACH-001318,-0.555738668715
ACH-001322,-0.42421981564800004
ACH-001328,-0.49940106253600003
ACH-001332,-0.41779549951399997
ACH-001333,-0.43243207949600004
ACH-001336,-0.357128849447
ACH-001340,-0.40407945455300004
ACH-001346,-0.35737722869099997
ACH-001353,-0.39773343350100004
ACH-001354,-0.327031582325
ACH-001367,-0.301664067548
ACH-001368,-0.418865000079
ACH-001374,-0.692475685262
ACH-001375,-0.417891524249
ACH-001377,-0.271456374073
ACH-001380,-0.34294209370800005
ACH-001391,-0.5466363657609999
ACH-001407,-0.467568659729
ACH-001408,-0.25234960690499997
ACH-001413,-0.6048883627080001
ACH-001430,-0.39079643156300004
ACH-001431,-0.48582111708000003
ACH-001450,-0.767907780432
ACH-001496,-0.24569520322900001
ACH-001500,-0.49521595171899996
ACH-001521,-0.255261251164
ACH-001523,-0.335252652681
ACH-001532,-0.538439955061
ACH-001536,-0.37263679136699995
ACH-001550,-0.413874320069
ACH-001552,-0.383091893567
ACH-001554,-0.29060718582199996
ACH-001645,-0.412327638807
ACH-001654,-0.30511166991300004
ACH-001715,-0.049797385536199994
ACH-001735,-0.27133255311
ACH-001736,-0.43168778001999997
ACH-001737,-0.35953953446500003
ACH-001740,-0.526634924023
ACH-001745,-0.554212420158
ACH-001750,-0.29028678906
ACH-001765,-0.588536263459
ACH-001956,-0.457840964375
ACH-001957,-0.44644386603200004
