,ARCN1 (372)
ACH-000163,-1.47425973803
ACH-000167,-1.8776479774300001
ACH-000168,-1.17821317733
ACH-000169,-1.40605607765
ACH-000178,-1.1209241282100002
ACH-000182,-1.1092701208
ACH-000183,-1.3728020625600001
ACH-000188,-1.43763218454
ACH-000189,-1.23669617174
ACH-000190,-1.29346404702
ACH-000198,-1.33207379211
ACH-000204,-1.49964620274
ACH-000206,-0.9088579227200001
ACH-000207,-1.56392577661
ACH-000211,-1.00198356513
ACH-000215,-1.05384888383
ACH-000221,-0.8950225591590001
ACH-000222,-0.997325724545
ACH-000223,-1.19501631535
ACH-000226,-1.29115683012
ACH-000227,-1.45409547957
ACH-000228,-1.3784180741799998
ACH-000231,-1.13062813838
ACH-000232,-1.21942525017
ACH-000233,-1.4771593263499998
ACH-000234,-1.2985988479100001
ACH-000235,-1.0550165895399999
ACH-000237,-1.16218700516
ACH-000238,-1.22895125139
ACH-000243,-0.9895863506820001
ACH-000244,-0.939235854372
ACH-000246,-1.38132526387
ACH-000248,-1.2375906999500002
ACH-000250,-1.4539111027200002
ACH-000251,-1.04994411468
ACH-000253,-1.3534069363799999
ACH-000255,-1.1002619400799998
ACH-000256,-1.1149987376200001
ACH-000257,-1.05234407911
ACH-000258,-0.8021692087019999
ACH-000259,-1.42380655712
ACH-000260,-1.3083911771899999
ACH-000261,-1.13553289059
ACH-000262,-1.40247851191
ACH-000263,-0.9264215443549999
ACH-000264,-1.15138268514
ACH-000265,-1.07211534888
ACH-000266,-1.0310772690899999
ACH-000272,-1.41318522504
ACH-000273,-1.57838703588
ACH-000274,-1.32251743855
ACH-000277,-1.4304598468799998
ACH-000278,-1.22078655018
ACH-000279,-1.12729228796
ACH-000280,-1.15436752937
ACH-000281,-0.7223107021140001
ACH-000288,-1.27576783017
ACH-000291,-1.2695548151
ACH-000293,-1.10869510543
ACH-000294,-0.380839789789
ACH-000295,-1.0918765959299999
ACH-000296,-1.19451973373
ACH-000302,-1.16580453067
ACH-000304,-1.06763511426
ACH-000307,-1.19048826274
ACH-000308,-0.995946607879
ACH-000310,-1.5758176537200002
ACH-000311,-1.58305178665
ACH-000312,-1.13973706064
ACH-000315,-1.24139831395
ACH-000316,-1.4736043818
ACH-000317,-1.74833280838
ACH-000318,-1.12310986802
ACH-000319,-1.13301817096
ACH-000320,-1.0734849518
ACH-000322,-1.35532891102
ACH-000323,-1.09334537796
ACH-000324,-1.23267297812
ACH-000329,-1.3516228388999998
ACH-000330,-1.61923336039
ACH-000331,-1.2528183289000001
ACH-000332,-0.912110258429
ACH-000334,-1.37749290458
ACH-000335,-1.31171386496
ACH-000336,-1.35312812875
ACH-000337,-1.3186576496100002
ACH-000339,-1.06267644294
ACH-000341,-0.8831146533959999
ACH-000348,-1.1311429531100001
ACH-000350,-1.07098274944
ACH-000352,-1.2167864770299999
ACH-000356,-0.9028290778970001
ACH-000361,-1.21217552362
ACH-000362,-1.5126868561700002
ACH-000363,-1.3562896141999998
ACH-000364,-1.2570911644
ACH-000365,-1.1756754876100002
ACH-000366,-1.33359131362
ACH-000368,-1.53698613674
ACH-000374,-1.5963109566999998
ACH-000375,-1.31760703213
ACH-000376,-1.2184803724
ACH-000381,-1.15983993373
ACH-000383,-1.59593325586
ACH-000387,-1.17430913801
ACH-000389,-1.09729038852
ACH-000390,-1.04188503407
ACH-000393,-1.0867021744
ACH-000395,-1.32417615327
ACH-000397,-1.27139827431
ACH-000401,-1.09560616968
ACH-000402,-1.14146173414
ACH-000403,-1.337266678
ACH-000404,-1.07994052029
ACH-000406,-1.2792463688
ACH-000407,-0.99951180881
ACH-000408,-1.12387035721
ACH-000410,-1.26173837827
ACH-000411,-1.78109060629
ACH-000414,-1.11916700753
ACH-000415,-1.19529891991
ACH-000416,-1.1779980246700001
ACH-000420,-1.63235509144
ACH-000421,-1.04726985904
ACH-000424,-1.23696185465
ACH-000425,-1.17121730566
ACH-000426,-1.34220133294
ACH-000427,-1.31186515812
ACH-000433,-1.6032520476199998
ACH-000436,-0.990484884992
ACH-000444,-0.8807651640459999
ACH-000445,-1.3994079921200002
ACH-000448,-1.57709081539
ACH-000450,-1.4999496890600001
ACH-000452,-1.10360356355
ACH-000454,-1.28322135683
ACH-000458,-1.14265527286
ACH-000459,-1.8070404678099998
ACH-000460,-1.19651511814
ACH-000461,-1.27448524784
ACH-000463,-1.0861202497700002
ACH-000464,-1.3429984680899998
ACH-000466,-1.32765471766
ACH-000467,-1.11224060269
ACH-000468,-0.922186799351
ACH-000469,-1.11318921406
ACH-000470,-1.19323236512
ACH-000471,-1.4560007794499998
ACH-000472,-1.21377056529
ACH-000473,-0.9727037043610001
ACH-000475,-1.5164674634
ACH-000476,-1.22370916444
ACH-000477,-1.4343969583399998
ACH-000480,-1.19637740485
ACH-000481,-1.2453705689
ACH-000483,-1.22246824947
ACH-000484,-1.77170017366
ACH-000485,-1.29370906448
ACH-000486,-1.41123561309
ACH-000487,-1.21727924064
ACH-000488,-1.1312086750299999
ACH-000490,-1.1591651560299998
ACH-000491,-1.45370715603
ACH-000495,-1.41700224939
ACH-000496,-1.2146053728200001
ACH-000499,-0.949233600398
ACH-000500,-1.2858883174200002
ACH-000502,-1.2780783860299998
ACH-000503,-1.32929570661
ACH-000505,-1.4644099980200003
ACH-000507,-1.13910630809
ACH-000510,-1.14236895241
ACH-000511,-1.1474690652600001
ACH-000512,-1.2737758643200001
ACH-000516,-0.962219615177
ACH-000517,-1.23955808354
ACH-000518,-1.08682736871
ACH-000520,-1.34755997837
ACH-000521,-0.968446553723
ACH-000522,-0.94726339875
ACH-000524,-1.38397675895
ACH-000527,-1.34219726005
ACH-000528,-1.1887926239
ACH-000537,-1.43600504627
ACH-000541,-1.79927035912
ACH-000542,-1.21991215491
ACH-000544,-1.08972853122
ACH-000545,-1.2407934223200001
ACH-000547,-1.0292868692000001
ACH-000548,-1.23807053849
ACH-000549,-1.2723692776
ACH-000550,-1.15911548039
ACH-000552,-1.1755603591
ACH-000556,-1.33945128283
ACH-000557,-1.27531149958
ACH-000570,-1.2097310426899999
ACH-000571,-1.16819464964
ACH-000573,-1.17028588571
ACH-000576,-0.945548979164
ACH-000580,-0.764103206552
ACH-000584,-1.1235045828599999
ACH-000585,-1.20728241639
ACH-000588,-1.13103659106
ACH-000589,-0.9754483949330001
ACH-000591,-1.15836680784
ACH-000593,-0.976780794918
ACH-000600,-1.5022654142200003
ACH-000601,-1.31024724958
ACH-000604,-1.07804268548
ACH-000605,-1.14798663091
ACH-000606,-1.20769987949
ACH-000608,-1.3086038900799999
ACH-000614,-1.4289529761000002
ACH-000616,-0.957161685405
ACH-000618,-1.25430044377
ACH-000619,-1.24076989389
ACH-000620,-1.2104090854
ACH-000621,-1.5048009682299999
ACH-000622,-1.0470109564
ACH-000623,-1.12572575291
ACH-000624,-1.1002057388
ACH-000627,-1.2158295104899999
ACH-000630,-1.32444303059
ACH-000632,-1.29200146517
ACH-000633,-1.52500605748
ACH-000637,-1.11871258662
ACH-000638,-0.944110716559
ACH-000646,-1.5517885690399997
ACH-000647,-1.3009780175799999
ACH-000648,-1.25754926753
ACH-000649,-1.4127968787
ACH-000651,-0.908720273654
ACH-000652,-0.9520478379530001
ACH-000653,-1.05266477901
ACH-000657,-1.2999440106
ACH-000658,-1.4718848663600002
ACH-000661,-1.0751469842399999
ACH-000662,-1.01993329523
ACH-000663,-1.2621210796
ACH-000665,-1.25375687656
ACH-000671,-1.20568187925
ACH-000673,-1.4416758038
ACH-000676,-0.9430156560549999
ACH-000677,-1.09928410733
ACH-000681,-1.3102725315100001
ACH-000682,-1.24301649089
ACH-000683,-1.09516318323
ACH-000684,-1.23107791543
ACH-000688,-1.93395874268
ACH-000693,-1.31871694081
ACH-000694,-1.11628367127
ACH-000695,-1.2175021212100001
ACH-000696,-1.34011016042
ACH-000697,-1.2865839243700001
ACH-000699,-1.45780283447
ACH-000701,-1.08234920237
ACH-000706,-1.29108120307
ACH-000711,-1.11786858761
ACH-000713,-1.1522305237700001
ACH-000714,-1.57260254221
ACH-000718,-1.44913733959
ACH-000720,-1.12576150481
ACH-000721,-1.14799583043
ACH-000724,-0.874145409575
ACH-000725,-1.89720916784
ACH-000732,-0.9613038822050001
ACH-000734,-1.41771779239
ACH-000735,-1.03082464262
ACH-000736,-1.22494340492
ACH-000738,-0.964708233524
ACH-000746,-0.963594407721
ACH-000747,-1.27504454156
ACH-000748,-1.2803884083600001
ACH-000753,-1.2992844757200002
ACH-000756,-1.2805614373799998
ACH-000757,-1.4056192204299998
ACH-000758,-1.32486696423
ACH-000760,-1.3610289096200001
ACH-000763,-1.26658962104
ACH-000764,-1.42756915023
ACH-000765,-1.6654645726100001
ACH-000766,-1.17712033696
ACH-000767,-0.809972529738
ACH-000768,-1.08304953339
ACH-000769,-1.2849777877700002
ACH-000770,-1.37912412035
ACH-000771,-1.16568783088
ACH-000773,-1.5436939015200002
ACH-000776,-1.27449511717
ACH-000777,-1.0476160310200002
ACH-000778,-1.16452379449
ACH-000781,-1.1541854670899998
ACH-000782,-1.1726387130299998
ACH-000783,-1.7580210395200002
ACH-000784,-1.33659865738
ACH-000785,-1.13746847237
ACH-000787,-0.9120117644760001
ACH-000788,-1.14552074316
ACH-000791,-0.933570398406
ACH-000792,-1.1968297400499999
ACH-000794,-1.49900041724
ACH-000796,-1.31890389026
ACH-000799,-1.53524403462
ACH-000800,-1.02991741789
ACH-000802,-1.2207398913
ACH-000804,-1.4973559554299998
ACH-000805,-1.0338839867899998
ACH-000809,-1.4262842212399998
ACH-000810,-1.47484492498
ACH-000811,-1.30050636253
ACH-000817,-0.984986609101
ACH-000819,-1.05701524131
ACH-000820,-1.06305924158
ACH-000821,-1.0234002736
ACH-000822,-1.31713361778
ACH-000823,-1.22925197343
ACH-000824,-1.9247182868400001
ACH-000827,-1.08134575512
ACH-000829,-1.1645833910899999
ACH-000831,-1.18126083816
ACH-000832,-1.47710477097
ACH-000833,-1.4379602620700003
ACH-000834,-1.16800733207
ACH-000835,-0.7516604663349999
ACH-000836,-1.30375724038
ACH-000837,-1.0748178534000001
ACH-000838,-1.05849224584
ACH-000839,-1.43006642306
ACH-000840,-0.770621244006
ACH-000841,-0.902719066942
ACH-000843,-1.06922254168
ACH-000846,-1.18654553762
ACH-000847,-1.1584101736499999
ACH-000848,-1.3463785783700002
ACH-000849,-1.1262218754100002
ACH-000851,-1.14301256316
ACH-000855,-0.723893357463
ACH-000856,-1.22299639779
ACH-000858,-1.19315908876
ACH-000859,-1.10953331563
ACH-000861,-1.5211589298600001
ACH-000862,-0.86753186442
ACH-000865,-1.0704039914599999
ACH-000866,-1.02075452018
ACH-000867,-1.40540124155
ACH-000869,-1.0755635689
ACH-000872,-1.2015014089799998
ACH-000873,-1.10717175875
ACH-000876,-1.9580850640799998
ACH-000878,-0.537029845672
ACH-000880,-1.23734258014
ACH-000881,-1.07002288466
ACH-000882,-1.32827766402
ACH-000884,-0.9402740688200002
ACH-000885,-1.3541248809600002
ACH-000887,-1.2585741286499998
ACH-000888,-1.3317260901799999
ACH-000889,-1.28304609244
ACH-000890,-1.04004053881
ACH-000896,-1.13775898891
ACH-000898,-1.27963683616
ACH-000900,-1.41797645592
ACH-000901,-1.46136507536
ACH-000905,-1.1567680894499999
ACH-000906,-1.13408277409
ACH-000907,-1.09582801845
ACH-000910,-1.27509892062
ACH-000911,-1.11633184933
ACH-000912,-1.2859670318799998
ACH-000913,-0.970583011106
ACH-000915,-1.0915546708700001
ACH-000916,-0.975359407738
ACH-000917,-1.4263590198700002
ACH-000921,-1.1328659616299999
ACH-000924,-1.52695714614
ACH-000926,-1.47960869871
ACH-000928,-1.14083588326
ACH-000929,-1.26053835791
ACH-000932,-1.1211352132899999
ACH-000935,-1.1053168769
ACH-000936,-0.882426386992
ACH-000937,-1.15568745753
ACH-000938,-1.10798921582
ACH-000939,-1.13615539436
ACH-000941,-1.25683673037
ACH-000943,-1.1662787918700002
ACH-000946,-1.1808670228
ACH-000947,-1.10355344912
ACH-000948,-1.01779277027
ACH-000950,-1.00282069586
ACH-000953,-1.0
ACH-000957,-1.04973345934
ACH-000958,-1.05184618785
ACH-000960,-1.14049656212
ACH-000963,-1.05627157422
ACH-000968,-1.37744180389
ACH-000969,-1.17620182251
ACH-000973,-1.09526641509
ACH-000974,-1.1940079042799998
ACH-000975,-1.1568272108600002
ACH-000976,-0.863464384966
ACH-000978,-0.9644913116789999
ACH-000980,-1.34608656396
ACH-000984,-1.26197566196
ACH-000986,-1.05753263908
ACH-000988,-0.8155359807070001
ACH-000993,-1.19245608585
ACH-000994,-1.66342133651
ACH-000996,-1.1640243593200001
ACH-001001,-1.3707125913100002
ACH-001020,-1.14275804916
ACH-001028,-1.4344415392899998
ACH-001031,-1.18946097434
ACH-001038,-1.18281942313
ACH-001048,-1.25099583548
ACH-001050,-1.43694951794
ACH-001053,-1.3512925013400001
ACH-001054,-1.1205568972700002
ACH-001061,-1.1805468943200002
ACH-001067,-1.2982625825299998
ACH-001075,-0.882241315834
ACH-001096,-1.20737552158
ACH-001128,-1.8504577932700002
ACH-001134,-0.736265786872
ACH-001151,-1.1618855026700001
ACH-001163,-1.2760522270999999
ACH-001164,-1.19028340677
ACH-001173,-1.18130332412
ACH-001183,-1.1967538697799998
ACH-001184,-1.2342709660299997
ACH-001190,-1.2354686875299998
ACH-001192,-0.981671016966
ACH-001193,-1.6933564087200002
ACH-001196,-1.05033414425
ACH-001197,-1.16446974332
ACH-001205,-1.14502368619
ACH-001211,-1.40574950152
ACH-001212,-1.3646229944200001
ACH-001228,-1.08146409181
ACH-001232,-0.90630157465
ACH-001239,-1.39350437394
ACH-001274,-1.3658577116600001
ACH-001275,-1.2756840626200001
ACH-001277,-1.24309813828
ACH-001278,-0.924470647174
ACH-001280,-1.50528196698
ACH-001283,-1.41422033785
ACH-001289,-1.46617786572
ACH-001295,-1.19383436684
ACH-001300,-1.31002572083
ACH-001301,-1.27913211916
ACH-001302,-1.17945381759
ACH-001303,-1.15801637984
ACH-001306,-1.4272212151600001
ACH-001318,-0.865243705592
ACH-001322,-1.25083701588
ACH-001328,-1.5050999163699998
ACH-001332,-1.12350128044
ACH-001333,-1.0491463497700002
ACH-001336,-1.2504159160400001
ACH-001340,-1.25184140517
ACH-001346,-1.21618631069
ACH-001353,-1.13662082123
ACH-001354,-0.976097651047
ACH-001367,-1.25746327957
ACH-001368,-1.4706867795700003
ACH-001374,-1.22834764874
ACH-001375,-1.00457756045
ACH-001377,-1.1967093107200002
ACH-001380,-1.17884561179
ACH-001391,-1.70091642785
ACH-001407,-1.1582966888600001
ACH-001408,-0.9944449718520001
ACH-001413,-1.23208854369
ACH-001430,-1.35609234433
ACH-001431,-1.4085324965700001
ACH-001450,-0.9482854465520001
ACH-001496,-1.37818691162
ACH-001500,-0.9532867105249999
ACH-001521,-1.51454412541
ACH-001523,-0.9254143060860001
ACH-001532,-1.44473437947
ACH-001536,-1.38411391234
ACH-001550,-1.29485289172
ACH-001552,-1.35296908155
ACH-001554,-1.39459499438
ACH-001645,-1.64563607377
ACH-001654,-1.0655169346100002
ACH-001715,-1.4913973177000002
ACH-001735,-1.28629703466
ACH-001736,-1.17142438085
ACH-001737,-1.50884661331
ACH-001740,-1.1034862306
ACH-001745,-1.0893386218799999
ACH-001750,-1.09757228987
ACH-001765,-1.02800380268
ACH-001956,-1.3025286047600002
ACH-001957,-1.5110278409399998
