,R3HDML (140902)
ACH-000381,7.42098237304e-05
ACH-000383,0.0210829772101
ACH-000387,-0.129737051182
ACH-000389,0.156409361112
ACH-000390,-0.04706688013069999
ACH-000393,-0.0553755619039
ACH-000395,-0.525986917252
ACH-000397,-0.0153265506006
ACH-000401,-0.0598370861096
ACH-000402,-0.4601439494899999
ACH-000403,-0.190499093724
ACH-000404,-0.137027875541
ACH-000406,-0.10375173630000001
ACH-000407,-0.0387272114715
ACH-000408,0.012060706511600001
ACH-000410,-0.10814395343800001
ACH-000411,-0.103402921505
ACH-000414,-0.00347737472302
ACH-000415,0.113451528717
ACH-000416,-0.151560377828
ACH-000420,-0.318120054126
ACH-000421,-0.163428996271
ACH-000424,0.038751907501
ACH-000425,-0.143947503428
ACH-000426,-0.154709725973
ACH-000427,-0.185241412313
ACH-000433,-0.134010380995
ACH-000436,-0.462694680432
ACH-000444,-0.08870542103
ACH-000445,-0.225194282154
ACH-000448,0.047237886962699996
ACH-000450,-0.13165177369
ACH-000452,-0.121125251767
ACH-000454,0.07970565844050001
ACH-000458,-0.162981997104
ACH-000459,0.0612115337748
ACH-000460,-0.0420261379491
ACH-000461,-0.0957377450498
ACH-000463,-0.124027728886
ACH-000464,0.06743317701
ACH-000466,-0.06773574210160001
ACH-000467,-0.20167942921100002
ACH-000468,-0.246345853581
ACH-000469,-0.14646456243
ACH-000470,-0.0677530880595
ACH-000471,-0.0315500056589
ACH-000472,-0.142061835774
ACH-000473,-0.0718284483004
ACH-000475,-0.103060124454
ACH-000476,-0.0636913802275
ACH-000477,-0.08284926796810001
ACH-000480,-0.08694726678310001
ACH-000481,-0.18519527614999998
ACH-000483,-0.00527629116259
ACH-000484,-0.16862662142999998
ACH-000485,-0.04601911685769999
ACH-000486,-0.0579463625476
ACH-000487,-0.148178263365
ACH-000488,-0.196951051298
ACH-000490,-0.16927012517200002
ACH-000491,-0.00571892572097
ACH-000495,0.0201812634845
ACH-000496,-0.0542510638258
ACH-000499,0.141602106962
ACH-000500,-0.501480507932
ACH-000502,-0.0228142482405
ACH-000503,0.332645334319
ACH-000505,0.0335482979721
ACH-000507,-0.152020287589
ACH-000510,-0.200777519461
ACH-000511,-0.07238916094160001
ACH-000512,-0.13233320169999999
ACH-000516,-0.226385124582
ACH-000517,-0.0879134660372
ACH-000518,-0.203051139232
ACH-000520,-0.013321666968200002
ACH-000521,-0.112056092659
ACH-000522,-0.0321108010247
ACH-000524,-0.0864172906032
ACH-000527,-0.139006643649
ACH-000528,-0.114543287143
ACH-000537,-0.122046798068
ACH-000541,-0.0662011414141
ACH-000542,-0.037425727479
ACH-000544,0.0798931119751
ACH-000545,-0.165905067861
ACH-000547,0.0706370482054
ACH-000548,-0.119871046516
ACH-000549,0.00529311264186
ACH-000550,-0.188664173861
ACH-000552,0.0978266329046
ACH-000556,-0.151389071215
ACH-000557,-0.348500428518
ACH-000570,-0.210034979246
ACH-000571,-0.09495195149530002
ACH-000573,-0.112694436781
ACH-000576,-0.245617507553
ACH-000580,-0.17393665278200002
ACH-000584,-0.0500472955719
ACH-000585,0.043474029358199995
ACH-000588,-0.114977307565
ACH-000589,-0.07111420846489999
ACH-000591,-0.0493060367566
ACH-000593,-0.133685042821
ACH-000600,-0.114561989166
ACH-000601,-0.054357123607400006
ACH-000604,0.420011919053
ACH-000605,-0.196564447758
ACH-000606,-0.070484901342
ACH-000608,-0.110074917795
ACH-000614,-0.312392377722
ACH-000616,-0.101450077695
ACH-000618,-0.29633108361
ACH-000619,0.0790132536637
ACH-000620,-0.12076453722100002
ACH-000621,0.0376950532293
ACH-000622,-0.10097861599199999
ACH-000623,-0.107164662007
ACH-000624,-0.09086910713139999
ACH-000627,-0.09439257229350001
ACH-000630,0.0695569816589
ACH-000632,-0.131302378988
ACH-000633,-0.18724822981800002
ACH-000637,0.0032848975453
ACH-000638,0.155979064693
ACH-000646,-0.11534850655
ACH-000647,0.09521657545739999
ACH-000648,0.15485049529699998
ACH-000649,0.00308386694704
ACH-000651,-0.0995292790996
ACH-000652,-0.295745489303
ACH-000653,-0.16218095355
ACH-000657,-0.157652689581
ACH-000658,-0.222266640077
ACH-000661,-0.316624959903
ACH-000662,-0.158445896471
ACH-000663,0.0958094513466
ACH-000665,-0.15794724006
ACH-000671,-0.158280394694
ACH-000673,-0.109347179804
ACH-000676,-0.079159485452
ACH-000677,-0.13713386489
ACH-000681,-0.0463770336166
ACH-000682,-0.127507105004
ACH-000683,-0.154690478361
ACH-000684,-0.187043986603
ACH-000688,-0.296312691468
ACH-000693,0.109642086655
ACH-000694,-0.0583849221193
ACH-000695,-0.169635549853
ACH-000696,-0.140709418796
ACH-000697,-0.025044238525999997
ACH-000699,-0.050300435879300005
ACH-000701,-0.207371580194
ACH-000706,-0.0840735863984
ACH-000711,-0.0350230013557
ACH-000713,-0.171816329875
ACH-000714,-0.0354152343326
ACH-000718,-0.21907800184999998
ACH-000720,-0.148069995963
ACH-000721,-0.233533725356
ACH-000724,-0.0970585353068
ACH-000725,0.12280097069
ACH-000732,-0.260050152525
ACH-000734,-0.029410144422
ACH-000735,0.00423462846922
ACH-000736,-0.054365609621900006
ACH-000738,-0.284127709637
ACH-000746,-0.300321773227
ACH-000747,-0.140558972206
ACH-000748,-0.120367779405
ACH-000753,-0.0283707742251
ACH-000756,0.195309311179
ACH-000757,0.0731733809245
ACH-000758,-0.228706208599
ACH-000760,-0.0994023637465
ACH-000763,-0.204699587429
ACH-000764,0.026882848977799998
ACH-000765,0.010520924163899999
ACH-000766,0.0190431607441
ACH-000767,0.049974739666
ACH-000768,-0.156561389892
ACH-000769,-0.189259528614
ACH-000770,-0.0118899765744
ACH-000771,-0.136573583948
ACH-000773,-0.057730654432
ACH-000776,-0.0975949822146
ACH-000777,-0.205626613701
ACH-000778,-0.26070146007899997
ACH-000781,-0.207972058114
ACH-000782,-0.0814066526806
ACH-000783,-0.0071600237789
ACH-000784,-0.0951501593416
ACH-000785,-0.0388320836877
ACH-000787,-0.16220108022
ACH-000788,-0.128325710837
ACH-000791,0.046990884586300005
ACH-000792,-0.007286768119420001
ACH-000794,0.0659752600165
ACH-000796,-0.0465828897683
ACH-000799,-0.11212410205000001
ACH-000800,-0.124187542204
ACH-000802,0.0548290395234
ACH-000804,-0.0442340653383
ACH-000805,-0.20224716586599997
ACH-000809,-0.158908002525
ACH-000810,0.171018021638
ACH-000811,-0.332016033468
ACH-000817,0.166618048997
ACH-000819,-0.215230155614
ACH-000820,-0.045936234989
ACH-000821,-0.102213972072
ACH-000822,-0.206475707982
ACH-000823,-0.100463397775
ACH-000824,-0.0543528457903
ACH-000827,-0.102048227614
ACH-000829,-0.050062802555300004
ACH-000831,-0.118794334602
ACH-000832,0.0484037855895
ACH-000833,-0.09516564601189999
ACH-000834,-0.0788727924378
ACH-000835,-0.10548940768100001
ACH-000836,-0.19913149777
ACH-000837,-0.0860426648261
ACH-000838,-0.200541104403
ACH-000839,-0.121120103696
ACH-000840,-0.010447067972299998
ACH-000841,0.177860928195
ACH-000843,0.00784180961304
ACH-000846,-0.12997916226700001
ACH-000847,-0.169279561746
ACH-000848,-0.132206841904
ACH-000849,-0.0646135305102
ACH-000851,-0.31559289982
ACH-000855,-0.229371989892
ACH-000856,-0.00943575221913
ACH-000858,-0.218710131611
ACH-000859,-0.17440019882899999
ACH-000861,-0.11053674050000001
ACH-000862,-0.172687183838
ACH-000865,-0.08804211335090001
ACH-000866,-0.029331037957599997
ACH-000867,-0.27526401244800003
ACH-000869,-0.0581400745835
ACH-000872,-0.118996284691
ACH-000873,-0.0567500717085
ACH-000876,-0.09651627287460002
ACH-000878,-0.18152286012899999
ACH-000880,-0.0335568171564
ACH-000881,-0.11265734295299999
ACH-000882,-0.229057645999
ACH-000884,-0.14757875451400002
ACH-000885,-0.0517921001661
ACH-000887,0.0674754073982
ACH-000888,-0.167441518849
ACH-000889,0.00020582285410099998
ACH-000890,-0.495026873728
ACH-000896,0.030659323012099997
ACH-000898,-0.0427261886085
ACH-000900,-0.0104451832888
ACH-000901,-0.0323829441634
ACH-000905,-0.0876578109729
ACH-000906,-0.10802517224000001
ACH-000907,-0.31470393316399997
ACH-000910,0.11988764210000001
ACH-000911,-0.115806655912
ACH-000912,-0.150288101532
ACH-000913,-0.07631291429760001
ACH-000915,-0.0370366421136
ACH-000916,0.37518796439499996
ACH-000917,-0.140588980019
ACH-000921,-0.188098645408
ACH-000924,-0.0866629622012
ACH-000926,-0.27289176706
ACH-000928,-0.0365672650341
ACH-000929,-0.173343645085
ACH-000932,-0.0471901689508
ACH-000935,-0.13104904395
ACH-000936,-0.152746196501
ACH-000937,-0.0965607237564
ACH-000938,-0.116305324052
ACH-000939,-0.11225984682199999
ACH-000941,-0.129886551842
ACH-000943,-0.11691468879200001
ACH-000946,-0.040660647860599995
ACH-000947,-0.08485989699169999
ACH-000948,-0.154396971537
ACH-000950,-0.180509524929
ACH-000953,-0.0514951607258
ACH-000957,-0.265801080026
ACH-000958,-0.07478835974339999
ACH-000960,-0.05748662305430001
ACH-000963,-0.0946096750779
ACH-000968,0.04648657653419999
ACH-000969,-0.117318602115
ACH-000973,-0.074964203533
ACH-000974,-0.0839626316326
ACH-000975,0.0361691906475
ACH-000976,-0.067255210092
ACH-000978,-0.382698893911
ACH-000980,-0.06911707888730001
ACH-000984,-0.187925472689
ACH-000986,-0.024079667083900004
ACH-000988,-0.211229901655
ACH-000993,-0.250013916069
ACH-000994,-0.172603330186
ACH-000996,-0.22449715292800002
ACH-001001,-0.0424370184129
ACH-001020,-0.17937816321199998
ACH-001028,-0.252261686476
ACH-001031,-0.0390797641485
ACH-001038,0.0307863502511
ACH-001048,-0.126015686262
ACH-001050,-0.06679818765
ACH-001053,-0.0776949425686
ACH-001054,-0.0862363553477
ACH-001061,-0.0928367915901
ACH-001067,-0.0854489666988
ACH-001075,-0.24587656511599998
ACH-001096,-0.14812074022399999
ACH-001128,-0.152212196096
ACH-001134,-0.148485362696
ACH-001151,-0.00782861431911
ACH-001163,-0.219866726261
ACH-001164,-0.0149905525642
ACH-001173,-0.0995142645413
ACH-001183,-0.08257951886260001
ACH-001184,-0.022940479548
ACH-001190,-0.09615529888
ACH-001192,-0.056635015831199995
ACH-001193,-0.191582035999
ACH-001196,-0.14916724182
ACH-001197,-0.052297454384699994
ACH-001205,-0.0923593214756
ACH-001211,-0.00177146942411
ACH-001212,-0.312898293216
ACH-001228,0.118557826918
ACH-001232,-0.09021518329730001
ACH-001239,-0.23093896443300002
ACH-001274,-0.032999355728599994
ACH-001275,-0.06309276551450001
ACH-001277,-0.0375860337052
ACH-001278,-0.0400658789941
ACH-001280,0.272357462343
ACH-001283,-0.0666350841388
ACH-001289,0.0183509290594
ACH-001295,-0.076027520392
ACH-001300,0.07721387447650001
ACH-001301,-0.302554455063
ACH-001302,-0.048767142435699996
ACH-001303,-0.0487856675216
ACH-001306,-0.21762207749
ACH-001318,-0.20749925891399998
ACH-001322,-0.018532874250900003
ACH-001328,-0.0166828639746
ACH-001332,-0.10466530703600001
ACH-001333,0.045154593781300004
ACH-001336,-0.0397813310109
ACH-001340,-0.12179989165999999
ACH-001346,-0.10621170091700001
ACH-001353,-0.0507180153685
ACH-001354,0.49762548005
ACH-001367,-0.007484415197729999
ACH-001368,-0.188296271445
ACH-001374,-0.0380300941008
ACH-001375,0.038157938371399996
ACH-001377,-0.31702048512200004
ACH-001380,-0.0827306473055
ACH-001391,-0.305331873704
ACH-001407,-0.10729305385500001
ACH-001408,-0.0336970885216
ACH-001413,-0.109219009692
ACH-001430,-0.109930297168
ACH-001431,-0.288868839383
ACH-001450,-0.0642305479785
ACH-001496,-0.107520000952
ACH-001500,-0.156707281338
ACH-001521,0.0552855438512
ACH-001523,-0.116068302462
ACH-001532,-0.12217311717599999
ACH-001536,-0.256763083456
ACH-001550,-0.046975468514599994
ACH-001552,0.110437228738
ACH-001554,-0.150865641602
ACH-001645,0.049797293323
ACH-001654,-0.042770038779
ACH-001715,-0.597197686937
ACH-001735,-0.154305806814
ACH-001736,-0.08600675590739999
ACH-001737,-0.0235532363625
ACH-001740,-0.00646958525302
ACH-001745,-0.150136723513
ACH-001750,-0.28681870531
ACH-001765,-0.111385854987
ACH-001956,-0.05568113208380001
ACH-001957,-0.0348844069264
