,BACE1 (23621)
ACH-000915,-0.205964093947
ACH-000916,-0.3837318398
ACH-000917,-0.18884116635099998
ACH-000921,-0.157133218988
ACH-000924,-0.0862726291667
ACH-000926,-0.246602735669
ACH-000928,-0.262341574147
ACH-000929,0.00861811766366
ACH-000932,-0.231441473176
ACH-000935,-0.00326010906704
ACH-000936,-0.044029843266099995
ACH-000937,-0.17817701971500002
ACH-000938,-0.103971084609
ACH-000939,-0.183123364756
ACH-000941,-0.283222301448
ACH-000943,-0.15087591772700001
ACH-000946,-0.272741362704
ACH-000947,-0.153214195922
ACH-000948,-0.194428945563
ACH-000950,-0.22700999571199998
ACH-000953,-0.0972623322379
ACH-000957,-0.129161402836
ACH-000958,-0.12236564185599999
ACH-000960,-0.142172521174
ACH-000963,-0.18515394663899998
ACH-000968,-0.29410791657499996
ACH-000969,-0.054422850217900005
ACH-000973,-0.24935033350299998
ACH-000974,-0.123054281033
ACH-000975,-0.0977601352063
ACH-000976,-0.15905259621099999
ACH-000978,-0.50079211253
ACH-000980,-0.308643975204
ACH-000984,-0.109346914412
ACH-000986,-0.108972134629
ACH-000988,-0.422779720463
ACH-000993,-0.0736271988407
ACH-000994,-0.0853741666354
ACH-000996,-0.27017531404399997
ACH-001001,-0.16680319201
ACH-001020,-0.153416306778
ACH-001028,-0.112383509485
ACH-001031,-0.135621137402
ACH-001038,-0.167040084816
ACH-001048,-0.17011892658799999
ACH-001050,-0.231521190324
ACH-001053,0.010966395936399998
ACH-001054,-0.27606471173
ACH-001061,-0.263902663553
ACH-001067,0.0191917310339
ACH-001075,-0.130814691854
ACH-001096,-0.153121363686
ACH-001128,0.09647504097750001
ACH-001134,-0.171314069966
ACH-001151,-0.2309171117
ACH-001163,-0.147239823031
ACH-001164,-0.22742799164000002
ACH-001173,-0.210122975984
ACH-001183,-0.0434416462557
ACH-001184,-0.245400527717
ACH-001190,-0.21050787434700002
ACH-001192,-0.27516634638099996
ACH-001193,-0.149759662476
ACH-001196,-0.11143932387800001
ACH-001197,0.0318353715056
ACH-001205,-0.22496329221900002
ACH-001211,-0.22277521476
ACH-001212,-0.315329789393
ACH-001228,-0.122535646828
ACH-001232,-0.0971351937359
ACH-001239,-0.167783305169
ACH-001274,-0.235194512082
ACH-001275,-0.39195516434
ACH-001277,-0.24258634256099998
ACH-001278,0.008339007307720001
ACH-001280,-0.210598600267
ACH-001283,-0.08804402431089998
ACH-001289,-0.0627212980576
ACH-001295,-0.219794666917
ACH-001300,-0.267703375174
ACH-001301,-0.287193609284
ACH-001302,-0.19737577491
ACH-001303,-0.176934409859
ACH-001306,-0.258721577011
ACH-001318,-0.0518800265723
ACH-001322,-0.330486520756
ACH-001328,-0.152250481762
ACH-001332,0.0889025887888
ACH-001333,-0.07713321963160001
ACH-001336,-0.24774138163400003
ACH-001340,-0.256522687204
ACH-001346,-0.127265689489
ACH-001353,-0.223606793259
ACH-001354,-0.258185993254
ACH-001367,-0.418968795819
ACH-001368,-0.213888333311
ACH-001374,0.27459092528
ACH-001375,-0.366872614577
ACH-001377,-0.273683533737
ACH-001380,-0.17675967368599999
ACH-001391,-0.108602672696
ACH-001407,-0.146049226215
ACH-001408,-0.124748355043
ACH-001413,-0.12950130519300002
ACH-001430,-0.07869122567180001
ACH-001431,-0.103130194932
ACH-001450,-0.19898279481199999
ACH-001496,-0.215772004428
ACH-001500,-0.17286314104400002
ACH-001521,-0.12008630216600001
ACH-001523,-0.138896919059
ACH-001532,-0.0896581389414
ACH-001536,-0.22971674893199998
ACH-001550,-0.0865426727165
ACH-001552,0.072120168747
ACH-001554,-0.10542658773800001
ACH-001645,-0.287995345942
ACH-001654,-0.143444785032
ACH-001715,-0.197965282418
ACH-001735,-0.09287792116389999
ACH-001736,-0.11262420301899999
ACH-001737,0.028332632046
ACH-001740,-0.21141926240400002
ACH-001745,-0.234902641307
ACH-001750,-0.010621001797700001
ACH-001765,-0.08537049109169999
ACH-001956,-0.136785408739
ACH-001957,-0.17542861590199998
