,RNASEL (6041)
ACH-000768,-0.0133860496398
ACH-000769,0.0562947451903
ACH-000770,-0.0658354481882
ACH-000771,0.0044507765305100006
ACH-000773,-0.106006677084
ACH-000776,-0.0179335288324
ACH-000777,-0.040187398623099994
ACH-000778,-0.140047457147
ACH-000781,0.012533021585600001
ACH-000782,0.0723703158543
ACH-000783,0.0330467994037
ACH-000784,-0.0822353580626
ACH-000785,-0.0826714382262
ACH-000787,0.00325334784293
ACH-000788,-0.0123267016833
ACH-000791,0.026833755030200003
ACH-000792,0.0645257689672
ACH-000794,0.06651848859659999
ACH-000796,0.038983064735199996
ACH-000799,0.143405308972
ACH-000800,-0.158502246276
ACH-000802,-0.014138213908200001
ACH-000804,-0.029702780954
ACH-000805,0.0905206992263
ACH-000809,-0.119383481381
ACH-000810,0.11507839912699999
ACH-000811,-0.0036359247568500002
ACH-000817,-0.16296514865999998
ACH-000819,-0.010162991803399999
ACH-000820,-0.132296950935
ACH-000821,0.07770195264789999
ACH-000822,-0.11279072381
ACH-000823,0.0176877806063
ACH-000824,-0.0636869912251
ACH-000827,0.100165299288
ACH-000829,-0.11405282292999999
ACH-000831,0.047453424532699996
ACH-000832,-0.0569628449591
ACH-000833,-0.18022205475900002
ACH-000834,0.073251545458
ACH-000835,0.042745665363499996
ACH-000836,-0.08905373561489999
ACH-000837,0.0649990291845
ACH-000838,-0.0287080772968
ACH-000839,0.0233181915417
ACH-000840,-0.0797872803297
ACH-000841,0.0255127712514
ACH-000843,-0.00420474228505
ACH-000846,-0.0586076354921
ACH-000847,-0.011982656272799999
ACH-000848,0.0653607098308
ACH-000849,-0.033509090474799996
ACH-000851,-0.06951972885839999
ACH-000855,-0.0618598489491
ACH-000856,-0.0505734751126
ACH-000858,0.120599275075
ACH-000859,0.009417414935719999
ACH-000861,-0.053128123164800006
ACH-000862,-0.050866778529000005
ACH-000865,-0.07916686901650001
ACH-000866,-0.0473304792616
ACH-000867,-0.1305442242
ACH-000869,0.027143439670299998
ACH-000872,0.0199441948171
ACH-000873,-0.221285878547
ACH-000876,-0.14880712556700001
ACH-000878,0.19816565935400002
ACH-000880,0.049011960008
ACH-000881,-0.00664041067501
ACH-000882,-0.0398261642703
ACH-000884,-0.0332278526418
ACH-000885,-0.0318337984841
ACH-000887,-0.030363316995599996
ACH-000888,0.021393000758799997
ACH-000889,-0.08580803961729999
ACH-000890,-0.0465287941758
ACH-000896,-0.11011173183499999
ACH-000898,0.038965873909800004
ACH-000900,-0.109999102111
ACH-000901,0.041375448406800006
ACH-000905,-0.034914139151300004
ACH-000906,-0.042397439828000004
ACH-000907,0.0123811254761
ACH-000910,-0.08048180823319999
ACH-000911,0.035244031177099996
ACH-000912,-0.0183877790412
ACH-000913,-0.203610612811
ACH-000915,-0.0008036386406689999
ACH-000916,-0.294524784526
ACH-000917,0.0005568228235160001
ACH-000921,-0.00243717210668
ACH-000924,-0.147509078859
ACH-000926,-0.0112787099962
ACH-000928,0.018468925719400002
ACH-000929,0.00961722372771
ACH-000932,-0.010639379158199999
ACH-000935,0.0906223713273
ACH-000936,-0.102548497272
ACH-000937,-0.062391165105499996
ACH-000938,0.015742980265799997
ACH-000939,-0.0365224425111
ACH-000941,-0.026591473728400004
ACH-000943,-0.0460573609124
ACH-000946,-0.0138832203557
ACH-000947,0.0302856325273
ACH-000948,-0.053311347338
ACH-000950,0.241499864054
ACH-000953,0.0396186414348
ACH-000957,0.0274345713818
ACH-000958,-0.118514996818
ACH-000960,-0.112991275133
ACH-000963,-0.319531732116
ACH-000968,0.175348804927
ACH-000969,-0.0959742055601
ACH-000973,-0.12929479116599998
ACH-000974,-0.0300966305702
ACH-000975,0.021548860633700002
ACH-000976,-0.0279964486302
ACH-000978,-0.169150563134
ACH-000980,-0.0186540877982
ACH-000984,0.006390932996819999
ACH-000986,-0.0040430515829599995
ACH-000988,-0.078508055515
ACH-000993,0.0944133641804
ACH-000994,-0.211424572074
ACH-000996,-0.00734577610153
ACH-001001,-0.09374404094010001
ACH-001020,-0.055958071375199994
ACH-001028,-0.062084367162600004
ACH-001031,0.013698408037700002
ACH-001038,-0.0576783483688
ACH-001048,-0.010505582127200002
ACH-001050,0.0634610984119
ACH-001053,-0.0242290592275
ACH-001054,-0.0109192892984
ACH-001061,-0.0151159459026
ACH-001067,-0.0398951358907
ACH-001075,-0.06735512583190001
ACH-001096,-0.191998267897
ACH-001128,0.156060429941
ACH-001134,-0.193732507201
ACH-001151,-0.052096548234299996
ACH-001163,-0.124690206215
ACH-001164,-0.14659522799
ACH-001173,0.0203340091098
ACH-001183,-0.0332688596057
ACH-001184,-0.0591444411632
ACH-001190,0.0399928482003
ACH-001192,-0.0725027051787
ACH-001193,0.168272206415
ACH-001196,0.0345408033208
ACH-001197,0.0452239738691
ACH-001205,-0.143973695394
ACH-001211,0.0127081476358
ACH-001212,0.0356294044521
ACH-001228,-0.183643125117
ACH-001232,-0.137335433558
ACH-001239,-0.10638480124600001
ACH-001274,0.0079000247459
ACH-001275,0.06725325637780001
ACH-001277,0.071103729324
ACH-001278,-0.140763571657
ACH-001280,-0.0602965320464
ACH-001283,-0.0135660353126
ACH-001289,-0.132454555281
ACH-001295,0.00801245451967
ACH-001300,-0.0145335570211
ACH-001301,0.06099202919
ACH-001302,0.210610764745
ACH-001303,-0.0840203138142
ACH-001306,-0.0899942450595
ACH-001318,-0.0007311458336060001
ACH-001322,-0.108879680702
ACH-001328,0.051456825990399996
ACH-001332,0.159746463758
ACH-001333,-0.061988232639199996
ACH-001336,-0.018171691451099998
ACH-001340,-0.034910150309
ACH-001346,0.0109870024171
ACH-001353,-0.160687890211
ACH-001354,-0.347509881712
ACH-001367,0.0622662020388
ACH-001368,-0.098373783792
ACH-001374,0.048816155300900006
ACH-001375,-0.00263812209348
ACH-001377,-0.0341593384061
ACH-001380,-0.10909384579000002
ACH-001391,-0.0606916696934
ACH-001407,0.0801437599778
ACH-001408,0.08791444589309999
ACH-001413,-0.120133716096
ACH-001430,-0.15448350179
ACH-001431,0.00605153305845
ACH-001450,0.00381284019162
ACH-001496,0.0328618139671
ACH-001500,-0.165457975696
ACH-001521,0.014758835780899999
ACH-001523,-0.12726231001
ACH-001532,-0.045789996264199995
ACH-001536,0.12067578065
ACH-001550,0.021433298782500002
ACH-001552,-0.280230618572
ACH-001554,0.043117652495400005
ACH-001645,0.0442515548931
ACH-001654,-0.016474426705200003
ACH-001715,0.0107019016753
ACH-001735,-0.026625528773400003
ACH-001736,-0.0680110548409
ACH-001737,0.223513451758
ACH-001740,0.0267460753527
ACH-001745,-0.030826059243099998
ACH-001750,0.021913139231
ACH-001765,-0.0747371894811
ACH-001956,-0.047803426895699996
ACH-001957,-0.0704208954145
