,PVR (5817)
ACH-000688,-0.164828251755
ACH-000693,-0.0807492216874
ACH-000694,-0.140682765466
ACH-000695,0.0785754362755
ACH-000696,-0.128234854332
ACH-000697,0.005307897155170001
ACH-000699,-0.137336713656
ACH-000701,-0.12890676570100001
ACH-000706,-0.0215607357161
ACH-000711,-0.114812912669
ACH-000713,-0.304837693668
ACH-000714,-0.0877851301063
ACH-000718,-0.0758989730951
ACH-000720,-0.19036395987500002
ACH-000721,-0.10907522296700001
ACH-000724,-0.192306674639
ACH-000725,-0.00852626903393
ACH-000732,0.161518010535
ACH-000734,-0.15525923462000002
ACH-000735,-0.0995180119712
ACH-000736,-0.17020426616599998
ACH-000738,0.00854701053716
ACH-000746,-0.08446361358830001
ACH-000747,-0.0432874711377
ACH-000748,-0.0459048218168
ACH-000753,-0.0192628885423
ACH-000756,-0.051412082607500006
ACH-000757,-0.135647337931
ACH-000758,-0.0612971072552
ACH-000760,-0.10508408944499999
ACH-000763,0.013960961317399998
ACH-000764,-0.0369409803336
ACH-000765,-0.14499691443600002
ACH-000766,-0.053933359952099996
ACH-000767,-0.221720243648
ACH-000768,0.005495643432189999
ACH-000769,-0.0859476708911
ACH-000770,-0.043694453748
ACH-000771,-0.05097381411719999
ACH-000773,-0.0032562709707899995
ACH-000776,-0.14291337311799998
ACH-000777,-0.281036077585
ACH-000778,-0.16970726125500002
ACH-000781,-0.11752709949899999
ACH-000782,0.00396079295662
ACH-000783,-0.154362380868
ACH-000784,-0.11541171267799999
ACH-000785,0.044422644698599995
ACH-000787,-0.286806179987
ACH-000788,-0.11473706375199999
ACH-000791,-0.0835985629105
ACH-000792,-0.0240685888758
ACH-000794,-0.050554746698199995
ACH-000796,-0.128712243716
ACH-000799,0.0448581733258
ACH-000800,0.03630447026
ACH-000802,-0.0905794205285
ACH-000804,-0.027298190024599996
ACH-000805,0.119964088939
ACH-000809,-0.08991916939919999
ACH-000810,0.05351710771340001
ACH-000811,-0.202802526556
ACH-000817,-0.15043876563
ACH-000819,-0.333775058429
ACH-000820,-0.261144290808
ACH-000821,0.151564360673
ACH-000822,-0.25359391139000004
ACH-000823,-0.12108429603399999
ACH-000824,-0.165435767513
ACH-000827,-0.07380350635980001
ACH-000829,-0.00238110094162
ACH-000831,-0.11061344059599999
ACH-000832,-0.05498636021000001
ACH-000833,-0.39221238318400004
ACH-000834,-0.163298235589
ACH-000835,-0.14273763908099998
ACH-000836,-0.122217401452
ACH-000837,-0.096387468384
ACH-000838,-0.120872036142
ACH-000839,0.08887656665850001
ACH-000840,-0.05581351677680001
ACH-000841,-0.057531357870100004
ACH-000843,-0.13411260966299998
ACH-000846,0.0109775696881
ACH-000847,-0.17789710797699998
ACH-000848,-0.05133511669509999
ACH-000849,0.0901626998511
ACH-000851,0.0360262380895
ACH-000855,-0.09292663345039999
ACH-000856,0.00473473350828
ACH-000858,-0.138281272927
ACH-000859,-0.148599507017
ACH-000861,-0.397445108264
ACH-000862,-0.14071965474099998
ACH-000865,-0.17617379622999998
ACH-000866,-0.0417609699708
ACH-000867,-0.0330860330248
ACH-000869,0.0100600432055
ACH-000872,-0.0623588176231
ACH-000873,-0.17962424665399998
ACH-000876,-0.0284874361213
ACH-000878,-0.146494141774
ACH-000880,0.114262175
ACH-000881,-0.0366404730013
ACH-000882,-0.08700802689480001
ACH-000884,-0.15313185598600002
ACH-000885,0.065040026583
ACH-000887,0.00242121123742
ACH-000888,-0.0719740359605
ACH-000889,-0.195455830434
ACH-000890,0.07314494282089999
ACH-000896,-0.25581485961100003
ACH-000898,-0.0937984270992
ACH-000900,-0.121489223054
ACH-000901,-0.199102981574
ACH-000905,-0.037027368345800005
ACH-000906,-0.114141345003
ACH-000907,0.184707971774
ACH-000910,-0.124567365125
ACH-000911,0.046066590867999996
ACH-000912,-0.0779974394681
ACH-000913,-0.212879080939
ACH-000915,-0.0381351700035
ACH-000916,-0.47190355608
ACH-000917,-0.162278933146
ACH-000921,-0.027758591740299998
ACH-000924,-0.053690922862
ACH-000926,0.010635326748099999
ACH-000928,-0.052075551533399995
ACH-000929,-0.10592836994100001
ACH-000932,0.120010264259
ACH-000935,-0.12027849884000001
ACH-000936,0.012213340021
ACH-000937,-0.219567245854
ACH-000938,-0.211688093948
ACH-000939,-0.0520034009722
ACH-000941,-0.17985914683600002
ACH-000943,0.0301222140386
ACH-000946,-0.157327025432
ACH-000947,0.015755210724
ACH-000948,-0.168140495842
ACH-000950,0.0677455867913
ACH-000953,-0.445294198709
ACH-000957,-0.12261528696599999
ACH-000958,0.042827721569099995
ACH-000960,-0.161294283402
ACH-000963,0.036789826678
ACH-000968,-0.130959303269
ACH-000969,-0.0367191924042
ACH-000973,-0.103409025165
ACH-000974,-0.0978862937128
ACH-000975,-0.036087801742099995
ACH-000976,-0.10288800532400001
ACH-000978,-0.330833281616
ACH-000980,-0.0497600569728
ACH-000984,0.00467723254421
ACH-000986,0.081623721453
ACH-000988,-0.0732467079142
ACH-000993,-0.0976259598544
ACH-000994,-0.0727813332948
ACH-000996,0.0409984854519
ACH-001001,-0.09924324621719999
ACH-001020,-0.173922117589
ACH-001028,-0.006366866244080001
ACH-001031,-0.005556361549250001
ACH-001038,-0.139119704885
ACH-001048,-0.171800177239
ACH-001050,-0.0373520521647
ACH-001053,-0.102586891929
ACH-001054,-0.0682966673776
ACH-001061,-0.027274575056699998
ACH-001067,0.0537986613032
ACH-001075,-0.189991505986
ACH-001096,-0.012177364036299999
ACH-001128,-0.121513625152
ACH-001134,-0.0682088041587
ACH-001151,-0.0592526181035
ACH-001163,-0.158834150023
ACH-001164,-0.17442664229899998
ACH-001173,-0.28305432097399996
ACH-001183,-0.07226837337019999
ACH-001184,-0.23540639205699998
ACH-001190,-0.0816810325992
ACH-001192,-0.320799446522
ACH-001193,-0.33603730904
ACH-001196,-0.0839040022202
ACH-001197,-0.16239492736400002
ACH-001205,-0.10146165820599999
ACH-001211,-0.0343164201309
ACH-001212,-0.0404589007781
ACH-001228,-0.0848974831463
ACH-001232,-0.0050401946598100005
ACH-001239,-0.0575871867183
ACH-001274,0.011695926720200001
ACH-001275,-0.03583109525
ACH-001277,-0.0598673506183
ACH-001278,-0.0720819035767
ACH-001280,-0.40109293397100004
ACH-001283,-0.00435740016682
ACH-001289,-0.15734138338
ACH-001295,0.029582567139400003
ACH-001300,-0.023092122069900002
ACH-001301,-0.07288942519689999
ACH-001302,-0.110310339626
ACH-001303,0.102306283881
ACH-001306,0.0553390493628
ACH-001318,-0.0826278167007
ACH-001322,-0.159318605015
ACH-001328,-0.026559923518900002
ACH-001332,0.11565260545099999
ACH-001333,-0.243818008445
ACH-001336,-0.12115368376800001
ACH-001340,0.0167699797294
ACH-001346,-0.07378651591419999
ACH-001353,-0.0529337360664
ACH-001354,-0.0072870598402700005
ACH-001367,-0.0794364978656
ACH-001368,0.029658574419299998
ACH-001374,-0.5996258788669999
ACH-001375,-0.0718586105265
ACH-001377,-0.057146806398
ACH-001380,-0.012959835747299999
ACH-001391,-0.0506213976342
ACH-001407,-0.122320122936
ACH-001408,-0.0416097047567
ACH-001413,-0.0126226725838
ACH-001430,0.09208624779480001
ACH-001431,0.05312412564680001
ACH-001450,-0.339356245984
ACH-001496,-0.228504423756
ACH-001500,-0.18196563924400003
ACH-001521,-0.13953886705
ACH-001523,-0.0709318142682
ACH-001532,0.022401698336700002
ACH-001536,0.020259047694599998
ACH-001550,-0.161638076458
ACH-001552,-0.34732714195000003
ACH-001554,-0.073775264454
ACH-001645,-0.044031066343999996
ACH-001654,-0.0259526942455
ACH-001715,0.0741182087676
ACH-001735,-0.043764348158
ACH-001736,-0.0593232606758
ACH-001737,0.0122703312131
ACH-001740,-0.108830101374
ACH-001745,-0.11193801577099999
ACH-001750,-0.0697327860404
ACH-001765,-0.166412885998
ACH-001956,-0.110364661107
ACH-001957,-0.0248703121444
