,RIT1 (6016)
ACH-000796,-0.216822317141
ACH-000799,-0.0166157708355
ACH-000800,-0.270548335444
ACH-000802,-0.168218055601
ACH-000804,-0.312527435142
ACH-000805,-0.162478334434
ACH-000809,-0.22327330859000002
ACH-000810,-0.400948211123
ACH-000811,-0.124189127056
ACH-000817,-0.0941074340182
ACH-000819,-0.044393850801300004
ACH-000820,-0.313195460492
ACH-000821,-0.28760913746100003
ACH-000822,-0.267785799471
ACH-000823,-0.0527914189519
ACH-000824,-0.202658732471
ACH-000827,-0.0749626827889
ACH-000829,-0.139447118664
ACH-000831,-0.0342054654808
ACH-000832,-0.25728714289500004
ACH-000833,0.006632665665590001
ACH-000834,-0.350215820533
ACH-000835,-0.023451149858599998
ACH-000836,-0.368310958463
ACH-000837,-0.14937836505899998
ACH-000838,0.007490902625120001
ACH-000839,-0.13291493187200001
ACH-000840,-0.310893316352
ACH-000841,-0.268984659794
ACH-000843,-0.252437958992
ACH-000846,-0.170430404447
ACH-000847,0.10465369037999998
ACH-000848,-0.13108660196
ACH-000849,-0.07873133872969999
ACH-000851,-0.20397862247
ACH-000855,-0.132781346595
ACH-000856,-0.27579117178199997
ACH-000858,-0.15912850307499998
ACH-000859,-0.051061646715400005
ACH-000861,-0.31035195064800003
ACH-000862,-0.141341881306
ACH-000865,-0.10317437616800001
ACH-000866,-0.19997500305799998
ACH-000867,-0.24035842429
ACH-000869,0.0161930048872
ACH-000872,-0.0251314062506
ACH-000873,-0.23400749477699997
ACH-000876,-0.328945702515
ACH-000878,-0.108053744762
ACH-000880,-0.143167203995
ACH-000881,-0.125138055365
ACH-000882,-0.0692219999983
ACH-000884,-0.149684745995
ACH-000885,-0.043443719947600004
ACH-000887,-0.199173825174
ACH-000888,-0.196590829529
ACH-000889,-0.176168803933
ACH-000890,-0.11755190664899999
ACH-000896,-0.165977472922
ACH-000898,-0.0394668185169
ACH-000900,-0.5615177484430001
ACH-000901,-0.188747427441
ACH-000905,-0.23343814362399998
ACH-000906,-0.13026208532199998
ACH-000907,-0.207794856946
ACH-000910,-0.12495439851399999
ACH-000911,-0.07636536083630001
ACH-000912,-0.13451077755000002
ACH-000913,-0.17147595747000002
ACH-000915,-0.265302441275
ACH-000916,-0.16623060586400001
ACH-000917,-0.108683562665
ACH-000921,-0.188330644828
ACH-000924,-0.253612101362
ACH-000926,-0.359937845778
ACH-000928,-0.22528835234
ACH-000929,-0.45126792162600005
ACH-000932,-0.0906316307759
ACH-000935,-0.119767450879
ACH-000936,-0.18634527899099998
ACH-000937,-0.104421698353
ACH-000938,-0.248399205816
ACH-000939,-0.485603899128
ACH-000941,-0.21991578579
ACH-000943,-0.244289895391
ACH-000946,-0.137174995945
ACH-000947,-0.130416212624
ACH-000948,-0.448794730568
ACH-000950,0.0716730463466
ACH-000953,-0.20498767247400002
ACH-000957,-0.19708928333700002
ACH-000958,0.0944762873935
ACH-000960,-0.103365289761
ACH-000963,-0.485580988918
ACH-000968,-0.491717567914
ACH-000969,-0.140997221786
ACH-000973,-0.134502534861
ACH-000974,-0.273759354546
ACH-000975,-0.297634190521
ACH-000976,-0.030000332009700002
ACH-000978,-0.151363985255
ACH-000980,-0.17085600759300001
ACH-000984,-0.391003359349
ACH-000986,-0.217198387334
ACH-000988,-0.242622896177
ACH-000993,-0.060856402821899996
ACH-000994,0.0498484847702
ACH-000996,-0.212035726014
ACH-001001,-0.11147020219
ACH-001020,-0.23610887769400002
ACH-001028,-0.255301832266
ACH-001031,-0.23440444572500002
ACH-001038,-0.19369558506200002
ACH-001048,-0.211049882151
ACH-001050,-0.20230991436299997
ACH-001053,-0.342933550092
ACH-001054,-0.077047334054
ACH-001061,-0.05729463610780001
ACH-001067,-0.0831699356325
ACH-001075,0.0024931446657800002
ACH-001096,-0.34838092132799997
ACH-001128,-0.10909457402
ACH-001134,-0.0300104690257
ACH-001151,-0.173406942176
ACH-001163,-0.326872209661
ACH-001164,-0.40973594158699994
ACH-001173,-0.146939747965
ACH-001183,-0.116271096771
ACH-001184,-0.195559696219
ACH-001190,0.0418561908241
ACH-001192,-0.214127117387
ACH-001193,-0.190497240368
ACH-001196,-0.0403465135031
ACH-001197,-0.382705503924
ACH-001205,-0.2987749698
ACH-001211,-0.403123643433
ACH-001212,0.114194591512
ACH-001228,-0.048266263279300003
ACH-001232,-0.338221035775
ACH-001239,-0.14045506563100002
ACH-001274,0.08202985003039999
ACH-001275,-0.177430949821
ACH-001277,-0.200432332359
ACH-001278,0.5248346140619999
ACH-001280,-0.194313379353
ACH-001283,-0.354812900325
ACH-001289,-0.32640620556
ACH-001295,-0.19183107900199997
ACH-001300,-0.0330649111429
ACH-001301,-0.195006622505
ACH-001302,-0.44320929135399995
ACH-001303,-0.005434781464579999
ACH-001306,-0.24889674671999998
ACH-001318,-0.293574843384
ACH-001322,-0.0571790818956
ACH-001328,-0.195848161765
ACH-001332,-0.251606795732
ACH-001333,-0.315283711838
ACH-001336,-0.270509880863
ACH-001340,-0.236850136557
ACH-001346,-0.33321074149700003
ACH-001353,-0.0980699069524
ACH-001354,-0.524979259432
ACH-001367,-0.272523808631
ACH-001368,-0.255722624448
ACH-001374,0.0582187193956
ACH-001375,-0.38655213268700006
ACH-001377,-0.187149090429
ACH-001380,-0.159238666061
ACH-001391,-0.023436332857300003
ACH-001407,-0.11634395032099999
ACH-001408,-0.168410768156
ACH-001413,-0.010438691061899999
ACH-001430,-0.35704495419200005
ACH-001431,-0.00720423162503
ACH-001450,-0.147852519399
ACH-001496,-0.12057737636600001
ACH-001500,-0.137749894919
ACH-001521,-0.0156740231928
ACH-001523,-0.12768945817
ACH-001532,-0.24789101360100002
ACH-001536,-0.110325041568
ACH-001550,-0.217954231305
ACH-001552,0.0488552739662
ACH-001554,-0.00016038750964200002
ACH-001645,-0.18092338331900001
ACH-001654,-0.27054131200599996
ACH-001715,-0.178978861845
ACH-001735,-0.143668280231
ACH-001736,-0.320491760801
ACH-001737,0.14431523390599998
ACH-001740,-0.253893255508
ACH-001745,-0.107474290799
ACH-001750,0.0170857167936
ACH-001765,-0.150194129823
ACH-001956,-0.143841702252
ACH-001957,-0.23104771053599998
