,SRP54 (6729)
ACH-000878,-0.622465074602
ACH-000880,-0.957466569167
ACH-000881,-1.18752547189
ACH-000882,-1.2440006166
ACH-000884,-1.4262567241600002
ACH-000885,-1.57731790808
ACH-000887,-1.2998644048999999
ACH-000888,-1.38128461255
ACH-000889,-2.0139931126299997
ACH-000890,-1.52117796538
ACH-000896,-1.33934504012
ACH-000898,-1.3089322913700001
ACH-000900,-1.44637288811
ACH-000901,-1.53517345022
ACH-000905,-1.49182699254
ACH-000906,-1.36745737054
ACH-000907,-1.28009806278
ACH-000910,-1.0193180528299999
ACH-000911,-1.3946098583500002
ACH-000912,-1.11142425575
ACH-000913,-1.37183576776
ACH-000915,-1.4568285339700002
ACH-000916,-1.62039718634
ACH-000917,-0.951763235809
ACH-000921,-1.4688488241
ACH-000924,-1.31379455725
ACH-000926,-1.38027500262
ACH-000928,-1.50881326962
ACH-000929,-1.18765679053
ACH-000932,-1.31750894236
ACH-000935,-1.2129581338600002
ACH-000936,-1.3745845676800001
ACH-000937,-1.5285306272299999
ACH-000938,-1.2309232886900001
ACH-000939,-1.41082659447
ACH-000941,-1.34999925693
ACH-000943,-1.1768375522399999
ACH-000946,-1.1250878089799998
ACH-000947,-1.17758638396
ACH-000948,-1.05213934471
ACH-000950,-1.16400313145
ACH-000953,-1.48026505063
ACH-000957,-1.26345557512
ACH-000958,-0.974689035592
ACH-000960,-1.4275056848299998
ACH-000963,-1.47823436833
ACH-000968,-1.37790416701
ACH-000969,-1.3661746889500002
ACH-000973,-1.1520659215200002
ACH-000974,-1.32984152306
ACH-000975,-1.32918069426
ACH-000976,-1.1945199229899999
ACH-000978,-1.15219332363
ACH-000980,-1.28365615453
ACH-000984,-1.42146270813
ACH-000986,-1.24656220957
ACH-000988,-1.26394567425
ACH-000993,-1.07349527345
ACH-000994,-1.3170102944600002
ACH-000996,-1.24437006201
ACH-001001,-1.43583293038
ACH-001020,-1.58643606506
ACH-001028,-1.46756857021
ACH-001031,-1.28460897378
ACH-001038,-1.35113775329
ACH-001048,-1.55916898795
ACH-001050,-1.5755573993799998
ACH-001053,-1.39084043146
ACH-001054,-1.41243917956
ACH-001061,-1.2454620374
ACH-001067,-1.37374626722
ACH-001075,-1.07873421485
ACH-001096,-1.4289379257700001
ACH-001128,-1.83688459378
ACH-001134,-1.48659902857
ACH-001151,-1.35953268604
ACH-001163,-1.39480743568
ACH-001164,-1.26932722497
ACH-001173,-1.3613619967
ACH-001183,-1.22315799877
ACH-001184,-1.48256467885
ACH-001190,-1.6199537883000001
ACH-001192,-1.39615983973
ACH-001193,-1.07864668257
ACH-001196,-1.29080780074
ACH-001197,-1.1155112950700001
ACH-001205,-1.27399166702
ACH-001211,-1.46876961743
ACH-001212,-1.4673987418
ACH-001228,-1.45709172636
ACH-001232,-1.2141024551700001
ACH-001239,-1.26035439735
ACH-001274,-1.37953085414
ACH-001275,-1.057856514
ACH-001277,-1.3083971627600002
ACH-001278,-1.3896965195299997
ACH-001280,-1.33668638843
ACH-001283,-1.17979848237
ACH-001289,-1.3092145120999998
ACH-001295,-1.4996306654799998
ACH-001300,-1.39910310597
ACH-001301,-1.5268204177000002
ACH-001302,-1.4964876591299998
ACH-001303,-1.3100109175
ACH-001306,-1.34827237724
ACH-001318,-0.9195147971109999
ACH-001322,-1.3892896151499998
ACH-001328,-1.1934928260100002
ACH-001332,-1.54694528204
ACH-001333,-1.31699792051
ACH-001336,-1.2868030727600002
ACH-001340,-1.33935225582
ACH-001346,-1.26919258674
ACH-001353,-1.2687868957700001
ACH-001354,-1.55869603099
ACH-001367,-1.5712046322400002
ACH-001368,-1.2642712799299998
ACH-001374,-1.33574021632
ACH-001375,-1.28409697143
ACH-001377,-1.09843254386
ACH-001380,-1.53461497718
ACH-001391,-1.27903277869
ACH-001407,-1.3988753985299998
ACH-001408,-1.27157265632
ACH-001413,-1.48239250361
ACH-001430,-1.5796049808500001
ACH-001431,-1.4274183101299998
ACH-001450,-1.03135219458
ACH-001496,-1.20799274408
ACH-001500,-1.2557290317899998
ACH-001521,-1.30212431041
ACH-001523,-1.0594881195399999
ACH-001532,-1.32028708411
ACH-001536,-1.3780240508500001
ACH-001550,-1.36216622055
ACH-001552,-1.33602632188
ACH-001554,-1.4671779014300002
ACH-001645,-1.5316353141499999
ACH-001654,-0.827576725039
ACH-001715,-1.4886808504499998
ACH-001735,-1.23171935649
ACH-001736,-1.3871859831400002
ACH-001737,-1.7622298554799998
ACH-001740,-1.19803067943
ACH-001745,-1.1546239656100001
ACH-001750,-1.41054505623
ACH-001765,-1.20578310317
ACH-001956,-1.19335026507
ACH-001957,-1.3739947876899998
