,ARID5A (10865)
ACH-001228,-0.09435013256069999
ACH-001232,-0.16382482188
ACH-001239,-0.47276817594
ACH-001274,-0.260903284084
ACH-001275,-0.127380068663
ACH-001277,-0.206087275933
ACH-001278,-0.04444376501069999
ACH-001280,-0.21447303746
ACH-001283,-0.118018585238
ACH-001289,0.057088754077500005
ACH-001295,-0.325129949059
ACH-001300,-0.210727630385
ACH-001301,-0.351939091451
ACH-001302,-0.00253135156162
ACH-001303,-0.475538418526
ACH-001306,-0.0582831063208
ACH-001318,-0.182034714306
ACH-001322,-0.19641943885899998
ACH-001328,-0.280813529229
ACH-001332,-0.576657023332
ACH-001333,0.0301044965208
ACH-001336,-0.18613861348700003
ACH-001340,-0.24433297321400002
ACH-001346,-0.148424603364
ACH-001353,-0.259113926794
ACH-001354,-0.23885150952
ACH-001367,-0.158639655491
ACH-001368,-0.284385953063
ACH-001374,-0.474842229534
ACH-001375,-0.197017243709
ACH-001377,-0.141608408699
ACH-001380,-0.22774321863400002
ACH-001391,-0.392729956162
ACH-001407,-0.154041137864
ACH-001408,-0.28618273531800004
ACH-001413,-0.335334676323
ACH-001430,-0.533485470952
ACH-001431,-0.15396960152699998
ACH-001450,-0.00980464886497
ACH-001496,-0.0774069109421
ACH-001500,-0.00631383079486
ACH-001521,-0.374662547302
ACH-001523,-0.26395028081599997
ACH-001532,-0.282816251
ACH-001536,-0.256294766382
ACH-001550,0.134967553745
ACH-001552,-0.249554388468
ACH-001554,-0.27377327926600004
ACH-001645,-0.553047529372
ACH-001654,-0.237669512929
ACH-001715,-0.42776128240500005
ACH-001735,-0.20078897067
ACH-001736,-0.442059161805
ACH-001737,-0.605893681646
ACH-001740,-0.204454864745
ACH-001745,-0.311206857841
ACH-001750,-0.334397753633
ACH-001765,-0.29846589662399997
ACH-001956,-0.061503652809800004
ACH-001957,-0.165461137441
