,TYRO3 (7301)
ACH-000963,-0.15410448830600001
ACH-000968,-0.740629600245
ACH-000969,-0.111395724987
ACH-000973,-0.23616080231
ACH-000974,-0.11302902109000001
ACH-000975,-0.166562197342
ACH-000976,-0.07988318475539999
ACH-000978,-0.796618409699
ACH-000980,-0.23927861348299997
ACH-000984,0.042439964546099995
ACH-000986,-0.31491622253
ACH-000988,-0.408691803981
ACH-000993,0.014333566943299998
ACH-000994,-0.09856362876250001
ACH-000996,-0.21684560315
ACH-001001,-0.07585407828919999
ACH-001020,-0.00426681779463
ACH-001028,-0.0795512357548
ACH-001031,-0.224121258429
ACH-001038,-0.26421733838000006
ACH-001048,-0.133472809121
ACH-001050,-0.25462096303000004
ACH-001053,-0.11719369250299999
ACH-001054,-0.0255082314017
ACH-001061,-0.266841580473
ACH-001067,-0.0022234305676999996
ACH-001075,-0.225643561633
ACH-001096,-0.26606318594
ACH-001128,-0.047374683469699995
ACH-001134,-0.249474720265
ACH-001151,-0.21221596294700001
ACH-001163,-0.48743374168399994
ACH-001164,-0.0993361847301
ACH-001173,-0.16611211653
ACH-001183,-0.325731159882
ACH-001184,-0.13622788983200002
ACH-001190,-0.0517108968652
ACH-001192,-0.448010651037
ACH-001193,0.118325210079
ACH-001196,0.0175389414193
ACH-001197,-0.0554055788916
ACH-001205,-0.11244258195599999
ACH-001211,-0.27670815901900003
ACH-001212,-0.160522501134
ACH-001228,-0.102507119346
ACH-001232,-0.17592023022300002
ACH-001239,-0.19410639069200003
ACH-001274,0.0777054739076
ACH-001275,0.037669394208199994
ACH-001277,-0.17879089350400001
ACH-001278,-0.0559773974388
ACH-001280,0.0662260753336
ACH-001283,-0.442596311969
ACH-001289,-0.16302525398
ACH-001295,-0.23499288226599999
ACH-001300,-0.0301824575228
ACH-001301,-0.41702984386200004
ACH-001302,-0.0698221057385
ACH-001303,-0.365266562967
ACH-001306,-0.204376901618
ACH-001318,-0.25412347677200003
ACH-001322,-0.353332654928
ACH-001328,-0.12561744130799998
ACH-001332,-0.145633382033
ACH-001333,-0.22232407264600001
ACH-001336,-0.312961543128
ACH-001340,-0.108452658807
ACH-001346,-0.147529107456
ACH-001353,-0.285164572872
ACH-001354,-0.531235158035
ACH-001367,-0.31030818252500003
ACH-001368,-0.21174168135699997
ACH-001374,-0.157518132434
ACH-001375,0.041592543508699995
ACH-001377,-0.240681502444
ACH-001380,-0.261788992979
ACH-001391,-0.18860695013300002
ACH-001407,-0.134661015884
ACH-001408,-0.0543925445347
ACH-001413,0.0463340790505
ACH-001430,-0.0302375362971
ACH-001431,-0.45926402904700003
ACH-001450,-0.24162401557100002
ACH-001496,-0.24278939449099998
ACH-001500,-0.47149462808700005
ACH-001521,0.0583187604046
ACH-001523,0.0781499591131
ACH-001532,0.0107486058723
ACH-001536,-0.24801244458500002
ACH-001550,-0.23390902533000005
ACH-001552,-0.11032279904999999
ACH-001554,-0.26363468064
ACH-001645,-0.105488222674
ACH-001654,-0.222620994191
ACH-001715,-0.00785823677688
ACH-001735,-0.24782186793000002
ACH-001736,-0.223398729962
ACH-001737,-0.450847430567
ACH-001740,-0.216825885711
ACH-001745,-0.297706201299
ACH-001750,-0.11651390985400001
ACH-001765,-0.245553982268
ACH-001956,-0.20031835911600002
ACH-001957,-0.141384869322
