,OR2S2 (56656)
ACH-000768,-0.11528609779000001
ACH-000769,-0.166364809531
ACH-000770,-0.245605481492
ACH-000771,-0.142596803924
ACH-000773,-0.108616907872
ACH-000776,-0.12530794889900002
ACH-000777,-0.147211266621
ACH-000778,-0.0793996034563
ACH-000781,-0.21862530703699998
ACH-000782,-0.24790768892499998
ACH-000783,-0.0662497395664
ACH-000784,-0.251057258567
ACH-000785,-0.36347690321599996
ACH-000787,-0.164391479348
ACH-000788,-0.320658899316
ACH-000791,-0.225203784329
ACH-000792,-0.18025834050099998
ACH-000794,-0.12426751900699999
ACH-000796,-0.237348010497
ACH-000799,-0.0177222351548
ACH-000800,0.230645522535
ACH-000802,-0.22798161337499998
ACH-000804,-0.121293097239
ACH-000805,-0.250887038339
ACH-000809,-0.13163143976299999
ACH-000810,-0.7445120114839999
ACH-000811,-0.591520906169
ACH-000817,0.025861681389700002
ACH-000819,-0.229479262696
ACH-000820,-0.036696462282
ACH-000821,-0.391743767673
ACH-000822,0.041543370083800005
ACH-000823,-0.16451975364600002
ACH-000824,-0.10913860027000001
ACH-000827,-0.0696396026062
ACH-000829,-0.21394957792199998
ACH-000831,-0.0809734975269
ACH-000832,-0.0124666429436
ACH-000833,0.073673485739
ACH-000834,-0.39282432669399997
ACH-000835,-0.220576434011
ACH-000836,-0.20487301133299998
ACH-000837,-0.17971925458000002
ACH-000838,-0.275872349125
ACH-000839,-0.10382708037900001
ACH-000840,-0.245452531862
ACH-000841,-0.19000754667
ACH-000843,-0.08796577021770001
ACH-000846,-0.41034826194300006
ACH-000847,-0.282169199393
ACH-000848,-0.116770587287
ACH-000849,-0.43761724131800006
ACH-000851,-0.29135855455299997
ACH-000855,-0.320890265214
ACH-000856,-0.21096066825999998
ACH-000858,-0.115783770712
ACH-000859,-0.33521861035100003
ACH-000861,-0.167093797688
ACH-000862,-0.16899858412000002
ACH-000865,-0.144336448384
ACH-000866,-0.288045907655
ACH-000867,-0.185351963107
ACH-000869,-0.12047082236199999
ACH-000872,-0.171823301533
ACH-000873,-0.11165574125999998
ACH-000876,-0.005519909701620001
ACH-000878,-0.20677371922
ACH-000880,-0.289408171245
ACH-000881,-0.17524334388
ACH-000882,-0.022353293609500002
ACH-000884,-0.0805629704348
ACH-000885,-0.138423744126
ACH-000887,0.044404343426099994
ACH-000888,-0.0763832905042
ACH-000889,0.0305189337099
ACH-000890,-0.318234076462
ACH-000896,-0.287908020723
ACH-000898,-0.22458368025199998
ACH-000900,-0.40429006412699997
ACH-000901,-0.139581433971
ACH-000905,-0.0514045149299
ACH-000906,-0.153835527498
ACH-000907,-0.34377494587800006
ACH-000910,-0.154862194879
ACH-000911,-0.0492138502373
ACH-000912,-0.314217003776
ACH-000913,-0.36175700034100006
ACH-000915,-0.23948836525699999
ACH-000916,-0.617583587364
ACH-000917,-0.08657846778110001
ACH-000921,-0.116764080257
ACH-000924,-0.14075002185000002
ACH-000926,-0.0738711849345
ACH-000928,-0.516221874368
ACH-000929,-0.187211120286
ACH-000932,-0.24841197131700002
ACH-000935,-0.10812216832499999
ACH-000936,-0.39701056381899996
ACH-000937,-0.235396728345
ACH-000938,-0.0672978331726
ACH-000939,-0.07144008356939999
ACH-000941,-0.10726693680800001
ACH-000943,-0.21614902184700002
ACH-000946,-0.273952506263
ACH-000947,-0.25580639670099997
ACH-000948,-0.252048483692
ACH-000950,-0.17835858609000002
ACH-000953,-0.061951537604999996
ACH-000957,-0.015403682249200001
ACH-000958,-0.120135146648
ACH-000960,-0.123790488827
ACH-000963,-0.5023691096940001
ACH-000968,-0.11490690330999999
ACH-000969,-0.15970548804
ACH-000973,-0.14783361624000002
ACH-000974,-0.119411374493
ACH-000975,0.0548637752434
ACH-000976,-0.0327143199346
ACH-000978,0.280354886079
ACH-000980,-0.136286578152
ACH-000984,-0.121991515892
ACH-000986,-0.26690580526999996
ACH-000988,-0.19902350741
ACH-000993,-0.128787395746
ACH-000994,0.0642363888322
ACH-000996,0.0725012109661
ACH-001001,-0.173969311173
ACH-001020,-0.2808531025
ACH-001028,-0.117939892916
ACH-001031,-0.215132102022
ACH-001038,-0.19604220679900003
ACH-001048,-0.105452099581
ACH-001050,-0.035647645554599997
ACH-001053,0.053145643861699995
ACH-001054,0.07193258345800001
ACH-001061,-0.305605310103
ACH-001067,0.0921213284506
ACH-001075,-0.29437765987799996
ACH-001096,-0.37190156992299994
ACH-001128,-0.0801242216554
ACH-001134,-0.179109373547
ACH-001151,-0.27505122066300003
ACH-001163,-0.0613089439061
ACH-001164,-0.258045271172
ACH-001173,-0.181767566485
ACH-001183,-0.419050745079
ACH-001184,0.0026946786943899998
ACH-001190,-0.126610495727
ACH-001192,-0.226121096176
ACH-001193,-0.25568042784899997
ACH-001196,-0.22574903652800002
ACH-001197,-0.11116530415999999
ACH-001205,-0.037220831885
ACH-001211,-0.0925234005037
ACH-001212,-0.369072812043
ACH-001228,-0.17681452474
ACH-001232,-0.22107630179999999
ACH-001239,-0.179994983173
ACH-001274,-0.211072046611
ACH-001275,-0.026624301401900002
ACH-001277,0.00700819900705
ACH-001278,-0.294013029155
ACH-001280,-0.103334658235
ACH-001283,-0.195552704835
ACH-001289,0.0722467168168
ACH-001295,-0.20530109127
ACH-001300,0.00477885934091
ACH-001301,-0.296349626628
ACH-001302,-0.209856592075
ACH-001303,0.231942940574
ACH-001306,-0.154135509102
ACH-001318,-0.294937410053
ACH-001322,-0.504399116589
ACH-001328,-0.0071414561450100006
ACH-001332,-0.09262685204110001
ACH-001333,-0.19077985962299998
ACH-001336,0.0224403917356
ACH-001340,-0.23060720222
ACH-001346,-0.07225651992360001
ACH-001353,-0.17132023497200002
ACH-001354,-0.35370794157799995
ACH-001367,-0.08121390684560001
ACH-001368,-0.168729717439
ACH-001374,-0.22466614920000003
ACH-001375,-0.28855519781399996
ACH-001377,-0.183185580099
ACH-001380,-0.193732918648
ACH-001391,-0.146424656288
ACH-001407,-0.404520730017
ACH-001408,-0.22104246686999998
ACH-001413,0.009353224292989999
ACH-001430,0.0798736325647
ACH-001431,-0.288732855461
ACH-001450,-0.0274085778339
ACH-001496,-0.128108920545
ACH-001500,-0.0631681282003
ACH-001521,0.0920210859137
ACH-001523,-0.129751717647
ACH-001532,-0.212152168259
ACH-001536,-0.135947550328
ACH-001550,-0.130800162023
ACH-001552,-0.14520758788899998
ACH-001554,-0.161990054423
ACH-001645,-0.10152092303200001
ACH-001654,-0.205166682283
ACH-001715,0.0633023426578
ACH-001735,-0.320060869603
ACH-001736,-0.172767902386
ACH-001737,-0.131773117853
ACH-001740,-0.269684420832
ACH-001745,-0.23734008325999997
ACH-001750,-0.0903898459603
ACH-001765,-0.265775963307
ACH-001956,-0.0906687619611
ACH-001957,-0.341022438526
