,MYB (4602)
ACH-001289,-0.316019403345
ACH-001295,-0.262684295406
ACH-001300,-0.09560544581260001
ACH-001301,-0.38947241340899996
ACH-001302,-0.24631539966999996
ACH-001303,-0.16342733957900002
ACH-001306,-0.6965389700810001
ACH-001318,-0.315829655839
ACH-001322,-0.650438207065
ACH-001328,-0.20682901033300002
ACH-001332,-0.16885187081099998
ACH-001333,-0.231564207633
ACH-001336,-0.428201829636
ACH-001340,-0.223820562404
ACH-001346,-0.43369937461400004
ACH-001353,-0.33959304206999996
ACH-001354,-0.420208220889
ACH-001367,-0.20083286565900002
ACH-001368,-0.289319649261
ACH-001374,-0.359021039919
ACH-001375,-0.427494768879
ACH-001377,-0.33650245266900003
ACH-001380,-0.42965292734899996
ACH-001391,-0.8228985962659999
ACH-001407,-0.275553560878
ACH-001408,-0.327390237448
ACH-001413,-0.43464217030100005
ACH-001430,-0.446444137765
ACH-001431,-0.347042745113
ACH-001450,-1.09391131931
ACH-001496,-0.290092393008
ACH-001500,-0.279268688052
ACH-001521,-0.447484715754
ACH-001523,-0.35656793092
ACH-001532,-0.132450076041
ACH-001536,-0.42083119318000006
ACH-001550,-0.604920483908
ACH-001552,-0.43230978955
ACH-001554,-0.42214884642399997
ACH-001645,-0.346410951527
ACH-001654,-0.223539301375
ACH-001715,-0.35889863037
ACH-001735,-1.3726008774899998
ACH-001736,-1.4984568243599998
ACH-001737,-0.729235542938
ACH-001740,-0.39278745315700003
ACH-001745,-0.23994005093600002
ACH-001750,-0.305249998291
ACH-001765,-0.316523043741
ACH-001956,-0.343951432757
ACH-001957,-0.391837420666
