,GPN3 (51184)
ACH-000576,-1.3702895622799998
ACH-000580,-1.18050756044
ACH-000584,-1.20226183369
ACH-000585,-1.30158092049
ACH-000588,-1.30717423722
ACH-000589,-1.13790237287
ACH-000591,-1.53283777409
ACH-000593,-1.52741446437
ACH-000600,-1.37785510382
ACH-000601,-1.30192578535
ACH-000604,-1.41056859463
ACH-000605,-1.43531619392
ACH-000606,-1.3750754809
ACH-000608,-1.5927323475600002
ACH-000614,-1.1702176706999998
ACH-000616,-1.208874281
ACH-000618,-1.32355569802
ACH-000619,-1.4611341843399999
ACH-000620,-1.35049808765
ACH-000621,-1.42204099753
ACH-000622,-1.9249076423900002
ACH-000623,-1.40308974584
ACH-000624,-1.2874386950499999
ACH-000627,-0.92300132191
ACH-000630,-1.2899349925
ACH-000632,-1.4526976230200002
ACH-000633,-1.3837624189700002
ACH-000637,-1.5015446998500002
ACH-000638,-1.3708600914700002
ACH-000646,-1.3821690982
ACH-000647,-1.35576604461
ACH-000648,-1.25932071184
ACH-000649,-1.3069970817799998
ACH-000651,-1.36564387757
ACH-000652,-1.25238243116
ACH-000653,-1.60681634101
ACH-000657,-1.39297810791
ACH-000658,-1.5793860096899999
ACH-000661,-1.29885060341
ACH-000662,-1.7158130929799997
ACH-000663,-1.5231582650400002
ACH-000665,-1.41909712317
ACH-000671,-1.22005615059
ACH-000673,-1.34624035909
ACH-000676,-1.1997668579
ACH-000677,-1.49318592209
ACH-000681,-1.22112571961
ACH-000682,-1.24980702006
ACH-000683,-1.43322341424
ACH-000684,-1.08242501412
ACH-000688,-1.95423344596
ACH-000693,-1.46014987468
ACH-000694,-1.1545733563200002
ACH-000695,-1.696807049
ACH-000696,-1.4344118184099999
ACH-000697,-1.3853118597799998
ACH-000699,-1.58309330185
ACH-000701,-1.21881942092
ACH-000706,-1.4844111959600002
ACH-000711,-1.2579309642
ACH-000713,-1.3134190584
ACH-000714,-1.7889524698599997
ACH-000718,-1.34170726433
ACH-000720,-1.3439161887600002
ACH-000721,-1.37040261252
ACH-000724,-2.78017898429
ACH-000725,-1.7456340996400002
ACH-000732,-1.48215941061
ACH-000734,-1.1988642282100002
ACH-000735,-1.4188422515799999
ACH-000736,-1.6349136773700002
ACH-000738,-1.2779740069399999
ACH-000746,-1.23944025347
ACH-000747,-1.29681392714
ACH-000748,-1.14381423515
ACH-000753,-1.4699494462399998
ACH-000756,-1.31659644702
ACH-000757,-1.10328372347
ACH-000758,-1.6153607544100002
ACH-000760,-1.2346474920100001
ACH-000763,-1.7623961986
ACH-000764,-0.704953125295
ACH-000765,-1.29400693926
ACH-000766,-1.25509536989
ACH-000767,-1.27111888687
ACH-000768,-1.27410740455
ACH-000769,-1.50589874471
ACH-000770,-1.28307670515
ACH-000771,-1.46991563398
ACH-000773,-1.15913058775
ACH-000776,-1.44583285985
ACH-000777,-1.29442300989
ACH-000778,-1.7461874036000002
ACH-000781,-1.33174311073
ACH-000782,-1.7007929775
ACH-000783,-1.4968860104700001
ACH-000784,-1.46867314985
ACH-000785,-1.73212951433
ACH-000787,-1.2339906136399998
ACH-000788,-1.35530574567
ACH-000791,-1.4221904584600003
ACH-000792,-1.3341489264700002
ACH-000794,-1.1658171021600001
ACH-000796,-1.4526813628600002
ACH-000799,-1.0166781921799999
ACH-000800,-1.43325839036
ACH-000802,-1.19849302873
ACH-000804,-1.20344654766
ACH-000805,-1.26641537767
ACH-000809,-1.46386387455
ACH-000810,-1.4505190579700002
ACH-000811,-1.38690367834
ACH-000817,-1.32067110075
ACH-000819,-1.30941027066
ACH-000820,-1.04621449704
ACH-000821,-1.82861338653
ACH-000822,-1.43930387401
ACH-000823,-1.3008747845200002
ACH-000824,-1.4823207296399998
ACH-000827,-1.24968678371
ACH-000829,-1.44297258386
ACH-000831,-1.29769591996
ACH-000832,-1.27944524668
ACH-000833,-1.8885508411
ACH-000834,-1.45526315803
ACH-000835,-1.29109665378
ACH-000836,-1.5904522445500002
ACH-000837,-1.14585078638
ACH-000838,-1.6295469300499998
ACH-000839,-1.2352390367000001
ACH-000840,-1.54564070914
ACH-000841,-1.2304178559999999
ACH-000843,-1.46310832301
ACH-000846,-1.50123732725
ACH-000847,-1.3874949248299997
ACH-000848,-1.2202277967200001
ACH-000849,-1.5166570890200002
ACH-000851,-1.1079083273700001
ACH-000855,-1.17460461037
ACH-000856,-1.21300290932
ACH-000858,-1.25335853604
ACH-000859,-1.28501126831
ACH-000861,-1.50389023067
ACH-000862,-1.6704341048299998
ACH-000865,-1.26576535667
ACH-000866,-1.45762935868
ACH-000867,-1.64919713254
ACH-000869,-1.35858257497
ACH-000872,-1.21081742248
ACH-000873,-1.10554117369
ACH-000876,-1.2022062188
ACH-000878,-0.9815357312980001
ACH-000880,-1.57431729932
ACH-000881,-1.40399035064
ACH-000882,-1.20379763517
ACH-000884,-1.26423834196
ACH-000885,-1.1974934126299999
ACH-000887,-1.2201547641
ACH-000888,-1.4919039275600001
ACH-000889,-1.38597579564
ACH-000890,-1.1783507509
ACH-000896,-1.1971906187
ACH-000898,-1.09544598341
ACH-000900,-1.08912498925
ACH-000901,-1.3482164164200001
ACH-000905,-1.38896925107
ACH-000906,-1.29511133324
ACH-000907,-1.31093916494
ACH-000910,-1.67529440791
ACH-000911,-1.46758230044
ACH-000912,-1.2285215185
ACH-000913,-1.54245191713
ACH-000915,-1.2789525690999999
ACH-000916,-1.04755817278
ACH-000917,-1.19043633995
ACH-000921,-1.41332183309
ACH-000924,-1.412702683
ACH-000926,-1.26930706331
ACH-000928,-1.50692848179
ACH-000929,-1.46995960507
ACH-000932,-1.44554536419
ACH-000935,-1.3691860911700002
ACH-000936,-1.20579823613
ACH-000937,-1.4851769581299998
ACH-000938,-1.4071680756799998
ACH-000939,-1.59951489132
ACH-000941,-1.25651325092
ACH-000943,-1.49872953523
ACH-000946,-1.47404998542
ACH-000947,-1.32760047264
ACH-000948,-1.41598002621
ACH-000950,-1.41297019533
ACH-000953,-1.5877545914200002
ACH-000957,-1.29969605949
ACH-000958,-1.3446930984999999
ACH-000960,-1.79939575942
ACH-000963,-1.08764040879
ACH-000968,-1.0916999024
ACH-000969,-1.2551892688
ACH-000973,-1.45176038904
ACH-000974,-1.38006356849
ACH-000975,-1.1631468013700001
ACH-000976,-1.3585887723299999
ACH-000978,-1.00172760095
ACH-000980,-1.47815217856
ACH-000984,-1.4024866936899998
ACH-000986,-1.1014949093000002
ACH-000988,-1.5099100744299998
ACH-000993,-1.48534740081
ACH-000994,-1.59318797149
ACH-000996,-1.24979333591
ACH-001001,-1.4494606663
ACH-001020,-1.24594371303
ACH-001028,-1.3674186396599999
ACH-001031,-1.45898684408
ACH-001038,-1.4164329598700003
ACH-001048,-1.3599950945200001
ACH-001050,-0.9973924599770001
ACH-001053,-1.07340168941
ACH-001054,-1.4018549371899998
ACH-001061,-1.38316949991
ACH-001067,-1.08304205342
ACH-001075,-1.03931805727
ACH-001096,-1.6085903296200001
ACH-001128,-1.61578776274
ACH-001134,-1.31161034737
ACH-001151,-1.38107504002
ACH-001163,-1.4600258205399999
ACH-001164,-1.4535575433399999
ACH-001173,-1.27733298789
ACH-001183,-1.2754677573200002
ACH-001184,-1.45147463802
ACH-001190,-1.1435673299299998
ACH-001192,-1.3831828633899999
ACH-001193,-1.54917978149
ACH-001196,-1.4663403425
ACH-001197,-1.33620596097
ACH-001205,-1.1492988197299998
ACH-001211,-1.25039717986
ACH-001212,-0.867020579764
ACH-001228,-2.02406727942
ACH-001232,-1.2482106460200002
ACH-001239,-1.18220859502
ACH-001274,-1.04685608755
ACH-001275,-1.40574777023
ACH-001277,-1.33645679534
ACH-001278,-1.4343302949899999
ACH-001280,-1.31939694456
ACH-001283,-1.40818401663
ACH-001289,-1.26917200622
ACH-001295,-1.5877271261800001
ACH-001300,-1.34757090082
ACH-001301,-1.55402419626
ACH-001302,-1.19850959104
ACH-001303,-1.6192223521
ACH-001306,-1.38284400592
ACH-001318,-1.57560850523
ACH-001322,-1.1095220004200002
ACH-001328,-1.18297657549
ACH-001332,-1.1386232595299999
ACH-001333,-1.18708804154
ACH-001336,-1.1282250926200001
ACH-001340,-1.4529571205200003
ACH-001346,-1.4102066524
ACH-001353,-1.2513282008600002
ACH-001354,-1.27726094613
ACH-001367,-1.0359079997799998
ACH-001368,-1.58556687662
ACH-001374,-1.1874351243799999
ACH-001375,-1.2844527992299999
ACH-001377,-1.64691453099
ACH-001380,-1.5042308553900001
ACH-001391,-1.5075508355200002
ACH-001407,-1.4233067585699999
ACH-001408,-1.87892810122
ACH-001413,-1.15571923727
ACH-001430,-1.8668338907099997
ACH-001431,-1.63763261552
ACH-001450,-1.45154759586
ACH-001496,-1.43497266349
ACH-001500,-1.49247508301
ACH-001521,-1.7908144783700002
ACH-001523,-1.31879055078
ACH-001532,-1.28639664285
ACH-001536,-1.32944300785
ACH-001550,-1.3763964325100002
ACH-001552,-1.46964864565
ACH-001554,-1.3626084630700002
ACH-001645,-1.28184283045
ACH-001654,-1.4775913912
ACH-001715,-1.00905617088
ACH-001735,-1.5517305612399999
ACH-001736,-1.39102318329
ACH-001737,-1.40822638575
ACH-001740,-1.47168991671
ACH-001745,-1.41585144647
ACH-001750,-1.16250476395
ACH-001765,-1.4864502908300001
ACH-001956,-1.3348105475
ACH-001957,-1.3318064942
