,POLR2E (5434)
ACH-000312,-1.57208859525
ACH-000315,-1.7145259585400001
ACH-000316,-1.51458922609
ACH-000317,-1.34000101135
ACH-000318,-1.54718702998
ACH-000319,-1.68776764838
ACH-000320,-1.67666035691
ACH-000322,-1.2819097089799998
ACH-000323,-1.5494134608
ACH-000324,-1.7079360802599999
ACH-000329,-1.63926439595
ACH-000330,-1.25221398532
ACH-000331,-1.4170187170299997
ACH-000332,-1.6440142731
ACH-000334,-1.81006459942
ACH-000335,-1.19796950126
ACH-000336,-1.81726616092
ACH-000337,-1.35503745753
ACH-000339,-1.60913310489
ACH-000341,-1.73947761556
ACH-000348,-1.7773765654599998
ACH-000350,-1.6861004002200002
ACH-000352,-1.6082895078
ACH-000356,-1.55400084832
ACH-000361,-1.5732909172999998
ACH-000362,-1.7718454081400001
ACH-000363,-1.87218991181
ACH-000364,-1.53890562259
ACH-000365,-1.64351478768
ACH-000366,-1.71491900521
ACH-000368,-1.5019924750100002
ACH-000374,-1.6072868578400001
ACH-000375,-1.41949204056
ACH-000376,-1.36702538466
ACH-000381,-1.5922354316
ACH-000383,-1.98261420525
ACH-000387,-1.74624381396
ACH-000389,-1.6441858528
ACH-000390,-1.70444197886
ACH-000393,-1.58357327724
ACH-000395,-1.8182119782799997
ACH-000397,-1.1692725133700002
ACH-000401,-1.6466160894600002
ACH-000402,-1.90929987912
ACH-000403,-1.95923591213
ACH-000404,-1.7764949915400001
ACH-000406,-1.69760662136
ACH-000407,-1.5435335388299998
ACH-000408,-1.09516497094
ACH-000410,-1.4839379642700001
ACH-000411,-1.5336176213
ACH-000414,-1.7857490232599997
ACH-000415,-1.3959307954700002
ACH-000416,-1.59772074044
ACH-000420,-1.57159622771
ACH-000421,-1.4100510638400001
ACH-000424,-1.7663050717299997
ACH-000425,-1.85272410497
ACH-000426,-2.2281536170800003
ACH-000427,-1.8140852477200002
ACH-000433,-1.56627602029
ACH-000436,-1.90618939373
ACH-000444,-1.5521667214100001
ACH-000445,-1.42297399977
ACH-000448,-1.6863702827899998
ACH-000450,-1.98900930542
ACH-000452,-1.5713087988299999
ACH-000454,-1.2014621109299999
ACH-000458,-1.4945364958899998
ACH-000459,-1.81362411626
ACH-000460,-1.5586111755399998
ACH-000461,-1.7366771776499998
ACH-000463,-1.53546019326
ACH-000464,-1.47517284604
ACH-000466,-1.8570301309200001
ACH-000467,-1.38546667849
ACH-000468,-1.9593684857599998
ACH-000469,-1.5854294068399999
ACH-000470,-1.97366303822
ACH-000471,-1.8591481178
ACH-000472,-1.6869098882799998
ACH-000473,-1.52203076232
ACH-000475,-1.84475861258
ACH-000476,-1.5391115297600002
ACH-000477,-2.555766012
ACH-000480,-1.52083299977
ACH-000481,-1.8322241823099998
ACH-000483,-1.57849466046
ACH-000484,-1.92661646808
ACH-000485,-1.73837762445
ACH-000486,-1.4946692301499998
ACH-000487,-1.99259992753
ACH-000488,-1.73128788808
ACH-000490,-1.39680681303
ACH-000491,-1.7245889420400002
ACH-000495,-1.5675743178900001
ACH-000496,-1.54548701285
ACH-000499,-1.35363262949
ACH-000500,-1.9892927040200001
ACH-000502,-1.74811514885
ACH-000503,-1.37689374352
ACH-000505,-1.65505096544
ACH-000507,-1.97082292083
ACH-000510,-1.5950631022
ACH-000511,-1.28446653145
ACH-000512,-1.89085665776
ACH-000516,-1.6963963011
ACH-000517,-1.7789380874599998
ACH-000518,-1.6351179837799998
ACH-000520,-1.7604779017400003
ACH-000521,-1.43568263286
ACH-000522,-1.88031745854
ACH-000524,-1.75396885449
ACH-000527,-1.50955328544
ACH-000528,-1.22718272368
ACH-000537,-1.6290835165200002
ACH-000541,-1.6981653994400001
ACH-000542,-1.512013677
ACH-000544,-1.3411603832899999
ACH-000545,-1.4267603825600002
ACH-000547,-1.5478694057799998
ACH-000548,-1.3809692916499998
ACH-000549,-1.5123204117299998
ACH-000550,-1.68766606994
ACH-000552,-1.49882146723
ACH-000556,-1.62764440591
ACH-000557,-2.48316771822
ACH-000570,-1.58220337009
ACH-000571,-2.1211126772799997
ACH-000573,-1.8674448394099998
ACH-000576,-1.4427792438299998
ACH-000580,-1.7812850677599998
ACH-000584,-1.9684552628799998
ACH-000585,-1.42963369294
ACH-000588,-1.54060607981
ACH-000589,-1.5219261326
ACH-000591,-1.5612269068
ACH-000593,-1.67650979845
ACH-000600,-1.5820229397
ACH-000601,-1.5973390673299999
ACH-000604,-1.93276874944
ACH-000605,-1.4989516775
ACH-000606,-1.25843699771
ACH-000608,-2.5014942476299997
ACH-000614,-1.3706242037799998
ACH-000616,-1.26119554834
ACH-000618,-1.46394226119
ACH-000619,-1.6366518024
ACH-000620,-1.8610162835
ACH-000621,-2.00839927855
ACH-000622,-1.73989207137
ACH-000623,-1.62752363493
ACH-000624,-1.6359049136100001
ACH-000627,-1.60050049715
ACH-000630,-1.48979539514
ACH-000632,-1.7436270192299999
ACH-000633,-2.29406826973
ACH-000637,-1.44664027408
ACH-000638,-1.59933270512
ACH-000646,-1.8810606137299999
ACH-000647,-1.71949641199
ACH-000648,-1.7860877257700003
ACH-000649,-1.57783068243
ACH-000651,-1.7009853744799999
ACH-000652,-1.4709865546899998
ACH-000653,-1.98802958623
ACH-000657,-1.73318521155
ACH-000658,-1.6441739779100002
ACH-000661,-2.11743763495
ACH-000662,-1.7627263553099999
ACH-000663,-1.3021249131200001
ACH-000665,-1.4726700842200002
ACH-000671,-1.65671169669
ACH-000673,-1.3941319508899999
ACH-000676,-1.88526251042
ACH-000677,-1.2332647244700001
ACH-000681,-1.8640199675
ACH-000682,-1.77352344675
ACH-000683,-1.49301595223
ACH-000684,-1.30399720081
ACH-000688,-2.00761021941
ACH-000693,-1.51126293629
ACH-000694,-1.27452229275
ACH-000695,-1.6826174166499999
ACH-000696,-1.54256979737
ACH-000697,-1.69793950863
ACH-000699,-1.8968151006599998
ACH-000701,-1.8481427253
ACH-000706,-1.55153886319
ACH-000711,-1.7390335968200001
ACH-000713,-1.65706647741
ACH-000714,-1.79247689627
ACH-000718,-1.70335846785
ACH-000720,-1.62877188614
ACH-000721,-1.8307389020500002
ACH-000724,-1.67172192962
ACH-000725,-1.9689245085299998
ACH-000732,-1.29725902487
ACH-000734,-1.81285859869
ACH-000735,-1.5626781905
ACH-000736,-1.79281845387
ACH-000738,-1.5933225661100001
ACH-000746,-1.76263747526
ACH-000747,-1.4221567836500002
ACH-000748,-1.43382140236
ACH-000753,-1.4228275148700003
ACH-000756,-1.5735727867200002
ACH-000757,-1.58301088039
ACH-000758,-1.69188492914
ACH-000760,-1.51712561924
ACH-000763,-1.7396748895299998
ACH-000764,-1.59756346755
ACH-000765,-1.85473949626
ACH-000766,-1.63848053271
ACH-000767,-1.9370961147799999
ACH-000768,-1.4311185820399999
ACH-000769,-1.58339788834
ACH-000770,-1.55326926625
ACH-000771,-1.3321433338700002
ACH-000773,-1.8082937517299997
ACH-000776,-1.6132674957100002
ACH-000777,-1.5009705122299999
ACH-000778,-1.3386870508
ACH-000781,-1.84331515658
ACH-000782,-1.60466823215
ACH-000783,-1.5292830318200001
ACH-000784,-1.54185654331
ACH-000785,-2.30013466478
ACH-000787,-1.48413804691
ACH-000788,-2.17615261559
ACH-000791,-1.6541078716
ACH-000792,-1.44107775319
ACH-000794,-1.39849676081
ACH-000796,-1.88326429341
ACH-000799,-1.55725753723
ACH-000800,-1.56703112375
ACH-000802,-1.5060440640000001
ACH-000804,-1.6070254099799999
ACH-000805,-1.45260542982
ACH-000809,-1.8598743639400002
ACH-000810,-1.6911532944999998
ACH-000811,-1.6844232762
ACH-000817,-1.58584398554
ACH-000819,-1.61863021849
ACH-000820,-1.5227633279799997
ACH-000821,-2.05812876138
ACH-000822,-2.2355859669
ACH-000823,-1.38060679683
ACH-000824,-1.6352067053200001
ACH-000827,-1.4627234501800002
ACH-000829,-1.8010321424900002
ACH-000831,-1.51397335539
ACH-000832,-1.4582107833200002
ACH-000833,-1.5982214290399999
ACH-000834,-1.4888284476700002
ACH-000835,-1.3424752097200001
ACH-000836,-1.30218653565
ACH-000837,-1.53573220897
ACH-000838,-1.5311972996399998
ACH-000839,-1.3967020473700003
ACH-000840,-1.7512294072599999
ACH-000841,-1.4040646503999998
ACH-000843,-1.3012927943600001
ACH-000846,-1.28463202694
ACH-000847,-1.3417921463
ACH-000848,-1.53681638907
ACH-000849,-1.89034356131
ACH-000851,-1.55850852935
ACH-000855,-1.2347929909
ACH-000856,-1.56543958075
ACH-000858,-1.36935680378
ACH-000859,-1.7062223105599998
ACH-000861,-1.51162828331
ACH-000862,-1.47696673079
ACH-000865,-1.5552064218500001
ACH-000866,-1.7414977304700001
ACH-000867,-1.80640384354
ACH-000869,-1.7201331189200002
ACH-000872,-1.43023449607
ACH-000873,-1.69349476339
ACH-000876,-2.09344877761
ACH-000878,-1.34849550201
ACH-000880,-1.67007503248
ACH-000881,-1.5983895134200001
ACH-000882,-1.7264037717400003
ACH-000884,-1.42133897162
ACH-000885,-1.5111340878600001
ACH-000887,-1.6709981734600001
ACH-000888,-1.7035137629600001
ACH-000889,-1.6321747497799999
ACH-000890,-1.5109690588999998
ACH-000896,-1.6129897551299999
ACH-000898,-1.5355157569
ACH-000900,-1.73733737306
ACH-000901,-1.584291659
ACH-000905,-1.56726494404
ACH-000906,-1.77859804137
ACH-000907,-1.5224847042200003
ACH-000910,-1.7483851442700002
ACH-000911,-1.47836541465
ACH-000912,-1.4341997350100002
ACH-000913,-1.5124227144
ACH-000915,-1.6182564792299998
ACH-000916,-2.11561878656
ACH-000917,-1.65599849884
ACH-000921,-1.4820713593200001
ACH-000924,-1.57292865878
ACH-000926,-1.52621400184
ACH-000928,-1.63072848609
ACH-000929,-1.4128468979799997
ACH-000932,-1.83976108999
ACH-000935,-1.67616459213
ACH-000936,-1.4982766776899998
ACH-000937,-1.65605247667
ACH-000938,-1.70582723689
ACH-000939,-1.26709722492
ACH-000941,-1.5742971181299998
ACH-000943,-1.4243815281099999
ACH-000946,-1.4293908046200001
ACH-000947,-1.78042556284
ACH-000948,-1.33160101296
ACH-000950,-1.6686229854799999
ACH-000953,-1.8442748770200001
ACH-000957,-1.63842332805
ACH-000958,-1.79482899181
ACH-000960,-1.65975081505
ACH-000963,-1.40117298262
ACH-000968,-1.74878215137
ACH-000969,-1.71962852522
ACH-000973,-1.67079124996
ACH-000974,-1.7075571332100001
ACH-000975,-1.5912036887
ACH-000976,-1.4653364686500001
ACH-000978,-1.51095981568
ACH-000980,-1.8208313676900003
ACH-000984,-1.7798305547
ACH-000986,-1.3741336321200002
ACH-000988,-1.8572313796900002
ACH-000993,-1.6024764831600002
ACH-000994,-1.77266933413
ACH-000996,-1.4633760592899998
ACH-001001,-1.63525534167
ACH-001020,-1.85009087289
ACH-001028,-1.86764786743
ACH-001031,-1.7029481507700002
ACH-001038,-1.5951269369
ACH-001048,-1.64934069404
ACH-001050,-1.51794009265
ACH-001053,-1.44753946622
ACH-001054,-1.50592478568
ACH-001061,-1.43925189382
ACH-001067,-1.8223808388099998
ACH-001075,-1.46291397729
ACH-001096,-1.8599609641900003
ACH-001128,-1.33788451654
ACH-001134,-1.5477875301
ACH-001151,-1.76123999023
ACH-001163,-1.80377138592
ACH-001164,-1.50048122271
ACH-001173,-1.5039901754499998
ACH-001183,-1.6148320126700002
ACH-001184,-1.5339431256799998
ACH-001190,-1.7995068009
ACH-001192,-1.4564211749
ACH-001193,-1.4124392521899998
ACH-001196,-1.49020954366
ACH-001197,-1.63758801664
ACH-001205,-1.59990642599
ACH-001211,-1.5925736168200002
ACH-001212,-1.76404210226
ACH-001228,-1.51122244954
ACH-001232,-1.51773526731
ACH-001239,-1.7654741211200002
ACH-001274,-1.64991432979
ACH-001275,-1.94625162937
ACH-001277,-1.7019866348500001
ACH-001278,-1.90643430159
ACH-001280,-1.53203939317
ACH-001283,-1.7156922422799998
ACH-001289,-1.71845438428
ACH-001295,-1.52997679789
ACH-001300,-1.6352733307700003
ACH-001301,-1.7272803861400001
ACH-001302,-1.85152378682
ACH-001303,-1.57048488065
ACH-001306,-1.39366424318
ACH-001318,-1.68555416898
ACH-001322,-1.58461914929
ACH-001328,-1.4847246815600001
ACH-001332,-1.41062875644
ACH-001333,-1.45193211071
ACH-001336,-1.44749239118
ACH-001340,-1.72416585026
ACH-001346,-1.42438981007
ACH-001353,-1.6749356455899997
ACH-001354,-1.52011540224
ACH-001367,-1.7050423975799998
ACH-001368,-1.8600620694999999
ACH-001374,-1.88825438148
ACH-001375,-1.68105424479
ACH-001377,-1.6111130264700002
ACH-001380,-1.5540006096899999
ACH-001391,-1.6117725596
ACH-001407,-1.4939485194100002
ACH-001408,-1.59341841345
ACH-001413,-1.62057271184
ACH-001430,-1.80140847942
ACH-001431,-1.4737231345299997
ACH-001450,-1.3311270562000002
ACH-001496,-1.4347073100799999
ACH-001500,-1.5933522265600002
ACH-001521,-1.5485859541100002
ACH-001523,-1.1348240406499999
ACH-001532,-1.70197888308
ACH-001536,-1.6226627497
ACH-001550,-1.10095719933
ACH-001552,-1.9446910685499998
ACH-001554,-1.72680075158
ACH-001645,-1.7857548801900003
ACH-001654,-1.70299463158
ACH-001715,-1.61036457829
ACH-001735,-1.7719423061500001
ACH-001736,-1.84704160715
ACH-001737,-1.88613925473
ACH-001740,-1.8006875592299998
ACH-001745,-1.83640241158
ACH-001750,-1.4088952476499998
ACH-001765,-1.67239889416
ACH-001956,-1.7859736260199999
ACH-001957,-1.5635604373700003
