,GINS2 (51659)
ACH-000260,-1.9021710420099998
ACH-000261,-2.0591706395099996
ACH-000262,-2.04853423561
ACH-000263,-1.8669841342
ACH-000264,-1.9980300779599998
ACH-000265,-1.7683833880000002
ACH-000266,-1.96831394431
ACH-000272,-1.82845838217
ACH-000273,-1.8441243932499998
ACH-000274,-2.07983745216
ACH-000277,-1.898093552
ACH-000278,-1.8583738206599998
ACH-000279,-2.0736580796
ACH-000280,-1.9462355492200003
ACH-000281,-1.6289289526
ACH-000288,-2.01295283393
ACH-000291,-2.06520237699
ACH-000293,-2.1711797823900003
ACH-000294,-2.39834073261
ACH-000295,-2.0476353142500003
ACH-000296,-2.21151207302
ACH-000302,-2.0507996338999996
ACH-000304,-2.2986475539
ACH-000307,-1.7706270942099998
ACH-000308,-2.19292355138
ACH-000310,-2.38065233428
ACH-000311,-2.02128177277
ACH-000312,-1.77742483613
ACH-000315,-1.64944867939
ACH-000316,-2.19403545149
ACH-000317,-1.8186124348500001
ACH-000318,-1.99398728904
ACH-000319,-1.8986817694299998
ACH-000320,-2.05296165501
ACH-000322,-1.7430101736599999
ACH-000323,-1.9968243640999999
ACH-000324,-1.8646276908200001
ACH-000329,-2.35468738188
ACH-000330,-1.9491090292299997
ACH-000331,-1.63549730938
ACH-000332,-1.9232297551900002
ACH-000334,-2.46767077546
ACH-000335,-1.9184272797400002
ACH-000336,-2.3577369195299998
ACH-000337,-1.8907112458500002
ACH-000339,-1.9518540623500003
ACH-000341,-1.54578663489
ACH-000348,-2.10081096547
ACH-000350,-2.13601722767
ACH-000352,-1.7700980179499999
ACH-000356,-2.00198591218
ACH-000361,-1.8859721102900002
ACH-000362,-2.24689624083
ACH-000363,-2.32789769477
ACH-000364,-1.89382839437
ACH-000365,-2.24122611092
ACH-000366,-1.9590175745700003
ACH-000368,-2.01091880145
ACH-000374,-1.8878927082299999
ACH-000375,-1.9356313257099997
ACH-000376,-1.95587661695
ACH-000381,-1.79359918903
ACH-000383,-2.35435676754
ACH-000387,-2.32328697538
ACH-000389,-1.90387281312
ACH-000390,-1.9469190274500001
ACH-000393,-2.07066407693
ACH-000395,-1.7068948780200002
ACH-000397,-1.7283038503900001
ACH-000401,-1.6290919686399998
ACH-000402,-2.4571894300099997
ACH-000403,-2.01960020998
ACH-000404,-1.8321318542200002
ACH-000406,-2.27897953134
ACH-000407,-2.00029797273
ACH-000408,-1.7554467767900002
ACH-000410,-1.7502010038099998
ACH-000411,-1.9085347992099997
ACH-000414,-2.1033127889400003
ACH-000415,-1.8053889807599997
ACH-000416,-1.83493882306
ACH-000420,-1.7695155748700002
ACH-000421,-1.7333669166599999
ACH-000424,-1.67982890748
ACH-000425,-1.9330659747299999
ACH-000426,-2.49158471522
ACH-000427,-1.96327106353
ACH-000433,-1.61917947598
ACH-000436,-2.0601246846
ACH-000444,-1.76300775212
ACH-000445,-1.8894970841799998
ACH-000448,-1.8381668728799998
ACH-000450,-2.218328442
ACH-000452,-2.10524278192
ACH-000454,-1.6528221176299998
ACH-000458,-1.99393903515
ACH-000459,-2.22886925175
ACH-000460,-1.8075458309099999
ACH-000461,-1.92173401837
ACH-000463,-1.8159348192400002
ACH-000464,-1.7478000773700002
ACH-000466,-1.9509797287900001
ACH-000467,-1.99888965396
ACH-000468,-2.0531565028
ACH-000469,-2.0320551754799996
ACH-000470,-2.3434173352200003
ACH-000471,-1.95097676272
ACH-000472,-2.18560336461
ACH-000473,-2.11122733502
ACH-000475,-2.1353189584
ACH-000476,-1.9189585376499998
ACH-000477,-1.9066796723500001
ACH-000480,-2.02899066243
ACH-000481,-2.2530329648099996
ACH-000483,-2.01557178775
ACH-000484,-2.3237745935099996
ACH-000485,-2.09229921256
ACH-000486,-1.6095084802000001
ACH-000487,-2.178794395
ACH-000488,-1.68053361549
ACH-000490,-1.51217723654
ACH-000491,-2.05945334029
ACH-000495,-1.93598827258
ACH-000496,-1.98621389417
ACH-000499,-1.8034441914
ACH-000500,-1.7627038195
ACH-000502,-1.6471075937000001
ACH-000503,-1.8959242754700003
ACH-000505,-1.8446764464200003
ACH-000507,-1.89789349437
ACH-000510,-2.01544694877
ACH-000511,-1.86468868344
ACH-000512,-1.8588161486800001
ACH-000516,-1.8798404452200002
ACH-000517,-2.07928912412
ACH-000518,-1.90990756248
ACH-000520,-1.8421453279900002
ACH-000521,-1.70266953781
ACH-000522,-2.04768463488
ACH-000524,-2.17942537665
ACH-000527,-1.78583676022
ACH-000528,-1.8746266336000001
ACH-000537,-2.15656723591
ACH-000541,-2.0068673865099997
ACH-000542,-1.9081896225
ACH-000544,-1.80154989397
ACH-000545,-1.73765326575
ACH-000547,-2.18557849632
ACH-000548,-2.17243538584
ACH-000549,-1.2741936366
ACH-000550,-1.7576732136900002
ACH-000552,-1.9783392485099998
ACH-000556,-1.75432244488
ACH-000557,-2.7608101199400004
ACH-000570,-2.04816538617
ACH-000571,-2.51212957483
ACH-000573,-2.0030520393
ACH-000576,-1.93084524972
ACH-000580,-1.9629766401599997
ACH-000584,-1.9770524298199998
ACH-000585,-1.98476704813
ACH-000588,-1.8682820670200002
ACH-000589,-1.64249271484
ACH-000591,-1.8479554386700001
ACH-000593,-1.72925121217
ACH-000600,-1.8968132702200002
ACH-000601,-1.84783012977
ACH-000604,-2.49617227155
ACH-000605,-2.0449890839
ACH-000606,-1.62731628086
ACH-000608,-2.1383545239900004
ACH-000614,-1.72982739212
ACH-000616,-1.6258277431900001
ACH-000618,-1.75928730943
ACH-000619,-1.75568107936
ACH-000620,-2.08102906642
ACH-000621,-2.4212049901099997
ACH-000622,-2.18774335284
ACH-000623,-2.08118328678
ACH-000624,-2.01729666871
ACH-000627,-1.6722970657499998
ACH-000630,-1.7532124004400003
ACH-000632,-2.05635997023
ACH-000633,-1.6184008731200001
ACH-000637,-2.00859791638
ACH-000638,-1.91709472871
ACH-000646,-1.75592853665
ACH-000647,-1.89750254687
ACH-000648,-1.98230879931
ACH-000649,-1.92250647979
ACH-000651,-1.99355997429
ACH-000652,-2.21071655442
ACH-000653,-1.86934904878
ACH-000657,-2.0468919261400003
ACH-000658,-2.11059073098
ACH-000661,-2.13653728233
ACH-000662,-2.1023212270299996
ACH-000663,-1.6480157941799998
ACH-000665,-1.6674521005200003
ACH-000671,-2.20357720207
ACH-000673,-1.77272274896
ACH-000676,-1.80034908226
ACH-000677,-1.61651579849
ACH-000681,-1.97649630493
ACH-000682,-1.87073568435
ACH-000683,-1.91067104395
ACH-000684,-1.98782055634
ACH-000688,-2.51675603151
ACH-000693,-2.0309005707099996
ACH-000694,-1.7807992104799997
ACH-000695,-2.03132820832
ACH-000696,-1.63452659373
ACH-000697,-1.5671648238100002
ACH-000699,-2.10471470302
ACH-000701,-1.9751889017400002
ACH-000706,-1.92350642493
ACH-000711,-1.8124398843599998
ACH-000713,-1.85217611215
ACH-000714,-1.8372625384299999
ACH-000718,-1.9495676417099996
ACH-000720,-1.9427581263
ACH-000721,-1.93183601594
ACH-000724,-2.43123101132
ACH-000725,-2.2314028416900005
ACH-000732,-1.58920114908
ACH-000734,-2.1569940848599995
ACH-000735,-1.68263563753
ACH-000736,-1.99313249789
ACH-000738,-1.8761814342400003
ACH-000746,-2.14682244616
ACH-000747,-1.6118745331400002
ACH-000748,-2.02192136418
ACH-000753,-1.9774896283400003
ACH-000756,-2.07329182136
ACH-000757,-1.81441552664
ACH-000758,-1.8276063456599998
ACH-000760,-1.8705281233000002
ACH-000763,-2.42051877378
ACH-000764,-1.80850025676
ACH-000765,-1.6103580982899999
ACH-000766,-1.92679695567
ACH-000767,-2.28829609944
ACH-000768,-2.00319835148
ACH-000769,-2.00308998539
ACH-000770,-2.0935940559799997
ACH-000771,-1.71795115331
ACH-000773,-1.88682283692
ACH-000776,-1.93570055104
ACH-000777,-1.8666090770200001
ACH-000778,-2.7193709933899997
ACH-000781,-2.06761888131
ACH-000782,-1.9060697910099997
ACH-000783,-2.12196592877
ACH-000784,-1.74209967273
ACH-000785,-2.48853099374
ACH-000787,-1.74841518341
ACH-000788,-1.84875460262
ACH-000791,-1.75320826625
ACH-000792,-1.99275780033
ACH-000794,-1.80978531945
ACH-000796,-2.1737802674599997
ACH-000799,-1.4704313102000002
ACH-000800,-2.15672138876
ACH-000802,-1.7242827865500001
ACH-000804,-2.07880656561
ACH-000805,-1.8097357343599998
ACH-000809,-2.0453347561
ACH-000810,-1.8680728883500002
ACH-000811,-2.01554809113
ACH-000817,-2.10632162762
ACH-000819,-1.75434105197
ACH-000820,-2.1737372626099996
ACH-000821,-2.61293196384
ACH-000822,-2.40117510104
ACH-000823,-1.8178669274900001
ACH-000824,-2.20597760947
ACH-000827,-1.72941272218
ACH-000829,-2.16257689073
ACH-000831,-1.8706573962000002
ACH-000832,-1.6468113717100001
ACH-000833,-2.20807060387
ACH-000834,-1.75802905198
ACH-000835,-1.6973513531600002
ACH-000836,-2.08611168276
ACH-000837,-1.84752167836
ACH-000838,-2.1053389603
ACH-000839,-1.62044866264
ACH-000840,-1.69828928069
ACH-000841,-1.81483782065
ACH-000843,-1.86042652134
ACH-000846,-1.96240740027
ACH-000847,-1.6856980417700003
ACH-000848,-1.89757348987
ACH-000849,-1.7689516242299999
ACH-000851,-1.89707188365
ACH-000855,-1.47161321417
ACH-000856,-1.8835194766699999
ACH-000858,-1.70649898683
ACH-000859,-1.7399842829199998
ACH-000861,-2.06368547041
ACH-000862,-1.8286781968599999
ACH-000865,-1.75084265835
ACH-000866,-2.06702338898
ACH-000867,-1.9699275554599998
ACH-000869,-2.01305857959
ACH-000872,-1.9771012541599997
ACH-000873,-1.6957610404799999
ACH-000876,-1.9559326785299997
ACH-000878,-1.68630675514
ACH-000880,-2.0596502536
ACH-000881,-2.0857169798900004
ACH-000882,-2.03690786628
ACH-000884,-2.03219518508
ACH-000885,-1.8825706816299999
ACH-000887,-1.7644242357299997
ACH-000888,-1.79964329675
ACH-000889,-1.97015186075
ACH-000890,-2.10347808287
ACH-000896,-1.8404331673599996
ACH-000898,-1.9370952266900003
ACH-000900,-1.74974531418
ACH-000901,-2.14128630274
ACH-000905,-1.89789155501
ACH-000906,-2.0364836672999997
ACH-000907,-1.59290105121
ACH-000910,-2.40677927335
ACH-000911,-1.7424090361099998
ACH-000912,-1.7661724467
ACH-000913,-1.9396071450099999
ACH-000915,-1.9093858841
ACH-000916,-1.8931521341799997
ACH-000917,-1.7243864471900001
ACH-000921,-1.7858162564400002
ACH-000924,-1.91818747629
ACH-000926,-2.3515672479700003
ACH-000928,-1.9458332153599998
ACH-000929,-2.00557509868
ACH-000932,-1.7948862675900001
ACH-000935,-1.9603338233
ACH-000936,-1.87265572504
ACH-000937,-2.32819114177
ACH-000938,-2.21101010943
ACH-000939,-2.10479568887
ACH-000941,-1.75436541276
ACH-000943,-2.1479682144
ACH-000946,-1.66227237907
ACH-000947,-1.9848398987400002
ACH-000948,-1.7127870592399999
ACH-000950,-1.96644932125
ACH-000953,-2.14991235984
ACH-000957,-1.8827322577
ACH-000958,-1.95522853937
ACH-000960,-2.36040968054
ACH-000963,-1.20433972787
ACH-000968,-1.98570334313
ACH-000969,-1.8758203391
ACH-000973,-2.0547727604
ACH-000974,-1.7411792372200001
ACH-000975,-1.8733535148299998
ACH-000976,-2.20612098399
ACH-000978,-1.7172703474700002
ACH-000980,-1.9453702507799997
ACH-000984,-1.7826823561099998
ACH-000986,-1.63037122394
ACH-000988,-2.08279393728
ACH-000993,-1.89619445155
ACH-000994,-1.9078542664900002
ACH-000996,-1.79395748681
ACH-001001,-2.07198393898
ACH-001020,-2.1593771142
ACH-001028,-2.0855574735499998
ACH-001031,-1.92357311443
ACH-001038,-2.12739485269
ACH-001048,-1.89314756567
ACH-001050,-2.0946987911200003
ACH-001053,-1.7928575606900001
ACH-001054,-1.81503960588
ACH-001061,-1.8392311729099997
ACH-001067,-1.78338772097
ACH-001075,-1.66789184849
ACH-001096,-1.95520060741
ACH-001128,-1.9199533248299998
ACH-001134,-1.7757392777400003
ACH-001151,-1.8916801083900001
ACH-001163,-1.9847647474099999
ACH-001164,-1.96962771783
ACH-001173,-1.8597063837999999
ACH-001183,-1.98636634118
ACH-001184,-1.9115713120700002
ACH-001190,-1.74916434123
ACH-001192,-1.8949787527400002
ACH-001193,-1.8021073902200002
ACH-001196,-2.1193087732099998
ACH-001197,-1.92217456542
ACH-001205,-1.8149026039400002
ACH-001211,-1.8002967484599999
ACH-001212,-2.01061923518
ACH-001228,-1.6838916747900001
ACH-001232,-1.7374938431400002
ACH-001239,-1.86715058656
ACH-001274,-1.59946873694
ACH-001275,-1.9410883903799998
ACH-001277,-1.8877118285599999
ACH-001278,-1.80331691806
ACH-001280,-2.32384864059
ACH-001283,-1.8158041920599997
ACH-001289,-1.8438453248099997
ACH-001295,-2.15433046857
ACH-001300,-2.18677363402
ACH-001301,-1.5240201459399998
ACH-001302,-2.34724967187
ACH-001303,-1.86548152315
ACH-001306,-1.8311404244599998
ACH-001318,-1.94682331598
ACH-001322,-1.8217716055000002
ACH-001328,-1.7553937472799999
ACH-001332,-1.46892212146
ACH-001333,-1.8358389985900003
ACH-001336,-1.7670472966400002
ACH-001340,-1.9862486498099998
ACH-001346,-1.73114523463
ACH-001353,-1.8298604764500002
ACH-001354,-2.65647173241
ACH-001367,-1.9887255899400003
ACH-001368,-2.0223102861
ACH-001374,-1.8513359264099998
ACH-001375,-1.7299353306
ACH-001377,-1.89861971113
ACH-001380,-1.7855113114099996
ACH-001391,-2.6487310704400002
ACH-001407,-2.13512321426
ACH-001408,-1.96617818117
ACH-001413,-1.76144220158
ACH-001430,-2.02267882705
ACH-001431,-2.18625459101
ACH-001450,-1.9160011341499998
ACH-001496,-2.1205940641799996
ACH-001500,-1.90760115189
ACH-001521,-1.42085460028
ACH-001523,-1.71519461275
ACH-001532,-1.67522669715
ACH-001536,-1.7234684421200002
ACH-001550,-2.09310900763
ACH-001552,-1.9389406828599998
ACH-001554,-1.8994268127200002
ACH-001645,-1.96396070222
ACH-001654,-2.12635668364
ACH-001715,-1.8496774592099998
ACH-001735,-1.9528134707099998
ACH-001736,-2.02431264038
ACH-001737,-1.9867394085699999
ACH-001740,-1.7406768614900001
ACH-001745,-2.02599317722
ACH-001750,-1.93783001292
ACH-001765,-1.9088961707900003
ACH-001956,-1.9249913291499998
ACH-001957,-2.0379309751499997
