,SLC35G6 (643664)
ACH-000468,-0.6419989408619999
ACH-000469,-0.7086868579950001
ACH-000470,-0.347754330682
ACH-000471,-0.47126470835699996
ACH-000472,-0.39692372773400003
ACH-000473,-0.41249610793499997
ACH-000475,-0.586275622862
ACH-000476,-0.627977665083
ACH-000477,-0.40573764342600005
ACH-000480,-0.345619999844
ACH-000481,-0.436523725635
ACH-000483,-0.357310430791
ACH-000484,-0.41771376147600003
ACH-000485,-0.6473093056270001
ACH-000486,-0.345491777015
ACH-000487,-0.606020231473
ACH-000488,-0.534662898035
ACH-000490,-0.573588512594
ACH-000491,-0.277848343715
ACH-000495,-0.195708780731
ACH-000496,-0.538671707884
ACH-000499,-0.24579497001999998
ACH-000500,0.0588344102501
ACH-000502,-0.621994951653
ACH-000503,-0.23955116517299999
ACH-000505,-0.46107973052100004
ACH-000507,-0.38406959855800005
ACH-000510,-0.519446874061
ACH-000511,-0.46886164196400004
ACH-000512,-0.7632310891390001
ACH-000516,-0.6515098763180001
ACH-000517,-0.687289979069
ACH-000518,-0.29302769395100003
ACH-000520,-0.5383276873430001
ACH-000521,-0.7061753313019999
ACH-000522,-0.571680937181
ACH-000524,-0.526418977535
ACH-000527,-0.3721373739
ACH-000528,-0.302232841214
ACH-000537,-0.445836046076
ACH-000541,-0.186498449655
ACH-000542,-0.40944833825599997
ACH-000544,-0.35769209591799994
ACH-000545,-0.44082797728399997
ACH-000547,-0.270860808483
ACH-000548,-0.36313076238
ACH-000549,-0.576823363349
ACH-000550,-0.529742471983
ACH-000552,-0.40903324061499996
ACH-000556,-0.49710250614699997
ACH-000557,-1.00325788509
ACH-000570,-0.5265548050159999
ACH-000571,-0.575878045149
ACH-000573,-0.345655761897
ACH-000576,-0.591451182413
ACH-000580,-0.51215096113
ACH-000584,-0.359014257413
ACH-000585,-0.48227972179399997
ACH-000588,-0.535058751669
ACH-000589,-0.302537119639
ACH-000591,-0.609879900407
ACH-000593,-0.514529414508
ACH-000600,-0.517358427527
ACH-000601,-0.53516372803
ACH-000604,-0.464019839051
ACH-000605,-0.330667321798
ACH-000606,-0.474054792035
ACH-000608,-0.579670958472
ACH-000614,-0.534092746634
ACH-000616,-0.291491833121
ACH-000618,-0.295872994582
ACH-000619,-0.559291524046
ACH-000620,-0.487626279307
ACH-000621,-0.7420794077189999
ACH-000622,-0.583555458014
ACH-000623,-0.389556901209
ACH-000624,-0.451861953275
ACH-000627,-0.467944738778
ACH-000630,-0.435696596827
ACH-000632,-0.459019326273
ACH-000633,-0.8070450225939999
ACH-000637,-0.328976654454
ACH-000638,-0.46208385700800003
ACH-000646,-0.26612963836
ACH-000647,-0.5490312655690001
ACH-000648,-0.597636670435
ACH-000649,-0.544223606999
ACH-000651,-0.496303223689
ACH-000652,-0.395543605384
ACH-000653,-0.45624954826
ACH-000657,-0.477254563478
ACH-000658,-0.590894502901
ACH-000661,-0.278415145643
ACH-000662,-0.527192354457
ACH-000663,-0.185272399015
ACH-000665,-0.44905644611199996
ACH-000671,-0.39041607205300005
ACH-000673,-0.6748738575900001
ACH-000676,-0.377137992482
ACH-000677,-0.275129061197
ACH-000681,-0.407095922181
ACH-000682,-0.38257163326899996
ACH-000683,-0.597701535426
ACH-000684,-0.335983902998
ACH-000688,-0.732984108941
ACH-000693,-0.448242728895
ACH-000694,-0.285375411199
ACH-000695,-0.912261894083
ACH-000696,-0.38280132178599996
ACH-000697,-0.40164892801700003
ACH-000699,-0.525497468977
ACH-000701,-0.30192163566999997
ACH-000706,-0.252581503726
ACH-000711,-0.518504333477
ACH-000713,-0.543616439933
ACH-000714,-0.6845706457520001
ACH-000718,-0.7104059790889999
ACH-000720,-0.6435555533030001
ACH-000721,-0.480775674853
ACH-000724,-0.337873954717
ACH-000725,-0.346148798398
ACH-000732,-0.06815924831
ACH-000734,-0.422030144157
ACH-000735,-0.531782763661
ACH-000736,-0.283936044121
ACH-000738,-0.5179860300119999
ACH-000746,-0.6056351985339999
ACH-000747,-0.394308552401
ACH-000748,-0.350023279799
ACH-000753,-0.42330544087
ACH-000756,-0.526749462172
ACH-000757,-0.42810584755599995
ACH-000758,-0.20912450172699998
ACH-000760,-0.40859292374399997
ACH-000763,-0.526163792705
ACH-000764,-0.574383905901
ACH-000765,-0.130272041162
ACH-000766,-0.6093010281019999
ACH-000767,-0.9649497001549999
ACH-000768,-0.624512657002
ACH-000769,-0.459374647724
ACH-000770,-0.478348937961
ACH-000771,-0.440834785967
ACH-000773,-0.701613896888
ACH-000776,-0.512442484469
ACH-000777,-0.449404154823
ACH-000778,-0.540521945805
ACH-000781,-0.523059701725
ACH-000782,-0.676685548867
ACH-000783,-0.7450111656239999
ACH-000784,-0.456844948839
ACH-000785,-0.557257446914
ACH-000787,-0.491044713439
ACH-000788,-0.49721681844800003
ACH-000791,-0.740498649736
ACH-000792,-0.518678044532
ACH-000794,-0.521578905548
ACH-000796,-0.509501329458
ACH-000799,-0.356743719431
ACH-000800,-0.46640931268299995
ACH-000802,-0.294951414236
ACH-000804,-0.587441779361
ACH-000805,-0.31284988505
ACH-000809,-0.46688697727399997
ACH-000810,-0.493192397064
ACH-000811,-0.5208475355100001
ACH-000817,-0.724614025512
ACH-000819,-0.399983276828
ACH-000820,-0.612978552938
ACH-000821,-0.42484261440899995
ACH-000822,-0.5427643545790001
ACH-000823,-0.281511697636
ACH-000824,-0.514599603675
ACH-000827,-0.48026349812799995
ACH-000829,-0.563586895656
ACH-000831,-0.47419831483999997
ACH-000832,-0.505233297675
ACH-000833,-0.27295963886
ACH-000834,-0.332801521214
ACH-000835,-0.316670434637
ACH-000836,-0.45692887549500005
ACH-000837,-0.422646466162
ACH-000838,-0.414540563109
ACH-000839,-0.48293029757100003
ACH-000840,-0.499448217126
ACH-000841,-0.483117398935
ACH-000843,-0.432917754403
ACH-000846,-0.6938683077310001
ACH-000847,-0.433107175593
ACH-000848,-0.363228483016
ACH-000849,-0.737793739382
ACH-000851,-0.40413963240999995
ACH-000855,-0.254754340146
ACH-000856,-0.39200392104599996
ACH-000858,-0.36513596677500004
ACH-000859,-0.29854930663400003
ACH-000861,-0.7036530379479999
ACH-000862,-0.417809151616
ACH-000865,-0.338791807675
ACH-000866,-0.38561257072800004
ACH-000867,-0.44210447921
ACH-000869,-0.39660431718
ACH-000872,-0.449405836657
ACH-000873,-0.31180347396499997
ACH-000876,-0.36196742628899997
ACH-000878,-0.303536365085
ACH-000880,-0.380849564442
ACH-000881,-0.49958181093099996
ACH-000882,-0.332748332531
ACH-000884,-0.488587936994
ACH-000885,-0.5207749237039999
ACH-000887,-0.537177529745
ACH-000888,-0.407605460461
ACH-000889,-0.538985583171
ACH-000890,-0.7209597412980001
ACH-000896,-0.327219489232
ACH-000898,-0.40085812521799996
ACH-000900,-0.327717919929
ACH-000901,-0.485347343227
ACH-000905,-0.31220986001699996
ACH-000906,-0.413563447966
ACH-000907,-0.382142458819
ACH-000910,-0.502049994921
ACH-000911,-0.365286605714
ACH-000912,-0.532291612025
ACH-000913,-0.463223390552
ACH-000915,-0.541959623197
ACH-000916,-1.09167648955
ACH-000917,-0.482055404962
ACH-000921,-0.38149558326399996
ACH-000924,-0.44158835428800003
ACH-000926,-0.45833263160800003
ACH-000928,-0.582555017067
ACH-000929,-0.319387377206
ACH-000932,-0.484454329507
ACH-000935,-0.40051244635600003
ACH-000936,-0.5113782691300001
ACH-000937,-0.692787331887
ACH-000938,-0.32083728996399996
ACH-000939,-0.404302192444
ACH-000941,-0.273661548918
ACH-000943,-0.407705143652
ACH-000946,-0.43187770789700003
ACH-000947,-0.28367807839000003
ACH-000948,-0.384107658482
ACH-000950,-0.503455369427
ACH-000953,-0.578068268591
ACH-000957,-0.65466920348
ACH-000958,-0.7234455258210001
ACH-000960,-0.53954956406
ACH-000963,-0.645667779438
ACH-000968,-0.44378081696000005
ACH-000969,-0.771837034633
ACH-000973,-0.504753863882
ACH-000974,-0.314551371345
ACH-000975,-0.4883434730100001
ACH-000976,-0.609330980593
ACH-000978,-0.8248134701500001
ACH-000980,-0.364753859149
ACH-000984,-0.581841477448
ACH-000986,-0.567341972554
ACH-000988,-0.344571052346
ACH-000993,-0.48324136922
ACH-000994,-0.257986279698
ACH-000996,-0.516570613766
ACH-001001,-0.384172443662
ACH-001020,-0.47496793068800003
ACH-001028,-0.5170484489239999
ACH-001031,-0.313971201367
ACH-001038,-0.509880689057
ACH-001048,-0.41457739147399997
ACH-001050,-0.55003983007
ACH-001053,-0.566164785679
ACH-001054,-0.285945703323
ACH-001061,-0.43808976869499994
ACH-001067,-0.536236923293
ACH-001075,-0.154978999269
ACH-001096,-0.44107823056100004
ACH-001128,-0.79874129243
ACH-001134,-0.5473519615670001
ACH-001151,-0.603574786166
ACH-001163,-0.535718397325
ACH-001164,-0.28391665099
ACH-001173,-0.574733687308
ACH-001183,-0.216913562113
ACH-001184,-0.506387766295
ACH-001190,-0.738207387427
ACH-001192,-0.485086340695
ACH-001193,-0.634914598859
ACH-001196,-0.468450583301
ACH-001197,-0.69688738242
ACH-001205,-0.169349971991
ACH-001211,-0.5734982698100001
ACH-001212,-0.12892849619400001
ACH-001228,-0.38247381964500005
ACH-001232,-0.515977783401
ACH-001239,-0.37830140009499996
ACH-001274,-0.488909509298
ACH-001275,-0.416393882632
ACH-001277,-0.46617156122000003
ACH-001278,-0.21291995904
ACH-001280,-0.38696057868600003
ACH-001283,-0.428741059778
ACH-001289,-0.6766614282340001
ACH-001295,-0.630313480277
ACH-001300,-0.330452231336
ACH-001301,-0.275383758664
ACH-001302,-0.429423696201
ACH-001303,-0.512610217244
ACH-001306,-0.518226761882
ACH-001318,-0.522778967629
ACH-001322,-0.46903930578599995
ACH-001328,-0.448602772024
ACH-001332,-0.619769778531
ACH-001333,-0.260151555155
ACH-001336,-0.26551423018000003
ACH-001340,-0.531613992508
ACH-001346,-0.250022177769
ACH-001353,-0.647990654465
ACH-001354,-0.6117249184929999
ACH-001367,-0.329735888177
ACH-001368,-0.438246499909
ACH-001374,-0.32917021215
ACH-001375,-0.438839411577
ACH-001377,-0.43654978673999995
ACH-001380,-0.420465522446
ACH-001391,-0.799005538691
ACH-001407,-0.307247831456
ACH-001408,-0.447174501776
ACH-001413,-0.519820313952
ACH-001430,-0.7661898520909999
ACH-001431,-0.475237380994
ACH-001450,-0.505807797434
ACH-001496,-0.508448136186
ACH-001500,-0.475325259605
ACH-001521,-0.516994157949
ACH-001523,-0.36467457299500006
ACH-001532,-0.405296426483
ACH-001536,-0.566034033426
ACH-001550,-0.427257821399
ACH-001552,-0.263815920461
ACH-001554,-0.47377503290899997
ACH-001645,-0.531726721047
ACH-001654,-0.51779278307
ACH-001715,-0.7140645259399999
ACH-001735,-0.397304468486
ACH-001736,-0.336684108403
ACH-001737,-1.13925210081
ACH-001740,-0.354816162838
ACH-001745,-0.63875726568
ACH-001750,-0.505950396984
ACH-001765,-0.471670258316
ACH-001956,-0.395136937813
ACH-001957,-0.44910800993600003
