,PSMA7 (5688)
ACH-000363,-1.81117029347
ACH-000364,-1.6322352447400001
ACH-000365,-1.25983322019
ACH-000366,-1.4327055342
ACH-000368,-1.36806838284
ACH-000374,-1.37833144979
ACH-000375,-1.8281604576700001
ACH-000376,-1.4668349160499998
ACH-000381,-1.69424953716
ACH-000383,-1.8578802277400002
ACH-000387,-1.69757394644
ACH-000389,-1.3592955173399999
ACH-000390,-1.37991259968
ACH-000393,-1.66237679574
ACH-000395,-1.53414850269
ACH-000397,-1.1733280909200001
ACH-000401,-1.5659481124599999
ACH-000402,-1.98767431692
ACH-000403,-1.59617331282
ACH-000404,-1.70658145046
ACH-000406,-1.53963791457
ACH-000407,-1.6011666818399999
ACH-000408,-1.12325472661
ACH-000410,-1.5135759640000002
ACH-000411,-1.36009118352
ACH-000414,-1.73857629023
ACH-000415,-1.3541362476700003
ACH-000416,-1.1158525485200002
ACH-000420,-1.3781841938
ACH-000421,-1.32960399873
ACH-000424,-1.26432366986
ACH-000425,-1.51218568159
ACH-000426,-2.22644766806
ACH-000427,-1.8749783544499998
ACH-000433,-1.34445075271
ACH-000436,-1.7224445556299999
ACH-000444,-1.45478235458
ACH-000445,-1.33902836716
ACH-000448,-1.47929891192
ACH-000450,-1.7331596945400003
ACH-000452,-1.0262720203
ACH-000454,-1.33759877331
ACH-000458,-1.6430888514200002
ACH-000459,-1.8495881923
ACH-000460,-1.45573008402
ACH-000461,-1.5458193516299998
ACH-000463,-1.31153642053
ACH-000464,-1.70754436468
ACH-000466,-1.5007304238499999
ACH-000467,-1.22705745793
ACH-000468,-1.65469402292
ACH-000469,-1.66318072232
ACH-000470,-1.8063354257
ACH-000471,-1.49739988247
ACH-000472,-1.48466850357
ACH-000473,-1.5965931613799997
ACH-000475,-1.58087889885
ACH-000476,-1.49647478056
ACH-000477,-1.5744271728700001
ACH-000480,-1.21745204306
ACH-000481,-1.61920112148
ACH-000483,-1.3698670911500002
ACH-000484,-1.5521591644600001
ACH-000485,-1.6291546088799997
ACH-000486,-1.37906850277
ACH-000487,-1.6568196155000001
ACH-000488,-1.4240531436700001
ACH-000490,-1.40489169391
ACH-000491,-1.58630480526
ACH-000495,-1.33876214601
ACH-000496,-1.1875287079299999
ACH-000499,-1.43160159486
ACH-000500,-1.0830580051
ACH-000502,-1.3871983568700001
ACH-000503,-1.8143421167700002
ACH-000505,-1.25805405774
ACH-000507,-1.5936837466
ACH-000510,-1.85810011238
ACH-000511,-1.51527714222
ACH-000512,-1.7429312111300002
ACH-000516,-1.5854823603400001
ACH-000517,-1.5743623830200002
ACH-000518,-1.36550050771
ACH-000520,-1.53056237248
ACH-000521,-1.34780980736
ACH-000522,-1.4649978139700002
ACH-000524,-1.6090503430899998
ACH-000527,-1.53753665649
ACH-000528,-1.3485071270500002
ACH-000537,-1.4060130805200002
ACH-000541,-1.80806283718
ACH-000542,-1.48260265738
ACH-000544,-1.47221491187
ACH-000545,-1.40620639502
ACH-000547,-1.64388443538
ACH-000548,-1.35933909164
ACH-000549,-1.19828752596
ACH-000550,-1.30375169874
ACH-000552,-1.2621052526
ACH-000556,-1.4613720967800001
ACH-000557,-1.51501302709
ACH-000570,-1.4263161419200001
ACH-000571,-2.2086775429700003
ACH-000573,-1.54440903329
ACH-000576,-1.5519100892
ACH-000580,-1.86786896998
ACH-000584,-1.5620720643700001
ACH-000585,-1.48170517583
ACH-000588,-1.94867301961
ACH-000589,-1.6717410140200002
ACH-000591,-1.4123830665200001
ACH-000593,-1.33354356751
ACH-000600,-1.41430772236
ACH-000601,-1.4585964723700002
ACH-000604,-2.0559356808099998
ACH-000605,-1.3875369777200002
ACH-000606,-1.5422731910699998
ACH-000608,-1.77390250469
ACH-000614,-1.6053637310799997
ACH-000616,-1.3924669463100001
ACH-000618,-1.30808049661
ACH-000619,-1.4076695246899997
ACH-000620,-1.59198357676
ACH-000621,-1.29347489702
ACH-000622,-1.36252149359
ACH-000623,-1.65506107293
ACH-000624,-1.42825986149
ACH-000627,-1.4492011332199999
ACH-000630,-1.3058787219299999
ACH-000632,-1.4246847222799999
ACH-000633,-1.2077532692200001
ACH-000637,-1.4117484144799999
ACH-000638,-1.3545812561300001
ACH-000646,-1.87217546814
ACH-000647,-1.0884289803
ACH-000648,-1.7572119933900001
ACH-000649,-1.62190103727
ACH-000651,-1.4152776768700002
ACH-000652,-1.18472371288
ACH-000653,-1.7079109585299999
ACH-000657,-1.6039231253100001
ACH-000658,-1.9084411681
ACH-000661,-1.5036731945100001
ACH-000662,-1.26959928765
ACH-000663,-1.44420963128
ACH-000665,-1.5018716719
ACH-000671,-1.7570269768400002
ACH-000673,-1.57988721281
ACH-000676,-1.3477550526
ACH-000677,-1.7480472959400002
ACH-000681,-1.79351891008
ACH-000682,-1.42466580497
ACH-000683,-1.54409644229
ACH-000684,-1.06952524142
ACH-000688,-1.70659390139
ACH-000693,-1.5743918206299998
ACH-000694,-1.3511903619999999
ACH-000695,-1.60982536607
ACH-000696,-1.45458993183
ACH-000697,-1.54173689776
ACH-000699,-1.90559857652
ACH-000701,-1.5310281262799998
ACH-000706,-1.3331324384999999
ACH-000711,-1.38567826161
ACH-000713,-1.4284454119499999
ACH-000714,-1.3947847857299998
ACH-000718,-1.8508540899300001
ACH-000720,-1.57228660714
ACH-000721,-1.6146109398
ACH-000724,-1.38071273595
ACH-000725,-1.85211012032
ACH-000732,-1.5720254157299998
ACH-000734,-1.5895959191799998
ACH-000735,-1.43890948266
ACH-000736,-1.42817557993
ACH-000738,-1.6862325786
ACH-000746,-1.4373673579799997
ACH-000747,-1.54306306366
ACH-000748,-1.58503019636
ACH-000753,-1.49489683364
ACH-000756,-1.32330065263
ACH-000757,-1.2830733596500001
ACH-000758,-1.5346638515399997
ACH-000760,-1.56201085688
ACH-000763,-1.8293184555200002
ACH-000764,-1.38634602274
ACH-000765,-1.42341787168
ACH-000766,-1.6271955020299997
ACH-000767,-1.41781260469
ACH-000768,-1.53007407838
ACH-000769,-1.6687488586
ACH-000770,-1.69469631686
ACH-000771,-1.48047438687
ACH-000773,-1.70676930164
ACH-000776,-1.4138338559399999
ACH-000777,-1.5458335181799998
ACH-000778,-1.7747295638900003
ACH-000781,-1.64364243359
ACH-000782,-1.7660095657
ACH-000783,-2.00357259867
ACH-000784,-1.42185229556
ACH-000785,-1.51952708669
ACH-000787,-1.55577148534
ACH-000788,-1.3948361198199999
ACH-000791,-1.5860742671399999
ACH-000792,-1.37667658465
ACH-000794,-1.42223344017
ACH-000796,-1.6478890951299998
ACH-000799,-1.1428488325700001
ACH-000800,-1.271559011
ACH-000802,-1.54255392121
ACH-000804,-1.46484152002
ACH-000805,-1.4851948222799998
ACH-000809,-1.37897665542
ACH-000810,-1.6035420185799998
ACH-000811,-1.73710430028
ACH-000817,-1.62512661583
ACH-000819,-1.3262008974200001
ACH-000820,-0.844747940316
ACH-000821,-1.87408360993
ACH-000822,-1.70805291131
ACH-000823,-1.7171998435
ACH-000824,-1.5206217288600001
ACH-000827,-1.18976403926
ACH-000829,-1.6999591962799998
ACH-000831,-1.56210531095
ACH-000832,-1.6114813870200002
ACH-000833,-1.60333810087
ACH-000834,-1.10187057876
ACH-000835,-1.33411557572
ACH-000836,-1.6445084822100002
ACH-000837,-1.4446884593599998
ACH-000838,-1.5481099677099999
ACH-000839,-1.45581094981
ACH-000840,-1.47947671817
ACH-000841,-1.61366626734
ACH-000843,-1.40605380947
ACH-000846,-1.3109438387899999
ACH-000847,-1.29109158268
ACH-000848,-1.20065932233
ACH-000849,-1.59039190009
ACH-000851,-1.4191198283200002
ACH-000855,-1.45575890136
ACH-000856,-1.5616528327599999
ACH-000858,-1.11325656778
ACH-000859,-1.66047754968
ACH-000861,-1.6408915897799998
ACH-000862,-1.23762712854
ACH-000865,-1.35755983312
ACH-000866,-1.53057731909
ACH-000867,-1.3732077390000001
ACH-000869,-1.34939815676
ACH-000872,-1.22748247827
ACH-000873,-1.3434015452
ACH-000876,-2.0091516613900002
ACH-000878,-1.7128211920700003
ACH-000880,-1.59992497863
ACH-000881,-1.5114923713400001
ACH-000882,-1.5229612363
ACH-000884,-1.33029032456
ACH-000885,-1.51331279802
ACH-000887,-1.32937082291
ACH-000888,-1.37443910977
ACH-000889,-1.54714892902
ACH-000890,-1.3450977345299997
ACH-000896,-1.35888581212
ACH-000898,-1.44305659979
ACH-000900,-1.5279653362299999
ACH-000901,-1.52615638616
ACH-000905,-1.3952006572
ACH-000906,-1.66973173089
ACH-000907,-1.61489544601
ACH-000910,-1.4813927361800001
ACH-000911,-1.43580671176
ACH-000912,-1.4912551007100001
ACH-000913,-1.63394606479
ACH-000915,-1.54286663924
ACH-000916,-1.93680922811
ACH-000917,-1.5635799213400001
ACH-000921,-1.5570831384600001
ACH-000924,-1.62864231806
ACH-000926,-1.6444768049899998
ACH-000928,-1.34681520095
ACH-000929,-1.5432183425400001
ACH-000932,-1.5217825118000001
ACH-000935,-1.2303916789700002
ACH-000936,-1.4945662777200002
ACH-000937,-1.56020631725
ACH-000938,-1.42336217084
ACH-000939,-1.34769227006
ACH-000941,-1.70075048083
ACH-000943,-1.50041885411
ACH-000946,-1.56129956512
ACH-000947,-1.57638342958
ACH-000948,-1.46875322871
ACH-000950,-1.34475254028
ACH-000953,-1.6804402931
ACH-000957,-1.41065061924
ACH-000958,-1.39345713444
ACH-000960,-1.6412631343700002
ACH-000963,-1.3426845975200001
ACH-000968,-1.5396404135100001
ACH-000969,-1.4808282396599999
ACH-000973,-1.45244169988
ACH-000974,-1.48599293504
ACH-000975,-1.5688627747400001
ACH-000976,-1.60109847721
ACH-000978,-1.4880124582299998
ACH-000980,-1.4310808966600002
ACH-000984,-1.41526087216
ACH-000986,-1.43735096537
ACH-000988,-1.30986031068
ACH-000993,-1.6418550650900001
ACH-000994,-2.1081009117900003
ACH-000996,-1.55939960975
ACH-001001,-1.0939731970200002
ACH-001020,-1.4693051775400001
ACH-001028,-1.54456522836
ACH-001031,-1.60581231777
ACH-001038,-1.3188731649299998
ACH-001048,-1.3653001852700002
ACH-001050,-1.41541695558
ACH-001053,-1.59822045694
ACH-001054,-1.6179088497100003
ACH-001061,-1.50006898406
ACH-001067,-1.4866281188
ACH-001075,-1.55998280882
ACH-001096,-1.4163053933399998
ACH-001128,-1.7117358760799999
ACH-001134,-1.6227756990399997
ACH-001151,-1.5409112729899999
ACH-001163,-1.6324541984099998
ACH-001164,-1.4914738681400002
ACH-001173,-1.4521874743399998
ACH-001183,-1.2976469593000002
ACH-001184,-1.49126948485
ACH-001190,-1.2132327003299999
ACH-001192,-1.42251626353
ACH-001193,-1.4533615382299998
ACH-001196,-1.7462366828
ACH-001197,-1.7273161223599998
ACH-001205,-1.3839973859999999
ACH-001211,-1.46261863641
ACH-001212,-1.3145344853
ACH-001228,-1.4982266660799999
ACH-001232,-1.32957712309
ACH-001239,-1.6044237086200002
ACH-001274,-1.61746976914
ACH-001275,-1.55973121272
ACH-001277,-1.7465320074200001
ACH-001278,-1.40273711543
ACH-001280,-1.7369421291599998
ACH-001283,-1.54989107207
ACH-001289,-1.63129704833
ACH-001295,-1.6230279525799998
ACH-001300,-1.53410383078
ACH-001301,-1.4125138350600002
ACH-001302,-1.72005839347
ACH-001303,-1.44248341891
ACH-001306,-1.4241234742299997
ACH-001318,-1.4221468114500002
ACH-001322,-1.5629568878600002
ACH-001328,-1.3688937055500001
ACH-001332,-1.16736919244
ACH-001333,-1.17756771176
ACH-001336,-1.1313931255
ACH-001340,-1.37097370129
ACH-001346,-1.49758388778
ACH-001353,-1.43973479299
ACH-001354,-1.4671687603
ACH-001367,-1.54904270056
ACH-001368,-1.5364034580500001
ACH-001374,-1.21740424989
ACH-001375,-1.44298746236
ACH-001377,-1.3822212176700002
ACH-001380,-1.55150995055
ACH-001391,-1.93090957257
ACH-001407,-1.72006932499
ACH-001408,-1.3772321375799998
ACH-001413,-1.3721060920500001
ACH-001430,-0.898725834848
ACH-001431,-1.37550194384
ACH-001450,-1.8572496188900003
ACH-001496,-1.70715361664
ACH-001500,-1.4820918408700001
ACH-001521,-1.0496895098799999
ACH-001523,-1.19999073152
ACH-001532,-1.4594172201499997
ACH-001536,-1.33735292852
ACH-001550,-1.50918840903
ACH-001552,-1.57544325503
ACH-001554,-1.71036127818
ACH-001645,-1.64600648473
ACH-001654,-1.61325553762
ACH-001715,-1.7494875223299997
ACH-001735,-1.77369996156
ACH-001736,-1.4483134421200001
ACH-001737,-1.79269984998
ACH-001740,-1.5731322188799999
ACH-001745,-1.5646478754
ACH-001750,-1.52339399058
ACH-001765,-1.26833361064
ACH-001956,-1.7342207517299997
ACH-001957,-1.3237425137999999
