,GLS2 (27165)
ACH-000584,-0.20976053541200002
ACH-000585,-0.16702469398199998
ACH-000588,-0.21642712425500002
ACH-000589,-0.215266454096
ACH-000591,-0.165998361427
ACH-000593,-0.21380356002099998
ACH-000600,-0.253352100412
ACH-000601,-0.146295662812
ACH-000604,-0.484113618717
ACH-000605,-0.354317852932
ACH-000606,-0.391734009379
ACH-000608,-0.326532339151
ACH-000614,-0.16148834334599999
ACH-000616,-0.270228684817
ACH-000618,-0.352645694871
ACH-000619,0.0159082388141
ACH-000620,-0.215009595414
ACH-000621,-0.150722042356
ACH-000622,-0.34993783299900005
ACH-000623,-0.131429737452
ACH-000624,-0.37922167239699994
ACH-000627,-0.174287628108
ACH-000630,-0.260827343261
ACH-000632,-0.246144695267
ACH-000633,-0.452334994302
ACH-000637,-0.144395402504
ACH-000638,-0.5109972264980001
ACH-000646,-0.220036039367
ACH-000647,-0.340920756579
ACH-000648,-0.0315862978461
ACH-000649,-0.180096035081
ACH-000651,-0.395317341327
ACH-000652,-0.150970678071
ACH-000653,-0.17860334985399998
ACH-000657,-0.361907036558
ACH-000658,-0.038011850001800004
ACH-000661,0.0035163589455
ACH-000662,-0.216704495999
ACH-000663,-0.14228085023499998
ACH-000665,-0.37788168792300003
ACH-000671,-0.176034260128
ACH-000673,-0.317146005849
ACH-000676,-0.33893505447899996
ACH-000677,-0.35236436313
ACH-000681,-0.227367526789
ACH-000682,-0.279423191229
ACH-000683,-0.228291534776
ACH-000684,-0.135117645125
ACH-000688,-0.18677210008099998
ACH-000693,-0.34249084356700005
ACH-000694,-0.22318148753699998
ACH-000695,-0.257205946719
ACH-000696,-0.225893726598
ACH-000697,-0.138674120056
ACH-000699,0.000898958790771
ACH-000701,-0.277410442327
ACH-000706,-0.161922726558
ACH-000711,-0.215889373735
ACH-000713,-0.293608108742
ACH-000714,-0.43720281465000005
ACH-000718,0.0038732112309299996
ACH-000720,-0.169733844265
ACH-000721,-0.21256387968899998
ACH-000724,-0.344017225078
ACH-000725,0.0258847354586
ACH-000732,-0.261472405555
ACH-000734,-0.334841765757
ACH-000735,-0.330259599726
ACH-000736,-0.233154207171
ACH-000738,-0.355490128036
ACH-000746,-0.163878755045
ACH-000747,-0.24903173664
ACH-000748,-0.296484773672
ACH-000753,-0.377993339655
ACH-000756,-0.383989622315
ACH-000757,-0.5378621049610001
ACH-000758,-0.19566562772100002
ACH-000760,-0.268207389078
ACH-000763,-0.09312908506930001
ACH-000764,-0.311159480778
ACH-000765,-0.343829262337
ACH-000766,-0.16188875557
ACH-000767,-0.334642781214
ACH-000768,-0.19006526926
ACH-000769,-0.266875381564
ACH-000770,-0.159161846327
ACH-000771,-0.39387558766900005
ACH-000773,-0.112310562368
ACH-000776,-0.07972096205410001
ACH-000777,-0.162345037803
ACH-000778,-0.232948496492
ACH-000781,-0.124705181694
ACH-000782,-0.36180511704999996
ACH-000783,-0.572239650775
ACH-000784,-0.302097295896
ACH-000785,-0.275015719177
ACH-000787,-0.284535498041
ACH-000788,-0.138553223044
ACH-000791,-0.12329680808599999
ACH-000792,0.023974743032
ACH-000794,-0.12671755659000003
ACH-000796,-0.166828705858
ACH-000799,-0.46666294705
ACH-000800,-0.458257295506
ACH-000802,-0.144216588926
ACH-000804,-0.190289623261
ACH-000805,-0.37406387203
ACH-000809,-0.101399882462
ACH-000810,0.045875196667
ACH-000811,-0.109075055582
ACH-000817,-0.143967692321
ACH-000819,-0.165182172501
ACH-000820,-0.318987397405
ACH-000821,-0.33614498662799996
ACH-000822,-0.37870405489
ACH-000823,-0.237985572472
ACH-000824,-0.210020819586
ACH-000827,-0.239498766849
ACH-000829,-0.0252748331561
ACH-000831,-0.416510255562
ACH-000832,-0.187112073531
ACH-000833,-0.19373313102899997
ACH-000834,-0.335017472015
ACH-000835,-0.23109578806400002
ACH-000836,0.15345336710100002
ACH-000837,-0.0695816770425
ACH-000838,-0.24586939508900002
ACH-000839,-0.40487924986699997
ACH-000840,-0.193408242069
ACH-000841,-0.210358317826
ACH-000843,-0.09912217851399999
ACH-000846,-0.384315533402
ACH-000847,-0.530248603979
ACH-000848,-0.24060242569899998
ACH-000849,-0.206967265564
ACH-000851,-0.355659468443
ACH-000855,-0.22220215094
ACH-000856,-0.195042349105
ACH-000858,-0.13094442553
ACH-000859,-0.454376305365
ACH-000861,-0.482103059814
ACH-000862,-0.132041073749
ACH-000865,-0.15916843963400001
ACH-000866,-0.293439996747
ACH-000867,-0.223580524864
ACH-000869,-0.416040226624
ACH-000872,-0.153424803517
ACH-000873,-0.126786417152
ACH-000876,-0.259771076092
ACH-000878,-0.566441893667
ACH-000880,-0.268272846446
ACH-000881,-0.130047375951
ACH-000882,-0.336726717775
ACH-000884,-0.42278742565399996
ACH-000885,-0.285296947723
ACH-000887,-0.334945204823
ACH-000888,-0.172927493174
ACH-000889,-0.313656312034
ACH-000890,-0.0330050753053
ACH-000896,-0.171295405049
ACH-000898,0.037094513727000004
ACH-000900,-0.606429240482
ACH-000901,-0.41287541136
ACH-000905,-0.0677315863168
ACH-000906,-0.30418457945300004
ACH-000907,-0.30583007450800004
ACH-000910,-0.0946935871975
ACH-000911,-0.206645255773
ACH-000912,-0.12236114790899999
ACH-000913,-0.18804086743299997
ACH-000915,-0.198230527122
ACH-000916,-0.553983891366
ACH-000917,-0.209405314505
ACH-000921,-0.17462255493599999
ACH-000924,-0.32345415257800003
ACH-000926,-0.111908522518
ACH-000928,-0.4658914517600001
ACH-000929,-0.23493819408000002
ACH-000932,-0.174506456429
ACH-000935,-0.212607695841
ACH-000936,-0.23668619770100002
ACH-000937,-0.320029642551
ACH-000938,-0.269044883802
ACH-000939,0.121070922522
ACH-000941,-0.12115017882899999
ACH-000943,-0.266894911818
ACH-000946,-0.255272310207
ACH-000947,-0.28542987439399997
ACH-000948,-0.30930473318199997
ACH-000950,-0.0710452260334
ACH-000953,-0.596467975931
ACH-000957,0.0007262878452110001
ACH-000958,-0.312645443279
ACH-000960,-0.289352449071
ACH-000963,0.247986018645
ACH-000968,-0.29828637288300003
ACH-000969,-0.463582367722
ACH-000973,-0.193553805739
ACH-000974,-0.32481948546
ACH-000975,-0.22697191239700001
ACH-000976,-0.19669340214000003
ACH-000978,-0.636249462998
ACH-000980,-0.440462508634
ACH-000984,-0.526394041523
ACH-000986,-0.125940844882
ACH-000988,-0.165138678143
ACH-000993,-0.471682268196
ACH-000994,-0.409030126258
ACH-000996,-0.202281545436
ACH-001001,-0.290423557686
ACH-001020,0.287750817877
ACH-001028,-0.237814490911
ACH-001031,-0.147358052906
ACH-001038,-0.272750310316
ACH-001048,-0.256283537698
ACH-001050,-0.08999998482860001
ACH-001053,-0.3559278539
ACH-001054,-0.222705555121
ACH-001061,-0.319761241691
ACH-001067,-0.0925746035808
ACH-001075,-0.19961456468
ACH-001096,-0.19231425518
ACH-001128,0.8035446978820001
ACH-001134,-0.315800292215
ACH-001151,-0.211030299416
ACH-001163,-0.414957491272
ACH-001164,-0.08717890683460001
ACH-001173,-0.314251800595
ACH-001183,-0.198367944095
ACH-001184,0.048841848950199995
ACH-001190,-0.195147026066
ACH-001192,-0.38935610308799995
ACH-001193,-0.139735555737
ACH-001196,-0.17714831250500002
ACH-001197,-0.34470008454499995
ACH-001205,-0.0839771384792
ACH-001211,-0.19189448567
ACH-001212,-0.000655395877471
ACH-001228,-0.343519799432
ACH-001232,-0.025779416665400002
ACH-001239,-0.137070567931
ACH-001274,-0.260455186133
ACH-001275,-0.252749420499
ACH-001277,-0.26426599729
ACH-001278,-0.262144553356
ACH-001280,-0.190190435265
ACH-001283,-0.448596435811
ACH-001289,-0.188438185225
ACH-001295,-0.19435361662
ACH-001300,-0.142709022366
ACH-001301,-0.179119632908
ACH-001302,0.0377031964206
ACH-001303,-0.202096550333
ACH-001306,-0.115857030256
ACH-001318,-0.20427236196899998
ACH-001322,-0.51486922908
ACH-001328,-0.29132116380899997
ACH-001332,-0.489939596561
ACH-001333,-0.529206876389
ACH-001336,-0.262900972216
ACH-001340,-0.171846754628
ACH-001346,-0.359513831448
ACH-001353,-0.22215716834399998
ACH-001354,-0.210166569423
ACH-001367,-0.0799365422216
ACH-001368,-0.20524328116
ACH-001374,-0.458786355369
ACH-001375,-0.42875636439000003
ACH-001377,-0.48293191733699997
ACH-001380,-0.256066819255
ACH-001391,-0.288514818854
ACH-001407,-0.284538671711
ACH-001408,-0.178000303
ACH-001413,-0.273517136032
ACH-001430,-0.23961684249200002
ACH-001431,-0.15257443396
ACH-001450,-0.305372697577
ACH-001496,-0.029409361672799998
ACH-001500,-0.10307611172900001
ACH-001521,-0.108356838781
ACH-001523,-0.17561891283199998
ACH-001532,-0.126632916188
ACH-001536,-0.06351325333869999
ACH-001550,0.129164971027
ACH-001552,-0.32093995925999996
ACH-001554,-0.17593515938700002
ACH-001645,-0.23414928414
ACH-001654,-0.225774126386
ACH-001715,-0.164306796033
ACH-001735,-0.339279075578
ACH-001736,-0.206253070405
ACH-001737,-0.156873821912
ACH-001740,-0.07226601356710001
ACH-001745,-0.278495658534
ACH-001750,-0.240941916299
ACH-001765,-0.211777481215
ACH-001956,-0.21668628259300002
ACH-001957,-0.267811058668
