,MUSK (4593)
ACH-000822,-0.026469130112400003
ACH-000823,0.05294048754930001
ACH-000824,-0.07143372947910001
ACH-000827,0.0544295792579
ACH-000829,-0.134479312488
ACH-000831,-0.07373255239910001
ACH-000832,-0.10767503260900001
ACH-000833,0.132833333137
ACH-000834,0.013113194364700001
ACH-000835,-0.000899588528585
ACH-000836,-0.045517815783900004
ACH-000837,-0.0167083656726
ACH-000838,-0.023644520534
ACH-000839,0.0895681350211
ACH-000840,0.38945904343500004
ACH-000841,-0.0790002294213
ACH-000843,0.166093340422
ACH-000846,0.0873684417532
ACH-000847,-0.122352276446
ACH-000848,0.116744954124
ACH-000849,0.034854434332699996
ACH-000851,0.042263499926
ACH-000855,0.15786419454000003
ACH-000856,-0.0802837750428
ACH-000858,-0.08107516111310001
ACH-000859,-0.231288884233
ACH-000861,-0.082964734451
ACH-000862,-0.12330867813100001
ACH-000865,-0.057918009894400005
ACH-000866,-0.0342546576698
ACH-000867,0.00013277707359200003
ACH-000869,-0.0181676895425
ACH-000872,-0.0645768267654
ACH-000873,0.08698670848210001
ACH-000876,0.0819747583837
ACH-000878,0.20241855088100003
ACH-000880,0.00249988175611
ACH-000881,0.0320688902917
ACH-000882,0.0283425518352
ACH-000884,-0.06378004074219999
ACH-000885,-0.0980922143892
ACH-000887,-0.0143619766386
ACH-000888,-0.111489481635
ACH-000889,-0.0457687398685
ACH-000890,-0.0018050456833699998
ACH-000896,-0.19540049652600003
ACH-000898,-0.0766131202945
ACH-000900,-0.0404378105417
ACH-000901,-0.0897604377602
ACH-000905,0.13036787358899998
ACH-000906,0.0301301333421
ACH-000907,0.04064163655019999
ACH-000910,0.0697199369145
ACH-000911,-0.00209347932333
ACH-000912,-0.113449566534
ACH-000913,-0.14938719689899999
ACH-000915,-0.0534587765319
ACH-000916,-0.08709865646400002
ACH-000917,0.209547697234
ACH-000921,0.00316464639701
ACH-000924,0.122690640507
ACH-000926,-0.34472899829899994
ACH-000928,0.07259829747060001
ACH-000929,0.11476562919000001
ACH-000932,0.0549523100274
ACH-000935,0.16243616164799998
ACH-000936,-0.213256584197
ACH-000937,-0.25310449805999996
ACH-000938,-0.159717735276
ACH-000939,0.09188346187969999
ACH-000941,-0.05067433211709999
ACH-000943,-0.0645954552951
ACH-000946,-0.175469618385
ACH-000947,0.0115883821804
ACH-000948,0.10750238615700002
ACH-000950,-0.12011289403200001
ACH-000953,-0.310984556886
ACH-000957,0.0760204862083
ACH-000958,0.272164486853
ACH-000960,-0.119649566089
ACH-000963,-0.0333495077941
ACH-000968,-0.000109120964877
ACH-000969,-0.160920652414
ACH-000973,-0.156518188869
ACH-000974,0.0677571318493
ACH-000975,0.0507932889021
ACH-000976,0.0432024261421
ACH-000978,0.232939354414
ACH-000980,-0.06755606346559999
ACH-000984,-0.019000804220599996
ACH-000986,0.0106885862278
ACH-000988,-0.0533779191826
ACH-000993,0.0943871517605
ACH-000994,0.0662186034604
ACH-000996,0.200147752949
ACH-001001,0.055173840698
ACH-001020,-0.0191014786405
ACH-001028,-0.144043126187
ACH-001031,0.09429048707789998
ACH-001038,-0.0541679891872
ACH-001048,-0.0545341865496
ACH-001050,0.056628970205399996
ACH-001053,0.036257873750300006
ACH-001054,-0.086882802382
ACH-001061,-0.042174412363
ACH-001067,0.109158223067
ACH-001075,-0.14905473824
ACH-001096,-0.132918121906
ACH-001128,-0.128731216461
ACH-001134,0.0628852862168
ACH-001151,-0.0289911123673
ACH-001163,-0.159147110513
ACH-001164,0.122555101102
ACH-001173,0.0777879684537
ACH-001183,0.044710286841500003
ACH-001184,-0.150757392653
ACH-001190,0.09031667411779999
ACH-001192,-0.207774754767
ACH-001193,-0.13498353568
ACH-001196,0.065302003293
ACH-001197,0.07767035508789999
ACH-001205,-0.0603029023725
ACH-001211,0.140715048658
ACH-001212,-0.06516418877140001
ACH-001228,-0.09801545113150001
ACH-001232,0.0149189820513
ACH-001239,0.051896350599199996
ACH-001274,-0.0116422508712
ACH-001275,-0.0278700826468
ACH-001277,-0.305600023458
ACH-001278,-0.0247037020506
ACH-001280,0.11523350310799998
ACH-001283,-0.107666007535
ACH-001289,0.018782556597
ACH-001295,-0.012859221466399999
ACH-001300,-0.03489261640230001
ACH-001301,-0.167595294138
ACH-001302,-0.0170991538748
ACH-001303,-0.125206426932
ACH-001306,0.192188033506
ACH-001318,-0.117122023615
ACH-001322,-0.021297881052700002
ACH-001328,0.128902501739
ACH-001332,-0.416938626998
ACH-001333,-0.0658571346369
ACH-001336,-0.0320489693979
ACH-001340,0.050261055403899996
ACH-001346,0.12628134122600002
ACH-001353,-0.0385130518476
ACH-001354,0.006776147237600001
ACH-001367,-0.24941635916700003
ACH-001368,-0.0170270883572
ACH-001374,0.195424454717
ACH-001375,0.0458288577588
ACH-001377,0.028206345175799997
ACH-001380,-0.127042083247
ACH-001391,-0.0786790725703
ACH-001407,0.0327430578299
ACH-001408,-0.0104554977083
ACH-001413,0.0231301292809
ACH-001430,-0.128402999133
ACH-001431,-0.18004159309300002
ACH-001450,-0.128375640029
ACH-001496,-0.0587526702477
ACH-001500,-0.11109419435999998
ACH-001521,-0.019346984658099996
ACH-001523,0.019719771003
ACH-001532,-0.0551111319752
ACH-001536,-0.031062708640799998
ACH-001550,-0.029793940518499998
ACH-001552,-0.0202215242229
ACH-001554,0.0365730289148
ACH-001645,0.111712820524
ACH-001654,0.057070846460800004
ACH-001715,-0.114899768773
ACH-001735,-0.023624332008599997
ACH-001736,-0.11815813508300001
ACH-001737,0.0378995883883
ACH-001740,0.012802131028
ACH-001745,-0.0098132891601
ACH-001750,0.264962203949
ACH-001765,-0.059579335324400004
ACH-001956,-0.043905265075699994
ACH-001957,-0.0243852967062
