,RNPS1 (10921)
ACH-000255,-0.920382566101
ACH-000256,-0.852671492291
ACH-000257,-0.96180560596
ACH-000258,-1.07785713238
ACH-000259,-0.956378631426
ACH-000260,-1.1907777331799998
ACH-000261,-1.09967383981
ACH-000262,-1.03761904002
ACH-000263,-1.41592262901
ACH-000264,-1.2056489908499999
ACH-000265,-1.1667915692
ACH-000266,-1.29700588074
ACH-000272,-0.592259794194
ACH-000273,-1.10815405858
ACH-000274,-1.28997789492
ACH-000277,-0.894077259769
ACH-000278,-0.844415234193
ACH-000279,-0.661641182527
ACH-000280,-1.24808906537
ACH-000281,-0.930209472551
ACH-000288,-1.0805609267799998
ACH-000291,-1.05906482319
ACH-000293,-0.644286771332
ACH-000294,-0.9169708058399999
ACH-000295,-1.2837369539799999
ACH-000296,-1.20995003416
ACH-000302,-1.07670791058
ACH-000304,-1.08435848033
ACH-000307,-0.9073038535529999
ACH-000308,-1.0744761270899998
ACH-000310,-1.33284764374
ACH-000311,-1.11982471532
ACH-000312,-0.8678422171629999
ACH-000315,-1.1866214404100002
ACH-000316,-1.70612958055
ACH-000317,-0.64581457929
ACH-000318,-1.20523121377
ACH-000319,-0.9292286668719999
ACH-000320,-0.808607879972
ACH-000322,-1.05654180888
ACH-000323,-1.3610523139300001
ACH-000324,-1.2424533121899999
ACH-000329,-0.7592672251639999
ACH-000330,-1.07454498985
ACH-000331,-1.05256353987
ACH-000332,-0.9598984299860001
ACH-000334,-0.811169265827
ACH-000335,-0.80453214323
ACH-000336,-0.901651232741
ACH-000337,-1.26019329688
ACH-000339,-1.3101945188
ACH-000341,-1.1934963102200002
ACH-000348,-1.23373873503
ACH-000350,-1.11943485063
ACH-000352,-1.02984765698
ACH-000356,-1.1329370456799999
ACH-000361,-1.492047051
ACH-000362,-1.17366862311
ACH-000363,-1.08763246254
ACH-000364,-1.1292298053299998
ACH-000365,-0.8063441412479999
ACH-000366,-0.836366985593
ACH-000368,-1.0640913156899998
ACH-000374,-1.17323319493
ACH-000375,-1.05542449955
ACH-000376,-0.964605155761
ACH-000381,-0.9211675867489999
ACH-000383,-0.596286982878
ACH-000387,-0.91546876643
ACH-000389,-1.1477135065200001
ACH-000390,-1.0697455706899999
ACH-000393,-0.837858821085
ACH-000395,-0.8222947417380001
ACH-000397,-1.2922914652700002
ACH-000401,-1.33456227344
ACH-000402,-1.04233131327
ACH-000403,-1.07879168583
ACH-000404,-0.6321418682559999
ACH-000406,-1.1780161845700001
ACH-000407,-0.994603868345
ACH-000408,-0.9127281559550001
ACH-000410,-1.1974216182700002
ACH-000411,-0.942847544948
ACH-000414,-0.804511268763
ACH-000415,-0.647466297232
ACH-000416,-0.910780720853
ACH-000420,-0.766112507227
ACH-000421,-1.08029887268
ACH-000424,-1.18633594661
ACH-000425,-1.0
ACH-000426,-1.08721749351
ACH-000427,-0.93019595436
ACH-000433,-0.884495425714
ACH-000436,-0.982002783511
ACH-000444,-1.32919364052
ACH-000445,-1.42925397698
ACH-000448,-1.01496018154
ACH-000450,-1.2178897253299998
ACH-000452,-0.877254737415
ACH-000454,-0.954338922442
ACH-000458,-0.671711238787
ACH-000459,-1.29642102779
ACH-000460,-1.18976306723
ACH-000461,-1.00811496129
ACH-000463,-1.0864043570200002
ACH-000464,-1.10489449059
ACH-000466,-0.379659371501
ACH-000467,-0.973151245264
ACH-000468,-1.0
ACH-000469,-1.10743156326
ACH-000470,-0.433457201403
ACH-000471,-1.17349493084
ACH-000472,-1.49021339247
ACH-000473,-0.9798909318919999
ACH-000475,-1.1469815751999999
ACH-000476,-1.02968579685
ACH-000477,-0.766418318906
ACH-000480,-0.819104737391
ACH-000481,-1.04356047914
ACH-000483,-1.4415920032499998
ACH-000484,-0.9232414047149999
ACH-000485,-1.03159777179
ACH-000486,-1.0710777758299999
ACH-000487,-0.871153705563
ACH-000488,-1.01212320884
ACH-000490,-0.839785462908
ACH-000491,-0.9323558709890001
ACH-000495,-1.40957412187
ACH-000496,-1.0478705637399999
ACH-000499,-1.25237420872
ACH-000500,-0.8520101069580001
ACH-000502,-0.919192855647
ACH-000503,-1.17059236212
ACH-000505,-1.5168016885
ACH-000507,-1.1608404593200001
ACH-000510,-1.1640128809999999
ACH-000511,-1.00963471777
ACH-000512,-0.774202340825
ACH-000516,-1.0261517467899999
ACH-000517,-1.08611570722
ACH-000518,-0.527552550933
ACH-000520,-1.06078601033
ACH-000521,-1.09974336947
ACH-000522,-1.0308797900700002
ACH-000524,-0.897301917632
ACH-000527,-0.942634794912
ACH-000528,-0.9311732478370001
ACH-000537,-0.941666710404
ACH-000541,-0.567521771803
ACH-000542,-1.08101570275
ACH-000544,-0.810975474865
ACH-000545,-0.847495567471
ACH-000547,-1.2512372648899999
ACH-000548,-0.954758185875
ACH-000549,-0.951700670297
ACH-000550,-0.862874989023
ACH-000552,-0.891645609241
ACH-000556,-0.984363484471
ACH-000557,-0.8754249865000001
ACH-000570,-0.939309223266
ACH-000571,-1.13767751659
ACH-000573,-0.948472851286
ACH-000576,-0.994152719514
ACH-000580,-0.990907470332
ACH-000584,-1.69970651903
ACH-000585,-1.47418819245
ACH-000588,-0.816199286014
ACH-000589,-1.02190498198
ACH-000591,-1.0345841741600001
ACH-000593,-0.91325600486
ACH-000600,-0.910793762983
ACH-000601,-1.27758735265
ACH-000604,-1.03673330557
ACH-000605,-1.2253195035200002
ACH-000606,-0.9988824684550001
ACH-000608,-0.822687347933
ACH-000614,-0.665560999918
ACH-000616,-1.01422049703
ACH-000618,-0.8728677813050001
ACH-000619,-0.754857716057
ACH-000620,-0.831637965859
ACH-000621,-1.52068776117
ACH-000622,-0.7683183086900001
ACH-000623,-1.18064352403
ACH-000624,-0.858569849075
ACH-000627,-0.7939625824109999
ACH-000630,-0.624107599783
ACH-000632,-1.16297113364
ACH-000633,-0.968134611425
ACH-000637,-1.19724815824
ACH-000638,-0.931889302526
ACH-000646,-1.27470763915
ACH-000647,-0.965081819963
ACH-000648,-1.1511586203200002
ACH-000649,-0.55011700623
ACH-000651,-0.827812280721
ACH-000652,-0.949440960894
ACH-000653,-0.9589235547
ACH-000657,-0.877451842649
ACH-000658,-0.7336098626690001
ACH-000661,-1.1497127657700001
ACH-000662,-1.06960582082
ACH-000663,-0.7499615243960001
ACH-000665,-0.6899331809550001
ACH-000671,-1.4586654778400001
ACH-000673,-0.790790147359
ACH-000676,-1.393205495
ACH-000677,-0.7654841432100001
ACH-000681,-0.9597907318109999
ACH-000682,-0.721083723352
ACH-000683,-1.1114893047799999
ACH-000684,-1.1802329960100002
ACH-000688,-1.3875787009
ACH-000693,-0.954209072308
ACH-000694,-1.1181960560200002
ACH-000695,-0.893556706463
ACH-000696,-0.884911635282
ACH-000697,-1.01068576984
ACH-000699,-1.11787108259
ACH-000701,-0.9119892822229999
ACH-000706,-1.4273778178
ACH-000711,-0.861083726663
ACH-000713,-1.2799147227
ACH-000714,-0.726304088584
ACH-000718,-0.702755039853
ACH-000720,-0.727974107232
ACH-000721,-0.955856696603
ACH-000724,-0.7876262364319999
ACH-000725,-1.5027576212399998
ACH-000732,-0.9357006481569999
ACH-000734,-1.09483751965
ACH-000735,-0.739231206962
ACH-000736,-1.04724472126
ACH-000738,-1.08288761904
ACH-000746,-0.637332703757
ACH-000747,-0.753955589966
ACH-000748,-1.00664267907
ACH-000753,-1.140018375
ACH-000756,-1.4608806358500002
ACH-000757,-1.3646359145
ACH-000758,-1.1518556649200002
ACH-000760,-1.17012110022
ACH-000763,-0.739195168611
ACH-000764,-0.7852544502840001
ACH-000765,-1.2520984870899998
ACH-000766,-1.1569623673799998
ACH-000767,-1.40262383053
ACH-000768,-1.04431641896
ACH-000769,-1.07679652219
ACH-000770,-0.943386623601
ACH-000771,-0.8808512675869999
ACH-000773,-0.9489186315520001
ACH-000776,-1.20633959521
ACH-000777,-0.764613549872
ACH-000778,-1.2546994844700001
ACH-000781,-0.750082941301
ACH-000782,-1.09660492244
ACH-000783,-0.909667168477
ACH-000784,-1.2060783935100001
ACH-000785,-1.26474335805
ACH-000787,-0.917930456164
ACH-000788,-0.939072267578
ACH-000791,-0.8976884863879999
ACH-000792,-1.0108250177200002
ACH-000794,-0.96791438764
ACH-000796,-1.02255096006
ACH-000799,-0.7697506560699999
ACH-000800,-1.3879234623199999
ACH-000802,-0.896966710479
ACH-000804,-0.983855868603
ACH-000805,-0.9725717668260001
ACH-000809,-1.22664699391
ACH-000810,-0.507167672623
ACH-000811,-0.751579441373
ACH-000817,-0.56667212295
ACH-000819,-0.913538146028
ACH-000820,-0.8855080706899999
ACH-000821,-1.09596452353
ACH-000822,-0.984989342323
ACH-000823,-0.7877706052240001
ACH-000824,-0.7913019153149999
ACH-000827,-1.02122193644
ACH-000829,-1.2566453926
ACH-000831,-1.13061352011
ACH-000832,-0.8151125599819999
ACH-000833,-1.4593841567899999
ACH-000834,-1.1331871339
ACH-000835,-1.05943046714
ACH-000836,-0.584881421527
ACH-000837,-0.9896700760330001
ACH-000838,-1.16791548019
ACH-000839,-0.835798612325
ACH-000840,-0.934017345905
ACH-000841,-0.920144827922
ACH-000843,-0.7330856455689999
ACH-000846,-0.9771043837860001
ACH-000847,-0.963123744734
ACH-000848,-0.9772527504530001
ACH-000849,-1.44953338687
ACH-000851,-1.00168332895
ACH-000855,-0.902302396435
ACH-000856,-1.05582626031
ACH-000858,-1.05187238872
ACH-000859,-0.91943019796
ACH-000861,-1.0724273689700001
ACH-000862,-0.8267109337909999
ACH-000865,-0.7726614337119999
ACH-000866,-0.95873586881
ACH-000867,-1.0929194725700002
ACH-000869,-0.9650861574580001
ACH-000872,-1.3201423196
ACH-000873,-1.1392924094399999
ACH-000876,-1.08162864448
ACH-000878,-0.8661706086319999
ACH-000880,-1.60313987416
ACH-000881,-1.0759465397499999
ACH-000882,-1.10447183143
ACH-000884,-0.953979632546
ACH-000885,-0.871255201937
ACH-000887,-1.0788590597799999
ACH-000888,-1.38608809995
ACH-000889,-1.0980590549299998
ACH-000890,-1.24742366168
ACH-000896,-0.823572111763
ACH-000898,-0.9669697219429999
ACH-000900,-0.981021566135
ACH-000901,-1.09951297881
ACH-000905,-1.31688248721
ACH-000906,-0.7798369872550001
ACH-000907,-1.21882580479
ACH-000910,-1.14941811644
ACH-000911,-0.779684841938
ACH-000912,-0.533956920876
ACH-000913,-0.871605590607
ACH-000915,-1.00021151475
ACH-000916,-1.0685691742
ACH-000917,-0.84112480985
ACH-000921,-0.8242957804979999
ACH-000924,-0.78830853241
ACH-000926,-0.7339440383670001
ACH-000928,-1.15107452537
ACH-000929,-1.53783806409
ACH-000932,-1.04916657933
ACH-000935,-0.793245816222
ACH-000936,-0.868164097446
ACH-000937,-1.12746565441
ACH-000938,-1.38337137067
ACH-000939,-0.60513554852
ACH-000941,-1.3257982269
ACH-000943,-0.763656333346
ACH-000946,-0.878937657625
ACH-000947,-0.908702643503
ACH-000948,-0.9637409420049999
ACH-000950,-1.2639581396500001
ACH-000953,-1.3088119928
ACH-000957,-0.7335471317710001
ACH-000958,-0.809350722174
ACH-000960,-1.2768755329500001
ACH-000963,-0.873092533717
ACH-000968,-1.0421702297700002
ACH-000969,-0.6480030270380001
ACH-000973,-0.727685066294
ACH-000974,-0.838152275928
ACH-000975,-1.0668009428299998
ACH-000976,-1.1097214286700001
ACH-000978,-1.15562283544
ACH-000980,-0.776448596382
ACH-000984,-1.29525355316
ACH-000986,-0.721298743389
ACH-000988,-1.12306673631
ACH-000993,-1.36991391106
ACH-000994,-1.35901349243
ACH-000996,-1.11686941841
ACH-001001,-1.06753954769
ACH-001020,-0.973855380942
ACH-001028,-0.778209737683
ACH-001031,-1.11398719372
ACH-001038,-1.0572157578799999
ACH-001048,-0.8078853970730001
ACH-001050,-0.960746157642
ACH-001053,-0.781154393206
ACH-001054,-1.17315431419
ACH-001061,-1.15647447839
ACH-001067,-0.974704636305
ACH-001075,-1.13414060157
ACH-001096,-1.31894870508
ACH-001128,-0.485980181088
ACH-001134,-0.908596391271
ACH-001151,-0.7249902292929999
ACH-001163,-0.808129885899
ACH-001164,-1.5860230797900001
ACH-001173,-1.1165918266
ACH-001183,-0.914584682171
ACH-001184,-1.32726672816
ACH-001190,-1.0
ACH-001192,-1.05262621552
ACH-001193,-1.01610871454
ACH-001196,-1.2539810777200002
ACH-001197,-0.96204438109
ACH-001205,-0.7894806450059999
ACH-001211,-1.1566692430399999
ACH-001212,-1.39194960741
ACH-001228,-1.26137359376
ACH-001232,-0.831596992406
ACH-001239,-1.13959923627
ACH-001274,-1.1239633789399999
ACH-001275,-1.03015825981
ACH-001277,-0.958118014965
ACH-001278,-1.3398101595
ACH-001280,-1.31522580457
ACH-001283,-1.30108349294
ACH-001289,-1.5390998926
ACH-001295,-0.940880072416
ACH-001300,-1.24453995373
ACH-001301,-0.8605934646179999
ACH-001302,-1.11923173354
ACH-001303,-1.00017965225
ACH-001306,-0.830202278263
ACH-001318,-0.9288240756489999
ACH-001322,-1.09442193834
ACH-001328,-1.15855665873
ACH-001332,-0.9415438169499999
ACH-001333,-0.766633831671
ACH-001336,-0.971302474788
ACH-001340,-1.00180580391
ACH-001346,-0.912849114515
ACH-001353,-1.07766904891
ACH-001354,-1.19814987856
ACH-001367,-1.00925564639
ACH-001368,-1.02047778086
ACH-001374,-0.977502319027
ACH-001375,-0.910471281217
ACH-001377,-0.980738937747
ACH-001380,-0.922430679513
ACH-001391,-1.0221464502600002
ACH-001407,-0.9214725540009999
ACH-001408,-0.960797553037
ACH-001413,-1.08697159257
ACH-001430,-0.638186832305
ACH-001431,-0.8511670410340001
ACH-001450,-1.1184371209100001
ACH-001496,-0.7837198009980001
ACH-001500,-1.13264648322
ACH-001521,-0.770116671574
ACH-001523,-1.03199482567
ACH-001532,-1.0677937186
ACH-001536,-1.10912886471
ACH-001550,-0.8475983694529999
ACH-001552,-0.8233584699330001
ACH-001554,-0.9420444761010001
ACH-001645,-0.959629014907
ACH-001654,-1.03708993014
ACH-001715,-1.12997815318
ACH-001735,-1.0693089121500001
ACH-001736,-1.25667672636
ACH-001737,-1.04660269266
ACH-001740,-1.3190094187399999
ACH-001745,-1.29326898247
ACH-001750,-1.28458223986
ACH-001765,-1.20029323161
ACH-001956,-0.9993363105859999
ACH-001957,-1.35754247394
