,NGDN (25983)
ACH-000658,-0.259894325017
ACH-000661,-0.104723553025
ACH-000662,-0.57167398431
ACH-000663,-0.283976147332
ACH-000665,-0.299786958173
ACH-000671,-0.132275309377
ACH-000673,-0.41459739861999995
ACH-000676,-0.2133418761
ACH-000677,-0.06902819332139999
ACH-000681,-0.243431447075
ACH-000682,-0.7827465514990001
ACH-000683,-0.662385601226
ACH-000684,-0.236337140387
ACH-000688,-0.25417189274199997
ACH-000693,-0.11079935610500001
ACH-000694,-0.138211914696
ACH-000695,-0.311056315451
ACH-000696,-0.445372460771
ACH-000697,-0.13277590540200002
ACH-000699,-0.23559700837900002
ACH-000701,-0.356356929425
ACH-000706,-0.260449429518
ACH-000711,-0.438888086992
ACH-000713,-0.274558345365
ACH-000714,-1.10255896671
ACH-000718,-0.42213194041
ACH-000720,-0.356154446699
ACH-000721,-1.12704700217
ACH-000724,-0.637732272394
ACH-000725,-0.09092317625910001
ACH-000732,-0.4190210528
ACH-000734,-0.795097527439
ACH-000735,-0.345112101738
ACH-000736,-0.333133634905
ACH-000738,-0.569788326104
ACH-000746,-0.320984092014
ACH-000747,-0.41958491875200005
ACH-000748,-0.718254343241
ACH-000753,-0.764334270354
ACH-000756,-0.54670369519
ACH-000757,-0.9839394275069999
ACH-000758,-0.7348211700939999
ACH-000760,-0.45706509153
ACH-000763,-0.41149292139399996
ACH-000764,-0.262266968299
ACH-000765,-0.704319946869
ACH-000766,-0.29572222677
ACH-000767,-0.240617101202
ACH-000768,-0.35270978246699997
ACH-000769,-0.21736364231400002
ACH-000770,-0.32235557584
ACH-000771,-0.315626026892
ACH-000773,-0.407857761843
ACH-000776,-0.156003529605
ACH-000777,-0.389485226302
ACH-000778,-0.308297786244
ACH-000781,-0.274044938938
ACH-000782,-0.41074049182899997
ACH-000783,-0.605513069676
ACH-000784,-0.253528610509
ACH-000785,0.0201969205308
ACH-000787,-0.595244954179
ACH-000788,-0.41153392211499995
ACH-000791,-0.321313939934
ACH-000792,-0.26399942791700004
ACH-000794,-0.48836047560199997
ACH-000796,-0.170418076392
ACH-000799,-0.5639273003949999
ACH-000800,-0.61558406963
ACH-000802,-0.13609511009199998
ACH-000804,-0.22021102049400001
ACH-000805,-0.39589072727700003
ACH-000809,-0.8140197110070001
ACH-000810,-0.290785724034
ACH-000811,-0.13628542868
ACH-000817,-1.08838714128
ACH-000819,-0.119240034947
ACH-000820,-0.371344216268
ACH-000821,-0.47448558884400005
ACH-000822,-0.09542655596449999
ACH-000823,-0.241878676274
ACH-000824,-0.28574841924100003
ACH-000827,-0.44883317818
ACH-000829,-0.317892731601
ACH-000831,-0.162603858431
ACH-000832,-0.420445882676
ACH-000833,-0.304498354133
ACH-000834,-0.323088474182
ACH-000835,-0.17275259465
ACH-000836,-0.457861575584
ACH-000837,-0.013387743176500001
ACH-000838,-0.637275927508
ACH-000839,-0.366122198596
ACH-000840,-0.464825019795
ACH-000841,-0.146993597855
ACH-000843,-0.653422453641
ACH-000846,-0.566161279375
ACH-000847,-0.323602892552
ACH-000848,-0.28884102859
ACH-000849,-0.265419966962
ACH-000851,-0.390245562806
ACH-000855,-0.20258795751699998
ACH-000856,-0.127301837612
ACH-000858,-0.170684886436
ACH-000859,-0.569401508932
ACH-000861,-0.25420030920200004
ACH-000862,0.009313122748969999
ACH-000865,-0.315648629505
ACH-000866,-0.5416200908309999
ACH-000867,-0.338920034888
ACH-000869,-0.168073268934
ACH-000872,-0.422100432639
ACH-000873,-0.38132617238300004
ACH-000876,-0.06244489701219999
ACH-000878,-0.0852598760119
ACH-000880,-0.1945643425
ACH-000881,-0.35341167611599994
ACH-000882,-0.310593851147
ACH-000884,-0.24085316583
ACH-000885,-0.09787078145960001
ACH-000887,-0.927914029883
ACH-000888,-0.223360841774
ACH-000889,-0.315487988327
ACH-000890,-0.216032241124
ACH-000896,-0.285106970675
ACH-000898,-0.384045213732
ACH-000900,-0.299281390906
ACH-000901,-0.8121111854269999
ACH-000905,-0.36776787314000003
ACH-000906,-0.204955262955
ACH-000907,-0.8210577521060001
ACH-000910,-0.224724683295
ACH-000911,-0.637791179552
ACH-000912,-0.342871627811
ACH-000913,-0.15071731560999999
ACH-000915,-0.453704519583
ACH-000916,-0.8275144695029999
ACH-000917,0.0247423061491
ACH-000921,-0.253064277143
ACH-000924,-0.34424613398599996
ACH-000926,-0.115692788927
ACH-000928,-0.375256135626
ACH-000929,-0.304311764557
ACH-000932,-0.43595686690800006
ACH-000935,-0.202664805168
ACH-000936,-0.123199455075
ACH-000937,-0.480562595725
ACH-000938,-0.653058660936
ACH-000939,-0.107934845163
ACH-000941,-0.318384195083
ACH-000943,-0.235673065731
ACH-000946,-0.16754092060200002
ACH-000947,-0.235778351001
ACH-000948,-0.30779026455200004
ACH-000950,-0.330193312185
ACH-000953,-0.578990069068
ACH-000957,-0.34920103589400003
ACH-000958,-0.284419751587
ACH-000960,-0.619188592368
ACH-000963,-0.5732459995310001
ACH-000968,-0.248405873475
ACH-000969,-0.0903446582388
ACH-000973,-0.9096162078419999
ACH-000974,-0.27142140641199997
ACH-000975,-0.513611345142
ACH-000976,-0.45049057656
ACH-000978,-0.513549240689
ACH-000980,-0.183605215691
ACH-000984,-0.118019198734
ACH-000986,-0.27643511537099996
ACH-000988,-0.36752326175300004
ACH-000993,-0.3874172572
ACH-000994,-0.7401324904009999
ACH-000996,-0.403988086098
ACH-001001,-0.36045232505
ACH-001020,-0.250706816505
ACH-001028,-0.49870102815399997
ACH-001031,-0.21972895781
ACH-001038,-0.35609583420100005
ACH-001048,-0.292396179232
ACH-001050,-0.286478132491
ACH-001053,-0.36073581734
ACH-001054,-0.108741355424
ACH-001061,-0.431554704116
ACH-001067,-0.11131994075
ACH-001075,-0.18849162257
ACH-001096,-0.171301247987
ACH-001128,-0.217429236242
ACH-001134,-0.30824809784400004
ACH-001151,-0.0314273394939
ACH-001163,-0.697857810099
ACH-001164,-0.18711422215100001
ACH-001173,-0.37952768404799997
ACH-001183,-0.127010281819
ACH-001184,-0.140220643144
ACH-001190,-0.18748286613200002
ACH-001192,-0.136499431471
ACH-001193,-0.10756850652899999
ACH-001196,-0.069073933567
ACH-001197,-0.398685961341
ACH-001205,-0.221968698699
ACH-001211,-0.421357394278
ACH-001212,-0.159130620934
ACH-001228,-0.84111635776
ACH-001232,-0.406714565781
ACH-001239,-0.022019196966
ACH-001274,-0.47404641494599997
ACH-001275,-0.0651738334241
ACH-001277,-0.879278806905
ACH-001278,-0.311123765904
ACH-001280,-1.10059032877
ACH-001283,-0.225366216575
ACH-001289,-0.21917201580499998
ACH-001295,-0.5908746978980001
ACH-001300,-0.296290560862
ACH-001301,-0.457590919294
ACH-001302,-0.151103839572
ACH-001303,-0.39593851381399997
ACH-001306,-0.192632365453
ACH-001318,-0.718663120411
ACH-001322,-0.660491526279
ACH-001328,-0.4601278904300001
ACH-001332,-0.498195493429
ACH-001333,-0.053110285564
ACH-001336,-0.47923277141099996
ACH-001340,-0.382214218427
ACH-001346,-0.281321218837
ACH-001353,-0.361495542348
ACH-001354,-0.37209155742899996
ACH-001367,0.04248245167
ACH-001368,-0.359479281078
ACH-001374,-0.118416108977
ACH-001375,-0.390342404751
ACH-001377,-0.17141041437399998
ACH-001380,-0.39727364897699996
ACH-001391,-0.22526473343800002
ACH-001407,-0.199774767417
ACH-001408,-0.28264301004299996
ACH-001413,-0.38250569280599994
ACH-001430,-0.654228360418
ACH-001431,-0.318114217179
ACH-001450,-0.305167002154
ACH-001496,-0.556675601827
ACH-001500,-0.355034249385
ACH-001521,-0.32918831
ACH-001523,-0.20898807234900002
ACH-001532,-0.22274963826400002
ACH-001536,-0.199807785265
ACH-001550,-0.202518006249
ACH-001552,-0.575901964015
ACH-001554,-0.328765500799
ACH-001645,-0.48166262370499996
ACH-001654,-0.33895863015
ACH-001715,-0.60975974922
ACH-001735,-0.31615464675099997
ACH-001736,-0.49221447865
ACH-001737,-0.5069723443509999
ACH-001740,-0.18246024499400001
ACH-001745,-0.0706490433649
ACH-001750,-0.252527739023
ACH-001765,-0.287754382488
ACH-001956,-0.24493177417
ACH-001957,-0.35639851974500003
