,MRFAP1L1 (114932)
ACH-000732,0.25529737568599997
ACH-000734,-0.103645228639
ACH-000735,-0.07505376996310001
ACH-000736,-0.0329951999507
ACH-000738,-0.128021659802
ACH-000746,-0.08949102126669999
ACH-000747,-0.23638519065299998
ACH-000748,-0.11524239705
ACH-000753,0.048881373530199994
ACH-000756,-0.15042765969900002
ACH-000757,0.00579098186816
ACH-000758,-0.138823216076
ACH-000760,-0.00046345944839299997
ACH-000763,-0.00182136280543
ACH-000764,-0.023878609553999997
ACH-000765,0.138592357654
ACH-000766,-0.0250698976351
ACH-000767,-0.16589230192399998
ACH-000768,-0.15239069787999998
ACH-000769,-0.0618862678909
ACH-000770,-0.154260857022
ACH-000771,-0.0979804100523
ACH-000773,-0.187853975634
ACH-000776,0.181940294811
ACH-000777,0.017669445958099998
ACH-000778,-0.000883237497477
ACH-000781,-0.129152611108
ACH-000782,-0.21198865453200003
ACH-000783,-0.175313547027
ACH-000784,-0.165086386015
ACH-000785,-0.10008985765100001
ACH-000787,-0.175822528919
ACH-000788,0.0184994163515
ACH-000791,-0.0655312869035
ACH-000792,-0.281143547679
ACH-000794,-0.13999900942500001
ACH-000796,-0.180890969092
ACH-000799,-0.22147624170000002
ACH-000800,-0.169443246646
ACH-000802,-0.19610664504099998
ACH-000804,-0.21792080102800002
ACH-000805,0.0152190306883
ACH-000809,-0.124435668347
ACH-000810,-0.08610595041210001
ACH-000811,-0.054276421345499995
ACH-000817,0.00640312284218
ACH-000819,-0.08186139757010001
ACH-000820,0.336217369001
ACH-000821,-0.0365428019015
ACH-000822,-0.10045139918099999
ACH-000823,-0.010941795139200001
ACH-000824,-0.162117405627
ACH-000827,-0.155122192997
ACH-000829,0.015923869396
ACH-000831,-0.06130391466630001
ACH-000832,-0.147259637542
ACH-000833,0.0683274617944
ACH-000834,0.11261154287399999
ACH-000835,-0.167068381582
ACH-000836,-0.0599258023355
ACH-000837,-0.192380784754
ACH-000838,-0.2171204429
ACH-000839,-0.0402770548082
ACH-000840,-0.0173572163236
ACH-000841,-0.109784914188
ACH-000843,-0.0294040964137
ACH-000846,-0.0035652206079699995
ACH-000847,0.09747962902629999
ACH-000848,-0.242001455069
ACH-000849,-0.018223791737599998
ACH-000851,-0.038989519579500004
ACH-000855,-0.1547713066
ACH-000856,0.00164123991575
ACH-000858,-0.068469142207
ACH-000859,-0.23519054968000003
ACH-000861,-0.117554734446
ACH-000862,-0.018621397012
ACH-000865,-0.103730970198
ACH-000866,-0.0905697247185
ACH-000867,-0.12946920123
ACH-000869,-0.06892462288939999
ACH-000872,0.0836681978292
ACH-000873,0.07278225615410001
ACH-000876,0.043737529780099996
ACH-000878,0.021591351571
ACH-000880,-0.009669783416219999
ACH-000881,-0.0557778262699
ACH-000882,0.0234577118145
ACH-000884,-0.032158807505200004
ACH-000885,-0.13982382287
ACH-000887,-0.122518809911
ACH-000888,-0.163701990169
ACH-000889,0.00703685350075
ACH-000890,0.0361499730699
ACH-000896,-0.188244315461
ACH-000898,-0.117240031048
ACH-000900,0.07612416069639999
ACH-000901,-0.10978595489
ACH-000905,-0.1471542043
ACH-000906,-0.189885496307
ACH-000907,-0.126617139249
ACH-000910,-0.009386241950110001
ACH-000911,-0.0407878828425
ACH-000912,-0.21741180179400002
ACH-000913,0.09135002400589999
ACH-000915,-0.0555044339555
ACH-000916,-0.198917181305
ACH-000917,-0.07065964173610001
ACH-000921,-0.00190581504284
ACH-000924,-0.144209336632
ACH-000926,-0.119751063781
ACH-000928,-0.045321500643300004
ACH-000929,0.010764109849300001
ACH-000932,-0.121544559514
ACH-000935,0.059291055756199994
ACH-000936,0.09804689411560001
ACH-000937,-0.0405401186578
ACH-000938,-0.017029476792
ACH-000939,0.0136640632427
ACH-000941,-0.218059070689
ACH-000943,0.00770331406066
ACH-000946,-0.139572835853
ACH-000947,-0.0860223463123
ACH-000948,-0.00488374760105
ACH-000950,-0.253438541699
ACH-000953,0.022374867560799996
ACH-000957,-0.184888436578
ACH-000958,-0.0368902865329
ACH-000960,-0.082395487701
ACH-000963,-0.0174599989633
ACH-000968,0.066554521177
ACH-000969,-0.161326294456
ACH-000973,-0.134079745284
ACH-000974,-0.20808802698800002
ACH-000975,-0.105510525363
ACH-000976,-0.208237771259
ACH-000978,-0.23587513178199998
ACH-000980,-0.134323065657
ACH-000984,-0.205550020504
ACH-000986,-0.166598559269
ACH-000988,-0.284807645622
ACH-000993,-0.171823953385
ACH-000994,-0.09521288984750001
ACH-000996,-0.287346362147
ACH-001001,-0.165224462278
ACH-001020,-0.0268511211747
ACH-001028,-0.05352984017680001
ACH-001031,-0.072761701956
ACH-001038,-0.0051060677205000005
ACH-001048,-0.10295471899900001
ACH-001050,-0.11406142024499999
ACH-001053,0.169209479757
ACH-001054,-0.0814081027821
ACH-001061,-0.034963327787
ACH-001067,-0.0519428931382
ACH-001075,0.022652865989099998
ACH-001096,0.0501392253147
ACH-001128,-0.347911803398
ACH-001134,-0.0625572644489
ACH-001151,-0.06246830342
ACH-001163,0.000400491840244
ACH-001164,-0.386565525699
ACH-001173,-0.12526657655999998
ACH-001183,-0.18862920876699998
ACH-001184,-0.103039973266
ACH-001190,-0.0103485928618
ACH-001192,0.0849549651244
ACH-001193,0.0887290567642
ACH-001196,-0.238561194641
ACH-001197,0.0189232599166
ACH-001205,-0.102062145537
ACH-001211,-0.16282368894899998
ACH-001212,-0.382788924107
ACH-001228,-0.11840268648600001
ACH-001232,-0.10513925831599999
ACH-001239,0.04296061467040001
ACH-001274,-0.0609520885992
ACH-001275,-0.07383082894069999
ACH-001277,-0.12357591923599999
ACH-001278,-0.101520956688
ACH-001280,-0.172187078897
ACH-001283,-0.0350558991726
ACH-001289,-0.247622162267
ACH-001295,-0.15975948057
ACH-001300,0.0644649538873
ACH-001301,-0.151278883726
ACH-001302,-0.25742453936099996
ACH-001303,-0.389966806604
ACH-001306,0.0124674231165
ACH-001318,0.034444001872900004
ACH-001322,-0.0320971176851
ACH-001328,0.026586081969400002
ACH-001332,-0.0343915196243
ACH-001333,-0.130610737792
ACH-001336,-0.167089955675
ACH-001340,-0.158267910239
ACH-001346,0.0252782725409
ACH-001353,-0.192221704184
ACH-001354,0.20559211936900001
ACH-001367,-0.10202892092900001
ACH-001368,0.0038300883817
ACH-001374,-0.507416514062
ACH-001375,-0.0595424176195
ACH-001377,-0.223025170842
ACH-001380,-0.0198667261553
ACH-001391,-0.150898316784
ACH-001407,-0.06418188998959999
ACH-001408,-0.119272676859
ACH-001413,-0.0362048559617
ACH-001430,-0.24196718487
ACH-001431,0.0136728216746
ACH-001450,-0.08870486400319999
ACH-001496,-0.08391511169600001
ACH-001500,-0.08788135603439999
ACH-001521,-0.118899418949
ACH-001523,0.0291293840593
ACH-001532,-0.0931140731549
ACH-001536,-0.19696732954399998
ACH-001550,-0.0786267996342
ACH-001552,-0.15357207244
ACH-001554,-0.116986472235
ACH-001645,-0.061083953922100004
ACH-001654,-0.12301391205199999
ACH-001715,0.0714385308392
ACH-001735,-0.11499874250900001
ACH-001736,-0.125873587995
ACH-001737,-0.335471907865
ACH-001740,0.013516488244000001
ACH-001745,-0.134628373781
ACH-001750,-0.0328731908191
ACH-001765,-0.00580073754075
ACH-001956,-0.045495580566499993
ACH-001957,-0.0845811058956
