,NHLRC3 (387921)
ACH-000257,-0.247862914011
ACH-000258,-0.292048589958
ACH-000259,-0.0493759732404
ACH-000260,-0.108871193529
ACH-000261,-0.0278752743371
ACH-000262,-0.010536730460399999
ACH-000263,-0.04923517976840001
ACH-000264,-0.0797458539833
ACH-000265,-0.158435071584
ACH-000266,-0.144485174684
ACH-000272,-0.13184092584899998
ACH-000273,-0.0961761223109
ACH-000274,-0.0850446008268
ACH-000277,0.03597747225280001
ACH-000278,-0.12123963847699999
ACH-000279,-0.121283493714
ACH-000280,-0.159391885561
ACH-000281,-0.12201433146299999
ACH-000288,-0.17158375978100002
ACH-000291,-0.0549440674859
ACH-000293,0.122514877969
ACH-000294,-0.130803794307
ACH-000295,-0.0997502769152
ACH-000296,-0.134240033742
ACH-000302,-0.1223953835
ACH-000304,-0.363871640522
ACH-000307,0.0666846984214
ACH-000308,-0.0809467299775
ACH-000310,-0.162447622716
ACH-000311,-0.261137728402
ACH-000312,-0.11397623960200001
ACH-000315,-0.15055059682900002
ACH-000316,0.0868621206154
ACH-000317,-0.164415546649
ACH-000318,-0.0105145818374
ACH-000319,-0.0838643832303
ACH-000320,-0.201822699408
ACH-000322,-0.260059503575
ACH-000323,-0.180525189417
ACH-000324,-0.00231060680812
ACH-000329,0.008406747825310002
ACH-000330,-0.0885889903316
ACH-000331,-0.0954194451691
ACH-000332,-0.08273269033769999
ACH-000334,-0.352990263287
ACH-000335,-0.184010365416
ACH-000336,0.120560884523
ACH-000337,0.166156822063
ACH-000339,-0.105615765936
ACH-000341,-0.058050023904800005
ACH-000348,-0.09937116219650001
ACH-000350,0.191825240041
ACH-000352,-0.09329519832689999
ACH-000356,0.075881870487
ACH-000361,-0.134688444524
ACH-000362,-0.143792063958
ACH-000363,-0.0681931616173
ACH-000364,-0.12902884162699998
ACH-000365,-0.104242030857
ACH-000366,-0.0421536385219
ACH-000368,-0.10711433342
ACH-000374,-0.231863959345
ACH-000375,-0.184369836425
ACH-000376,-0.13934729316199998
ACH-000381,-0.016799537734100003
ACH-000383,-0.157402757345
ACH-000387,-0.059529736411800004
ACH-000389,-0.000609099993651
ACH-000390,-0.137092295359
ACH-000393,-0.18932756700300002
ACH-000395,-0.352999151903
ACH-000397,0.0240684305535
ACH-000401,-0.0792726599321
ACH-000402,0.176655949495
ACH-000403,-0.158271012426
ACH-000404,-0.0557841623664
ACH-000406,-0.0184353714677
ACH-000407,0.048411846849
ACH-000408,-0.233076965933
ACH-000410,-0.0644664148465
ACH-000411,-0.15897984719699998
ACH-000414,-0.217548098312
ACH-000415,-0.233809962197
ACH-000416,-0.127656670523
ACH-000420,0.0861814673483
ACH-000421,-0.145033008809
ACH-000424,-0.175589289447
ACH-000425,-0.0412377872274
ACH-000426,-0.0829983455339
ACH-000427,-0.00305581300872
ACH-000433,-0.179914338584
ACH-000436,-0.0177152603074
ACH-000444,-0.18180908774
ACH-000445,-0.07952301994310002
ACH-000448,0.006188957112850001
ACH-000450,-0.206843655926
ACH-000452,-0.0294953396452
ACH-000454,-0.07316941348349999
ACH-000458,-0.21791747448899998
ACH-000459,-0.043869818658
ACH-000460,-0.024180896642999997
ACH-000461,-0.015493805618200001
ACH-000463,-0.08770220737029999
ACH-000464,0.0584050773869
ACH-000466,-0.17720630238600002
ACH-000467,-0.15543934694
ACH-000468,-0.15629348364
ACH-000469,0.0485265382543
ACH-000470,0.110486146544
ACH-000471,-0.0903138894389
ACH-000472,-0.199875451371
ACH-000473,0.0117878263787
ACH-000475,-0.0231761469119
ACH-000476,-0.0460671106854
ACH-000477,-0.12940066831299998
ACH-000480,-0.0573900881524
ACH-000481,-0.07060942290319999
ACH-000483,0.0957279532011
ACH-000484,-0.24947801924899998
ACH-000485,-0.0511873830597
ACH-000486,-0.180889174274
ACH-000487,-0.245327134929
ACH-000488,-0.0161462957412
ACH-000490,0.0181455956984
ACH-000491,0.0232595554218
ACH-000495,-0.0704851023613
ACH-000496,-0.0778960584526
ACH-000499,-0.17031547816
ACH-000500,-0.213870270521
ACH-000502,-0.0219024008043
ACH-000503,-0.461247684524
ACH-000505,-0.0926414209912
ACH-000507,-0.017917038737400002
ACH-000510,-0.13080746248
ACH-000511,0.0205852215036
ACH-000512,-0.0280273237757
ACH-000516,-0.100036438674
ACH-000517,-0.0837935807791
ACH-000518,-0.0017802864827500002
ACH-000520,-0.196110150172
ACH-000521,-0.214291857261
ACH-000522,-0.20950991484200002
ACH-000524,-0.18804578854899998
ACH-000527,-0.0629001432246
ACH-000528,-0.108006159156
ACH-000537,-0.0707190891361
ACH-000541,-0.266852959971
ACH-000542,-0.253012023784
ACH-000544,-0.201767280088
ACH-000545,-0.073221132726
ACH-000547,0.150823138473
ACH-000548,-0.0561178200356
ACH-000549,-0.153529909068
ACH-000550,-0.0978062100677
ACH-000552,-0.0554385532264
ACH-000556,-0.19232533414
ACH-000557,-0.131532570896
ACH-000570,-0.136165446742
ACH-000571,-0.130000528978
ACH-000573,-0.11574420882400001
ACH-000576,0.0217568133581
ACH-000580,-0.134776622517
ACH-000584,-0.0410934292444
ACH-000585,-0.126318137531
ACH-000588,0.13981213924799998
ACH-000589,-0.094378324748
ACH-000591,-0.09644308294119999
ACH-000593,0.13088600144
ACH-000600,-0.144885216489
ACH-000601,-0.0900086595112
ACH-000604,0.0813288880742
ACH-000605,-0.152903383379
ACH-000606,-0.0702509867435
ACH-000608,-0.16100920981300001
ACH-000614,-0.17597555587299998
ACH-000616,-0.153647151168
ACH-000618,-0.064026519147
ACH-000619,-0.029724620215599996
ACH-000620,0.045270774298
ACH-000621,-0.126876794349
ACH-000622,0.09361563226299999
ACH-000623,-0.21938031242199998
ACH-000624,-0.161875343439
ACH-000627,-0.27496660366799996
ACH-000630,-0.0167923926435
ACH-000632,-0.16149977494
ACH-000633,-0.131791570783
ACH-000637,-0.103343902882
ACH-000638,-0.257963275906
ACH-000646,0.163886460488
ACH-000647,-0.0690784147787
ACH-000648,-0.09202433064539998
ACH-000649,-0.105639486896
ACH-000651,-0.06764184456809999
ACH-000652,0.142598411327
ACH-000653,0.0614843097723
ACH-000657,-0.036934794868699994
ACH-000658,-0.00353926999947
ACH-000661,-0.0382650408405
ACH-000662,-0.389296468444
ACH-000663,0.116902394957
ACH-000665,-0.18184394417999997
ACH-000671,-0.0296261279238
ACH-000673,0.013726497763700002
ACH-000676,-0.006457142891060001
ACH-000677,-0.11710752440500001
ACH-000681,-0.142717934747
ACH-000682,-0.19919254435
ACH-000683,-0.0632496001562
ACH-000684,-0.336805471465
ACH-000688,-0.31711603188000004
ACH-000693,-0.129270253145
ACH-000694,-0.022432375128099997
ACH-000695,-0.11280635702899999
ACH-000696,-0.139164589202
ACH-000697,-0.0760315584377
ACH-000699,-0.052243246538000006
ACH-000701,-0.227123221151
ACH-000706,-0.0438131979664
ACH-000711,-0.165852333949
ACH-000713,-0.0355436389081
ACH-000714,-0.07710467056169999
ACH-000718,-0.07506899575749999
ACH-000720,0.0320090967409
ACH-000721,-0.018414953203900002
ACH-000724,0.0220075581856
ACH-000725,-0.165743085691
ACH-000732,-0.0388244925242
ACH-000734,-0.11315698064400001
ACH-000735,-0.27138470271299997
ACH-000736,-0.19646336980999998
ACH-000738,-0.2214605211
ACH-000746,0.000897026670609
ACH-000747,0.027256692623299997
ACH-000748,0.0254322500368
ACH-000753,-0.0644801610898
ACH-000756,-0.21541799286
ACH-000757,0.038283803798800004
ACH-000758,-0.107880199381
ACH-000760,-0.06449384990830001
ACH-000763,-0.0511279089506
ACH-000764,0.0389400679339
ACH-000765,-0.0026297204164899995
ACH-000766,-0.153078101422
ACH-000767,-0.29259267919599996
ACH-000768,-0.151913421535
ACH-000769,-0.29760057318300004
ACH-000770,-0.140742765604
ACH-000771,-0.0647563007963
ACH-000773,-0.166628631137
ACH-000776,-0.07074860499160002
ACH-000777,-0.0293642275155
ACH-000778,-0.108113128111
ACH-000781,-0.0934036799941
ACH-000782,-0.0246456526142
ACH-000783,-0.0484081025123
ACH-000784,-0.07750591926639999
ACH-000785,-0.09581214443450001
ACH-000787,-0.137579715151
ACH-000788,-0.0381354341061
ACH-000791,-0.162765980046
ACH-000792,-0.072857411453
ACH-000794,-0.157404072512
ACH-000796,-0.13827408376800002
ACH-000799,-0.335634118855
ACH-000800,-0.336053011219
ACH-000802,-0.0293670038073
ACH-000804,0.031700413658
ACH-000805,-0.355326668936
ACH-000809,-0.20748912070999997
ACH-000810,0.112977243533
ACH-000811,-0.250780896722
ACH-000817,-0.19992209872000002
ACH-000819,0.09202510625560001
ACH-000820,-0.18113742225200002
ACH-000821,-0.22041692725200002
ACH-000822,-0.15950268332
ACH-000823,-0.161464241855
ACH-000824,-0.005000968907430001
ACH-000827,-0.077548163522
ACH-000829,-0.080037337376
ACH-000831,-0.13772751243200002
ACH-000832,-0.094158350992
ACH-000833,-0.256037538539
ACH-000834,-0.0831943829626
ACH-000835,-0.0469342999241
ACH-000836,-0.07806860986980001
ACH-000837,-0.13790488777
ACH-000838,0.0306105057859
ACH-000839,0.155926298244
ACH-000840,-0.0871661430591
ACH-000841,-0.07774160413970001
ACH-000843,0.0661258662878
ACH-000846,-0.054286876681900006
ACH-000847,-0.0395344778779
ACH-000848,-0.242699168117
ACH-000849,-0.152506480549
ACH-000851,-0.192799300396
ACH-000855,-0.042766577812700005
ACH-000856,-0.0652297396165
ACH-000858,-0.202104901905
ACH-000859,-0.145556496625
ACH-000861,-0.0838909891604
ACH-000862,-0.0394806164826
ACH-000865,0.0149662479735
ACH-000866,-0.262490505905
ACH-000867,-0.154642993971
ACH-000869,-0.0717089855409
ACH-000872,-0.159915581999
ACH-000873,-0.12763599560699998
ACH-000876,-0.162468049544
ACH-000878,0.0707306890973
ACH-000880,-0.0423014258803
ACH-000881,-0.133196880819
ACH-000882,-0.12470432675000001
ACH-000884,0.007228234391770001
ACH-000885,-0.218597568077
ACH-000887,-0.09908737309250001
ACH-000888,-0.119953658019
ACH-000889,-0.0374867959936
ACH-000890,-0.320664979633
ACH-000896,-0.036495669618800006
ACH-000898,-0.00785926758651
ACH-000900,-0.0886260849332
ACH-000901,-0.21480606563299998
ACH-000905,-0.150887009434
ACH-000906,-0.126653059224
ACH-000907,-0.06567562887799999
ACH-000910,0.0753157396884
ACH-000911,0.0317367540077
ACH-000912,-0.0532595477554
ACH-000913,-0.0458431861738
ACH-000915,-0.21323724659200002
ACH-000916,0.623334865206
ACH-000917,-0.0717804702875
ACH-000921,-0.0535102298077
ACH-000924,-0.0583607106501
ACH-000926,-0.0922256755617
ACH-000928,-0.0253016328932
ACH-000929,-0.159707416701
ACH-000932,-0.09919009581119999
ACH-000935,-0.170169190964
ACH-000936,-0.16670336513599998
ACH-000937,-0.08964651227579999
ACH-000938,-0.106908942338
ACH-000939,-0.166193817584
ACH-000941,-0.0547707699815
ACH-000943,-0.0798945737328
ACH-000946,-0.129954669611
ACH-000947,-0.090650655688
ACH-000948,-0.155590830042
ACH-000950,-0.20518445857700002
ACH-000953,-0.062309350886399995
ACH-000957,-0.290160116525
ACH-000958,-0.0710562497404
ACH-000960,-0.152196557951
ACH-000963,0.0653762628103
ACH-000968,-0.0398044214886
ACH-000969,0.013554181834200001
ACH-000973,-0.057954401609800005
ACH-000974,-0.228523118719
ACH-000975,-0.125023489793
ACH-000976,-0.275339961251
ACH-000978,-0.20753878917500002
ACH-000980,-0.163548746759
ACH-000984,-0.194729631118
ACH-000986,-0.0600424618028
ACH-000988,-0.188369365232
ACH-000993,-0.12082624184
ACH-000994,-0.061801835670099996
ACH-000996,-0.257912421107
ACH-001001,-0.18067489834699998
ACH-001020,-0.22773063109799999
ACH-001028,-0.136262614432
ACH-001031,-0.22326435019299998
ACH-001038,-0.121946615669
ACH-001048,-0.150786399223
ACH-001050,-0.009814027670979998
ACH-001053,-0.122174874986
ACH-001054,0.157673588048
ACH-001061,-0.0177654977144
ACH-001067,-0.290763449177
ACH-001075,0.110297606319
ACH-001096,-0.197657900042
ACH-001128,-0.38981194648100004
ACH-001134,-0.117332738084
ACH-001151,-0.145005738851
ACH-001163,-0.08138609030060001
ACH-001164,0.0454237213143
ACH-001173,-0.0591446464574
ACH-001183,-0.138896852184
ACH-001184,-0.15001765340999998
ACH-001190,-0.07675507288389999
ACH-001192,-0.0907432310495
ACH-001193,-0.286703471352
ACH-001196,-0.29488251004
ACH-001197,-0.17833282060699998
ACH-001205,-0.314218538735
ACH-001211,0.08000945055650001
ACH-001212,-0.0870321516302
ACH-001228,-0.031032413862400004
ACH-001232,-0.26487236741000003
ACH-001239,-0.12295915221899999
ACH-001274,0.007765805905750001
ACH-001275,0.022582146738100002
ACH-001277,-0.15856039533
ACH-001278,-0.176998463539
ACH-001280,-0.14260219965
ACH-001283,-0.152470064434
ACH-001289,-0.0388954806154
ACH-001295,-0.13379468405099998
ACH-001300,-0.124752942294
ACH-001301,0.0178868731198
ACH-001302,-0.184954556403
ACH-001303,0.35020324476
ACH-001306,-0.122824742764
ACH-001318,-0.12145545015100001
ACH-001322,-0.0977702375988
ACH-001328,-0.0615288756758
ACH-001332,-0.227222323598
ACH-001333,0.07264148232260001
ACH-001336,-0.12263143013800001
ACH-001340,-0.12206463269500001
ACH-001346,-0.0954160342506
ACH-001353,-0.21982592672499998
ACH-001354,-0.17333142598700002
ACH-001367,-0.08616365944589999
ACH-001368,-0.129491702456
ACH-001374,-0.417831557153
ACH-001375,-0.06654883932780001
ACH-001377,-0.07898514657599999
ACH-001380,-0.208116988686
ACH-001391,-0.0660439992622
ACH-001407,-0.0600730267593
ACH-001408,-0.190872089459
ACH-001413,-0.07429813507869999
ACH-001430,-0.428103536991
ACH-001431,-0.0142523345714
ACH-001450,0.12311440860200001
ACH-001496,-0.0407714031493
ACH-001500,-0.0733004591709
ACH-001521,-0.0756121600108
ACH-001523,-0.17757090737700001
ACH-001532,-0.146479694399
ACH-001536,0.08876419993069999
ACH-001550,-0.0148282750942
ACH-001552,-0.053625788606199994
ACH-001554,-0.18843473596000002
ACH-001645,-0.12339108904200001
ACH-001654,-0.08225319041519999
ACH-001715,-0.101235734002
ACH-001735,-0.0352365929108
ACH-001736,-0.0515582152018
ACH-001737,-0.177120976244
ACH-001740,-0.28522107611499997
ACH-001745,-0.166698079673
ACH-001750,-0.21329532744899998
ACH-001765,-0.156568948199
ACH-001956,-0.16792736952999998
ACH-001957,-0.0351951121656
