,PET100 (100131801)
ACH-000322,-0.045523432937199994
ACH-000323,-0.30992645217500003
ACH-000324,0.208387335531
ACH-000329,-0.23011471631799998
ACH-000330,-0.148441903249
ACH-000331,-0.0387300897406
ACH-000332,-0.010406595312899999
ACH-000334,-0.38231118568800004
ACH-000335,-0.36824486129
ACH-000336,-0.0302827188141
ACH-000337,-0.428336541294
ACH-000339,-0.306088620965
ACH-000341,-0.0527721428519
ACH-000348,-0.21775125231999998
ACH-000350,-0.252295651859
ACH-000352,-0.240472027424
ACH-000356,-0.258763964382
ACH-000361,-0.153552130664
ACH-000362,0.041259717638
ACH-000363,-0.245471499238
ACH-000364,-0.27057896897399997
ACH-000365,-0.103149492277
ACH-000366,-0.119451383593
ACH-000368,-0.0490724025778
ACH-000374,-0.35683373557
ACH-000375,-0.300553561668
ACH-000376,-0.178426065425
ACH-000381,-0.21513510598299998
ACH-000383,-0.145723578632
ACH-000387,-0.048757312244800004
ACH-000389,-0.09677008792030001
ACH-000390,-0.09914437630110001
ACH-000393,-0.128953261435
ACH-000395,-0.0424975328745
ACH-000397,0.0785929931015
ACH-000401,-0.232732299126
ACH-000402,-0.32014021561
ACH-000403,-0.10559638928
ACH-000404,0.324999742668
ACH-000406,0.0102868203951
ACH-000407,-0.17121548732
ACH-000408,-0.318280326267
ACH-000410,-0.0513024153219
ACH-000411,0.09453367635439999
ACH-000414,-0.27018078127399997
ACH-000415,-0.12879321304400002
ACH-000416,0.019131765720200002
ACH-000420,-0.14610761732799998
ACH-000421,-0.17764025769699998
ACH-000424,-0.131647488134
ACH-000425,-0.08713475732689999
ACH-000426,-0.207596956372
ACH-000427,-0.168678463458
ACH-000433,-0.287408934811
ACH-000436,-0.115427242521
ACH-000444,-0.110235705907
ACH-000445,-0.01242010022
ACH-000448,-0.0150310794279
ACH-000450,-0.25351045581099996
ACH-000452,-0.0236997199967
ACH-000454,-0.45756400083400006
ACH-000458,-0.18919372839200002
ACH-000459,-0.364952547623
ACH-000460,-0.28071566533500003
ACH-000461,-0.9006454128139999
ACH-000463,-0.12691088658299998
ACH-000464,-0.321065705234
ACH-000466,-0.165029464349
ACH-000467,-0.20145134896699998
ACH-000468,-0.110461752106
ACH-000469,-0.26123453988
ACH-000470,-0.0108777909574
ACH-000471,-0.08245447384039999
ACH-000472,-0.059331434360600004
ACH-000473,-0.25167994136599997
ACH-000475,-0.256222768855
ACH-000476,-0.404991171687
ACH-000477,-0.190826499827
ACH-000480,-0.288101365884
ACH-000481,-0.210412850612
ACH-000483,-0.34351911661
ACH-000484,0.0828208316536
ACH-000485,-0.19960531208
ACH-000486,-0.202186376353
ACH-000487,-0.429938222522
ACH-000488,-0.474585502682
ACH-000490,-0.103802784915
ACH-000491,-0.210900193909
ACH-000495,-0.234136109483
ACH-000496,-0.375086489943
ACH-000499,-0.205603459135
ACH-000500,0.524824222862
ACH-000502,0.0111169352339
ACH-000503,-0.159813966124
ACH-000505,-0.108113769583
ACH-000507,-0.362521565656
ACH-000510,-0.0923382017729
ACH-000511,-0.0261192777909
ACH-000512,-0.657632583436
ACH-000516,-0.053999277572599994
ACH-000517,-0.21146393719700002
ACH-000518,-0.054380439538199994
ACH-000520,-0.22845282945300002
ACH-000521,-0.291170853436
ACH-000522,-0.30833010237799996
ACH-000524,-0.10266330439999999
ACH-000527,-0.0873110052324
ACH-000528,-0.228879181414
ACH-000537,-0.308269502826
ACH-000541,0.0414529085116
ACH-000542,-0.013400718506499999
ACH-000544,-0.278215246282
ACH-000545,-0.143134918341
ACH-000547,-0.38633682531900004
ACH-000548,-0.0541205080684
ACH-000549,-0.443707812058
ACH-000550,-0.17555868308699998
ACH-000552,-0.21778798065000002
ACH-000556,-0.204387165885
ACH-000557,-0.0237920487764
ACH-000570,-0.12641694291
ACH-000571,-0.296402723511
ACH-000573,-0.281209052512
ACH-000576,0.00947095848464
ACH-000580,-0.28666505462499997
ACH-000584,-0.21774080163400003
ACH-000585,0.0206581745811
ACH-000588,0.0189719681467
ACH-000589,-0.336151878444
ACH-000591,-0.312845254623
ACH-000593,-0.24328913606600003
ACH-000600,-0.07762308857889999
ACH-000601,-0.39570282786399996
ACH-000604,-0.11411110904100001
ACH-000605,-0.167223607674
ACH-000606,-0.0977562765257
ACH-000608,-0.114371641696
ACH-000614,-0.0798437953471
ACH-000616,0.035450495627800005
ACH-000618,-0.310873707834
ACH-000619,-0.0953010116481
ACH-000620,-0.242322026531
ACH-000621,0.007209295372520001
ACH-000622,-0.10921479720999999
ACH-000623,-0.137809631702
ACH-000624,0.0743147766422
ACH-000627,-0.402715765534
ACH-000630,-0.295083672671
ACH-000632,-0.272712344997
ACH-000633,-0.274046805053
ACH-000637,-0.300138678101
ACH-000638,-0.386609155197
ACH-000646,-0.5241677000230001
ACH-000647,-0.14551386008
ACH-000648,-0.241936188472
ACH-000649,-0.0438565813354
ACH-000651,-0.39902830573799997
ACH-000652,-0.0182491541053
ACH-000653,-0.11711852873600001
ACH-000657,-0.207447425762
ACH-000658,-0.121852621823
ACH-000661,-0.16297434563899998
ACH-000662,0.0205481294436
ACH-000663,-0.128349992711
ACH-000665,-0.196201141787
ACH-000671,-0.26657299357299996
ACH-000673,0.0655195406453
ACH-000676,-0.35550440148199997
ACH-000677,-0.225494979555
ACH-000681,-0.11292789608300001
ACH-000682,-0.11634861232799999
ACH-000683,-0.257260735919
ACH-000684,-0.442080482728
ACH-000688,-0.21754310825800002
ACH-000693,-0.28812791739300003
ACH-000694,-0.057950439686699995
ACH-000695,0.07212624603500001
ACH-000696,-0.037539646320500004
ACH-000697,-0.44033357742
ACH-000699,-0.116152645271
ACH-000701,-0.16425069798699998
ACH-000706,-0.422076753253
ACH-000711,-0.128461468531
ACH-000713,-0.105569031391
ACH-000714,-0.030734859154400003
ACH-000718,-0.137632578082
ACH-000720,-0.0722243339674
ACH-000721,-0.22901034212299998
ACH-000724,-0.266239982432
ACH-000725,-0.290263410442
ACH-000732,-0.348334762654
ACH-000734,-0.270213276607
ACH-000735,-0.129199988467
ACH-000736,-0.125565807569
ACH-000738,-0.47460867896700004
ACH-000746,-0.464564083588
ACH-000747,-0.534142910414
ACH-000748,0.0472843752738
ACH-000753,-0.11546037321699999
ACH-000756,-0.07118091902030001
ACH-000757,-0.5807565845780001
ACH-000758,-0.432282431168
ACH-000760,-0.0377491981635
ACH-000763,-0.115803379781
ACH-000764,-0.536971885925
ACH-000765,-0.41460326567500005
ACH-000766,-0.07926394216339999
ACH-000767,-0.1384377101
ACH-000768,-0.167160078988
ACH-000769,-0.24684374215
ACH-000770,-0.100688686927
ACH-000771,-0.0398083987297
ACH-000773,-0.231417566913
ACH-000776,-0.229255968032
ACH-000777,-0.05768316089100001
ACH-000778,-0.329523588712
ACH-000781,-0.09063370119999999
ACH-000782,-0.28159681168699996
ACH-000783,-0.005526461600939999
ACH-000784,-0.29436152570999996
ACH-000785,-0.495559138444
ACH-000787,-0.29086787996999997
ACH-000788,-0.23465129664999998
ACH-000791,-0.15555059115599998
ACH-000792,-0.200450614307
ACH-000794,-0.11748450088300001
ACH-000796,-0.28889765318300004
ACH-000799,-0.06572394382209999
ACH-000800,-0.0979115599429
ACH-000802,-0.134327495613
ACH-000804,-0.142588103287
ACH-000805,-0.194848111968
ACH-000809,-0.115579083926
ACH-000810,-0.0254687861234
ACH-000811,-0.156914910538
ACH-000817,-0.570035500206
ACH-000819,-0.0124637491236
ACH-000820,-0.538763561854
ACH-000821,-0.363481780906
ACH-000822,-0.21899557002599998
ACH-000823,-0.158974143422
ACH-000824,0.0296272157168
ACH-000827,0.06349194028789999
ACH-000829,-0.0373896634857
ACH-000831,-0.423927197135
ACH-000832,-0.19996447802700001
ACH-000833,-0.347730435648
ACH-000834,-0.420127906177
ACH-000835,0.0510111387447
ACH-000836,-0.049929888013500005
ACH-000837,-0.386621009939
ACH-000838,0.046355154792300006
ACH-000839,-0.134820070146
ACH-000840,0.20308339197
ACH-000841,0.00178958660625
ACH-000843,-0.060485019999599994
ACH-000846,-0.21820103863499998
ACH-000847,-0.209860993989
ACH-000848,-0.28952055737300003
ACH-000849,-0.246368395479
ACH-000851,-0.477939041099
ACH-000855,-0.284255441175
ACH-000856,-0.301031031755
ACH-000858,-0.317065870224
ACH-000859,-0.346680092091
ACH-000861,-0.08347427614080001
ACH-000862,-0.199314732668
ACH-000865,-0.0165786680825
ACH-000866,-0.296606843755
ACH-000867,0.0447433298893
ACH-000869,-0.169132858127
ACH-000872,-0.136364183916
ACH-000873,-0.367105912007
ACH-000876,-0.35423675893600004
ACH-000878,-0.071388644253
ACH-000880,0.104924693512
ACH-000881,-0.146046576592
ACH-000882,-0.373036949661
ACH-000884,-0.15561391972799998
ACH-000885,-0.268607808592
ACH-000887,-0.237791245438
ACH-000888,-0.309724615398
ACH-000889,-0.237893523864
ACH-000890,0.145679651266
ACH-000896,-0.17240647082199997
ACH-000898,-0.0626121512406
ACH-000900,-0.44312154539899995
ACH-000901,-0.09875787845180001
ACH-000905,-0.092941769616
ACH-000906,-0.148237801337
ACH-000907,-0.140999463986
ACH-000910,-0.297279378316
ACH-000911,-0.364778324842
ACH-000912,-0.0623791325227
ACH-000913,-0.28250136505999995
ACH-000915,-0.528671576482
ACH-000916,-0.634689150123
ACH-000917,-0.311235121075
ACH-000921,-0.41668993319
ACH-000924,-0.49111521945799996
ACH-000926,-0.161038647061
ACH-000928,-0.04331897560819999
ACH-000929,-0.49399903083499996
ACH-000932,-0.23176418874899998
ACH-000935,-0.199829948668
ACH-000936,-0.0022819012407600003
ACH-000937,-0.329412332978
ACH-000938,-0.48591890805200005
ACH-000939,-0.306553519469
ACH-000941,-0.391361090506
ACH-000943,-0.40191400513400005
ACH-000946,-0.0694678584028
ACH-000947,-0.420525744255
ACH-000948,-0.0325490192453
ACH-000950,-0.191034888092
ACH-000953,-0.18105182866099997
ACH-000957,0.11083903493200001
ACH-000958,-0.00221164187679
ACH-000960,-0.22403858407299998
ACH-000963,-0.18030590188
ACH-000968,-0.158858610948
ACH-000969,-0.345074703048
ACH-000973,0.0331027878277
ACH-000974,-0.110214910165
ACH-000975,-0.19081183256499998
ACH-000976,-0.048367900518199995
ACH-000978,-0.0278707241535
ACH-000980,-0.23219301419
ACH-000984,-0.22298490982500002
ACH-000986,-0.344674645197
ACH-000988,-0.21926396371999998
ACH-000993,-0.105209855677
ACH-000994,-0.403911118023
ACH-000996,-0.12493193043600001
ACH-001001,-0.499323724902
ACH-001020,-0.0837422964317
ACH-001028,-0.274094791644
ACH-001031,-0.277139616936
ACH-001038,-0.463986743607
ACH-001048,-0.198049046186
ACH-001050,-0.00477077387894
ACH-001053,0.208122020349
ACH-001054,-0.24196655467599998
ACH-001061,-0.23752082721099999
ACH-001067,-0.377974644565
ACH-001075,0.0880104778611
ACH-001096,-0.19038603277600002
ACH-001128,-0.11547618940300002
ACH-001134,-0.286676385777
ACH-001151,-0.0027477777713
ACH-001163,-0.44770704075900003
ACH-001164,-0.0676983608238
ACH-001173,-0.397005433487
ACH-001183,-0.0374459714019
ACH-001184,-0.21303380945099998
ACH-001190,-0.35261267307899996
ACH-001192,-0.0605455586491
ACH-001193,-0.223473831479
ACH-001196,-0.105672470121
ACH-001197,-0.206293272907
ACH-001205,0.0253633342631
ACH-001211,-0.471167173441
ACH-001212,-0.318720255819
ACH-001228,-0.32279626121599997
ACH-001232,0.0462064937911
ACH-001239,-0.248929432381
ACH-001274,-0.41088611033399997
ACH-001275,-0.179940225394
ACH-001277,-0.11448151019300001
ACH-001278,-0.426024189598
ACH-001280,-0.264016803355
ACH-001283,-0.199004379324
ACH-001289,-0.06379996411109999
ACH-001295,0.165599444591
ACH-001300,-0.09721177302339999
ACH-001301,-0.156263596753
ACH-001302,-0.27677207491
ACH-001303,0.164485929286
ACH-001306,-0.127806577437
ACH-001318,-0.35372284718
ACH-001322,-0.39568775833700004
ACH-001328,-0.314526195104
ACH-001332,-0.37294338641099994
ACH-001333,-0.16725094568499999
ACH-001336,-0.20463568233399998
ACH-001340,-0.10027828601199999
ACH-001346,0.10388266320900001
ACH-001353,-0.09135604894239999
ACH-001354,-0.371636550716
ACH-001367,-0.13044478365
ACH-001368,-0.160512630657
ACH-001374,-0.21904313435199999
ACH-001375,0.191325369259
ACH-001377,-0.135540452918
ACH-001380,-0.45828286142200003
ACH-001391,-0.010825029375200001
ACH-001407,-0.28550679843000004
ACH-001408,0.11816083017899999
ACH-001413,0.0272633816527
ACH-001430,0.189269042854
ACH-001431,-0.221326000123
ACH-001450,-0.346307168985
ACH-001496,-0.385562489761
ACH-001500,-0.582204322129
ACH-001521,-0.222068970103
ACH-001523,-0.146081564948
ACH-001532,-0.1440333148
ACH-001536,-0.166140481501
ACH-001550,-0.139449177729
ACH-001552,-0.32120458937699997
ACH-001554,-0.124158806259
ACH-001645,0.00163404580518
ACH-001654,-0.0623188890369
ACH-001715,-0.25140327259100004
ACH-001735,-0.0519105764486
ACH-001736,-0.355230175276
ACH-001737,0.00910811571562
ACH-001740,-0.275448302293
ACH-001745,-0.0517772779959
ACH-001750,-0.497083648456
ACH-001765,-0.113229932194
ACH-001956,0.12165324289000001
ACH-001957,-0.0307380127197
