,CCNL2 (81669)
ACH-000246,-0.232820207816
ACH-000248,-0.276827697485
ACH-000250,-0.522197387066
ACH-000251,-0.324895578068
ACH-000253,-0.31244659014000004
ACH-000255,-0.194287264554
ACH-000256,-0.537928135999
ACH-000257,-0.387904383393
ACH-000258,-0.223301567172
ACH-000259,-0.45471047877400006
ACH-000260,-0.307120096626
ACH-000261,-0.298321790038
ACH-000262,-0.16425898969
ACH-000263,-0.395551786443
ACH-000264,-0.455803276488
ACH-000265,-0.239320627359
ACH-000266,-0.259708770957
ACH-000272,-0.40056219811899996
ACH-000273,-0.310859028724
ACH-000274,-0.42898161863300005
ACH-000277,-0.575111700468
ACH-000278,-0.37533815719499997
ACH-000279,-0.430437307192
ACH-000280,-0.22556146690200002
ACH-000281,-0.26131212393500003
ACH-000288,-0.59132221329
ACH-000291,-0.593795582991
ACH-000293,-0.403828974021
ACH-000294,-0.536714451342
ACH-000295,-0.297862838638
ACH-000296,-0.346013855209
ACH-000302,-0.401305506933
ACH-000304,-0.307408667227
ACH-000307,-0.381142267972
ACH-000308,-0.318609228836
ACH-000310,-0.204990489806
ACH-000311,-0.327672615033
ACH-000312,-0.37261393963600004
ACH-000315,-0.374664114732
ACH-000316,-0.289854558472
ACH-000317,-0.0622694504292
ACH-000318,-0.254711184943
ACH-000319,-0.233683441757
ACH-000320,-0.195352915604
ACH-000322,-0.468131231675
ACH-000323,-0.19054032602600002
ACH-000324,-0.377104120092
ACH-000329,-0.547653360935
ACH-000330,-0.126677567832
ACH-000331,-0.418592075044
ACH-000332,-0.228487610057
ACH-000334,-0.601734861987
ACH-000335,-0.25227264732
ACH-000336,-0.258569807441
ACH-000337,-0.417550162629
ACH-000339,-0.48142511368999996
ACH-000341,-0.464623156813
ACH-000348,-0.317421593171
ACH-000350,-0.18091008050700003
ACH-000352,-0.679114313359
ACH-000356,-0.283919601137
ACH-000361,-0.224971810703
ACH-000362,-0.5200815989
ACH-000363,-0.345283897354
ACH-000364,-0.46105031545900005
ACH-000365,-0.33184625697299996
ACH-000366,-0.291216673567
ACH-000368,-0.599561625362
ACH-000374,-0.44221851451899996
ACH-000375,-0.503357400052
ACH-000376,-0.452951663779
ACH-000381,-0.251185788923
ACH-000383,-0.30559247998000005
ACH-000387,-0.19866214671799998
ACH-000389,-0.573882242502
ACH-000390,-0.414844134089
ACH-000393,-0.5217983354510001
ACH-000395,-0.254714816862
ACH-000397,-0.273762336579
ACH-000401,-0.325110251052
ACH-000402,-0.7703924442569999
ACH-000403,-0.128478597595
ACH-000404,-0.589019557305
ACH-000406,-0.323656924375
ACH-000407,-0.5314093809279999
ACH-000408,-0.223118203312
ACH-000410,-0.257460476479
ACH-000411,-0.326036431751
ACH-000414,-0.42324954209700005
ACH-000415,0.00472630226311
ACH-000416,-0.281202128225
ACH-000420,-0.35596386282399994
ACH-000421,-0.324065272307
ACH-000424,-0.37453824659699997
ACH-000425,-0.23757088021699999
ACH-000426,-0.687492807166
ACH-000427,-0.349005294147
ACH-000433,-0.724976572741
ACH-000436,-0.224832906218
ACH-000444,-0.286943514285
ACH-000445,-0.554767450211
ACH-000448,-0.346896652956
ACH-000450,-0.550095111207
ACH-000452,-0.400079108037
ACH-000454,-0.507741820256
ACH-000458,-0.28778943367
ACH-000459,-0.38173501882
ACH-000460,-0.32736009953899997
ACH-000461,-0.332661392685
ACH-000463,-0.5517948426100001
ACH-000464,-0.205273892882
ACH-000466,-0.5267142184
ACH-000467,-0.160292355516
ACH-000468,-0.28527106617
ACH-000469,-0.28375338960700003
ACH-000470,-0.0400472093195
ACH-000471,-0.290915665518
ACH-000472,-0.248336977254
ACH-000473,-0.54298206638
ACH-000475,-0.276754250226
ACH-000476,-0.462181007798
ACH-000477,-0.6157024538620001
ACH-000480,-0.225453243143
ACH-000481,-0.448996697485
ACH-000483,-0.182227112791
ACH-000484,-0.400810354357
ACH-000485,-0.35145451341399997
ACH-000486,-0.19195515185400003
ACH-000487,-0.80536827722
ACH-000488,-0.253550357002
ACH-000490,-0.189480632957
ACH-000491,-0.256888668508
ACH-000495,-0.18978845255100002
ACH-000496,-0.473772436584
ACH-000499,-0.363828731168
ACH-000500,-0.265723007956
ACH-000502,-0.35939009247299997
ACH-000503,-0.29080035105
ACH-000505,-0.244704437025
ACH-000507,-0.417294998539
ACH-000510,-0.48254413409100005
ACH-000511,-0.653973584494
ACH-000512,-0.48285531215099997
ACH-000516,-0.372282780554
ACH-000517,-0.298122187736
ACH-000518,-0.118464164857
ACH-000520,-0.369882156598
ACH-000521,-0.529190474034
ACH-000522,-0.299407451845
ACH-000524,-0.41287407581299995
ACH-000527,-0.38936882596999994
ACH-000528,-0.18339821059099998
ACH-000537,-0.283482055188
ACH-000541,-0.423967371477
ACH-000542,-0.414587831256
ACH-000544,-0.329871731371
ACH-000545,-0.301715280911
ACH-000547,-0.487507867237
ACH-000548,-0.501091400968
ACH-000549,-0.202441985914
ACH-000550,-0.724433586837
ACH-000552,-0.32218791056400004
ACH-000556,-0.202787848098
ACH-000557,-0.43495321728799996
ACH-000570,-0.154533726353
ACH-000571,-0.24334613557300003
ACH-000573,-0.448557877818
ACH-000576,0.09055507633109999
ACH-000580,-0.553793238821
ACH-000584,-0.308813971031
ACH-000585,-0.159510850434
ACH-000588,-0.34727347655699997
ACH-000589,-0.22097697279599998
ACH-000591,-0.529609820198
ACH-000593,-0.292407573613
ACH-000600,-0.375173061223
ACH-000601,-0.272363761105
ACH-000604,-0.292850901534
ACH-000605,-0.27135570793
ACH-000606,-0.116977256486
ACH-000608,-0.172514214096
ACH-000614,-0.302986952468
ACH-000616,-0.245045077234
ACH-000618,-0.125596734811
ACH-000619,-0.495345880756
ACH-000620,-0.5519918203190001
ACH-000621,-0.36462332906499995
ACH-000622,-0.235199403449
ACH-000623,-0.486963092051
ACH-000624,-0.33565324299599997
ACH-000627,-0.325250276171
ACH-000630,-0.283141450015
ACH-000632,-0.363002258943
ACH-000633,-0.31029259021600003
ACH-000637,-0.316685387027
ACH-000638,-0.211793566631
ACH-000646,-0.607983405547
ACH-000647,-0.342556201387
ACH-000648,-0.54645338639
ACH-000649,-0.267378994156
ACH-000651,-0.07081558767289999
ACH-000652,-0.34622957649400005
ACH-000653,-0.386736915167
ACH-000657,-0.279146108597
ACH-000658,-0.14978364574
ACH-000661,-0.29379847224399996
ACH-000662,-0.641893002257
ACH-000663,-0.45601406584
ACH-000665,-0.189435623973
ACH-000671,-0.26712141953699997
ACH-000673,-0.43294468463200003
ACH-000676,-0.36850867813500005
ACH-000677,-0.17437708715300002
ACH-000681,-0.405066065763
ACH-000682,-0.19838943004700002
ACH-000683,-0.356607864187
ACH-000684,-0.572560169012
ACH-000688,-0.478483986602
ACH-000693,-0.17321482605900002
ACH-000694,-0.226071380385
ACH-000695,-0.511591842016
ACH-000696,-0.351185889385
ACH-000697,-0.08368425458710001
ACH-000699,-0.5214811910029999
ACH-000701,-0.574278390452
ACH-000706,-0.21943819961
ACH-000711,-0.37600768009999996
ACH-000713,-0.16838682790399997
ACH-000714,-0.34309921068000004
ACH-000718,-0.52234707252
ACH-000720,-0.355865031337
ACH-000721,-0.269144844304
ACH-000724,-0.327912455609
ACH-000725,-0.299136958284
ACH-000732,-0.389329117294
ACH-000734,-0.190435574513
ACH-000735,-0.24348457253400002
ACH-000736,-0.390718363661
ACH-000738,-0.33312589436900003
ACH-000746,-0.21653684545000002
ACH-000747,-0.30520690189
ACH-000748,-0.255479032747
ACH-000753,-0.507178524973
ACH-000756,-0.277774610561
ACH-000757,-0.188318936615
ACH-000758,-0.26682785288000005
ACH-000760,-0.566275124222
ACH-000763,-0.163227932467
ACH-000764,-0.172973894887
ACH-000765,-0.318798967393
ACH-000766,-0.35434387027900005
ACH-000767,-0.443769528553
ACH-000768,-0.176765018425
ACH-000769,-0.28542287064599997
ACH-000770,-0.282085388536
ACH-000771,-0.302149222356
ACH-000773,-0.383170680204
ACH-000776,-0.425074516619
ACH-000777,-0.325915125605
ACH-000778,-0.2467094077
ACH-000781,-0.261298090082
ACH-000782,-0.397082026376
ACH-000783,-0.451735925746
ACH-000784,-0.156263257779
ACH-000785,-0.0600219315981
ACH-000787,-0.275244959452
ACH-000788,-0.383043579917
ACH-000791,-0.32615878401799997
ACH-000792,-0.625533061184
ACH-000794,-0.27137117966400004
ACH-000796,-0.372292925181
ACH-000799,-0.26872824130899997
ACH-000800,-0.514525721128
ACH-000802,-0.180121931473
ACH-000804,-0.5028570475140001
ACH-000805,-0.43998140309600003
ACH-000809,-0.303924594313
ACH-000810,-0.508312837848
ACH-000811,-0.478506606801
ACH-000817,-0.506354660592
ACH-000819,-0.35144304283
ACH-000820,-0.511174014648
ACH-000821,-0.296305751233
ACH-000822,-0.345164556821
ACH-000823,-0.21062744117899998
ACH-000824,-0.543158476061
ACH-000827,-0.43375389618500004
ACH-000829,-0.625376183534
ACH-000831,-0.34538772264300005
ACH-000832,-0.251545446481
ACH-000833,-0.6846047382989999
ACH-000834,-0.180511720491
ACH-000835,-0.230693305015
ACH-000836,-0.341400828029
ACH-000837,-0.0573087486661
ACH-000838,-0.6768924898980001
ACH-000839,-0.33662315884800004
ACH-000840,-0.364409771089
ACH-000841,-0.378560167292
ACH-000843,-0.21937771199099998
ACH-000846,-0.35231083776999994
ACH-000847,-0.612795400418
ACH-000848,-0.5256959621639999
ACH-000849,-0.40434365544699996
ACH-000851,-0.132951229047
ACH-000855,-0.282678473869
ACH-000856,-0.414289810004
ACH-000858,-0.323851912404
ACH-000859,-0.295937482469
ACH-000861,-0.319163953903
ACH-000862,-0.207459531119
ACH-000865,-0.28553795206300003
ACH-000866,-0.405453908441
ACH-000867,-0.319509728519
ACH-000869,-0.207178893508
ACH-000872,-0.21023920279
ACH-000873,-0.26253392501999995
ACH-000876,-0.5143629953800001
ACH-000878,-0.45976663918000005
ACH-000880,-0.46826878491400004
ACH-000881,-0.439853923325
ACH-000882,-0.316752807057
ACH-000884,-0.427613325283
ACH-000885,-0.475090771991
ACH-000887,-0.317154109996
ACH-000888,-0.299850152124
ACH-000889,-0.181466453253
ACH-000890,-0.0263319198532
ACH-000896,-0.23116986796
ACH-000898,-0.1674537117
ACH-000900,-0.289301502097
ACH-000901,-0.40797094663500005
ACH-000905,-0.338677879159
ACH-000906,-0.223955813697
ACH-000907,-0.496185090141
ACH-000910,-0.4273634988
ACH-000911,-0.199496672082
ACH-000912,-0.0853358349038
ACH-000913,-0.421874959379
ACH-000915,-0.574447913266
ACH-000916,-0.42963545111199997
ACH-000917,-0.204964583236
ACH-000921,-0.322780749725
ACH-000924,-0.501647549851
ACH-000926,-0.27834594251999994
ACH-000928,-0.350340588697
ACH-000929,-0.283998834108
ACH-000932,-0.228116838204
ACH-000935,-0.024041275331599995
ACH-000936,-0.358158774755
ACH-000937,-0.228014993215
ACH-000938,-0.09738190756699999
ACH-000939,-0.539929595038
ACH-000941,-0.06919442213669999
ACH-000943,-0.36083223304799994
ACH-000946,-0.333005323889
ACH-000947,-0.342916703173
ACH-000948,-0.017791059689099997
ACH-000950,-0.220858550059
ACH-000953,-0.383883686457
ACH-000957,-0.138790222903
ACH-000958,-0.00784262944925
ACH-000960,-0.44521900479099996
ACH-000963,-0.0946281829455
ACH-000968,-0.55567878257
ACH-000969,-0.33057363437
ACH-000973,-0.231762299289
ACH-000974,-0.49832877168899997
ACH-000975,-0.316887560589
ACH-000976,-0.26712420746300003
ACH-000978,-0.14726398594
ACH-000980,-0.291055140116
ACH-000984,-0.506823272412
ACH-000986,-0.44832812657300003
ACH-000988,-0.432626390185
ACH-000993,-0.770287052831
ACH-000994,-0.435389867606
ACH-000996,-0.225835192866
ACH-001001,-0.32040180169
ACH-001020,-0.519473788191
ACH-001028,-0.293917409177
ACH-001031,-0.374099063565
ACH-001038,-0.268612581187
ACH-001048,-0.316831260332
ACH-001050,-0.402983439149
ACH-001053,-0.38532532738499997
ACH-001054,-0.530192535771
ACH-001061,-0.305826987999
ACH-001067,-0.19091961922400003
ACH-001075,-0.222687931906
ACH-001096,-0.455640280951
ACH-001128,-0.5461379032670001
ACH-001134,-0.48553663544500003
ACH-001151,-0.27933221942200004
ACH-001163,-0.26395992914599997
ACH-001164,-0.413218795111
ACH-001173,-0.339719215634
ACH-001183,-0.166604717439
ACH-001184,-0.183635207517
ACH-001190,-0.429268357373
ACH-001192,-0.113656345446
ACH-001193,-1.10315066095
ACH-001196,-0.424437174214
ACH-001197,-0.432398008448
ACH-001205,-0.44649767381000005
ACH-001211,-0.111296420747
ACH-001212,-0.610153885782
ACH-001228,-0.39342698493
ACH-001232,-0.397415542164
ACH-001239,-0.31210968791099997
ACH-001274,-0.47785994708400004
ACH-001275,-0.359171368133
ACH-001277,-0.48154619431100004
ACH-001278,-0.33207757059099996
ACH-001280,-0.6986497229880001
ACH-001283,-0.358425770946
ACH-001289,-0.205362796927
ACH-001295,-0.426689812777
ACH-001300,-0.288936425336
ACH-001301,-0.239254881797
ACH-001302,-0.31350223866599997
ACH-001303,-0.060003236403900005
ACH-001306,-0.309660554004
ACH-001318,-0.0748926168282
ACH-001322,-0.375708660924
ACH-001328,-0.22357008225900002
ACH-001332,0.149420518817
ACH-001333,-0.0340747784945
ACH-001336,-0.20340728030699998
ACH-001340,-0.363213474335
ACH-001346,-0.17699935091
ACH-001353,-0.342183212449
ACH-001354,-0.464411280922
ACH-001367,-0.10149235287000001
ACH-001368,-0.204682502934
ACH-001374,-0.219531153748
ACH-001375,-0.32857992828899996
ACH-001377,-0.272311335863
ACH-001380,-0.193255510054
ACH-001391,-0.424564402917
ACH-001407,-0.227235795421
ACH-001408,-0.25957457016999996
ACH-001413,-0.275494253249
ACH-001430,-0.20103027260200002
ACH-001431,-0.420020341596
ACH-001450,-0.146513415811
ACH-001496,-0.213171113159
ACH-001500,-0.325904916873
ACH-001521,-0.280721258126
ACH-001523,-0.209726907623
ACH-001532,-0.35639385467
ACH-001536,-0.565209584996
ACH-001550,-0.22564208002500002
ACH-001552,-0.705922890303
ACH-001554,-0.44193821238000003
ACH-001645,-0.42464842247699996
ACH-001654,-0.163538527146
ACH-001715,-0.07603855812739999
ACH-001735,-0.388438608217
ACH-001736,-0.293936875781
ACH-001737,0.599534315788
ACH-001740,-0.546872565469
ACH-001745,-0.32497415428800003
ACH-001750,-0.5081913064119999
ACH-001765,-0.285685315715
ACH-001956,-0.33692029662600004
ACH-001957,-0.288258311679
