,BMPR1A (657)
ACH-001336,-0.24429188761999998
ACH-001340,-0.291624456655
ACH-001346,-0.22428160208700001
ACH-001353,-0.0632148190013
ACH-001354,-0.235532815152
ACH-001367,-0.252752977699
ACH-001368,-0.0733840223307
ACH-001374,-0.348900963154
ACH-001375,0.00855958670265
ACH-001377,0.164758586933
ACH-001380,-0.0234523259515
ACH-001391,-0.343973147421
ACH-001407,-0.257679894523
ACH-001408,-0.05938202566819999
ACH-001413,-0.44276294338399996
ACH-001430,-0.10832100491499999
ACH-001431,0.0040379131757399996
ACH-001450,-0.0474004354999
ACH-001496,0.011264860152399999
ACH-001500,0.298213057622
ACH-001521,0.417199225412
ACH-001523,-0.295533469159
ACH-001532,0.125701396874
ACH-001536,-0.22600047370499998
ACH-001550,-0.248655304554
ACH-001552,0.35167501068400003
ACH-001554,-0.269957576583
ACH-001645,-0.0047414391434899995
ACH-001654,0.0189283343487
ACH-001715,-0.259385622971
ACH-001735,-0.035967368168
ACH-001736,0.0974833968867
ACH-001737,-0.35102066455799996
ACH-001740,-0.159561569077
ACH-001745,-0.00806522701492
ACH-001750,-0.202947209592
ACH-001765,-0.115076703826
ACH-001956,-0.409715489053
ACH-001957,-0.37481095442400003
