,SPEF1 (25876)
ACH-000350,-0.270390703166
ACH-000352,-0.324714482544
ACH-000356,-0.318426040143
ACH-000361,-0.21268688730000002
ACH-000362,-0.324154129226
ACH-000363,-0.34213987840000004
ACH-000364,-0.09126041008829999
ACH-000365,-0.18354248352400002
ACH-000366,-0.18689748202
ACH-000368,-0.291677965007
ACH-000374,-0.287882614404
ACH-000375,-0.22377885718199997
ACH-000376,-0.385475201103
ACH-000381,-0.184074008746
ACH-000383,-0.29193995376299997
ACH-000387,-0.268579401017
ACH-000389,-0.155416993683
ACH-000390,-0.08111183023900001
ACH-000393,-0.614670230868
ACH-000395,-0.289090539931
ACH-000397,-0.430644827099
ACH-000401,-0.207069949516
ACH-000402,-0.39594482036600004
ACH-000403,-0.22135475984
ACH-000404,0.235126207602
ACH-000406,-0.185094928416
ACH-000407,-0.111247109002
ACH-000408,-0.521708240247
ACH-000410,-0.371724739609
ACH-000411,-0.371325214792
ACH-000414,-0.010151838249299999
ACH-000415,-0.113670009762
ACH-000416,-0.26544493578
ACH-000420,-0.544231815339
ACH-000421,-0.276423055667
ACH-000424,-0.111548944898
ACH-000425,-0.180692139088
ACH-000426,-0.328171666692
ACH-000427,-0.357682568443
ACH-000433,-0.17997269796300003
ACH-000436,-0.205630835613
ACH-000444,-0.128854282563
ACH-000445,0.0542728998429
ACH-000448,-0.29483257351799996
ACH-000450,0.102420973731
ACH-000452,-0.127044474403
ACH-000454,-0.0117726301208
ACH-000458,-0.128186775763
ACH-000459,-0.24324043140299997
ACH-000460,-0.30200994479000004
ACH-000461,0.0172227528748
ACH-000463,-0.40795549520900004
ACH-000464,-0.342119588879
ACH-000466,-0.74272797611
ACH-000467,-0.211357678799
ACH-000468,-0.342700814841
ACH-000469,-0.469365748784
ACH-000470,-0.49254384344200003
ACH-000471,-0.28115663097800003
ACH-000472,-0.316356815217
ACH-000473,-0.303560760552
ACH-000475,-0.28457262552499996
ACH-000476,-0.43633342685800003
ACH-000477,-0.25167795277800004
ACH-000480,-0.0545448342884
ACH-000481,-0.334490827988
ACH-000483,-0.0920873599584
ACH-000484,-0.203291141762
ACH-000485,-0.14106061620100002
ACH-000486,-0.248740045292
ACH-000487,-0.264212361729
ACH-000488,-0.22977790455299998
ACH-000490,-0.0766834391208
ACH-000491,-0.10935279013699999
ACH-000495,-0.05694042397059999
ACH-000496,-0.0945770114345
ACH-000499,-0.209020089056
ACH-000500,-0.21111212596599999
ACH-000502,-0.137760639453
ACH-000503,-0.346799046646
ACH-000505,-0.210162379861
ACH-000507,-0.155021143024
ACH-000510,-0.178564717075
ACH-000511,-0.42923384224699995
ACH-000512,-0.19925940574499998
ACH-000516,-0.21060621314199998
ACH-000517,-0.267132494544
ACH-000518,-0.391733192641
ACH-000520,-0.19727831536899998
ACH-000521,-0.399364195368
ACH-000522,-0.218742728651
ACH-000524,-0.32099454939399996
ACH-000527,-0.189850965896
ACH-000528,-0.505110482555
ACH-000537,-0.11104859092800001
ACH-000541,-0.0364502745185
ACH-000542,-0.22757007977
ACH-000544,-0.051995748462300005
ACH-000545,-0.37314098107
ACH-000547,-0.35796614690399997
ACH-000548,-0.29273063431400004
ACH-000549,-0.6299013821630001
ACH-000550,-0.261736985746
ACH-000552,-0.158425760995
ACH-000556,-0.19406036297
ACH-000557,-0.501201854661
ACH-000570,-0.496123911887
ACH-000571,-0.434891498635
ACH-000573,-0.24197400541499997
ACH-000576,-0.367079527588
ACH-000580,-0.06346010763740001
ACH-000584,-0.303396842722
ACH-000585,-0.130736673937
ACH-000588,-0.283021661901
ACH-000589,-0.341019061513
ACH-000591,-0.394944479536
ACH-000593,-0.29229678820599997
ACH-000600,-0.209680473403
ACH-000601,-0.192104431322
ACH-000604,-0.0744443667332
ACH-000605,-0.293380644074
ACH-000606,-0.0632676205787
ACH-000608,-0.140010133342
ACH-000614,-0.155607598945
ACH-000616,-0.37213089303
ACH-000618,-0.270366580805
ACH-000619,-0.24283347848099998
ACH-000620,-0.212302312799
ACH-000621,-0.257229223973
ACH-000622,-0.264030427756
ACH-000623,-0.525227157975
ACH-000624,-0.293131445193
ACH-000627,-0.28399554075800004
ACH-000630,-0.171440261796
ACH-000632,-0.135740271194
ACH-000633,-0.241648482557
ACH-000637,-0.102863877411
ACH-000638,-0.11876754342
ACH-000646,-0.378096639781
ACH-000647,-0.218499822491
ACH-000648,-0.251675096963
ACH-000649,-0.304712277951
ACH-000651,-0.333121376809
ACH-000652,-0.37113991585600004
ACH-000653,-0.36684670377899997
ACH-000657,-0.347059810519
ACH-000658,-0.014648281759299999
ACH-000661,-0.191336953557
ACH-000662,-0.484601961739
ACH-000663,-0.21569371153900002
ACH-000665,-0.16618640102499999
ACH-000671,-0.068980306278
ACH-000673,-0.272693729771
ACH-000676,-0.010648829585899999
ACH-000677,-0.291158484032
ACH-000681,-0.285526197579
ACH-000682,-0.360997089427
ACH-000683,-0.125658794253
ACH-000684,-0.0313652464305
ACH-000688,-0.5326484838359999
ACH-000693,-0.222211068088
ACH-000694,-0.307108398061
ACH-000695,-0.466750448555
ACH-000696,-0.314554485083
ACH-000697,-0.19120225824099998
ACH-000699,-0.322686688546
ACH-000701,-0.325354077319
ACH-000706,-0.0642753348154
ACH-000711,-0.279081944298
ACH-000713,-0.206313312091
ACH-000714,-0.11948995566199999
ACH-000718,-0.295914199775
ACH-000720,-0.351176506255
ACH-000721,-0.426112000942
ACH-000724,-0.355479092793
ACH-000725,-0.441257028354
ACH-000732,-0.264435360846
ACH-000734,-0.0986283663241
ACH-000735,-0.16761399971899998
ACH-000736,-0.324434122629
ACH-000738,-0.175410906123
ACH-000746,-0.476392054256
ACH-000747,-0.27709603958
ACH-000748,-0.192876034438
ACH-000753,-0.163735236882
ACH-000756,-0.144238494216
ACH-000757,-0.13141722105
ACH-000758,-0.137773019334
ACH-000760,-0.30168944171100004
ACH-000763,-0.6530699022399999
ACH-000764,-0.136903443894
ACH-000765,-0.0507075923863
ACH-000766,-0.276840551587
ACH-000767,-0.5757373039060001
ACH-000768,-0.18352966324099998
ACH-000769,-0.272332710867
ACH-000770,-0.259037201675
ACH-000771,-0.108237608249
ACH-000773,-0.166221268565
ACH-000776,-0.18036324397300002
ACH-000777,-0.50257544476
ACH-000778,-0.355091205029
ACH-000781,-0.386900834581
ACH-000782,-0.123980929547
ACH-000783,-0.304757562223
ACH-000784,-0.322523682579
ACH-000785,-0.579933285405
ACH-000787,-0.312442003575
ACH-000788,-0.26774643884599997
ACH-000791,-0.272727353293
ACH-000792,-0.273800986173
ACH-000794,-0.08278594950280001
ACH-000796,-0.38829258153800006
ACH-000799,-0.099406130658
ACH-000800,-0.285290932928
ACH-000802,-0.205626515017
ACH-000804,-0.17776438774099998
ACH-000805,-0.039237631085599994
ACH-000809,-0.22401863196
ACH-000810,-0.0812422590038
ACH-000811,-0.733672385565
ACH-000817,0.00355625981148
ACH-000819,-0.383901938201
ACH-000820,-0.331669261702
ACH-000821,-0.038957796474900004
ACH-000822,-0.200176868618
ACH-000823,-0.249975678743
ACH-000824,-0.241126913795
ACH-000827,-0.113366289864
ACH-000829,-0.486948760855
ACH-000831,-0.134674694812
ACH-000832,0.005793761604729999
ACH-000833,-0.168178052045
ACH-000834,-0.185366134252
ACH-000835,-0.258697404081
ACH-000836,-0.46362637533999995
ACH-000837,-0.20029129253800002
ACH-000838,0.0237987750877
ACH-000839,-0.228318159052
ACH-000840,-0.112845602091
ACH-000841,-0.152615912781
ACH-000843,-0.137646638194
ACH-000846,-0.19223535527399999
ACH-000847,-0.272523828337
ACH-000848,-0.057286808363899995
ACH-000849,-0.275773337489
ACH-000851,-0.21916340389000002
ACH-000855,-0.25296639634
ACH-000856,-0.299311067609
ACH-000858,-0.286932373428
ACH-000859,-0.494234677572
ACH-000861,-0.162285057168
ACH-000862,-0.37282430713799997
ACH-000865,-0.357727396907
ACH-000866,-0.369670639822
ACH-000867,-0.47466148113300005
ACH-000869,-0.152435463643
ACH-000872,-0.0381958173498
ACH-000873,-0.15754094501399998
ACH-000876,-0.24315740219
ACH-000878,-0.275397336714
ACH-000880,-0.264609855556
ACH-000881,-0.185023323256
ACH-000882,-0.18507580130999998
ACH-000884,-0.24187097917800002
ACH-000885,-0.24298779756799999
ACH-000887,-0.249356995281
ACH-000888,-0.213920150343
ACH-000889,-0.0231003397554
ACH-000890,-0.043682988450100005
ACH-000896,-0.162561964318
ACH-000898,-0.0666955607056
ACH-000900,-0.143897796327
ACH-000901,-0.308989954236
ACH-000905,-0.280850062454
ACH-000906,-0.24769876041299999
ACH-000907,-0.228088242406
ACH-000910,-0.0662354647343
ACH-000911,-0.377162904023
ACH-000912,-0.28635702784
ACH-000913,-0.401083449335
ACH-000915,-0.29226734759399997
ACH-000916,0.320560061565
ACH-000917,-0.11423299781400001
ACH-000921,-0.266250395325
ACH-000924,-0.15632031783
ACH-000926,-0.18632539663199998
ACH-000928,-0.06676553257040001
ACH-000929,-0.200673309374
ACH-000932,-0.14872465353199998
ACH-000935,-0.062278216975300005
ACH-000936,-0.205133439216
ACH-000937,-0.17142443990200001
ACH-000938,-0.179713539739
ACH-000939,-0.38291104401299997
ACH-000941,-0.22287953814199998
ACH-000943,-0.345155445114
ACH-000946,-0.243010169971
ACH-000947,-0.239863207247
ACH-000948,-0.29155282974
ACH-000950,-0.242576428379
ACH-000953,0.0959134659928
ACH-000957,-0.08603219354589998
ACH-000958,-0.304449327761
ACH-000960,-0.246851089215
ACH-000963,-0.0583932855219
ACH-000968,-0.061639582970900005
ACH-000969,-0.235505639518
ACH-000973,-0.299938943714
ACH-000974,-0.6594876217100001
ACH-000975,-0.0592923980566
ACH-000976,-0.203118837728
ACH-000978,-0.397305407746
ACH-000980,-0.300587995045
ACH-000984,-0.107053467718
ACH-000986,-0.14554176422100001
ACH-000988,-0.178063499573
ACH-000993,-0.466444734238
ACH-000994,-0.366438513517
ACH-000996,-0.211414643028
ACH-001001,-0.118325124254
ACH-001020,-0.158767936231
ACH-001028,-0.297727169914
ACH-001031,-0.275116320697
ACH-001038,-0.30715109063900004
ACH-001048,-0.332943054846
ACH-001050,-0.118002891274
ACH-001053,-0.204748274919
ACH-001054,-0.35882672639700003
ACH-001061,-0.306659309853
ACH-001067,-0.18684627520599997
ACH-001075,-0.173825292104
ACH-001096,-0.305404641176
ACH-001128,-0.24162167042100002
ACH-001134,0.0346041074119
ACH-001151,-0.272869793459
ACH-001163,-0.45127312533799996
ACH-001164,-0.45114686937700005
ACH-001173,-0.247692618004
ACH-001183,-0.45625707092100004
ACH-001184,-0.11780484427400001
ACH-001190,-0.0689869121435
ACH-001192,-0.223731305044
ACH-001193,-0.06539824967659999
ACH-001196,-0.29324844146699997
ACH-001197,-0.33626431312
ACH-001205,-0.13732017313699998
ACH-001211,-0.496951972254
ACH-001212,-0.0581168061146
ACH-001228,-0.216604444031
ACH-001232,-0.313743802132
ACH-001239,-0.069200326985
ACH-001274,-0.04413918525669999
ACH-001275,-0.288487114945
ACH-001277,-0.104250057014
ACH-001278,-0.319808524985
ACH-001280,-0.39114388473300005
ACH-001283,-0.275740910871
ACH-001289,-0.46820392435900005
ACH-001295,-0.232831083484
ACH-001300,-0.45314093603
ACH-001301,-0.15980042124399998
ACH-001302,-0.381033639727
ACH-001303,-0.128482397491
ACH-001306,-0.17085217457600002
ACH-001318,-0.318074570973
ACH-001322,-0.156733696949
ACH-001328,-0.235443572123
ACH-001332,0.05468371856049999
ACH-001333,-0.246817512556
ACH-001336,-0.198919065291
ACH-001340,-0.259555104792
ACH-001346,-0.020532632209700002
ACH-001353,-0.284484507749
ACH-001354,-0.552396890564
ACH-001367,-0.161456102967
ACH-001368,-0.303636177214
ACH-001374,-0.314552833116
ACH-001375,-0.32906616413600004
ACH-001377,-0.098477662338
ACH-001380,-0.296347667128
ACH-001391,-0.27586321435899996
ACH-001407,-0.0992170137802
ACH-001408,-0.232851624774
ACH-001413,-0.257057900186
ACH-001430,-0.489671769403
ACH-001431,-0.457572736844
ACH-001450,0.028542037514999997
ACH-001496,-0.19388484823899998
ACH-001500,-0.28501754589699996
ACH-001521,-0.21933012849599998
ACH-001523,-0.303104965556
ACH-001532,-0.218825505127
ACH-001536,-0.533671169461
ACH-001550,-0.303462651455
ACH-001552,-0.159316214376
ACH-001554,-0.164500760694
ACH-001645,-0.191633082325
ACH-001654,-0.278427294257
ACH-001715,-0.127911554394
ACH-001735,-0.270676521514
ACH-001736,-0.203037559703
ACH-001737,-0.45972026853299996
ACH-001740,-0.312175958194
ACH-001745,-0.305035916964
ACH-001750,-0.144485306699
ACH-001765,0.0293382385536
ACH-001956,-0.34237628555
ACH-001957,-0.041838254864500005
