,PSME3 (10197)
ACH-000471,-0.335041846685
ACH-000472,0.0138641642321
ACH-000473,-0.0546237178187
ACH-000475,-0.171672007428
ACH-000476,0.164909158052
ACH-000477,-0.37810536642
ACH-000480,-0.0635093701959
ACH-000481,-0.19834738092300003
ACH-000483,0.09852128077500001
ACH-000484,0.14582575986500002
ACH-000485,-0.360451715404
ACH-000486,-0.247118718505
ACH-000487,-0.231559611793
ACH-000488,-0.225370156821
ACH-000490,-0.120751797799
ACH-000491,0.0641216826312
ACH-000495,-0.29056330446199996
ACH-000496,-0.341314725573
ACH-000499,-0.235101816506
ACH-000500,-0.759975292841
ACH-000502,-0.3132761589
ACH-000503,-0.327464373591
ACH-000505,-0.123643495988
ACH-000507,-0.131610204986
ACH-000510,-0.132252597314
ACH-000511,-0.232496143854
ACH-000512,-0.22595004726799997
ACH-000516,-0.23609826553399998
ACH-000517,-0.34166487317
ACH-000518,-0.6944615712469999
ACH-000520,-0.237753789765
ACH-000521,-0.42522110666199997
ACH-000522,-0.158163201045
ACH-000524,-0.139461805325
ACH-000527,-0.529403883713
ACH-000528,-0.00495095398677
ACH-000537,-0.32127702952799997
ACH-000541,-0.144563919248
ACH-000542,-0.557144166114
ACH-000544,-0.32538687381700004
ACH-000545,-0.310107022434
ACH-000547,-0.35589378387500004
ACH-000548,-0.19209690343199998
ACH-000549,-0.287655114725
ACH-000550,-0.196075654673
ACH-000552,-0.172928888803
ACH-000556,-0.168587511868
ACH-000557,-0.0110973024883
ACH-000570,-0.6479314669780001
ACH-000571,-0.0816393059448
ACH-000573,-0.0898524322443
ACH-000576,-0.265737028671
ACH-000580,-0.580214727273
ACH-000584,-0.127480752595
ACH-000585,-0.12338949769200001
ACH-000588,-0.219328478551
ACH-000589,-0.574655790865
ACH-000591,-0.146737383915
ACH-000593,-0.08338889783539999
ACH-000600,-0.69580094506
ACH-000601,-0.184560033508
ACH-000604,-0.103879885886
ACH-000605,0.0036467535054699996
ACH-000606,-0.45180204141999997
ACH-000608,-0.285432372276
ACH-000614,-0.467147874931
ACH-000616,-0.129957540404
ACH-000618,0.00590612010333
ACH-000619,-0.320118780678
ACH-000620,-0.11377061134199999
ACH-000621,-0.346673048203
ACH-000622,-0.062488056435
ACH-000623,-0.310800666761
ACH-000624,-0.0949693469221
ACH-000627,-0.30471726458500004
ACH-000630,-0.286162554613
ACH-000632,-0.174996141857
ACH-000633,-0.389084522488
ACH-000637,-0.329370132057
ACH-000638,-0.485031414654
ACH-000646,-0.5629574689810001
ACH-000647,-0.413182062294
ACH-000648,-0.621236199767
ACH-000649,-0.283572958373
ACH-000651,-0.170494307689
ACH-000652,-0.256748431991
ACH-000653,-0.410817600622
ACH-000657,-0.271510713422
ACH-000658,-0.056604892997
ACH-000661,-0.46566588448299995
ACH-000662,-0.309344810694
ACH-000663,-0.340121527243
ACH-000665,-0.148798289463
ACH-000671,-0.22184908606999998
ACH-000673,0.007354625243609999
ACH-000676,-0.296367271919
ACH-000677,-0.596806789067
ACH-000681,-0.599268592177
ACH-000682,-0.614236075054
ACH-000683,-0.0632080442707
ACH-000684,-0.39795243743000003
ACH-000688,-0.49221689218000003
ACH-000693,-0.08309902347869999
ACH-000694,-0.307766909699
ACH-000695,-0.18624513965199999
ACH-000696,-0.297833307846
ACH-000697,-0.443731540041
ACH-000699,-0.173199325789
ACH-000701,-0.222312824049
ACH-000706,-0.198456632911
ACH-000711,-0.0801817698763
ACH-000713,-0.27117340494000003
ACH-000714,-0.258886809903
ACH-000718,-0.00373540396586
ACH-000720,-0.20089742348099998
ACH-000721,-0.24841345248500002
ACH-000724,-0.13853264525200001
ACH-000725,-0.0892673843764
ACH-000732,-0.429354284996
ACH-000734,-0.0641552231606
ACH-000735,-0.116389929114
ACH-000736,-0.09035753596889999
ACH-000738,-0.19150016112399998
ACH-000746,-0.165057131689
ACH-000747,-0.297378168264
ACH-000748,-0.33912107575499995
ACH-000753,-0.11488315309599999
ACH-000756,-0.35230840481299996
ACH-000757,-0.0006962608850960002
ACH-000758,-0.321497359432
ACH-000760,-0.211012957119
ACH-000763,-0.0939896028393
ACH-000764,-0.274968381511
ACH-000765,-0.141064291418
ACH-000766,-0.28137882690099997
ACH-000767,-0.50220248118
ACH-000768,-0.10339350614399999
ACH-000769,-0.45908698222800004
ACH-000770,-0.264521144672
ACH-000771,-0.617150252509
ACH-000773,-0.125536859572
ACH-000776,-0.683962041794
ACH-000777,-0.349883825433
ACH-000778,-0.256962134752
ACH-000781,-0.440392834733
ACH-000782,-0.0106444085686
ACH-000783,-0.327183376635
ACH-000784,-0.0793804617435
ACH-000785,-0.44541917635
ACH-000787,-0.20202341992800002
ACH-000788,-0.301199630885
ACH-000791,-0.177970287704
ACH-000792,-0.3655124436
ACH-000794,-0.253514957773
ACH-000796,-0.288350068021
ACH-000799,-0.202629671829
ACH-000800,-0.47562333736199996
ACH-000802,-0.37053256511699995
ACH-000804,0.0632120482453
ACH-000805,-0.43447085104500005
ACH-000809,-0.131991075742
ACH-000810,-0.18071113882399997
ACH-000811,-0.164821104716
ACH-000817,-0.5227926098319999
ACH-000819,-0.059826115022099995
ACH-000820,-0.16123693387399998
ACH-000821,-0.18619596849800002
ACH-000822,-0.079202775756
ACH-000823,-0.282188921182
ACH-000824,-0.0054695133414699995
ACH-000827,-0.297294808849
ACH-000829,-0.186860482205
ACH-000831,-0.140696905549
ACH-000832,-0.47267544660800004
ACH-000833,-0.23871738797800002
ACH-000834,-0.30287937101
ACH-000835,-0.468350885208
ACH-000836,-0.21456632212299998
ACH-000837,-0.357882014515
ACH-000838,-0.345947240818
ACH-000839,-0.05750082062300001
ACH-000840,-0.488483771201
ACH-000841,-0.38679620148500005
ACH-000843,-0.181882046521
ACH-000846,-0.0867757462272
ACH-000847,-0.214210729367
ACH-000848,-0.158842238721
ACH-000849,0.0182259514418
ACH-000851,-0.282250758699
ACH-000855,0.0694219952533
ACH-000856,-0.11074606050899999
ACH-000858,-0.262160497284
ACH-000859,-0.40726758670999996
ACH-000861,-0.1330868181
ACH-000862,-0.16756091972999998
ACH-000865,-0.185910775728
ACH-000866,-0.137110136705
ACH-000867,-0.319350060517
ACH-000869,-0.141475184546
ACH-000872,-0.304289124725
ACH-000873,-0.172531065357
ACH-000876,-0.110816050468
ACH-000878,-0.142432030743
ACH-000880,-0.605810617964
ACH-000881,-0.6120277054819999
ACH-000882,-0.358917205545
ACH-000884,-0.184225119258
ACH-000885,0.055163781482999996
ACH-000887,-0.10495334847999999
ACH-000888,-0.0948230054821
ACH-000889,-0.188856011208
ACH-000890,-0.0529653488137
ACH-000896,-0.289155434838
ACH-000898,-0.214781282645
ACH-000900,-0.47264957052100004
ACH-000901,-0.299343827379
ACH-000905,-0.226628801335
ACH-000906,-0.0786897844554
ACH-000907,-0.19813692976599998
ACH-000910,-0.07308350708519999
ACH-000911,-0.203317439225
ACH-000912,-0.5975207515259999
ACH-000913,-0.5153712295840001
ACH-000915,-0.23603389641199998
ACH-000916,-0.21394823896200002
ACH-000917,0.0357454268214
ACH-000921,-0.159563240188
ACH-000924,-0.20114988942099998
ACH-000926,-0.0743211679622
ACH-000928,-0.0528417293293
ACH-000929,-0.521944894132
ACH-000932,-0.337974389455
ACH-000935,-0.662255569502
ACH-000936,-0.0211198227108
ACH-000937,-0.166392508603
ACH-000938,-0.0667649466171
ACH-000939,-0.120550078027
ACH-000941,-0.0540574846849
ACH-000943,-0.08032474987289999
ACH-000946,-0.019157715217
ACH-000947,-0.0831795670086
ACH-000948,-0.315222857316
ACH-000950,-0.42044787621
ACH-000953,0.0497604054677
ACH-000957,0.0646074571231
ACH-000958,-0.127284269985
ACH-000960,-0.285451628227
ACH-000963,-0.073788053067
ACH-000968,-0.6662761503410001
ACH-000969,-0.18050185824099998
ACH-000973,-0.152498815766
ACH-000974,-0.27629718455200003
ACH-000975,-0.289242761212
ACH-000976,-0.17843893589
ACH-000978,-0.010991061769
ACH-000980,-0.309901982674
ACH-000984,-0.30226019813099997
ACH-000986,-0.449208817019
ACH-000988,-0.0318503941219
ACH-000993,-0.786126796683
ACH-000994,0.14271326670499998
ACH-000996,-0.182415169194
ACH-001001,-0.08579922805639999
ACH-001020,-0.666110711342
ACH-001028,-0.158626122092
ACH-001031,-0.278051688814
ACH-001038,-0.10346814649
ACH-001048,-0.106284609115
ACH-001050,-0.35358308386799997
ACH-001053,-0.35299377936399995
ACH-001054,-0.222079900354
ACH-001061,0.11493526793400001
ACH-001067,-0.609281949115
ACH-001075,-0.491237913148
ACH-001096,-0.269694694613
ACH-001128,-0.5871399804
ACH-001134,-0.314348742289
ACH-001151,-0.28288408561
ACH-001163,-0.311884026508
ACH-001164,-0.304618421023
ACH-001173,-0.184376236042
ACH-001183,-0.277923504741
ACH-001184,-0.0649878779127
ACH-001190,-0.208775435021
ACH-001192,-0.112933929283
ACH-001193,-0.0724548142712
ACH-001196,-0.291446528197
ACH-001197,-0.20982370449299997
ACH-001205,-0.261911272577
ACH-001211,-0.201868885926
ACH-001212,-0.553452054685
ACH-001228,-0.024363704308700003
ACH-001232,-0.377636591704
ACH-001239,-0.511051360297
ACH-001274,-0.15188241322
ACH-001275,-0.390506701444
ACH-001277,-0.46660124798
ACH-001278,-0.644884910037
ACH-001280,0.06682016988009999
ACH-001283,-0.09381664197419999
ACH-001289,-0.575651324416
ACH-001295,-0.413979466823
ACH-001300,-0.335099369914
ACH-001301,-0.120791390035
ACH-001302,-0.247039974312
ACH-001303,-0.40092543136200004
ACH-001306,-0.310302173606
ACH-001318,-0.458825611128
ACH-001322,-0.38871544806599995
ACH-001328,-0.304582162474
ACH-001332,-0.179441952142
ACH-001333,-0.138987054518
ACH-001336,-0.427253453081
ACH-001340,0.023221969011499997
ACH-001346,-0.190615943427
ACH-001353,-0.539195445182
ACH-001354,-0.290619542765
ACH-001367,-0.255431134455
ACH-001368,-0.09845229883989999
ACH-001374,0.12296499874399999
ACH-001375,-0.17598188639600001
ACH-001377,-0.37230679158200003
ACH-001380,-0.43592975525100003
ACH-001391,-0.45096924112099995
ACH-001407,-0.156183243975
ACH-001408,0.0359705765051
ACH-001413,-0.20225992284000002
ACH-001430,0.109623046942
ACH-001431,-0.116847952489
ACH-001450,-0.20070972461300002
ACH-001496,-0.115419673166
ACH-001500,-0.305404703576
ACH-001521,-0.18487953272
ACH-001523,-0.299014148461
ACH-001532,-0.628463632787
ACH-001536,-0.257632327337
ACH-001550,-0.20748714954599998
ACH-001552,-0.259875056454
ACH-001554,-0.276537081352
ACH-001645,-0.5974913087129999
ACH-001654,-0.37569664719400003
ACH-001715,0.0772421909543
ACH-001735,0.025650770424900004
ACH-001736,-0.120297268381
ACH-001737,0.08676287155279999
ACH-001740,-0.197728474815
ACH-001745,-0.18074158664200002
ACH-001750,-0.213858068426
ACH-001765,-0.25455440488200004
ACH-001956,-0.259420405324
ACH-001957,-0.481909201708
