,RPL18A (6142)
ACH-000633,-1.3489870237700001
ACH-000637,-0.948637306151
ACH-000638,-1.29026887044
ACH-000646,-1.5178028562700001
ACH-000647,-1.37782096759
ACH-000648,-1.5325846212799998
ACH-000649,-1.2777573226999999
ACH-000651,-1.26364216685
ACH-000652,-1.6129546998
ACH-000653,-1.1086744011399998
ACH-000657,-1.3459738685499998
ACH-000658,-1.0549487498999999
ACH-000661,-1.77074349257
ACH-000662,-1.53933223679
ACH-000663,-1.5376530097299999
ACH-000665,-1.36530515131
ACH-000671,-1.5733170110699999
ACH-000673,-1.25394338085
ACH-000676,-1.57691996558
ACH-000677,-2.2105765518
ACH-000681,-1.51997304021
ACH-000682,-1.30207046457
ACH-000683,-1.4822369524
ACH-000684,-1.37391368438
ACH-000688,-0.749826313633
ACH-000693,-1.2278353164799998
ACH-000694,-1.29306564945
ACH-000695,-1.181436479
ACH-000696,-1.24208221046
ACH-000697,-1.36028483492
ACH-000699,-0.873313497982
ACH-000701,-1.729628671
ACH-000706,-1.2416086412799998
ACH-000711,-1.43099418279
ACH-000713,-1.12088246556
ACH-000714,-1.16925252152
ACH-000718,-1.74699174182
ACH-000720,-1.2255413884100002
ACH-000721,-1.32648884214
ACH-000724,-1.1733701785100001
ACH-000725,-1.52181113667
ACH-000732,-1.1317248154700001
ACH-000734,-1.43925322697
ACH-000735,-1.5345538655000002
ACH-000736,-1.4441011603
ACH-000738,-1.25430425538
ACH-000746,-1.3782110874000002
ACH-000747,-1.0552638325
ACH-000748,-1.1323002306999999
ACH-000753,-1.3839001212900002
ACH-000756,-1.5777711620700001
ACH-000757,-1.76828473835
ACH-000758,-1.16031292539
ACH-000760,-1.01278040869
ACH-000763,-0.766535135827
ACH-000764,-1.29843743796
ACH-000765,-1.52202334359
ACH-000766,-1.70361398816
ACH-000767,-1.56669018241
ACH-000768,-1.11535187528
ACH-000769,-1.3569694338
ACH-000770,-1.1069049586
ACH-000771,-1.01552509583
ACH-000773,-1.29014302125
ACH-000776,-1.2468444065100002
ACH-000777,-1.17485747738
ACH-000778,-0.640740848574
ACH-000781,-1.4545484968900002
ACH-000782,-1.3408686460700001
ACH-000783,-1.27642723921
ACH-000784,-1.4132131973100002
ACH-000785,-1.63297365016
ACH-000787,-1.30035481089
ACH-000788,-1.48514340644
ACH-000791,-1.01537071889
ACH-000792,-1.1055518687600001
ACH-000794,-1.4137077732700003
ACH-000796,-1.47782947497
ACH-000799,-1.15478826855
ACH-000800,-1.23657583059
ACH-000802,-1.4484543139
ACH-000804,-1.3497860954799998
ACH-000805,-1.32087287765
ACH-000809,-1.40555243949
ACH-000810,-1.26405037448
ACH-000811,-1.35457334683
ACH-000817,-1.2085317452600002
ACH-000819,-1.4073856731099998
ACH-000820,-1.4410562727200003
ACH-000821,-1.3425025693700001
ACH-000822,-1.8098311320200002
ACH-000823,-1.29651073256
ACH-000824,-1.47153957448
ACH-000827,-1.3007829685299999
ACH-000829,-1.54944200244
ACH-000831,-1.3714047080399998
ACH-000832,-1.21206890219
ACH-000833,-1.14361533815
ACH-000834,-1.2451560733
ACH-000835,-1.31918376205
ACH-000836,-1.45717698398
ACH-000837,-1.3771305384900001
ACH-000838,-1.50790685963
ACH-000839,-1.28437472501
ACH-000840,-1.1237507278399999
ACH-000841,-1.33084980709
ACH-000843,-1.15979641238
ACH-000846,-1.03311174139
ACH-000847,-1.2391953397700002
ACH-000848,-1.17943118329
ACH-000849,-1.33215491623
ACH-000851,-1.38919932416
ACH-000855,-1.25550071774
ACH-000856,-1.6293013301600001
ACH-000858,-1.26317964392
ACH-000859,-1.4816597974899999
ACH-000861,-1.29088715043
ACH-000862,-1.17945938906
ACH-000865,-1.5553252060299998
ACH-000866,-1.24663320473
ACH-000867,-1.4522296535199999
ACH-000869,-1.2202488445200002
ACH-000872,-1.1136136047299998
ACH-000873,-1.3941824377399998
ACH-000876,-1.50080856993
ACH-000878,-1.3978998384
ACH-000880,-1.34274445696
ACH-000881,-1.2113955230700002
ACH-000882,-1.4121993027200002
ACH-000884,-1.2679915709
ACH-000885,-1.17880971039
ACH-000887,-1.4036127723299998
ACH-000888,-0.992512312287
ACH-000889,-1.31091698851
ACH-000890,-1.57673612178
ACH-000896,-1.34449044365
ACH-000898,-1.48923238936
ACH-000900,-1.53123040128
ACH-000901,-1.4785548247600002
ACH-000905,-0.973438302604
ACH-000906,-1.54644928633
ACH-000907,-1.23088804656
ACH-000910,-1.6154038544
ACH-000911,-1.1564683333399999
ACH-000912,-1.2872855522700002
ACH-000913,-1.2108068300100001
ACH-000915,-1.38983690941
ACH-000916,-1.6141858143099999
ACH-000917,-1.43738700856
ACH-000921,-1.3188244464299999
ACH-000924,-1.4808044961200002
ACH-000926,-1.24327409972
ACH-000928,-1.35329636899
ACH-000929,-1.1189159726
ACH-000932,-1.35910928984
ACH-000935,-1.4778865694299999
ACH-000936,-1.55718159271
ACH-000937,-1.5871068473299998
ACH-000938,-1.45487912764
ACH-000939,-1.09497461513
ACH-000941,-1.30351944831
ACH-000943,-1.40319437052
ACH-000946,-1.1481280555700002
ACH-000947,-1.41735815338
ACH-000948,-1.10445398491
ACH-000950,-1.58717115309
ACH-000953,-1.6447504592
ACH-000957,-1.1649472735100002
ACH-000958,-1.37640703234
ACH-000960,-1.58165279581
ACH-000963,-1.35393968544
ACH-000968,-1.53144381527
ACH-000969,-1.2317611424600001
ACH-000973,-1.45822853164
ACH-000974,-1.2355017773799999
ACH-000975,-1.18823371555
ACH-000976,-1.4087310005000002
ACH-000978,-0.789423582216
ACH-000980,-1.2710664085299999
ACH-000984,-1.45977688041
ACH-000986,-1.0889748615600001
ACH-000988,-1.03918169082
ACH-000993,-1.31142347225
ACH-000994,-1.3140071741500001
ACH-000996,-1.26051790325
ACH-001001,-1.1139884839899998
ACH-001020,-1.83817535897
ACH-001028,-1.62569190553
ACH-001031,-1.56178960199
ACH-001038,-1.42290783307
ACH-001048,-1.42853293374
ACH-001050,-1.3336410633700002
ACH-001053,-1.37889498338
ACH-001054,-1.34637222756
ACH-001061,-1.2282724010100001
ACH-001067,-1.45700558568
ACH-001075,-1.30144147383
ACH-001096,-1.39057295257
ACH-001128,-1.67837723033
ACH-001134,-1.4558165143900001
ACH-001151,-1.3652236166999998
ACH-001163,-1.47385674354
ACH-001164,-1.63462398192
ACH-001173,-1.29382918605
ACH-001183,-1.01556557508
ACH-001184,-1.0180590731499999
ACH-001190,-1.36763995982
ACH-001192,-1.2810991872600002
ACH-001193,-1.74873438932
ACH-001196,-1.28001465233
ACH-001197,-1.34188202737
ACH-001205,-1.53846299728
ACH-001211,-1.3384579911299999
ACH-001212,-1.8670406244599997
ACH-001228,-1.32582544581
ACH-001232,-1.0894047254
ACH-001239,-1.51338664496
ACH-001274,-1.88726143998
ACH-001275,-1.5807960712
ACH-001277,-1.4213472222499999
ACH-001278,-1.70323154342
ACH-001280,-0.9439643152060001
ACH-001283,-1.37106747341
ACH-001289,-1.7229321444299999
ACH-001295,-1.2749215302399999
ACH-001300,-1.31411150927
ACH-001301,-1.29738461233
ACH-001302,-1.6647436997100002
ACH-001303,-1.3765956050900001
ACH-001306,-1.24719786357
ACH-001318,-1.4349956025900001
ACH-001322,-1.29875885959
ACH-001328,-1.2565316226999999
ACH-001332,-1.09589938618
ACH-001333,-1.32119451042
ACH-001336,-1.1569779897
ACH-001340,-1.1909664799
ACH-001346,-0.969579249623
ACH-001353,-1.44661410099
ACH-001354,-1.20462392367
ACH-001367,-1.4114327472200001
ACH-001368,-1.43285063573
ACH-001374,-1.33449196458
ACH-001375,-1.4129268551700003
ACH-001377,-1.4130030899500001
ACH-001380,-1.2858801136700002
ACH-001391,-1.41331759
ACH-001407,-1.4200358110100002
ACH-001408,-0.988521298851
ACH-001413,-1.3195407349500001
ACH-001430,-1.9791037740400002
ACH-001431,-1.5035160922400002
ACH-001450,-1.3988699766
ACH-001496,-1.3534175114899998
ACH-001500,-1.37603270991
ACH-001521,-1.38094384783
ACH-001523,-0.8705377335719999
ACH-001532,-1.4028644022499999
ACH-001536,-1.4105264326299998
ACH-001550,-1.43281957382
ACH-001552,-1.1496582917
ACH-001554,-1.45473012738
ACH-001645,-1.6311119220200003
ACH-001654,-1.3244672132100002
ACH-001715,-1.10019135828
ACH-001735,-1.2521236594399998
ACH-001736,-1.46459374195
ACH-001737,-1.40218344074
ACH-001740,-1.3763108792200003
ACH-001745,-1.7255087244799998
ACH-001750,-1.1514757071200001
ACH-001765,-1.35206572664
ACH-001956,-1.2246567286799999
ACH-001957,-1.6045774011000002
