,AXDND1 (126859)
ACH-000855,-0.37971781078500005
ACH-000856,-0.22465526018399998
ACH-000858,-0.296100160092
ACH-000859,0.00119055167104
ACH-000861,-0.207328422954
ACH-000862,-0.282824767982
ACH-000865,-0.038283534778800005
ACH-000866,-0.051456790465
ACH-000867,-0.22947837461399997
ACH-000869,-0.28810932536
ACH-000872,-0.18995604269299998
ACH-000873,-0.065098429853
ACH-000876,-0.15759560750999999
ACH-000878,-0.16434570784900002
ACH-000880,0.10748296809499999
ACH-000881,-0.200711856761
ACH-000882,-0.113334660639
ACH-000884,-0.032804039306900006
ACH-000885,-0.06791026782319999
ACH-000887,-0.197588793948
ACH-000888,-0.149168450086
ACH-000889,-0.251395633082
ACH-000890,-0.196255356919
ACH-000896,-0.0270110685257
ACH-000898,-0.260457142332
ACH-000900,-0.201017906029
ACH-000901,-0.10022628779
ACH-000905,-0.33676729733099997
ACH-000906,-0.151952234077
ACH-000907,0.08832152096179999
ACH-000910,-0.141728006967
ACH-000911,-0.0688973607166
ACH-000912,-0.171256489183
ACH-000913,-0.0416085120623
ACH-000915,-0.162202228675
ACH-000916,-0.184967294729
ACH-000917,-0.09046363688439998
ACH-000921,-0.09453000114330001
ACH-000924,-0.0627339834444
ACH-000926,-0.14804709455600001
ACH-000928,-0.34156107808700004
ACH-000929,0.19449751926199998
ACH-000932,-0.141069328547
ACH-000935,-0.0936097009289
ACH-000936,-0.121300121481
ACH-000937,-0.073048732972
ACH-000938,0.058443390894200004
ACH-000939,-0.449182750894
ACH-000941,-0.142170915735
ACH-000943,-0.0975098884224
ACH-000946,-0.133559424623
ACH-000947,-0.127284034673
ACH-000948,0.0673744799726
ACH-000950,-0.153625354506
ACH-000953,0.00999060741805
ACH-000957,-0.06581652250419999
ACH-000958,-0.064990026957
ACH-000960,-0.13394371414200001
ACH-000963,-0.37972282772200006
ACH-000968,-0.130764565867
ACH-000969,0.0766471451721
ACH-000973,-0.298649893873
ACH-000974,-0.142881061399
ACH-000975,-0.160288299799
ACH-000976,-0.218209677647
ACH-000978,-0.70333268526
ACH-000980,-0.10522615296499999
ACH-000984,-0.241704147918
ACH-000986,-0.21645735865200003
ACH-000988,-0.188402035203
ACH-000993,0.0415315208969
ACH-000994,-0.21504360723700003
ACH-000996,-0.108111686007
ACH-001001,-0.106880965514
ACH-001020,-0.0407891458775
ACH-001028,-0.12648099519300002
ACH-001031,-0.111478571842
ACH-001038,-0.0532617978749
ACH-001048,-0.22896263124299998
ACH-001050,-0.20638059378499998
ACH-001053,-0.33235285516
ACH-001054,-0.149064819317
ACH-001061,-0.125201296193
ACH-001067,-0.178818844047
ACH-001075,-0.337756876932
ACH-001096,-0.248636246181
ACH-001128,-0.395135091779
ACH-001134,-0.10428587927100001
ACH-001151,-0.153124981514
ACH-001163,-0.173182577809
ACH-001164,-0.0705455864942
ACH-001173,-0.05701365114680001
ACH-001183,-0.215085898154
ACH-001184,-0.249302617034
ACH-001190,-0.0453191185061
ACH-001192,-0.118400122962
ACH-001193,-0.287386203898
ACH-001196,-0.0708464068287
ACH-001197,-0.272459832044
ACH-001205,0.0163773969848
ACH-001211,-0.279444168541
ACH-001212,-0.335702559274
ACH-001228,-0.20992356919500002
ACH-001232,-0.314791695597
ACH-001239,-0.17877263194
ACH-001274,0.00689357851149
ACH-001275,-0.0457230583997
ACH-001277,-0.185109372151
ACH-001278,0.221926418196
ACH-001280,-0.155702813139
ACH-001283,-0.184128316486
ACH-001289,-0.23914900597600003
ACH-001295,-0.21720594462099999
ACH-001300,0.018895226353299998
ACH-001301,-0.40818154405
ACH-001302,-0.0764674491902
ACH-001303,-0.134770100079
ACH-001306,-0.139662881119
ACH-001318,-0.027950686042800002
ACH-001322,0.23127206124299998
ACH-001328,-0.181890009105
ACH-001332,-0.158649772363
ACH-001333,0.0774074620443
ACH-001336,-0.141415084967
ACH-001340,-0.163948945938
ACH-001346,0.0332960786064
ACH-001353,-0.08968152941839999
ACH-001354,-0.41435901641500006
ACH-001367,-0.369122631355
ACH-001368,-0.148958062607
ACH-001374,-0.214321250244
ACH-001375,-0.026354932601099997
ACH-001377,-0.144860184666
ACH-001380,-0.09514803742979999
ACH-001391,-0.24837553805399998
ACH-001407,0.024687163075099997
ACH-001408,-0.14296713342
ACH-001413,-0.237269207961
ACH-001430,-0.366658066069
ACH-001431,0.161015592918
ACH-001450,0.0134853803505
ACH-001496,-0.10530991392200001
ACH-001500,-0.104422244836
ACH-001521,-0.0728568524086
ACH-001523,-0.09653214935830001
ACH-001532,-0.214394503559
ACH-001536,0.06537205518280001
ACH-001550,0.0260572793813
ACH-001552,-0.1550676199
ACH-001554,-0.0820027671165
ACH-001645,0.0327976027684
ACH-001654,-0.033890227709499995
ACH-001715,-0.11938510622199999
ACH-001735,-0.16463553231
ACH-001736,-0.0877528785982
ACH-001737,-0.031149844523800003
ACH-001740,-0.11190373105799999
ACH-001745,-0.129992467664
ACH-001750,-0.137239380214
ACH-001765,-0.226663471917
ACH-001956,-0.17153565995099998
ACH-001957,-0.11588376317299999
