,USP17L5 (728386)
ACH-000425,-0.44429127488000003
ACH-000426,-0.625137409984
ACH-000427,-0.459802891469
ACH-000433,-0.31362002555199997
ACH-000436,-0.595633529377
ACH-000444,-0.661724963912
ACH-000445,-0.498185881984
ACH-000448,-0.474488683062
ACH-000450,-0.406503386563
ACH-000452,-0.19988913584100002
ACH-000454,-0.259656272024
ACH-000458,-0.39799740678
ACH-000459,-0.823160450049
ACH-000460,-0.7087721657520001
ACH-000461,-0.402411060217
ACH-000463,-0.522091371255
ACH-000464,-0.651626079095
ACH-000466,-0.42283181828500005
ACH-000467,-0.312715625876
ACH-000468,-0.58547420697
ACH-000469,-0.855733358124
ACH-000470,-0.24401382601
ACH-000471,-0.331216329364
ACH-000472,-0.5102534575100001
ACH-000473,-0.5493978012340001
ACH-000475,-0.510844469625
ACH-000476,-0.505465956534
ACH-000477,-0.541398506394
ACH-000480,-0.491274816198
ACH-000481,-0.529948151916
ACH-000483,-0.376585564752
ACH-000484,-0.262635712694
ACH-000485,-0.571948511479
ACH-000486,-0.42742718382600003
ACH-000487,-0.47483158537500003
ACH-000488,-0.5237062023219999
ACH-000490,-0.669849118463
ACH-000491,-0.11830511494899999
ACH-000495,-0.743794104932
ACH-000496,-0.32827991043
ACH-000499,-0.557205607582
ACH-000500,-0.521128805757
ACH-000502,-0.667311925845
ACH-000503,-0.47479927734800004
ACH-000505,-0.556062998475
ACH-000507,-0.628656785904
ACH-000510,-0.48325527412299996
ACH-000511,-0.519380492083
ACH-000512,-0.610268228298
ACH-000516,-0.558903724389
ACH-000517,-0.464873482258
ACH-000518,-0.551257121691
ACH-000520,-0.42499122891900004
ACH-000521,-0.584370181187
ACH-000522,-0.293901218856
ACH-000524,-0.444991555872
ACH-000527,-0.380124179261
ACH-000528,-0.603466241803
ACH-000537,-0.544041816478
ACH-000541,-0.404009860326
ACH-000542,-0.7623816744040001
ACH-000544,-0.484482898969
ACH-000545,-0.464658853619
ACH-000547,-0.476019243718
ACH-000548,-0.6793193187540001
ACH-000549,-0.41602201537
ACH-000550,-0.417680751307
ACH-000552,-0.45534187333000004
ACH-000556,-0.326439040952
ACH-000557,-1.01497411957
ACH-000570,-0.5226260150590001
ACH-000571,-0.782976347074
ACH-000573,-0.5616130399679999
ACH-000576,-0.466721804121
ACH-000580,-0.8655796234379999
ACH-000584,-0.5355210056399999
ACH-000585,-0.49674196766999995
ACH-000588,-0.49571006097
ACH-000589,-0.357143419185
ACH-000591,-0.45671275929399996
ACH-000593,-0.41479271298
ACH-000600,-0.635511866232
ACH-000601,-0.47678955008100005
ACH-000604,-0.707538606326
ACH-000605,-0.20128530180100002
ACH-000606,-0.334638996983
ACH-000608,-0.429247333725
ACH-000614,-0.6666295182109999
ACH-000616,-0.630013233965
ACH-000618,-0.46465326837899995
ACH-000619,-0.765501281636
ACH-000620,-0.481801133619
ACH-000621,-0.441925502435
ACH-000622,-0.49871596142700003
ACH-000623,-0.645187697224
ACH-000624,-0.606130295318
ACH-000627,-0.587486813056
ACH-000630,-0.335493840363
ACH-000632,-0.524101735298
ACH-000633,-0.573475630823
ACH-000637,-0.8930244605959999
ACH-000638,-0.5459891167490001
ACH-000646,-0.396354008767
ACH-000647,-0.358190877967
ACH-000648,-0.656506805737
ACH-000649,-0.551394330055
ACH-000651,-0.170955883605
ACH-000652,-0.571480096645
ACH-000653,-0.446338257034
ACH-000657,-0.623931198334
ACH-000658,-0.551509340863
ACH-000661,-0.495195512712
ACH-000662,-0.306079186326
ACH-000663,-0.6234137515529999
ACH-000665,-0.42000673964
ACH-000671,-0.33682629302
ACH-000673,-0.67616501929
ACH-000676,-0.39726318310900005
ACH-000677,-0.38478979873400004
ACH-000681,-0.8340382295379999
ACH-000682,-0.47327786015
ACH-000683,-0.509161476504
ACH-000684,-0.7717167359810001
ACH-000688,-0.42927780422600004
ACH-000693,-0.6277674163679999
ACH-000694,-0.500733310286
ACH-000695,-0.009155095779709998
ACH-000696,-0.572956302683
ACH-000697,-0.42553750597900003
ACH-000699,-0.49120452975400003
ACH-000701,-0.983583143327
ACH-000706,-0.221406672578
ACH-000711,-0.48350510397600005
ACH-000713,-0.33319804276099996
ACH-000714,-0.33930059758000003
ACH-000718,-0.40388726042499995
ACH-000720,-0.519391973202
ACH-000721,-0.334191793486
ACH-000724,-0.429263959612
ACH-000725,-0.0537587069553
ACH-000732,-0.411075427945
ACH-000734,-0.534808526563
ACH-000735,-0.482249013732
ACH-000736,-0.370750326991
ACH-000738,-0.47175068570600004
ACH-000746,-0.276635650276
ACH-000747,-0.456679967439
ACH-000748,-0.581035314495
ACH-000753,-0.215779039174
ACH-000756,-0.265103969684
ACH-000757,-0.378389838558
ACH-000758,-0.500903706131
ACH-000760,-0.376511902033
ACH-000763,-0.819250907773
ACH-000764,-0.249008321143
ACH-000765,-0.48172086518600005
ACH-000766,-0.480030771376
ACH-000767,-0.237401503915
ACH-000768,-0.50852482172
ACH-000769,-0.34508921900399997
ACH-000770,-0.42288589255500003
ACH-000771,-0.40931115542499996
ACH-000773,-0.629492498585
ACH-000776,-0.468301593513
ACH-000777,-0.303207216982
ACH-000778,-0.573669472561
ACH-000781,-0.581826458791
ACH-000782,-0.284973426767
ACH-000783,-0.567477241165
ACH-000784,-0.365754084875
ACH-000785,-0.55409723191
ACH-000787,-0.347142783539
ACH-000788,-0.339865287531
ACH-000791,-0.64270811569
ACH-000792,-0.559338957039
ACH-000794,-0.453088455054
ACH-000796,-0.35948824758000003
ACH-000799,-0.519846006024
ACH-000800,-0.0820329265016
ACH-000802,-0.374758991803
ACH-000804,-0.7194159828710001
ACH-000805,-0.422007258478
ACH-000809,-0.5675034780520001
ACH-000810,-0.9233986784389999
ACH-000811,-0.449448870745
ACH-000817,-0.483445736188
ACH-000819,-0.284617291095
ACH-000820,-0.628425307606
ACH-000821,-0.414335248673
ACH-000822,-0.422408466645
ACH-000823,-0.44229994166299996
ACH-000824,-0.606104128106
ACH-000827,-0.721932699328
ACH-000829,-0.7197265496449999
ACH-000831,-0.267869624026
ACH-000832,-0.335552743742
ACH-000833,-0.399822202641
ACH-000834,-0.6197033101739999
ACH-000835,-0.637821676883
ACH-000836,-0.891449950979
ACH-000837,-0.559155512503
ACH-000838,-0.430428181982
ACH-000839,-0.52525216346
ACH-000840,-0.41077104923600005
ACH-000841,-0.517149304363
ACH-000843,-0.675820259398
ACH-000846,-0.36090535918399996
ACH-000847,-0.24865452239799998
ACH-000848,-0.32786934308000004
ACH-000849,-0.396484493175
ACH-000851,-0.591965934369
ACH-000855,-0.146024555831
ACH-000856,-0.799469199058
ACH-000858,-0.414519412686
ACH-000859,-0.289155403607
ACH-000861,-0.396288784781
ACH-000862,-0.513831542847
ACH-000865,-0.44100022349299994
ACH-000866,-0.472414878967
ACH-000867,-0.266341181353
ACH-000869,-0.56448609351
ACH-000872,-0.241305351045
ACH-000873,-0.261317252968
ACH-000876,-0.302028894739
ACH-000878,-0.459558513403
ACH-000880,-0.291926657927
ACH-000881,-0.656671310079
ACH-000882,-0.353222577465
ACH-000884,-0.5577881995699999
ACH-000885,-0.877949876841
ACH-000887,-0.401785599329
ACH-000888,-0.481372316669
ACH-000889,-0.7170011878200001
ACH-000890,-0.279363076348
ACH-000896,-0.54172835587
ACH-000898,-0.868248965537
ACH-000900,-0.509259580375
ACH-000901,-0.443490159205
ACH-000905,-0.467838902196
ACH-000906,-0.5745780550899999
ACH-000907,-0.593414846391
ACH-000910,-0.9104893131659999
ACH-000911,-0.427577230801
ACH-000912,-0.49423700419699995
ACH-000913,-0.549968486916
ACH-000915,-0.261803848376
ACH-000916,-0.364278257566
ACH-000917,-0.6347514296769999
ACH-000921,-0.5137787157
ACH-000924,-0.581635233859
ACH-000926,-0.525697706295
ACH-000928,-0.667203929611
ACH-000929,-0.274262543569
ACH-000932,-0.800863698404
ACH-000935,-0.614166493925
ACH-000936,-0.345200392978
ACH-000937,-0.531902138529
ACH-000938,-0.498184878624
ACH-000939,-0.74606352682
ACH-000941,-0.587811107177
ACH-000943,-0.43033630640799997
ACH-000946,-0.3274075705
ACH-000947,-0.6861690211220001
ACH-000948,-0.361242285615
ACH-000950,-0.41321915842699997
ACH-000953,-0.256594953011
ACH-000957,-0.493994876958
ACH-000958,-0.40419362850999996
ACH-000960,-0.745278218941
ACH-000963,-0.33654476083800006
ACH-000968,-0.4149264486
ACH-000969,-0.402468251051
ACH-000973,-0.385686889396
ACH-000974,-0.569118838018
ACH-000975,-0.47260091501
ACH-000976,-0.650765659017
ACH-000978,-0.286663193586
ACH-000980,-0.42977514286300006
ACH-000984,-0.391235707509
ACH-000986,-0.47903750655599997
ACH-000988,-0.36418323560599997
ACH-000993,-0.470818351163
ACH-000994,-0.224279768126
ACH-000996,-0.470174239901
ACH-001001,-0.461200085217
ACH-001020,-0.100612055341
ACH-001028,-0.286024415503
ACH-001031,-0.641837292769
ACH-001038,-0.255581099468
ACH-001048,-0.535711901094
ACH-001050,-0.7468303017110001
ACH-001053,-0.423081095891
ACH-001054,-0.578086218057
ACH-001061,-0.29242665802400003
ACH-001067,-0.8053408829880001
ACH-001075,-0.6612237340079999
ACH-001096,-0.424685406487
ACH-001128,-0.561462284465
ACH-001134,-0.579928242082
ACH-001151,-0.43877363737400005
ACH-001163,-0.400802593306
ACH-001164,-0.475121769194
ACH-001173,-0.52561138225
ACH-001183,-0.459959069149
ACH-001184,-0.814204772309
ACH-001190,-0.284659431213
ACH-001192,-0.514593771515
ACH-001193,-0.231344555059
ACH-001196,-0.961028981046
ACH-001197,-0.353144875498
ACH-001205,-0.27900494125799996
ACH-001211,-0.540959786885
ACH-001212,-0.277764907035
ACH-001228,-0.545950606697
ACH-001232,-0.586536210522
ACH-001239,-0.554108091677
ACH-001274,-0.613144058849
ACH-001275,-0.50047243015
ACH-001277,-0.258004243347
ACH-001278,-0.44589653907300003
ACH-001280,-1.25160237684
ACH-001283,-0.666382860772
ACH-001289,-0.625634353833
ACH-001295,-0.558002521704
ACH-001300,-0.472518069577
ACH-001301,-0.645415840424
ACH-001302,-0.697962112242
ACH-001303,-0.656872189744
ACH-001306,-0.35406473894900004
ACH-001318,-0.405753391326
ACH-001322,-0.536588807012
ACH-001328,-0.548366625131
ACH-001332,-0.40709758100500004
ACH-001333,-0.35902583131
ACH-001336,-0.446885023636
ACH-001340,-0.239732218373
ACH-001346,-0.43759152245399996
ACH-001353,-0.7505944301080001
ACH-001354,-0.6271592563189999
ACH-001367,-0.649525859323
ACH-001368,-0.466575657039
ACH-001374,-0.508941365136
ACH-001375,-0.41656466238300005
ACH-001377,-0.644310968927
ACH-001380,-0.484110970673
ACH-001391,-0.21842968516999997
ACH-001407,-0.517178361643
ACH-001408,-0.46961197389700005
ACH-001413,-0.42493486467200003
ACH-001430,-0.150290026853
ACH-001431,-0.738009390783
ACH-001450,-0.34017706550800003
ACH-001496,-0.483438960026
ACH-001500,-0.4344041532
ACH-001521,-0.429419140365
ACH-001523,-0.519918222782
ACH-001532,-0.8296078071449999
ACH-001536,-0.8309920878329999
ACH-001550,-0.456815570815
ACH-001552,-0.39571897039399995
ACH-001554,-0.810388383639
ACH-001645,-0.628282927407
ACH-001654,-0.430130082631
ACH-001715,-0.577710466864
ACH-001735,-0.543451003732
ACH-001736,-0.503830954019
ACH-001737,-0.110170155801
ACH-001740,-0.715932455666
ACH-001745,-0.452861573658
ACH-001750,-0.368780250495
ACH-001765,-0.546982169456
ACH-001956,-0.966871587836
ACH-001957,-0.825106067713
