,STIM1 (6786)
ACH-001645,-0.207922349217
ACH-001654,-0.118968778168
ACH-001715,-0.26414901598499996
ACH-001735,-0.207788330641
ACH-001736,-0.167509262479
ACH-001737,-0.06931346508780001
ACH-001740,-0.07155206875089999
ACH-001745,-0.0688011889429
ACH-001750,-0.00411660566762
ACH-001765,-0.24424485294599999
ACH-001956,-0.132888915104
ACH-001957,-0.118456813336
