,CHKB (1120)
ACH-000638,-0.0720363802178
ACH-000646,-0.0371994265191
ACH-000647,-0.212539548306
ACH-000648,-0.126272602442
ACH-000649,-0.0587478810745
ACH-000651,0.00983366332628
ACH-000652,-0.199106800692
ACH-000653,-0.236656094778
ACH-000657,-0.204788452814
ACH-000658,-0.0670817197488
ACH-000661,0.13827231764
ACH-000662,-0.077363126996
ACH-000663,-0.124902108217
ACH-000665,-0.210885792641
ACH-000671,0.110731295461
ACH-000673,-0.24731383239100002
ACH-000676,-0.0933969137404
ACH-000677,-0.15028334342900002
ACH-000681,-0.228353760205
ACH-000682,-0.20875389185600002
ACH-000683,-0.15422467574
ACH-000684,-0.164935379936
ACH-000688,-0.058411605178199995
ACH-000693,-0.261112640393
ACH-000694,-0.17450111845400001
ACH-000695,0.10473190733400001
ACH-000696,-0.115572687039
ACH-000697,-0.147103803196
ACH-000699,-0.22695134894400001
ACH-000701,-0.336417097605
ACH-000706,-0.148534963999
ACH-000711,-0.102260787094
ACH-000713,-0.20614717542599997
ACH-000714,0.0586084751418
ACH-000718,-0.138914677203
ACH-000720,-0.0759223170266
ACH-000721,-0.170158979395
ACH-000724,-0.10397597570599999
ACH-000725,-0.134488864318
ACH-000732,-0.181610929974
ACH-000734,-0.152185550576
ACH-000735,-0.18281183785900001
ACH-000736,-0.103087297265
ACH-000738,-0.24319152844900002
ACH-000746,-0.162265125056
ACH-000747,-0.18443589621599998
ACH-000748,-0.266533218177
ACH-000753,-0.17319134023
ACH-000756,-0.18917362063499998
ACH-000757,0.0102016543413
ACH-000758,-0.0395332615796
ACH-000760,-0.307423900133
ACH-000763,-0.290136874911
ACH-000764,0.0314245415557
ACH-000765,-0.13427421659299998
ACH-000766,-0.401565521961
ACH-000767,0.0112675470135
ACH-000768,-0.11723515468699999
ACH-000769,-0.129875229541
ACH-000770,-0.261740954254
ACH-000771,-0.144396464507
ACH-000773,-0.00432107767394
ACH-000776,-0.37549154509000005
ACH-000777,-0.082175180278
ACH-000778,-0.152443816846
ACH-000781,-0.235602171496
ACH-000782,-0.20848982144099998
ACH-000783,-0.32115970825199996
ACH-000784,-0.188967544711
ACH-000785,-0.130649377697
ACH-000787,-0.29890048601
ACH-000788,-0.245304894228
ACH-000791,-0.14841735173599999
ACH-000792,-0.463827371976
ACH-000794,-0.065875349119
ACH-000796,-0.173816986921
ACH-000799,-0.0289617762132
ACH-000800,-0.427840319889
ACH-000802,-0.29418038434300003
ACH-000804,-0.478496683662
ACH-000805,-0.589478438804
ACH-000809,-0.167292656078
ACH-000810,-0.232145677814
ACH-000811,-0.24084436879299997
ACH-000817,-0.434286021112
ACH-000819,-0.312969395394
ACH-000820,-0.142255570907
ACH-000821,-0.012419920104399998
ACH-000822,-0.28084760827
ACH-000823,-0.0552487946335
ACH-000824,-0.188587782564
ACH-000827,-0.22355263131900002
ACH-000829,-0.19833841179900003
ACH-000831,-0.10929914815099999
ACH-000832,-0.08247701880160001
ACH-000833,-0.141243640748
ACH-000834,-0.169737290614
ACH-000835,-0.301184225228
ACH-000836,-0.167066428125
ACH-000837,-0.20885636289999998
ACH-000838,-0.370441826418
ACH-000839,-0.306000688213
ACH-000840,-0.270925615219
ACH-000841,-0.08369461238
ACH-000843,-0.0211454352602
ACH-000846,-0.176945538983
ACH-000847,-0.0167952238654
ACH-000848,-0.154479981866
ACH-000849,-0.11170796059499999
ACH-000851,-0.165340236343
ACH-000855,-0.092360726944
ACH-000856,-0.33601769918499996
ACH-000858,-0.37899144458899997
ACH-000859,-0.36086962489299995
ACH-000861,-0.0578916350966
ACH-000862,-0.166534856357
ACH-000865,-0.166764147624
ACH-000866,-0.33762972502599997
ACH-000867,-0.16782841371100002
ACH-000869,-0.235056146545
ACH-000872,-0.0575535311235
ACH-000873,-0.0756300946325
ACH-000876,-0.10067907798800001
ACH-000878,-0.240295452934
ACH-000880,-0.288618035479
ACH-000881,-0.142547443959
ACH-000882,-0.112815249971
ACH-000884,-0.18283733026
ACH-000885,-0.108991156907
ACH-000887,-0.21182659144000002
ACH-000888,-0.203884165912
ACH-000889,-0.13526324352299998
ACH-000890,-0.23086155750999998
ACH-000896,-0.20455377143800002
ACH-000898,-0.238243865092
ACH-000900,-0.11303325547700001
ACH-000901,-0.134258700772
ACH-000905,-0.0295648907094
ACH-000906,-0.150870422345
ACH-000907,-0.219625154143
ACH-000910,-0.277445757901
ACH-000911,-0.101277607679
ACH-000912,-0.151044690772
ACH-000913,-0.21258349375
ACH-000915,-0.16206880012
ACH-000916,-0.0635939886459
ACH-000917,-0.19068328593199999
ACH-000921,-0.30449220726
ACH-000924,-0.149268581969
ACH-000926,-0.17973374347100002
ACH-000928,-0.168116232623
ACH-000929,-0.0821343423797
ACH-000932,-0.207007385329
ACH-000935,-0.327237566793
ACH-000936,-0.20854617790999996
ACH-000937,-0.155516734426
ACH-000938,-0.145105690721
ACH-000939,-0.267930160175
ACH-000941,-0.09328926913039999
ACH-000943,-0.0478757739326
ACH-000946,-0.317273977995
ACH-000947,-0.116971154869
ACH-000948,-0.144195127227
ACH-000950,-0.170531154075
ACH-000953,-0.169679516789
ACH-000957,-0.143058470538
ACH-000958,-0.278047157627
ACH-000960,-0.101198303416
ACH-000963,-0.473959356971
ACH-000968,-0.194473454218
ACH-000969,-0.06757896689790001
ACH-000973,-0.134755853519
ACH-000974,-0.291304345342
ACH-000975,-0.09720060435189999
ACH-000976,-0.299937270396
ACH-000978,-0.026475633353699998
ACH-000980,-0.158680043391
ACH-000984,-0.11352088961899999
ACH-000986,-0.203544036545
ACH-000988,-0.163963525764
ACH-000993,-0.197661198354
ACH-000994,-0.09395385939510001
ACH-000996,-0.14672924102499998
ACH-001001,-0.239958070389
ACH-001020,-0.357019484314
ACH-001028,-0.168405726561
ACH-001031,0.0194191350641
ACH-001038,-0.122152811245
ACH-001048,-0.316722705046
ACH-001050,-0.0691701531347
ACH-001053,-0.0516813588413
ACH-001054,0.0126384231463
ACH-001061,-0.0868824109292
ACH-001067,-0.0797305763569
ACH-001075,-0.157284388103
ACH-001096,-0.0825163196759
ACH-001128,-0.474436811973
ACH-001134,-0.161876189558
ACH-001151,-0.148915395352
ACH-001163,-0.197289951489
ACH-001164,-0.16247216227
ACH-001173,-0.187264659487
ACH-001183,-0.07115157085960001
ACH-001184,-0.179621494921
ACH-001190,-0.419018575336
ACH-001192,-0.09833163917360001
ACH-001193,-0.27609989771
ACH-001196,-0.249505837854
ACH-001197,-0.253110146315
ACH-001205,-0.0797258626327
ACH-001211,-0.0247549901917
ACH-001212,-0.004460463485359999
ACH-001228,-0.24397235906
ACH-001232,-0.131502999119
ACH-001239,-0.277407249419
ACH-001274,-0.239064419407
ACH-001275,-0.08179775185
ACH-001277,-0.260085632795
ACH-001278,-0.163475164007
ACH-001280,-0.184838613266
ACH-001283,-0.17538207860100002
ACH-001289,-0.268007145048
ACH-001295,-0.270072686459
ACH-001300,-0.356416649914
ACH-001301,-0.37188313521300004
ACH-001302,-0.332334610619
ACH-001303,-0.113413812952
ACH-001306,-0.219556816865
ACH-001318,-0.0777521327205
ACH-001322,-0.419744548525
ACH-001328,-0.193108601098
ACH-001332,-0.179152392432
ACH-001333,-0.266358340236
ACH-001336,-0.18822360786800002
ACH-001340,-0.221084940983
ACH-001346,-0.146269311445
ACH-001353,-0.0032634484530599996
ACH-001354,-0.166281682579
ACH-001367,-0.000407609317894
ACH-001368,-0.190444181608
ACH-001374,-0.4339432643
ACH-001375,-0.099986924893
ACH-001377,-0.08793784035910002
ACH-001380,-0.019016327608
ACH-001391,-0.26912233863699997
ACH-001407,-0.26273649594099996
ACH-001408,-0.40555433009999997
ACH-001413,-0.178199085418
ACH-001430,-0.34592193599699994
ACH-001431,-0.37283665871699995
ACH-001450,-0.024024816102
ACH-001496,-0.0621442653416
ACH-001500,-0.12288751051300001
ACH-001521,-0.18416593371800002
ACH-001523,0.134483418759
ACH-001532,-0.15670106695
ACH-001536,-0.20129404194699999
ACH-001550,-0.17852573455600002
ACH-001552,0.0194070864178
ACH-001554,-0.19590030611099998
ACH-001645,-0.348154244617
ACH-001654,-0.244200757886
ACH-001715,-0.0873828057528
ACH-001735,-0.16613334648800002
ACH-001736,-0.214438414
ACH-001737,-0.449413215463
ACH-001740,-0.19832477605
ACH-001745,-0.125938737483
ACH-001750,-0.0991237099959
ACH-001765,-0.06927422215139999
ACH-001956,-0.188504755579
ACH-001957,-0.248184138004
