,TERF2 (7014)
ACH-000415,-1.16463176231
ACH-000416,-1.14836715314
ACH-000420,-0.9027939722499999
ACH-000421,-0.9353165173219999
ACH-000424,-0.752245192669
ACH-000425,-1.1111591657200002
ACH-000426,-1.41435320838
ACH-000427,-1.11730505129
ACH-000433,-1.2525405050799998
ACH-000436,-0.8353711960760001
ACH-000444,-1.10123080321
ACH-000445,-0.7923691565559999
ACH-000448,-1.07600241194
ACH-000450,-1.70007662134
ACH-000452,-1.0440713131000001
ACH-000454,-1.2300566528599999
ACH-000458,-1.3680157278100002
ACH-000459,-0.884604994316
ACH-000460,-1.23453354316
ACH-000461,-1.28876095775
ACH-000463,-1.32499989002
ACH-000464,-1.26922592547
ACH-000466,-1.11032284511
ACH-000467,-0.9509531154449999
ACH-000468,-1.09377470424
ACH-000469,-1.07406868685
ACH-000470,-1.32125583316
ACH-000471,-1.0361027595
ACH-000472,-1.27314349118
ACH-000473,-1.29140663075
ACH-000475,-1.1197964819600001
ACH-000476,-1.1272084756899998
ACH-000477,-1.6213976002200001
ACH-000480,-0.9962647017730001
ACH-000481,-1.20802816983
ACH-000483,-1.4521008020299997
ACH-000484,-1.1870513416500001
ACH-000485,-1.19187576762
ACH-000486,-0.998663406672
ACH-000487,-1.2114737366
ACH-000488,-1.17774285625
ACH-000490,-0.898654250325
ACH-000491,-1.0154752682400001
ACH-000495,-1.19490918689
ACH-000496,-0.941964161874
ACH-000499,-1.28091092948
ACH-000500,-1.13783847073
ACH-000502,-1.0107577277600002
ACH-000503,-1.2789017683200001
ACH-000505,-1.50994357128
ACH-000507,-1.29170467
ACH-000510,-1.10609952365
ACH-000511,-0.993158018256
ACH-000512,-1.0399361475700002
ACH-000516,-1.06659625153
ACH-000517,-1.16000143161
ACH-000518,-1.22333713786
ACH-000520,-0.946182019199
ACH-000521,-0.9544541689399999
ACH-000522,-0.876479087069
ACH-000524,-0.928960366959
ACH-000527,-1.1947662519600002
ACH-000528,-1.15460883919
ACH-000537,-1.4089193971399998
ACH-000541,-1.2347386957100002
ACH-000542,-1.09613535371
ACH-000544,-0.853722789788
ACH-000545,-0.791550418402
ACH-000547,-0.650181801049
ACH-000548,-1.26574625795
ACH-000549,-1.26770509045
ACH-000550,-1.1134926255700002
ACH-000552,-1.13137968707
ACH-000556,-0.796223474223
ACH-000557,-1.53260886882
ACH-000570,-1.33274254816
ACH-000571,-1.1732293851200002
ACH-000573,-1.07105541617
ACH-000576,-1.2519718594
ACH-000580,-1.37820598886
ACH-000584,-1.10631039479
ACH-000585,-1.00809716185
ACH-000588,-1.24157541202
ACH-000589,-1.0251980813600001
ACH-000591,-1.20810982873
ACH-000593,-1.17443848065
ACH-000600,-1.43460167028
ACH-000601,-1.1309699387999999
ACH-000604,-1.2234771888299998
ACH-000605,-1.3274979312200001
ACH-000606,-1.0847185025200001
ACH-000608,-0.9776471294169999
ACH-000614,-1.4022487747699999
ACH-000616,-1.18327486964
ACH-000618,-1.08813032023
ACH-000619,-1.12305405129
ACH-000620,-1.2478433976999999
ACH-000621,-1.06998769483
ACH-000622,-1.20713347925
ACH-000623,-1.3454468948500002
ACH-000624,-1.07701388385
ACH-000627,-0.9773192343479999
ACH-000630,-0.8819863279200001
ACH-000632,-1.2968160759799998
ACH-000633,-0.734709445921
ACH-000637,-1.26931404626
ACH-000638,-1.0589499786399998
ACH-000646,-1.16045671991
ACH-000647,-1.30067618064
ACH-000648,-1.27758022954
ACH-000649,-1.28191223084
ACH-000651,-0.998571573231
ACH-000652,-0.9001540327390001
ACH-000653,-0.9298054636049999
ACH-000657,-1.11254370963
ACH-000658,-1.22356593915
ACH-000661,-1.51257780578
ACH-000662,-0.9106493096449999
ACH-000663,-1.2565117252200002
ACH-000665,-0.929623121592
ACH-000671,-0.966328388681
ACH-000673,-0.904836580706
ACH-000676,-1.03710298341
ACH-000677,-1.3134984845
ACH-000681,-1.01749350276
ACH-000682,-0.993285877906
ACH-000683,-1.16415898718
ACH-000684,-1.17200670654
ACH-000688,-1.23071434558
ACH-000693,-0.97923365736
ACH-000694,-0.7623067461159999
ACH-000695,-1.15418046027
ACH-000696,-1.07634938359
ACH-000697,-1.1804754681999998
ACH-000699,-1.08470858098
ACH-000701,-1.4135658001700002
ACH-000706,-1.02283060799
ACH-000711,-1.04089696397
ACH-000713,-0.9943883482379999
ACH-000714,-1.05868209841
ACH-000718,-1.27714356063
ACH-000720,-1.0274782094600001
ACH-000721,-0.894638688743
ACH-000724,-1.45332811214
ACH-000725,-0.8309277466889999
ACH-000732,-1.00705450599
ACH-000734,-0.814409630894
ACH-000735,-0.9426539128479999
ACH-000736,-1.15830412576
ACH-000738,-1.13929315391
ACH-000746,-0.790184870772
ACH-000747,-1.03876113559
ACH-000748,-1.01886995996
ACH-000753,-0.951457914711
ACH-000756,-0.964525382298
ACH-000757,-0.982354844216
ACH-000758,-1.0866300495899999
ACH-000760,-1.0268733803299999
ACH-000763,-1.3868789204700003
ACH-000764,-0.7532523033949999
ACH-000765,-0.8855614002700001
ACH-000766,-1.1060824719700002
ACH-000767,-1.5916504124000002
ACH-000768,-1.0585630483600001
ACH-000769,-1.40053085174
ACH-000770,-1.33911338217
ACH-000771,-1.13839477214
ACH-000773,-1.1257227625
ACH-000776,-1.21794553712
ACH-000777,-1.07942386886
ACH-000778,-1.6911283559799999
ACH-000781,-1.0949076925799999
ACH-000782,-1.08897710629
ACH-000783,-1.11129002362
ACH-000784,-1.03353366527
ACH-000785,-1.21335214502
ACH-000787,-1.2258012813899999
ACH-000788,-0.9944233693629999
ACH-000791,-1.09935100026
ACH-000792,-1.17674947424
ACH-000794,-1.07812869856
ACH-000796,-0.899558143635
ACH-000799,-0.81060929887
ACH-000800,-1.35589482527
ACH-000802,-0.798106951881
ACH-000804,-1.3132952180500002
ACH-000805,-1.42633514421
ACH-000809,-1.16354853909
ACH-000810,-1.02072360137
ACH-000811,-1.01242688375
ACH-000817,-0.9842749484090001
ACH-000819,-0.858088493317
ACH-000820,-0.343223803336
ACH-000821,-1.43965154073
ACH-000822,-1.0252772846
ACH-000823,-0.978718015189
ACH-000824,-1.24477741028
ACH-000827,-1.13938976811
ACH-000829,-1.27589842242
ACH-000831,-0.707282993135
ACH-000832,-0.756235196618
ACH-000833,-1.27745240485
ACH-000834,-1.0700516608
ACH-000835,-1.1840336409999999
ACH-000836,-0.9024463355769999
ACH-000837,-1.01889567534
ACH-000838,-0.938037474955
ACH-000839,-1.05502800364
ACH-000840,-1.27936467938
ACH-000841,-1.08605652817
ACH-000843,-1.00677979004
ACH-000846,-0.9672515945479999
ACH-000847,-0.79860119022
ACH-000848,-0.796629523293
ACH-000849,-1.2510893113700001
ACH-000851,-0.908112708811
ACH-000855,-1.23505509502
ACH-000856,-1.07613180885
ACH-000858,-0.978643495276
ACH-000859,-0.716616521648
ACH-000861,-1.13217850473
ACH-000862,-1.19367386421
ACH-000865,-0.831381867253
ACH-000866,-1.19488740381
ACH-000867,-1.167193045
ACH-000869,-0.514756268838
ACH-000872,-0.944274945785
ACH-000873,-1.1380639993100001
ACH-000876,-1.2235592954899999
ACH-000878,-1.1192417388299998
ACH-000880,-1.20555229612
ACH-000881,-1.33665959993
ACH-000882,-1.1667098176200001
ACH-000884,-1.05403304183
ACH-000885,-1.03533808997
ACH-000887,-1.05015107918
ACH-000888,-1.01295029709
ACH-000889,-0.746394052599
ACH-000890,-0.8574848659759999
ACH-000896,-1.3431335737099999
ACH-000898,-1.22611429687
ACH-000900,-0.792774687877
ACH-000901,-1.1725545684999998
ACH-000905,-1.23102886124
ACH-000906,-1.0765982076799998
ACH-000907,-1.1892353464
ACH-000910,-1.08184777283
ACH-000911,-1.14026392637
ACH-000912,-0.734635226647
ACH-000913,-1.30174274937
ACH-000915,-0.9976750826909999
ACH-000916,-1.11621939485
ACH-000917,-0.786917823802
ACH-000921,-0.925086981361
ACH-000924,-1.31518556835
ACH-000926,-1.03096530631
ACH-000928,-0.969685848563
ACH-000929,-1.28751049112
ACH-000932,-1.02602505598
ACH-000935,-1.4236488473299997
ACH-000936,-0.972400704057
ACH-000937,-1.27474854388
ACH-000938,-1.0733889884399999
ACH-000939,-0.9716057907250001
ACH-000941,-0.488147524925
ACH-000943,-1.36736310097
ACH-000946,-1.06650769752
ACH-000947,-1.036904106
ACH-000948,-1.12910594304
ACH-000950,-1.04085160425
ACH-000953,-1.14962227159
ACH-000957,-1.0367003680700002
ACH-000958,-1.20239589677
ACH-000960,-1.1421639968600001
ACH-000963,-0.81065735857
ACH-000968,-1.4385243905899998
ACH-000969,-0.729748862367
ACH-000973,-0.921225982621
ACH-000974,-1.17595251749
ACH-000975,-0.550847780427
ACH-000976,-1.43133141917
ACH-000978,-0.960554610423
ACH-000980,-1.20702949588
ACH-000984,-0.748405954948
ACH-000986,-0.972822419754
ACH-000988,-0.9650132802339999
ACH-000993,-1.5033366298700002
ACH-000994,-0.914915521266
ACH-000996,-0.929089743531
ACH-001001,-1.33352669074
ACH-001020,-0.938248079146
ACH-001028,-0.7890603492749999
ACH-001031,-1.20188685903
ACH-001038,-1.25845123364
ACH-001048,-0.8623503363989999
ACH-001050,-1.42580335252
ACH-001053,-0.8398405082960001
ACH-001054,-1.0199146274
ACH-001061,-1.0221292898999998
ACH-001067,-1.0771848609299999
ACH-001075,-1.20754962895
ACH-001096,-1.14405203158
ACH-001128,-0.393057038388
ACH-001134,-1.18828757219
ACH-001151,-1.14566728684
ACH-001163,-0.7697611214740001
ACH-001164,-1.3859487785299998
ACH-001173,-1.1382821062000001
ACH-001183,-1.38998327818
ACH-001184,-1.08065527093
ACH-001190,-1.0616643593700001
ACH-001192,-1.3038859707700001
ACH-001193,-1.46432764424
ACH-001196,-0.980518514612
ACH-001197,-1.1461410499299998
ACH-001205,-1.20349880834
ACH-001211,-0.914654213866
ACH-001212,-0.696035710143
ACH-001228,-1.2495022210200002
ACH-001232,-1.18007945262
ACH-001239,-1.31990481224
ACH-001274,-1.00854700264
ACH-001275,-1.03518121097
ACH-001277,-1.1409163309
ACH-001278,-1.13353647646
ACH-001280,-2.00098483782
ACH-001283,-1.0362789673700001
ACH-001289,-1.1763061014
ACH-001295,-1.39317707794
ACH-001300,-1.1253130898200001
ACH-001301,-1.05448577277
ACH-001302,-1.06180412803
ACH-001303,-1.11995269836
ACH-001306,-0.8540008714499999
ACH-001318,-1.14571127541
ACH-001322,-0.8801016049429999
ACH-001328,-1.04361249496
ACH-001332,-1.14947638904
ACH-001333,-0.979400135575
ACH-001336,-1.17591004752
ACH-001340,-1.34659424202
ACH-001346,-1.19784608006
ACH-001353,-1.1329684796700001
ACH-001354,-1.7860532086099996
ACH-001367,-1.0776750178399999
ACH-001368,-0.866666019148
ACH-001374,-0.990900013015
ACH-001375,-0.926546147835
ACH-001377,-1.2934744532200002
ACH-001380,-0.89021826685
ACH-001391,-1.3026625051
ACH-001407,-1.08492489172
ACH-001408,-1.40830147747
ACH-001413,-1.0656757931299998
ACH-001430,-0.7013572577349999
ACH-001431,-1.44535159882
ACH-001450,-1.17169970964
ACH-001496,-1.02311136092
ACH-001500,-0.7714537538289999
ACH-001521,-1.0790036405299999
ACH-001523,-1.07181822646
ACH-001532,-1.25860042084
ACH-001536,-1.1208675592
ACH-001550,-0.506018823955
ACH-001552,-0.684427847681
ACH-001554,-1.26044864141
ACH-001645,-1.0866763800299999
ACH-001654,-1.14969555028
ACH-001715,-1.2558199117
ACH-001735,-1.27480347313
ACH-001736,-1.36624984467
ACH-001737,-1.15030962323
ACH-001740,-1.23328160591
ACH-001745,-1.31695716603
ACH-001750,-1.24016415277
ACH-001765,-1.22815230639
ACH-001956,-1.26087721956
ACH-001957,-1.50411884272
