,GUCA1A (2978)
ACH-000318,-0.00879811858274
ACH-000319,-0.0560191385893
ACH-000320,0.0669975251696
ACH-000322,-0.0656688878889
ACH-000323,0.0553040286971
ACH-000324,0.00877915107179
ACH-000329,-0.102791560118
ACH-000330,-0.33345741261399997
ACH-000331,-0.05973090537280001
ACH-000332,-0.088316613793
ACH-000334,0.0196985636218
ACH-000335,0.035740481000999996
ACH-000336,-0.34896149037699997
ACH-000337,-0.226724172871
ACH-000339,-0.0069947905347399995
ACH-000341,0.06555869601219999
ACH-000348,0.00641353187249
ACH-000350,0.17207278504299997
ACH-000352,-0.168656450698
ACH-000356,-0.152471276814
ACH-000361,-0.119055633177
ACH-000362,-0.0237559034305
ACH-000363,0.024932354958900005
ACH-000364,-0.20096592988200002
ACH-000365,-0.142668920823
ACH-000366,-0.0063595733332700004
ACH-000368,-0.0816616794987
ACH-000374,0.00134009499327
ACH-000375,-0.06302334525230001
ACH-000376,-0.0550473270534
ACH-000381,-0.0423260617612
ACH-000383,-0.165556726305
ACH-000387,-0.0533116074113
ACH-000389,-0.0859375218333
ACH-000390,-0.0485306806225
ACH-000393,-0.147296125077
ACH-000395,-0.06801931782430001
ACH-000397,-0.197680127499
ACH-000401,-0.166661272019
ACH-000402,-0.0536932438458
ACH-000403,-0.0492330067834
ACH-000404,-0.0007946870659139999
ACH-000406,-0.140659090613
ACH-000407,0.012667583530700003
ACH-000408,-0.20908312064399998
ACH-000410,-0.121371717775
ACH-000411,-0.047160926839899996
ACH-000414,0.0370738784587
ACH-000415,-0.168036040359
ACH-000416,-0.07125859957899999
ACH-000420,-0.0362711128738
ACH-000421,-0.16487643829
ACH-000424,0.0573235321392
ACH-000425,-0.00693770018545
ACH-000426,-0.241683405676
ACH-000427,-0.283138742151
ACH-000433,-0.190040136998
ACH-000436,0.27860912515
ACH-000444,-0.08873809953369999
ACH-000445,-0.212968848689
ACH-000448,-0.0261767572015
ACH-000450,-0.253426354604
ACH-000452,-0.0255212254019
ACH-000454,-0.37821387635
ACH-000458,-0.164584249638
ACH-000459,-0.308711888715
ACH-000460,0.0394909567972
ACH-000461,-0.341494450669
ACH-000463,0.0389032245577
ACH-000464,0.140876328606
ACH-000466,-0.20731598318
ACH-000467,-0.052307703805599993
ACH-000468,-0.115987452437
ACH-000469,-0.164083015063
ACH-000470,0.130665708512
ACH-000471,0.0580259081338
ACH-000472,-0.048982117651500005
ACH-000473,-0.0754944970506
ACH-000475,-0.009018614520870001
ACH-000476,0.0713021338208
ACH-000477,0.170818398709
ACH-000480,-0.07078154649960001
ACH-000481,-0.023832138470200003
ACH-000483,0.07626036782260001
ACH-000484,0.145664790268
ACH-000485,-0.130151581915
ACH-000486,-0.0616333847948
ACH-000487,-0.144241197148
ACH-000488,-0.0880171040883
ACH-000490,-0.201583820803
ACH-000491,-0.291850153734
ACH-000495,-0.0792007333228
ACH-000496,-0.105352323606
ACH-000499,-0.0985913596053
ACH-000500,0.230812724744
ACH-000502,-0.11177112977499999
ACH-000503,-0.584732979632
ACH-000505,-0.09929490215489999
ACH-000507,-0.0442105345509
ACH-000510,-0.125156618571
ACH-000511,0.026377861594099997
ACH-000512,-0.0220078438913
ACH-000516,-0.0504458861139
ACH-000517,-0.049022421386699995
ACH-000518,-0.258119030387
ACH-000520,-0.0893187877803
ACH-000521,-0.16929128662999998
ACH-000522,-0.09987108569839999
ACH-000524,-0.0921080608482
ACH-000527,-0.0235668389633
ACH-000528,-0.0722474543415
ACH-000537,-0.057550895084800005
ACH-000541,0.20732116328800002
ACH-000542,0.0592709054743
ACH-000544,-0.262780854427
ACH-000545,-0.21332285380199997
ACH-000547,-0.26543659715
ACH-000548,-0.0756292717152
ACH-000549,-0.09227619304269999
ACH-000550,-0.155363091564
ACH-000552,0.0232005873104
ACH-000556,-0.136268448183
ACH-000557,0.0249322934588
ACH-000570,0.0270289311933
ACH-000571,-0.0474152714771
ACH-000573,0.009714841986270002
ACH-000576,-0.101847489347
ACH-000580,0.0131911499866
ACH-000584,-0.124268412762
ACH-000585,-0.0746946367708
ACH-000588,-0.38113128093299997
ACH-000589,-0.134491768041
ACH-000591,-0.17126659074900002
ACH-000593,-0.0523126116058
ACH-000600,-0.00998437963154
ACH-000601,0.00699139955126
ACH-000604,-0.0144323622664
ACH-000605,-0.153886052242
ACH-000606,-0.12234254101299999
ACH-000608,-0.12419200379899999
ACH-000614,-0.0703740964775
ACH-000616,-0.0623734467462
ACH-000618,-0.127623562546
ACH-000619,-0.0958100614933
ACH-000620,0.015940047605
ACH-000621,-0.203735507034
ACH-000622,-0.0806423624185
ACH-000623,-0.127160403456
ACH-000624,-0.0298651253607
ACH-000627,-0.048216981587399996
ACH-000630,-0.0903415764768
ACH-000632,-0.017415329561700003
ACH-000633,-0.0697841834323
ACH-000637,-0.011706314895799997
ACH-000638,-0.15186162645600002
ACH-000646,-0.0174826920225
ACH-000647,-0.17900237896899998
ACH-000648,0.161989655126
ACH-000649,0.0449625526635
ACH-000651,-0.100191845516
ACH-000652,-0.15123059713300002
ACH-000653,-0.0632490187891
ACH-000657,-0.061581260070000005
ACH-000658,-0.168786970185
ACH-000661,-0.00489826288469
ACH-000662,0.333305772288
ACH-000663,0.0128739521009
ACH-000665,-0.134813005623
ACH-000671,-0.265186518629
ACH-000673,-0.135522883352
ACH-000676,-0.0657431612963
ACH-000677,-0.19333291639699998
ACH-000681,0.0433593398838
ACH-000682,-0.298742551184
ACH-000683,-0.187943027273
ACH-000684,0.0653527527214
ACH-000688,-0.143718480488
ACH-000693,-0.139747137692
ACH-000694,-0.149696379828
ACH-000695,0.0041971450774199994
ACH-000696,-0.0392528719991
ACH-000697,-0.07260716486600001
ACH-000699,0.0204108797927
ACH-000701,-0.222560656754
ACH-000706,-0.130093248842
ACH-000711,-0.156374003593
ACH-000713,-0.32623058259599996
ACH-000714,0.07901986378260001
ACH-000718,0.0825755360491
ACH-000720,-0.04546603551080001
ACH-000721,-0.203084812883
ACH-000724,-0.15658601722999999
ACH-000725,0.0132179373301
ACH-000732,-0.138726982825
ACH-000734,-0.103829851336
ACH-000735,-0.050533797935499995
ACH-000736,-0.183401204664
ACH-000738,-0.07857927700720001
ACH-000746,-0.117563558496
ACH-000747,0.082291891188
ACH-000748,-0.014755662891799998
ACH-000753,-0.07236068777810001
ACH-000756,-0.030112720186200002
ACH-000757,0.0514040109458
ACH-000758,-0.06543210026
ACH-000760,-0.021303390306199998
ACH-000763,0.00591347461794
ACH-000764,-0.22121541164900002
ACH-000765,-0.134908832287
ACH-000766,-0.115713683062
ACH-000767,-0.0728751686207
ACH-000768,-0.15429792201099998
ACH-000769,-0.162177780113
ACH-000770,0.0679785911271
ACH-000771,-0.09517242806830001
ACH-000773,-0.12967382633
ACH-000776,-0.06956843716139999
ACH-000777,-0.252514641851
ACH-000778,0.0123463574654
ACH-000781,-0.107678942345
ACH-000782,-0.272177965325
ACH-000783,-0.06629443244040001
ACH-000784,-0.110687765665
ACH-000785,-0.0306456701798
ACH-000787,-0.10315469468
ACH-000788,-0.0070537294408500005
ACH-000791,-0.0786986223338
ACH-000792,-0.357685559036
ACH-000794,-0.101212364366
ACH-000796,-0.07192953775369999
ACH-000799,0.008962243467249999
ACH-000800,-0.040190149767400006
ACH-000802,-0.12790150840700001
ACH-000804,0.238427997652
ACH-000805,-0.19672264212
ACH-000809,-0.163028104303
ACH-000810,-0.269881491351
ACH-000811,-0.0445818670454
ACH-000817,0.060208234901599995
ACH-000819,0.0331352062619
ACH-000820,0.242598398189
ACH-000821,0.0974874774743
ACH-000822,-0.11610386394300001
ACH-000823,0.030308434323400003
ACH-000824,-0.11863010863199999
ACH-000827,0.0124829673723
ACH-000829,-0.0637048715531
ACH-000831,-0.03648092257880001
ACH-000832,-0.019928617776999998
ACH-000833,0.0027501300622399995
ACH-000834,-0.188531667133
ACH-000835,0.0635688401162
ACH-000836,-0.0398991881268
ACH-000837,0.0401818001704
ACH-000838,-0.110911017411
ACH-000839,-0.0109703114925
ACH-000840,0.0724688740225
ACH-000841,-0.043394220124900004
ACH-000843,-0.00979255794309
ACH-000846,-0.0870120165805
ACH-000847,-0.09093834958170001
ACH-000848,0.09422916268660002
ACH-000849,-0.12361848679500001
ACH-000851,0.0412459815055
ACH-000855,0.009507803489950001
ACH-000856,-0.09469357620439998
ACH-000858,0.000434132780985
ACH-000859,-0.149695876189
ACH-000861,0.0715332759312
ACH-000862,-0.0562522664976
ACH-000865,-0.10101817347999999
ACH-000866,-0.0829885383073
ACH-000867,-0.123616798566
ACH-000869,0.0134806321085
ACH-000872,0.019124555284
ACH-000873,-0.23449747302700003
ACH-000876,-0.160726583718
ACH-000878,-0.23403452132199998
ACH-000880,-0.0516388222796
ACH-000881,0.0124467696842
ACH-000882,-0.044790915315
ACH-000884,0.0202099071015
ACH-000885,-0.144882019665
ACH-000887,0.0762697017799
ACH-000888,-0.0733217247237
ACH-000889,-0.0502662111605
ACH-000890,-0.00245041875219
ACH-000896,-0.115952486053
ACH-000898,0.171895782975
ACH-000900,0.0123344269514
ACH-000901,0.0151013875346
ACH-000905,-0.175107284407
ACH-000906,-0.0735227720633
ACH-000907,-0.151408100623
ACH-000910,-0.020267474114
ACH-000911,-0.0322959119449
ACH-000912,-0.0436848256786
ACH-000913,-0.214082012471
ACH-000915,-0.057325559007
ACH-000916,-0.44224800417599996
ACH-000917,-0.16282920125800002
ACH-000921,-0.0728000133161
ACH-000924,-0.0785580422526
ACH-000926,0.0005931322618730001
ACH-000928,-0.0118448929629
ACH-000929,-0.157978524403
ACH-000932,-0.12061301342
ACH-000935,-0.0779299136427
ACH-000936,-0.133506072259
ACH-000937,-0.17537005800900002
ACH-000938,-0.024426987151099998
ACH-000939,-0.16476350672
ACH-000941,-0.0677328546459
ACH-000943,-0.162663607366
ACH-000946,-0.0790217981398
ACH-000947,-0.0397308475478
ACH-000948,-0.00771001922588
ACH-000950,-0.283829595554
ACH-000953,-0.202481309835
ACH-000957,-0.197190634595
ACH-000958,-0.0971250426014
ACH-000960,-0.021943828290099998
ACH-000963,0.148964724549
ACH-000968,-0.093201957108
ACH-000969,-0.201731875039
ACH-000973,-0.0993962491634
ACH-000974,-0.107251583936
ACH-000975,-0.203244109511
ACH-000976,0.00316711304295
ACH-000978,-0.22773729527699998
ACH-000980,0.0156070316695
ACH-000984,0.0815202968261
ACH-000986,-0.0643605731857
ACH-000988,-0.0883655138501
ACH-000993,0.0894870698516
ACH-000994,-0.0776102331594
ACH-000996,-0.0857320072471
ACH-001001,0.039552597919900005
ACH-001020,0.23290333785300002
ACH-001028,-0.0761236929338
ACH-001031,-0.19625595881299998
ACH-001038,-0.0981856472615
ACH-001048,-0.256778045658
ACH-001050,-0.17313893212
ACH-001053,-0.13675928601600001
ACH-001054,-0.019459038595599998
ACH-001061,-0.112215140273
ACH-001067,-0.163366828579
ACH-001075,-0.00153967769099
ACH-001096,-0.103019174267
ACH-001128,-0.08956081495349999
ACH-001134,-0.0114072850974
ACH-001151,-0.10954208285499999
ACH-001163,-0.10656424985400001
ACH-001164,-0.205863360063
ACH-001173,-0.0245365430794
ACH-001183,-0.12317314273800001
ACH-001184,-0.270005771461
ACH-001190,-0.09412680960860001
ACH-001192,-0.18212576969900002
ACH-001193,0.055624386299599995
ACH-001196,-0.211712619219
ACH-001197,-0.010421922976200001
ACH-001205,0.037527757746800006
ACH-001211,-0.10209913613299999
ACH-001212,-0.22854114886100002
ACH-001228,-0.21828614681999997
ACH-001232,-0.0161244148645
ACH-001239,0.112312816011
ACH-001274,0.0156577610319
ACH-001275,-0.169909071226
ACH-001277,-0.239754258516
ACH-001278,-0.025938785281700003
ACH-001280,0.16910535286400002
ACH-001283,-0.165351342148
ACH-001289,-0.0215447126461
ACH-001295,0.00852949213764
ACH-001300,-0.137840377007
ACH-001301,0.05696780608969999
ACH-001302,-0.297742838962
ACH-001303,0.194674661896
ACH-001306,0.00526641163207
ACH-001318,-0.179409640762
ACH-001322,-0.229683561714
ACH-001328,-0.435713305307
ACH-001332,-0.09654050240350001
ACH-001333,-0.07241655700880001
ACH-001336,-0.252778112881
ACH-001340,0.033394321167599994
ACH-001346,0.0170440967001
ACH-001353,-0.21869584567699998
ACH-001354,0.0786055783787
ACH-001367,-0.284188833019
ACH-001368,-0.182943377374
ACH-001374,-0.10975081036699999
ACH-001375,-0.033722683169
ACH-001377,0.0964063784155
ACH-001380,-0.0546081365006
ACH-001391,-0.0289546260413
ACH-001407,-0.177108361467
ACH-001408,-0.0481629841485
ACH-001413,-0.16066496717
ACH-001430,-0.143751348704
ACH-001431,0.0198893355462
ACH-001450,-0.047478055683
ACH-001496,-0.0579051068315
ACH-001500,-0.19531569092
ACH-001521,-0.00872926201218
ACH-001523,-0.08918798698319999
ACH-001532,-0.0785304891395
ACH-001536,-0.19757609486400002
ACH-001550,-0.165956618326
ACH-001552,-0.254968614562
ACH-001554,-0.049424827451099995
ACH-001645,0.0326622617588
ACH-001654,-0.120266095835
ACH-001715,-0.261019122188
ACH-001735,-0.16217954312000002
ACH-001736,-0.048690185297
ACH-001737,-0.341599052374
ACH-001740,-0.027044938330099997
ACH-001745,-0.109595201458
ACH-001750,-0.0826194862363
ACH-001765,-0.344452245666
ACH-001956,-0.0263201290411
ACH-001957,-0.0787762013773
