,CSNK2A3 (283106)
ACH-000231,-0.43142937612099996
ACH-000232,-0.356637525191
ACH-000233,-0.462533772381
ACH-000234,-0.261230567961
ACH-000235,-0.380664334294
ACH-000237,-0.5400425985189999
ACH-000238,-0.44186701858800004
ACH-000243,-0.09222477080710001
ACH-000244,-0.288843132724
ACH-000246,-0.400965919584
ACH-000248,-0.519514434182
ACH-000250,-0.113826818804
ACH-000251,-0.035122027747999995
ACH-000253,-0.432047609442
ACH-000255,-0.370886473222
ACH-000256,-0.707821407272
ACH-000257,-0.0887899173148
ACH-000258,-0.34966217649899994
ACH-000259,-0.19891409725900003
ACH-000260,-0.226885027819
ACH-000261,-0.316564052594
ACH-000262,-0.525502069867
ACH-000263,-0.537748183971
ACH-000264,-0.261212663138
ACH-000265,-0.35475649458499997
ACH-000266,-0.358742482812
ACH-000272,-0.324650483323
ACH-000273,-0.34784116822300004
ACH-000274,-0.07405188377060001
ACH-000277,-0.44467107907700004
ACH-000278,-0.35288437380000004
ACH-000279,-0.23235897639800002
ACH-000280,-0.29349933129
ACH-000281,-0.6956914871590001
ACH-000288,-0.409452315854
ACH-000291,-0.257245095249
ACH-000293,-0.33977500259900006
ACH-000294,-0.21127155499400002
ACH-000295,-0.34900669788500005
ACH-000296,-0.34985360988799996
ACH-000302,-0.330836644268
ACH-000304,-0.312148455698
ACH-000307,-0.343149141332
ACH-000308,-0.532222075054
ACH-000310,-0.0521971355905
ACH-000311,-0.20779468281
ACH-000312,-0.148290591183
ACH-000315,-0.519191619407
ACH-000316,-0.147681516106
ACH-000317,-0.210061626083
ACH-000318,-0.464917819667
ACH-000319,-0.413685509071
ACH-000320,-0.32781329913199997
ACH-000322,-0.308293540355
ACH-000323,-0.385825572266
ACH-000324,-0.352829936299
ACH-000329,-0.44357867224200004
ACH-000330,-0.15526054900900002
ACH-000331,-0.28411401979
ACH-000332,-0.280285763006
ACH-000334,-0.18312053251
ACH-000335,-0.554790333191
ACH-000336,-0.266093422604
ACH-000337,0.031181897640400004
ACH-000339,-0.50735926741
ACH-000341,-0.414469149514
ACH-000348,-0.267548740564
ACH-000350,-0.266882380958
ACH-000352,-0.198133996088
ACH-000356,-0.18974695736699998
ACH-000361,-0.274523475374
ACH-000362,-0.232878925789
ACH-000363,-0.506076073446
ACH-000364,-0.335957189572
ACH-000365,-0.348445923561
ACH-000366,-0.292412293855
ACH-000368,-0.213159242423
ACH-000374,-0.34061634226099996
ACH-000375,-0.557038844013
ACH-000376,-0.437479111915
ACH-000381,-0.363042335794
ACH-000383,-0.351620761236
ACH-000387,-0.203283279304
ACH-000389,-0.175527181972
ACH-000390,-0.200793373245
ACH-000393,-0.27792243010699996
ACH-000395,-0.27479050132
ACH-000397,-0.45329579760600003
ACH-000401,-0.615210686234
ACH-000402,-0.277801899127
ACH-000403,-0.44846522013800005
ACH-000404,-0.325012217677
ACH-000406,-0.260295572995
ACH-000407,-0.340961742193
ACH-000408,-0.28379336336100003
ACH-000410,-0.29063746797699996
ACH-000411,-0.34379816558799997
ACH-000414,-0.17074082679400002
ACH-000415,-0.289265597956
ACH-000416,-0.308271101255
ACH-000420,-0.62169445185
ACH-000421,-0.259796717174
ACH-000424,-0.605084013931
ACH-000425,-0.29029550998500003
ACH-000426,-0.35283525409100003
ACH-000427,-0.48066173819700003
ACH-000433,-0.118687670236
ACH-000436,-0.380558454387
ACH-000444,-0.377873349454
ACH-000445,-0.186721259519
ACH-000448,-0.269370331418
ACH-000450,-0.501792529298
ACH-000452,-0.24682847698399998
ACH-000454,-0.374029622271
ACH-000458,-0.331707145314
ACH-000459,-0.233320237535
ACH-000460,-0.325997082982
ACH-000461,-0.46251770765
ACH-000463,-0.43241867953199997
ACH-000464,-0.531524473959
ACH-000466,-0.37353519842699995
ACH-000467,-0.315076644786
ACH-000468,-0.252387311515
ACH-000469,-0.322793220636
ACH-000470,-0.133710269418
ACH-000471,-0.188035132277
ACH-000472,-0.426018794873
ACH-000473,-0.283444379129
ACH-000475,-0.331072927911
ACH-000476,-0.643687969878
ACH-000477,-0.19732050867400003
ACH-000480,-0.248298199472
ACH-000481,-0.247895760257
ACH-000483,-0.386662490599
ACH-000484,-0.5696072496600001
ACH-000485,-0.457037077109
ACH-000486,-0.373439940458
ACH-000487,-0.29941871648400004
ACH-000488,-0.243241782333
ACH-000490,-0.20926750426100002
ACH-000491,-0.433702877308
ACH-000495,-0.312715007228
ACH-000496,-0.263516544701
ACH-000499,-0.217426772359
ACH-000500,-0.125402481271
ACH-000502,-0.177845877883
ACH-000503,-0.30092886731699997
ACH-000505,-0.381409585173
ACH-000507,-0.30820971174199996
ACH-000510,-0.490492653614
ACH-000511,-0.37831443059000003
ACH-000512,-0.532620227346
ACH-000516,-0.3272904954
ACH-000517,-0.475243778212
ACH-000518,-0.517047639951
ACH-000520,-0.293265407945
ACH-000521,-0.41723445505999995
ACH-000522,-0.343198163658
ACH-000524,-0.461154557395
ACH-000527,-0.480699395158
ACH-000528,-0.371987094033
ACH-000537,-0.326405285967
ACH-000541,-0.304965954918
ACH-000542,-0.35625152185900005
ACH-000544,-0.28529473591
ACH-000545,-0.19267648981199997
ACH-000547,-0.522527070003
ACH-000548,-0.330561206246
ACH-000549,-0.437357358091
ACH-000550,-0.46979944725699996
ACH-000552,-0.256574607329
ACH-000556,-0.230823047869
ACH-000557,-0.34836301453900004
ACH-000570,-0.347620259829
ACH-000571,-0.41914211508
ACH-000573,-0.495299668132
ACH-000576,-0.43737545725500004
ACH-000580,-0.428673557373
ACH-000584,-0.372164914964
ACH-000585,-0.24888473255899998
ACH-000588,-0.33652768691299995
ACH-000589,-0.302278484103
ACH-000591,-0.42257758335900003
ACH-000593,-0.047989067571
ACH-000600,-0.24479338004099999
ACH-000601,-0.342764852107
ACH-000604,-0.33971654381800004
ACH-000605,-0.267922077891
ACH-000606,-0.22363761410799998
ACH-000608,-0.416290752563
ACH-000614,-0.236976492916
ACH-000616,-0.271053027587
ACH-000618,-0.279081830677
ACH-000619,-0.250759086671
ACH-000620,-0.424751568166
ACH-000621,-0.26734410137
ACH-000622,-0.616468612944
ACH-000623,-0.258480380445
ACH-000624,-0.347874016554
ACH-000627,-0.234381700084
ACH-000630,-0.249898767339
ACH-000632,-0.35307906111599996
ACH-000633,-0.544698701722
ACH-000637,-0.424309511621
ACH-000638,-0.136246388434
ACH-000646,-0.32829657376
ACH-000647,-0.399809011559
ACH-000648,-0.502304893705
ACH-000649,-0.208468723188
ACH-000651,-0.378325451792
ACH-000652,-0.359321387682
ACH-000653,-0.263219736739
ACH-000657,-0.245579302062
ACH-000658,-0.184815392791
ACH-000661,-0.503574379948
ACH-000662,-0.371075766887
ACH-000663,-0.314790677126
ACH-000665,-0.361040338784
ACH-000671,-0.37170917410899995
ACH-000673,-0.236209265592
ACH-000676,-0.25862520656300003
ACH-000677,-0.22923135571999997
ACH-000681,-0.289822818715
ACH-000682,-0.19455947532900003
ACH-000683,-0.376742927407
ACH-000684,-0.49886531390600003
ACH-000688,-0.570817624549
ACH-000693,-0.42546690015
ACH-000694,-0.306480706574
ACH-000695,-0.34519607421099996
ACH-000696,-0.35185033664300003
ACH-000697,-0.45436979599699995
ACH-000699,-0.317120589478
ACH-000701,-0.314087138669
ACH-000706,-0.211395552216
ACH-000711,-0.30967442731999995
ACH-000713,-0.35653959316600004
ACH-000714,-0.241709424742
ACH-000718,-0.29224385628800004
ACH-000720,-0.341586583324
ACH-000721,-0.19120807419
ACH-000724,-0.243212283481
ACH-000725,-0.549717059096
ACH-000732,-0.250283271642
ACH-000734,-0.154496683119
ACH-000735,-0.38960758442599996
ACH-000736,-0.155138723586
ACH-000738,-0.311813682879
ACH-000746,-0.36964742412199997
ACH-000747,-0.350824615593
ACH-000748,-0.39780828176399996
ACH-000753,-0.350884240735
ACH-000756,-0.442817725057
ACH-000757,-0.263948443792
ACH-000758,-0.48770964861
ACH-000760,-0.398004403638
ACH-000763,-0.153604273879
ACH-000764,-0.35193745854599995
ACH-000765,-0.330192289786
ACH-000766,-0.173983828867
ACH-000767,-0.380184149032
ACH-000768,-0.368622286039
ACH-000769,-0.253465542562
ACH-000770,-0.169821535577
ACH-000771,-0.390743346763
ACH-000773,-0.34436342639
ACH-000776,-0.287669403757
ACH-000777,-0.451249043873
ACH-000778,-0.353865307302
ACH-000781,-0.34439795215999996
ACH-000782,-0.349054587249
ACH-000783,-0.377539547302
ACH-000784,-0.329289132356
ACH-000785,-0.39377172678800004
ACH-000787,-0.373236162635
ACH-000788,-0.485162658807
ACH-000791,-0.152427889401
ACH-000792,-0.232967780484
ACH-000794,-0.34566659922
ACH-000796,-0.402204677099
ACH-000799,-0.392686472394
ACH-000800,-0.294927155904
ACH-000802,-0.334018432425
ACH-000804,-0.332468118586
ACH-000805,-0.11130696282
ACH-000809,-0.255595368111
ACH-000810,-0.449962931319
ACH-000811,-0.38682321222599997
ACH-000817,-0.015843482144
ACH-000819,-0.54288970121
ACH-000820,-0.313915806478
ACH-000821,-0.42231054879
ACH-000822,-0.370202461851
ACH-000823,-0.39130227592699995
ACH-000824,-0.284406426181
ACH-000827,-0.359357096078
ACH-000829,-0.22018560442200003
ACH-000831,-0.30418458550599997
ACH-000832,-0.391496166487
ACH-000833,-0.29421570282
ACH-000834,-0.25829360125100004
ACH-000835,-0.44205085508
ACH-000836,-0.563339268639
ACH-000837,-0.245713899223
ACH-000838,-0.282916243395
ACH-000839,-0.26718634911999994
ACH-000840,-0.17086502099300002
ACH-000841,-0.352574682143
ACH-000843,-0.46889667859800005
ACH-000846,-0.215845473138
ACH-000847,-0.685552391363
ACH-000848,-0.47797374093500006
ACH-000849,-0.407234287259
ACH-000851,-0.283493436137
ACH-000855,-0.19185446803
ACH-000856,-0.355255263754
ACH-000858,-0.206492867887
ACH-000859,-0.368987858446
ACH-000861,-0.340531518825
ACH-000862,-0.30294248652
ACH-000865,-0.165192786196
ACH-000866,-0.43691521168999997
ACH-000867,-0.305083693076
ACH-000869,-0.0986705587581
ACH-000872,-0.405916243165
ACH-000873,-0.415986657469
ACH-000876,-0.348126883364
ACH-000878,-0.027594254672400002
ACH-000880,-0.210110726967
ACH-000881,-0.265179973327
ACH-000882,-0.641362378542
ACH-000884,-0.229765043496
ACH-000885,-0.207694484259
ACH-000887,-0.220489786692
ACH-000888,-0.353745590594
ACH-000889,-0.315496607451
ACH-000890,-0.385415174162
ACH-000896,-0.323503727999
ACH-000898,-0.319362131456
ACH-000900,-0.303698630898
ACH-000901,-0.166379849925
ACH-000905,-0.36235136082900005
ACH-000906,-0.23211606476500002
ACH-000907,-0.17682817225699998
ACH-000910,-0.38537985258599994
ACH-000911,-0.282782443906
ACH-000912,-0.21856292414700002
ACH-000913,-0.265370215151
ACH-000915,-0.368016862492
ACH-000916,-0.110534787894
ACH-000917,-0.26543434684
ACH-000921,-0.44351236522
ACH-000924,-0.415953098714
ACH-000926,-0.0620627346349
ACH-000928,-0.49209653492100003
ACH-000929,-0.363753360449
ACH-000932,-0.31541754726
ACH-000935,-0.381703076431
ACH-000936,-0.235866632283
ACH-000937,-0.204532581808
ACH-000938,-0.305409142906
ACH-000939,-0.47545221768
ACH-000941,-0.122647233285
ACH-000943,-0.221423114516
ACH-000946,-0.33395572729
ACH-000947,-0.374928643942
ACH-000948,-0.426135689438
ACH-000950,-0.151067010691
ACH-000953,-0.248918123051
ACH-000957,-0.728635019541
ACH-000958,-0.395280863125
ACH-000960,-0.17811876673799998
ACH-000963,-0.199645897694
ACH-000968,-0.355808369625
ACH-000969,-0.443962373156
ACH-000973,-0.218104465084
ACH-000974,-0.301741617332
ACH-000975,-0.359619973226
ACH-000976,-0.412758895133
ACH-000978,-0.213247911638
ACH-000980,-0.346546666359
ACH-000984,-0.338001776146
ACH-000986,-0.410921590448
ACH-000988,-0.158619122633
ACH-000993,-0.454618230629
ACH-000994,-0.509608329905
ACH-000996,-0.43301413464199995
ACH-001001,-0.332963058491
ACH-001020,-0.297518782328
ACH-001028,-0.39852517730400006
ACH-001031,-0.20814616133400002
ACH-001038,-0.288277776153
ACH-001048,-0.33935450237
ACH-001050,-0.24015912197099998
ACH-001053,-0.280414266062
ACH-001054,-0.36979268889300004
ACH-001061,-0.36398293798500003
ACH-001067,-0.197348060798
ACH-001075,-0.297657732762
ACH-001096,-0.25051764745
ACH-001128,-0.7248620363480001
ACH-001134,-0.355027885168
ACH-001151,-0.318944640758
ACH-001163,-0.42184828247199996
ACH-001164,-0.8341669022499999
ACH-001173,-0.301854537021
ACH-001183,-0.0516745735738
ACH-001184,-0.41677674309100005
ACH-001190,-0.331932903514
ACH-001192,-0.298046609604
ACH-001193,-0.259671679975
ACH-001196,-0.385153048152
ACH-001197,-0.152519162923
ACH-001205,-0.19264705604600002
ACH-001211,-0.522758783793
ACH-001212,-0.390193789103
ACH-001228,-0.334267324721
ACH-001232,-0.34691430613000007
ACH-001239,-0.334273615904
ACH-001274,-0.281171062831
ACH-001275,-0.421550721642
ACH-001277,-0.46640134353600005
ACH-001278,-0.193880459564
ACH-001280,-0.0118427452355
ACH-001283,-0.265927754648
ACH-001289,-0.0885261617828
ACH-001295,-0.238698361467
ACH-001300,-0.38667993915200005
ACH-001301,-0.38813992892099997
ACH-001302,-0.0027251018126700005
ACH-001303,-0.188907083757
ACH-001306,-0.358599821273
ACH-001318,-0.429140580474
ACH-001322,-0.449061463918
ACH-001328,-0.29453462734999997
ACH-001332,-0.368780935741
ACH-001333,-0.475928362961
ACH-001336,-0.222378212858
ACH-001340,-0.28187063878199997
ACH-001346,-0.261482421084
ACH-001353,-0.422987724665
ACH-001354,-0.23011322096700002
ACH-001367,-0.46224183551700004
ACH-001368,-0.39512856251199996
ACH-001374,-0.251871641423
ACH-001375,-0.47970920789300003
ACH-001377,-0.19193714099300002
ACH-001380,-0.313529390844
ACH-001391,-0.299685890633
ACH-001407,-0.442964530639
ACH-001408,-0.344976993789
ACH-001413,-0.316110826929
ACH-001430,-0.30762178955200004
ACH-001431,-0.272273700647
ACH-001450,-0.431202041873
ACH-001496,-0.306620967307
ACH-001500,-0.322684294307
ACH-001521,-0.166198012073
ACH-001523,-0.425926351104
ACH-001532,-0.231189268695
ACH-001536,-0.41514222661
ACH-001550,-0.422375414796
ACH-001552,-0.515999030358
ACH-001554,-0.396974635996
ACH-001645,-0.357161091071
ACH-001654,-0.37516067334
ACH-001715,-0.0907726422874
ACH-001735,-0.19431409484099998
ACH-001736,-0.0251785436002
ACH-001737,-0.331944470499
ACH-001740,-0.18069348513500003
ACH-001745,-0.243952924973
ACH-001750,-0.323665353938
ACH-001765,-0.154328333794
ACH-001956,-0.392914841106
ACH-001957,-0.08129446327630001
