,PSMC5 (5705)
ACH-000414,-1.5625684431
ACH-000415,-1.1743159198100002
ACH-000416,-1.45859610224
ACH-000420,-1.15672478549
ACH-000421,-1.27346583903
ACH-000424,-1.1157294463299998
ACH-000425,-1.29957681163
ACH-000426,-1.53092487939
ACH-000427,-1.8110617367500002
ACH-000433,-1.26344966396
ACH-000436,-1.5044887770700002
ACH-000444,-1.05673884589
ACH-000445,-1.19409296454
ACH-000448,-1.29726099559
ACH-000450,-1.4024637209600002
ACH-000452,-1.28356038286
ACH-000454,-1.25982743002
ACH-000458,-1.27078537809
ACH-000459,-1.3252117809200001
ACH-000460,-1.27749168526
ACH-000461,-1.3699741847799998
ACH-000463,-1.18444806956
ACH-000464,-1.21285474781
ACH-000466,-1.84269606215
ACH-000467,-1.37661782497
ACH-000468,-1.34978301931
ACH-000469,-1.17306582107
ACH-000470,-1.1782892791500001
ACH-000471,-1.1361802380700001
ACH-000472,-1.5601479753999998
ACH-000473,-1.15773849817
ACH-000475,-1.50596910715
ACH-000476,-1.33754014479
ACH-000477,-1.25059204843
ACH-000480,-1.3780891929299999
ACH-000481,-1.33625720714
ACH-000483,-2.03635018216
ACH-000484,-1.6467992822400002
ACH-000485,-1.2179975007500001
ACH-000486,-1.4820125230899999
ACH-000487,-1.41704037801
ACH-000488,-1.3404766968000001
ACH-000490,-1.51003318155
ACH-000491,-1.59733432132
ACH-000495,-1.2149374179999999
ACH-000496,-1.38628692431
ACH-000499,-1.36916245368
ACH-000500,-1.21461692064
ACH-000502,-1.0849778863700001
ACH-000503,-1.3687060788499998
ACH-000505,-1.49967046456
ACH-000507,-1.3179000719399998
ACH-000510,-1.32179717538
ACH-000511,-1.50903027643
ACH-000512,-1.4906383641299998
ACH-000516,-1.63758712899
ACH-000517,-1.45631523691
ACH-000518,-1.3724886596
ACH-000520,-1.35898046979
ACH-000521,-1.51918013227
ACH-000522,-1.2992642962799998
ACH-000524,-1.862110933
ACH-000527,-1.09153254978
ACH-000528,-1.31555214165
ACH-000537,-1.5616076699700001
ACH-000541,-1.5311928922100002
ACH-000542,-1.25548684245
ACH-000544,-1.41399986389
ACH-000545,-1.2112301549200002
ACH-000547,-1.46092045598
ACH-000548,-1.43339998114
ACH-000549,-1.4271929293
ACH-000550,-1.1106002981999998
ACH-000552,-1.3485622808200002
ACH-000556,-1.53921604929
ACH-000557,-1.63927229189
ACH-000570,-1.14964182219
ACH-000571,-1.5602043254700002
ACH-000573,-1.46912365567
ACH-000576,-1.65993817162
ACH-000580,-1.30360415555
ACH-000584,-1.2746930141600001
ACH-000585,-1.28807646111
ACH-000588,-1.3709687768599998
ACH-000589,-1.4082103888799997
ACH-000591,-1.09949503785
ACH-000593,-1.64453189139
ACH-000600,-1.35938209331
ACH-000601,-1.54732259428
ACH-000604,-1.42504080272
ACH-000605,-1.3004995332200002
ACH-000606,-1.4252668186200002
ACH-000608,-1.50559325889
ACH-000614,-1.6714706834900002
ACH-000616,-1.02636412954
ACH-000618,-1.24573320629
ACH-000619,-1.34261104632
ACH-000620,-1.3371911486599999
ACH-000621,-1.381605699
ACH-000622,-1.5022341655000002
ACH-000623,-1.16374903453
ACH-000624,-1.4429278363799998
ACH-000627,-1.32335945839
ACH-000630,-1.35298159216
ACH-000632,-1.3547677220899998
ACH-000633,-1.4871358729
ACH-000637,-1.65542069891
ACH-000638,-1.38543416064
ACH-000646,-1.28905990172
ACH-000647,-1.3075979228899999
ACH-000648,-1.19196144042
ACH-000649,-1.23893864812
ACH-000651,-1.24296684323
ACH-000652,-1.3547440289700001
ACH-000653,-1.59401989208
ACH-000657,-1.54332478384
ACH-000658,-1.31546385117
ACH-000661,-1.36055137331
ACH-000662,-1.5329387447999998
ACH-000663,-1.23708082661
ACH-000665,-0.932123049107
ACH-000671,-1.33336487368
ACH-000673,-1.49713410399
ACH-000676,-1.3707235448700001
ACH-000677,-1.5058249209299999
ACH-000681,-1.31999988591
ACH-000682,-1.14247632394
ACH-000683,-1.4722812328200001
ACH-000684,-1.08363133192
ACH-000688,-1.70111552812
ACH-000693,-1.4020183188799997
ACH-000694,-1.28494492913
ACH-000695,-1.1692942587200001
ACH-000696,-1.26301360058
ACH-000697,-1.4760875389399999
ACH-000699,-1.4614547421000001
ACH-000701,-1.4039233127500002
ACH-000706,-1.26798382225
ACH-000711,-1.2355365364700002
ACH-000713,-1.3385477559
ACH-000714,-0.9638129005239999
ACH-000718,-1.41399361836
ACH-000720,-1.35687461652
ACH-000721,-1.4597962336399999
ACH-000724,-2.01229703019
ACH-000725,-1.22504129124
ACH-000732,-1.20205882473
ACH-000734,-1.3713239581299999
ACH-000735,-1.3719715044999998
ACH-000736,-1.6509474590600002
ACH-000738,-1.41011585705
ACH-000746,-1.3790941782700001
ACH-000747,-1.3832537467100001
ACH-000748,-1.3547748573700003
ACH-000753,-1.29441808189
ACH-000756,-1.1540089337200001
ACH-000757,-1.18674560702
ACH-000758,-1.40742759849
ACH-000760,-1.36524337676
ACH-000763,-1.59904317899
ACH-000764,-1.3993783919
ACH-000765,-1.2650999456799998
ACH-000766,-1.54823478991
ACH-000767,-1.47006432139
ACH-000768,-1.66617861906
ACH-000769,-1.4186123245700002
ACH-000770,-1.55820919379
ACH-000771,-1.48546733546
ACH-000773,-1.4590863569799999
ACH-000776,-1.41910379564
ACH-000777,-1.3751793905899998
ACH-000778,-1.15142125939
ACH-000781,-1.21794647905
ACH-000782,-1.59618308936
ACH-000783,-1.6627130802399999
ACH-000784,-1.53613328888
ACH-000785,-1.38458744872
ACH-000787,-1.1338240268200002
ACH-000788,-1.25096913115
ACH-000791,-1.46451199449
ACH-000792,-1.07711393858
ACH-000794,-1.4020697862
ACH-000796,-1.34568224559
ACH-000799,-1.3081239304799999
ACH-000800,-1.33020797123
ACH-000802,-1.2926801381
ACH-000804,-1.47921906161
ACH-000805,-1.52521688657
ACH-000809,-1.45884669398
ACH-000810,-1.1243484596100002
ACH-000811,-1.60209349886
ACH-000817,-1.64149354076
ACH-000819,-1.24323782021
ACH-000820,-1.19338483498
ACH-000821,-1.8567763230400003
ACH-000822,-1.55891828878
ACH-000823,-1.2027902808600002
ACH-000824,-1.3650234153999998
ACH-000827,-1.36440376264
ACH-000829,-1.47972599736
ACH-000831,-1.29317179969
ACH-000832,-1.2788919116500002
ACH-000833,-1.4561727917700003
ACH-000834,-1.24216630202
ACH-000835,-1.26520550013
ACH-000836,-1.5121288349200002
ACH-000837,-1.45106194246
ACH-000838,-1.36619092893
ACH-000839,-1.4466670466999998
ACH-000840,-1.83528481735
ACH-000841,-1.5042150862
ACH-000843,-1.31331853393
ACH-000846,-1.5800642893
ACH-000847,-1.19656578317
ACH-000848,-1.3871161604799997
ACH-000849,-1.5592544184000001
ACH-000851,-1.19371671681
ACH-000855,-1.3662160394799998
ACH-000856,-1.26653125362
ACH-000858,-1.25443020454
ACH-000859,-1.3916907031299999
ACH-000861,-1.31947904421
ACH-000862,-1.50553953325
ACH-000865,-1.2009971139
ACH-000866,-1.3606689480399998
ACH-000867,-1.51890442634
ACH-000869,-1.0723514261700002
ACH-000872,-1.32636724653
ACH-000873,-1.12814849692
ACH-000876,-2.04126986007
ACH-000878,-1.47355914371
ACH-000880,-1.40372390363
ACH-000881,-1.21623377943
ACH-000882,-1.47978298188
ACH-000884,-1.2913435895
ACH-000885,-1.4272454234399998
ACH-000887,-1.4726919777
ACH-000888,-1.6899771660499998
ACH-000889,-1.4368522599200002
ACH-000890,-1.40293514544
ACH-000896,-1.23678654851
ACH-000898,-1.3125763491
ACH-000900,-1.43809996037
ACH-000901,-1.21541098778
ACH-000905,-1.2087153442899998
ACH-000906,-1.3059083360600001
ACH-000907,-1.31456381299
ACH-000910,-1.1744409919399998
ACH-000911,-1.3312260947
ACH-000912,-1.45634661277
ACH-000913,-1.31573827942
ACH-000915,-1.41519739035
ACH-000916,-1.5269272554700002
ACH-000917,-1.5279059138
ACH-000921,-1.2952726827399998
ACH-000924,-1.4338521561000002
ACH-000926,-1.27091541316
ACH-000928,-1.3510395050100001
ACH-000929,-1.19548038111
ACH-000932,-1.45550672477
ACH-000935,-1.39971210839
ACH-000936,-1.2113838541500002
ACH-000937,-1.54334991141
ACH-000938,-1.3459138288699999
ACH-000939,-1.52850547535
ACH-000941,-1.21123506186
ACH-000943,-1.3790912294600002
ACH-000946,-1.4535907318
ACH-000947,-1.32752228079
ACH-000948,-1.36359080651
ACH-000950,-1.34901306058
ACH-000953,-1.38572907433
ACH-000957,-1.3790185050900001
ACH-000958,-1.57889725083
ACH-000960,-1.31709622957
ACH-000963,-1.9708249773099997
ACH-000968,-1.23509272921
ACH-000969,-1.47686212341
ACH-000973,-1.4326401535100002
ACH-000974,-1.3125172006
ACH-000975,-1.34380872941
ACH-000976,-0.9533972138660001
ACH-000978,-1.0169394679700001
ACH-000980,-1.29413671567
ACH-000984,-0.981324302463
ACH-000986,-1.34139321471
ACH-000988,-1.5015978302500002
ACH-000993,-1.27489698455
ACH-000994,-1.4571943816
ACH-000996,-1.61457263552
ACH-001001,-1.39753698682
ACH-001020,-1.61952227484
ACH-001028,-1.5291719444
ACH-001031,-1.1914707127700002
ACH-001038,-1.57133672908
ACH-001048,-1.02900754602
ACH-001050,-0.881787676394
ACH-001053,-0.8960019860070001
ACH-001054,-0.8531849878769999
ACH-001061,-1.4100089337200001
ACH-001067,-1.4183140557499998
ACH-001075,-1.5868213420200001
ACH-001096,-1.16511939187
ACH-001128,-1.29891249595
ACH-001134,-1.49720459509
ACH-001151,-1.2740292337999999
ACH-001163,-1.3407612818
ACH-001164,-1.1355483237200001
ACH-001173,-1.3483032373100001
ACH-001183,-1.35713484977
ACH-001184,-1.19041728848
ACH-001190,-1.45034749219
ACH-001192,-1.4539535105399999
ACH-001193,-1.22017008446
ACH-001196,-1.19012782412
ACH-001197,-1.6070251139700003
ACH-001205,-1.5743209387600001
ACH-001211,-1.51955509481
ACH-001212,-1.2635429551700001
ACH-001228,-1.14700004785
ACH-001232,-1.30147184738
ACH-001239,-1.5715067960299998
ACH-001274,-1.19448619862
ACH-001275,-1.24477811891
ACH-001277,-1.22466281219
ACH-001278,-1.46616594104
ACH-001280,-2.03773862393
ACH-001283,-0.978266308849
ACH-001289,-1.4345715561399999
ACH-001295,-1.3806529384900001
ACH-001300,-1.41364457493
ACH-001301,-1.18480401494
ACH-001302,-1.19088111093
ACH-001303,-1.4007415105599998
ACH-001306,-1.17962322043
ACH-001318,-1.2794553288700001
ACH-001322,-1.13550055071
ACH-001328,-1.53647772283
ACH-001332,-1.3503856767299998
ACH-001333,-1.14901514046
ACH-001336,-1.31656728366
ACH-001340,-1.4897565372400001
ACH-001346,-1.34351244685
ACH-001353,-1.4890344979299999
ACH-001354,-1.39938206698
ACH-001367,-1.14810805841
ACH-001368,-1.4487099023299999
ACH-001374,-1.27615224224
ACH-001375,-1.28983796226
ACH-001377,-1.27768689014
ACH-001380,-1.4037576848700002
ACH-001391,-2.03992135803
ACH-001407,-1.12087260459
ACH-001408,-1.25233890839
ACH-001413,-1.5251397398500002
ACH-001430,-1.11056950111
ACH-001431,-1.25875776167
ACH-001450,-1.21060066631
ACH-001496,-1.67411759093
ACH-001500,-1.56727369044
ACH-001521,-1.2350619517499999
ACH-001523,-1.31533749517
ACH-001532,-1.43929679613
ACH-001536,-1.2869119306399999
ACH-001550,-1.5163933095200002
ACH-001552,-1.39209917817
ACH-001554,-1.0657402735400001
ACH-001645,-1.29986482933
ACH-001654,-1.22540296037
ACH-001715,-1.04034515525
ACH-001735,-1.41568362394
ACH-001736,-1.18839607581
ACH-001737,-1.50445548724
ACH-001740,-1.03220149718
ACH-001745,-0.869906749486
ACH-001750,-1.38537225944
ACH-001765,-1.3153706380299999
ACH-001956,-1.09692061331
ACH-001957,-1.25881568204
