,ERMP1 (79956)
ACH-000948,-0.057974102295900005
ACH-000950,0.19670930279399998
ACH-000953,-0.220126389219
ACH-000957,-0.0146374383545
ACH-000958,-0.052409878428999995
ACH-000960,-0.160189680297
ACH-000963,-0.10541834006100001
ACH-000968,0.0214516362961
ACH-000969,0.12755058148600001
ACH-000973,-0.08432984266629999
ACH-000974,-0.18245289292800002
ACH-000975,-0.210685594408
ACH-000976,-0.11358073587300001
ACH-000978,-0.0581264474622
ACH-000980,-0.0019575202936800004
ACH-000984,-0.09370840558810001
ACH-000986,0.15280018248500002
ACH-000988,-0.176476119918
ACH-000993,-0.119957934853
ACH-000994,0.0146216938387
ACH-000996,-0.25850501530299996
ACH-001001,0.0023455560803899997
ACH-001020,-0.16237874640900002
ACH-001028,-0.045679829682999995
ACH-001031,0.045130506943499994
ACH-001038,-0.049727303748
ACH-001048,-0.13924489394200001
ACH-001050,-0.147604536474
ACH-001053,-0.0705681104162
ACH-001054,-0.09451532831419998
ACH-001061,-0.07393542030189999
ACH-001067,-0.157746000148
ACH-001075,0.0535328426425
ACH-001096,0.0476938418265
ACH-001128,-0.127198850814
ACH-001134,0.0196298377626
ACH-001151,-0.029035384184500003
ACH-001163,-0.06637615990040001
ACH-001164,0.107038870073
ACH-001173,-0.0736999845892
ACH-001183,-0.0064030762534899996
ACH-001184,-0.0911133079851
ACH-001190,-0.00241190146527
ACH-001192,0.154151899557
ACH-001193,-0.0581758199488
ACH-001196,-0.0639932409069
ACH-001197,-0.18641037867199997
ACH-001205,-0.118117452785
ACH-001211,-0.0833953904529
ACH-001212,-0.286655531751
ACH-001228,-1.01373748171
ACH-001232,-0.0813612935995
ACH-001239,0.0325446009318
ACH-001274,-0.181514274368
ACH-001275,0.189665450021
ACH-001277,-0.291235442033
ACH-001278,-0.0693632112401
ACH-001280,-0.0167377461973
ACH-001283,-0.0630090494803
ACH-001289,-0.266844273204
ACH-001295,-0.08082998916930001
ACH-001300,0.024120776560999996
ACH-001301,0.022261854202299997
ACH-001302,0.000601730854378
ACH-001303,-0.07251371430930001
ACH-001306,0.0313723887064
ACH-001318,-0.216876303649
ACH-001322,-0.0210017690448
ACH-001328,-0.188633459232
ACH-001332,0.40419207128
ACH-001333,-0.0387177160232
ACH-001336,0.176687818085
ACH-001340,-0.11473362027799999
ACH-001346,0.00198689345278
ACH-001353,-0.122823593442
ACH-001354,-0.12216620085100001
ACH-001367,0.0667097422746
ACH-001368,-0.009585515864030001
ACH-001374,-0.18686997810800002
ACH-001375,0.0921902759655
ACH-001377,-0.06006989900240001
ACH-001380,-0.151019634531
ACH-001391,-0.090558037976
ACH-001407,-0.023486293794900002
ACH-001408,0.0791332105899
ACH-001413,-0.0648175072155
ACH-001430,-0.321500422512
ACH-001431,0.0400035490485
ACH-001450,0.08505704730910002
ACH-001496,0.00339145777062
ACH-001500,-0.136896831741
ACH-001521,-0.25691306989999996
ACH-001523,-0.03190792941
ACH-001532,-0.12877585925100002
ACH-001536,-0.0330534932992
ACH-001550,-0.08763440810510001
ACH-001552,-0.058191411627400005
ACH-001554,-0.0742709115955
ACH-001645,-0.12187293515900001
ACH-001654,-0.114805995813
ACH-001715,-0.0432375453275
ACH-001735,-0.292647897571
ACH-001736,-0.0259444886001
ACH-001737,-0.314102343179
ACH-001740,0.0769863277256
ACH-001745,-0.0710702090743
ACH-001750,-0.231094185014
ACH-001765,-0.11707318588099999
ACH-001956,0.023744950347400002
ACH-001957,-0.044328434804
