,NEXN (91624)
ACH-001061,-0.0606029263896
ACH-001067,0.03625280443619999
ACH-001075,0.0923052431835
ACH-001096,0.19091488657800001
ACH-001128,-0.151742304122
ACH-001134,-0.054286677252199995
ACH-001151,-0.0886549877179
ACH-001163,-0.13882514449
ACH-001164,0.250292363395
ACH-001173,0.030874850578
ACH-001183,0.11958498774199999
ACH-001184,-0.170909391287
ACH-001190,-0.011749595214400001
ACH-001192,-0.181789233629
ACH-001193,0.113037298672
ACH-001196,-0.0441784718473
ACH-001197,-0.25078190279
ACH-001205,-0.313860631927
ACH-001211,-0.170282351019
ACH-001212,-0.280298902757
ACH-001228,-0.19523645124699998
ACH-001232,-0.265386615075
ACH-001239,-0.08583485680849999
ACH-001274,0.0276277435078
ACH-001275,0.06591368993390001
ACH-001277,-0.29531527401
ACH-001278,0.238238817927
ACH-001280,0.0452569112926
ACH-001283,-0.030788927054400003
ACH-001289,0.08718136356680001
ACH-001295,-0.0890348391358
ACH-001300,0.04947507419219999
ACH-001301,-0.0818352538991
ACH-001302,-0.0194372778483
ACH-001303,-0.0551770987342
ACH-001306,-0.273421749997
ACH-001318,-0.152396772494
ACH-001322,-0.267220928247
ACH-001328,-0.0195618649527
ACH-001332,0.26737004886
ACH-001333,0.0836432473412
ACH-001336,-0.00742119549345
ACH-001340,-0.152122364049
ACH-001346,5.47270511824e-05
ACH-001353,-0.08125995236389999
ACH-001354,-0.479807273306
ACH-001367,-0.154219282506
ACH-001368,0.0361532537478
ACH-001374,-0.167218780568
ACH-001375,0.143191925038
ACH-001377,-0.127715654465
ACH-001380,-0.0760739234125
ACH-001391,0.200644764835
ACH-001407,0.00182596144451
ACH-001408,0.06775706147
ACH-001413,-0.234636617971
ACH-001430,-0.0210217427585
ACH-001431,-0.0110402297031
ACH-001450,-0.00124298303386
ACH-001496,-0.0669185309475
ACH-001500,-0.0178155063613
ACH-001521,-0.11667054238399999
ACH-001523,-0.0974396213903
ACH-001532,-0.117573106527
ACH-001536,0.014781235138
ACH-001550,-0.07059514024889998
ACH-001552,0.19042262193
ACH-001554,-0.0859561923032
ACH-001645,-0.034718635947
ACH-001654,0.112833593513
ACH-001715,-0.13676244086
ACH-001735,0.061246337615
ACH-001736,-0.220670329888
ACH-001737,-0.0783263280489
ACH-001740,0.179061598889
ACH-001745,-0.0906232545228
ACH-001750,0.101733956271
ACH-001765,-0.164170009856
ACH-001956,-0.0684106471576
ACH-001957,-0.09110046174860001
