,AP3S2 (10239)
ACH-000760,-0.2496697406
ACH-000763,-0.160792938943
ACH-000764,0.175026727627
ACH-000765,-0.158055512129
ACH-000766,-0.14711866773499999
ACH-000767,-0.286065760311
ACH-000768,-0.19321869315499998
ACH-000769,-0.130657147731
ACH-000770,-0.157115697787
ACH-000771,-0.247131710906
ACH-000773,-0.0172188089395
ACH-000776,-0.0611748923348
ACH-000777,-0.169167817004
ACH-000778,-0.0549187088827
ACH-000781,-0.166987435526
ACH-000782,-0.126301424998
ACH-000783,-0.12021020956700001
ACH-000784,-0.0858181342053
ACH-000785,-0.0421700077053
ACH-000787,-0.14079686806299999
ACH-000788,-0.191739465751
ACH-000791,-0.06222508217730001
ACH-000792,-0.08202167717560001
ACH-000794,-0.0881294903977
ACH-000796,-0.180070052766
ACH-000799,-0.35126969914899997
ACH-000800,-0.0795765959683
ACH-000802,-0.08961128727199999
ACH-000804,-0.335718339824
ACH-000805,-0.33867536928
ACH-000809,-0.000387109817121
ACH-000810,-0.441140029766
ACH-000811,-0.0534411678338
ACH-000817,-0.224131898347
ACH-000819,-0.208969490451
ACH-000820,-0.11416223117999999
ACH-000821,-0.110152085688
ACH-000822,-0.181811611187
ACH-000823,-0.14608456504200001
ACH-000824,-0.300656852348
ACH-000827,-0.0658967015648
ACH-000829,-0.21342142585999999
ACH-000831,-0.009201412709389999
ACH-000832,0.056601913812699994
ACH-000833,0.160780663741
ACH-000834,-0.260947151184
ACH-000835,-0.13956356728299998
ACH-000836,-0.108703150435
ACH-000837,-0.0571771234083
ACH-000838,-0.146101408903
ACH-000839,-0.264724107787
ACH-000840,-0.119304278318
ACH-000841,0.012643422768999999
ACH-000843,-0.0372568629415
ACH-000846,0.010728762668299998
ACH-000847,-0.105035515282
ACH-000848,-0.39557782592600005
ACH-000849,-0.16295127428099998
ACH-000851,-0.0956045960832
ACH-000855,-0.281074850525
ACH-000856,0.014980063784900001
ACH-000858,-0.0721254641368
ACH-000859,0.0345873139009
ACH-000861,-0.364439236162
ACH-000862,-0.223073623939
ACH-000865,-0.206794179397
ACH-000866,-0.157068130152
ACH-000867,-0.160369443037
ACH-000869,-0.226880558939
ACH-000872,-0.294361566056
ACH-000873,0.037398612861099995
ACH-000876,-0.25871712461
ACH-000878,-0.09898617832810001
ACH-000880,-0.176388966952
ACH-000881,-0.235020491858
ACH-000882,-0.027218362136699998
ACH-000884,-0.190727495196
ACH-000885,-0.18698316571100002
ACH-000887,-0.166417768519
ACH-000888,-0.18856575166099998
ACH-000889,-0.142256413772
ACH-000890,0.08247696118360001
ACH-000896,-0.0417546917849
ACH-000898,-0.171019851015
ACH-000900,0.00844249420259
ACH-000901,-0.104683090483
ACH-000905,-0.099238516123
ACH-000906,-0.230388785671
ACH-000907,-0.123028480744
ACH-000910,-0.074467096532
ACH-000911,-0.120982296031
ACH-000912,-0.245852465094
ACH-000913,-0.208420142279
ACH-000915,-0.195541177265
ACH-000916,-0.0498659024159
ACH-000917,0.0521569606139
ACH-000921,-0.138621737202
ACH-000924,-0.121813228074
ACH-000926,-0.206619496413
ACH-000928,-0.18717788291499998
ACH-000929,-0.541736603514
ACH-000932,-0.116938903351
ACH-000935,-0.24553611471200001
ACH-000936,-0.10546213978
ACH-000937,-0.0621226386595
ACH-000938,-0.157776102278
ACH-000939,-0.100472307621
ACH-000941,0.00892321796615
ACH-000943,-0.0891426419541
ACH-000946,-0.09992184493460002
ACH-000947,-0.08731021843280001
ACH-000948,-0.0513362455212
ACH-000950,-0.030960303225500002
ACH-000953,0.0332204789962
ACH-000957,-0.0775130824417
ACH-000958,-0.194809936272
ACH-000960,-0.0176922348123
ACH-000963,-0.057207626363399995
ACH-000968,-0.24420020768800002
ACH-000969,-0.29586790557
ACH-000973,-0.239479565991
ACH-000974,-0.17908887785500002
ACH-000975,-0.0831088869527
ACH-000976,-0.203146597157
ACH-000978,-0.554724698918
ACH-000980,-0.19241526822799998
ACH-000984,-0.2124068073
ACH-000986,-0.0451086399462
ACH-000988,-0.0515228107024
ACH-000993,-0.18175249614300001
ACH-000994,-0.0149889526312
ACH-000996,-0.153695187765
ACH-001001,-0.09417294700869999
ACH-001020,-0.34195384395000006
ACH-001028,-0.190754654438
ACH-001031,-0.10838924979900001
ACH-001038,-0.13312436535900002
ACH-001048,-0.155607933573
ACH-001050,-0.151774775493
ACH-001053,-0.04457734685380001
ACH-001054,-0.0130737292327
ACH-001061,-0.106934197442
ACH-001067,-0.181140770068
ACH-001075,-0.21943889832600003
ACH-001096,0.082286352444
ACH-001128,-0.0883915565982
ACH-001134,0.060383377632999995
ACH-001151,-0.165670380088
ACH-001163,-0.185767946113
ACH-001164,-0.0180489311073
ACH-001173,-0.298186075742
ACH-001183,-0.1058043439
ACH-001184,-0.056113679861099997
ACH-001190,-0.16535219482000002
ACH-001192,-0.215871284819
ACH-001193,0.237099029623
ACH-001196,-0.399369720864
ACH-001197,-0.0456389952995
ACH-001205,0.0461535019241
ACH-001211,-0.200504848426
ACH-001212,-0.09706783770130001
ACH-001228,-0.05712430075950001
ACH-001232,-0.16441158123299998
ACH-001239,-0.175455452457
ACH-001274,-0.17215739739799998
ACH-001275,-0.300492615307
ACH-001277,-0.200948852268
ACH-001278,-0.11853026673900001
ACH-001280,-0.120892651158
ACH-001283,-0.379715561656
ACH-001289,0.06584333288250001
ACH-001295,-0.22222292602200003
ACH-001300,-0.296536198879
ACH-001301,-0.023215861014099996
ACH-001302,-0.101865656211
ACH-001303,-0.343768648807
ACH-001306,-0.07187427447860001
ACH-001318,-0.0888207193133
ACH-001322,-0.23359480334000002
ACH-001328,-0.222236632192
ACH-001332,-0.258092256826
ACH-001333,0.024362003878200002
ACH-001336,-0.20561225790600002
ACH-001340,-0.169606474879
ACH-001346,-0.175111557415
ACH-001353,-0.184543538594
ACH-001354,0.0429518005672
ACH-001367,0.046306900197999996
ACH-001368,-0.183887606969
ACH-001374,0.023126848588900004
ACH-001375,0.0222975111066
ACH-001377,-0.23974836265399999
ACH-001380,-0.0950379083553
ACH-001391,-0.040605356343099995
ACH-001407,-0.276561508882
ACH-001408,-0.0757426851907
ACH-001413,-0.363604960584
ACH-001430,-0.21905025266999997
ACH-001431,-0.37751481256999997
ACH-001450,-0.362575778821
ACH-001496,-0.09002966517319999
ACH-001500,-0.0285813528422
ACH-001521,-0.275997511587
ACH-001523,0.0391461188106
ACH-001532,-0.15632859379699998
ACH-001536,-0.283350916972
ACH-001550,-0.20988367162799998
ACH-001552,0.0411077103935
ACH-001554,-0.24384840358399998
ACH-001645,-0.149650338765
ACH-001654,-0.325630716636
ACH-001715,0.109392021863
ACH-001735,-0.128100759873
ACH-001736,-0.0853227357828
ACH-001737,-0.135342561817
ACH-001740,-0.0221177923862
ACH-001745,-0.119204612337
ACH-001750,-0.295626627812
ACH-001765,-0.10813165222200001
ACH-001956,-0.180278479499
ACH-001957,-0.0863622152307
