,EIF3B (8662)
ACH-000677,-1.58305459554
ACH-000681,-1.28733238169
ACH-000682,-1.32722588718
ACH-000683,-1.4520098661200003
ACH-000684,-1.32180651766
ACH-000688,-1.7775157295400004
ACH-000693,-1.25876556296
ACH-000694,-1.34575550924
ACH-000695,-1.43178290234
ACH-000696,-1.2263721188799999
ACH-000697,-1.58555807146
ACH-000699,-1.55176090318
ACH-000701,-1.35714897977
ACH-000706,-1.22266752115
ACH-000711,-1.1882794350900001
ACH-000713,-1.59257714507
ACH-000714,-1.3175377153799999
ACH-000718,-1.23179085203
ACH-000720,-1.35193445808
ACH-000721,-1.4932771607799997
ACH-000724,-1.8840246028099998
ACH-000725,-1.11232294876
ACH-000732,-1.5895685540200002
ACH-000734,-1.18297512675
ACH-000735,-1.1594407470499999
ACH-000736,-1.34544156037
ACH-000738,-1.25487116739
ACH-000746,-1.3097390371100002
ACH-000747,-1.05330977564
ACH-000748,-1.6357655196899998
ACH-000753,-1.4249985233899998
ACH-000756,-1.22880572406
ACH-000757,-1.54493806478
ACH-000758,-1.20540549748
ACH-000760,-1.3473024903200002
ACH-000763,-1.0546107630200001
ACH-000764,-1.45625517441
ACH-000765,-1.40493812432
ACH-000766,-1.12565921378
ACH-000767,-1.24736777999
ACH-000768,-1.4344464309399998
ACH-000769,-1.36829005086
ACH-000770,-1.52533474049
ACH-000771,-1.14841070484
ACH-000773,-1.34741390424
ACH-000776,-1.57201251671
ACH-000777,-1.32694433064
ACH-000778,-1.04454280373
ACH-000781,-1.40556775722
ACH-000782,-1.5998660103
ACH-000783,-1.44409661372
ACH-000784,-1.3702060202000002
ACH-000785,-1.3809052804799997
ACH-000787,-1.1268834212899999
ACH-000788,-1.2535063473799999
ACH-000791,-1.5020388327
ACH-000792,-1.4672100294600001
ACH-000794,-1.4043959066999998
ACH-000796,-1.5754026672600001
ACH-000799,-1.0435290095799998
ACH-000800,-1.08792633167
ACH-000802,-1.10948710748
ACH-000804,-1.44974389674
ACH-000805,-1.33220011801
ACH-000809,-1.60707524403
ACH-000810,-1.71258461157
ACH-000811,-2.00116414865
ACH-000817,-1.3380089586
ACH-000819,-1.35523594051
ACH-000820,-1.22410839515
ACH-000821,-1.6612850745299999
ACH-000822,-1.4386204934
ACH-000823,-1.10017034855
ACH-000824,-1.3932118281299999
ACH-000827,-1.0394308461
ACH-000829,-1.2123430385
ACH-000831,-1.39034481593
ACH-000832,-1.02556227536
ACH-000833,-1.66407637623
ACH-000834,-1.34814817454
ACH-000835,-1.42546792805
ACH-000836,-1.2678192132100001
ACH-000837,-0.9247818401450001
ACH-000838,-1.29708081344
ACH-000839,-1.1881878868
ACH-000840,-1.18870196142
ACH-000841,-1.3802725063299999
ACH-000843,-1.7544393373299998
ACH-000846,-1.46324713384
ACH-000847,-1.6402384682700002
ACH-000848,-1.4924469381099998
ACH-000849,-1.3344113524799999
ACH-000851,-0.964392928248
ACH-000855,-1.68261035119
ACH-000856,-1.4069025376700002
ACH-000858,-1.1450942067799998
ACH-000859,-1.24740927113
ACH-000861,-1.32280249475
ACH-000862,-1.4926342524
ACH-000865,-1.2025427905600001
ACH-000866,-1.40067109974
ACH-000867,-1.17182901549
ACH-000869,-1.13636655561
ACH-000872,-1.03136168501
ACH-000873,-1.23592013377
ACH-000876,-1.14663651565
ACH-000878,-1.06489077144
ACH-000880,-1.73754742227
ACH-000881,-1.33142336939
ACH-000882,-1.7580424685
ACH-000884,-1.29496941666
ACH-000885,-1.30355178871
ACH-000887,-1.36052210369
ACH-000888,-1.05221643985
ACH-000889,-1.1882880476
ACH-000890,-1.46175930065
ACH-000896,-0.910001537398
ACH-000898,-0.821428051255
ACH-000900,-1.34376286449
ACH-000901,-1.36325235525
ACH-000905,-1.41525784783
ACH-000906,-1.4480126046000001
ACH-000907,-1.20986690374
ACH-000910,-1.7690829034400002
ACH-000911,-1.48615839313
ACH-000912,-1.14242111644
ACH-000913,-1.39988727679
ACH-000915,-1.0
ACH-000916,-0.912648003573
ACH-000917,-1.08966651785
ACH-000921,-1.14759218431
ACH-000924,-1.37388719982
ACH-000926,-1.31151742704
ACH-000928,-1.4506338570100001
ACH-000929,-1.3201855202200001
ACH-000932,-1.22244195211
ACH-000935,-1.1502489074700002
ACH-000936,-1.39071727093
ACH-000937,-1.6123739476199999
ACH-000938,-1.28467472847
ACH-000939,-1.17729046995
ACH-000941,-1.58042065514
ACH-000943,-1.3087802289200001
ACH-000946,-1.2619807625900001
ACH-000947,-1.15865172834
ACH-000948,-1.31468563754
ACH-000950,-1.33972842817
ACH-000953,-1.75694246803
ACH-000957,-1.43832009825
ACH-000958,-1.26715459314
ACH-000960,-1.46175449575
ACH-000963,-1.0632134411299998
ACH-000968,-1.51697413815
ACH-000969,-1.4042470311300002
ACH-000973,-1.2804944322799998
ACH-000974,-1.4089658084799999
ACH-000975,-1.24257133096
ACH-000976,-1.2658566516
ACH-000978,-1.48068624133
ACH-000980,-1.44209888306
ACH-000984,-1.4473335646799999
ACH-000986,-0.992962373152
ACH-000988,-1.6769202636200002
ACH-000993,-0.893136410435
ACH-000994,-1.24974666435
ACH-000996,-1.25703802915
ACH-001001,-1.43608237714
ACH-001020,-1.39954522225
ACH-001028,-1.5653570775799999
ACH-001031,-1.4203725328999999
ACH-001038,-1.23745058533
ACH-001048,-1.20141975892
ACH-001050,-1.14392634768
ACH-001053,-1.30222270029
ACH-001054,-1.17061665248
ACH-001061,-1.5421220462399998
ACH-001067,-1.33456031053
ACH-001075,-1.27826648878
ACH-001096,-1.52816545834
ACH-001128,-1.7420688754099998
ACH-001134,-1.14901947176
ACH-001151,-1.30448745154
ACH-001163,-1.3104173510100001
ACH-001164,-1.31075137366
ACH-001173,-1.30560093519
ACH-001183,-1.3733382303200001
ACH-001184,-1.75725623103
ACH-001190,-1.03061173506
ACH-001192,-1.31572425196
ACH-001193,-0.863132386898
ACH-001196,-1.5387341544600002
ACH-001197,-1.27854091037
ACH-001205,-1.30386994968
ACH-001211,-1.4000844540700002
ACH-001212,-1.02382222779
ACH-001228,-1.63165177146
ACH-001232,-1.32110676151
ACH-001239,-1.24769967073
ACH-001274,-1.51061879254
ACH-001275,-1.24523923363
ACH-001277,-1.3920635190900001
ACH-001278,-1.39789712389
ACH-001280,-1.5217392769999998
ACH-001283,-1.07271170452
ACH-001289,-1.53695755369
ACH-001295,-1.40368204723
ACH-001300,-1.25115175955
ACH-001301,-1.2653825977200002
ACH-001302,-1.3339225243000001
ACH-001303,-1.4369447895899998
ACH-001306,-1.57807127831
ACH-001318,-1.54300146496
ACH-001322,-1.48586430477
ACH-001328,-1.31924019627
ACH-001332,-1.26565612765
ACH-001333,-1.22542472437
ACH-001336,-1.17923169141
ACH-001340,-1.24982543601
ACH-001346,-1.5575370464200002
ACH-001353,-1.17788065338
ACH-001354,-1.5782460618799998
ACH-001367,-1.4111348947799998
ACH-001368,-1.16139960362
ACH-001374,-1.3881666156999999
ACH-001375,-1.40610838959
ACH-001377,-1.3664295313100001
ACH-001380,-1.16725761169
ACH-001391,-1.5041757126299997
ACH-001407,-1.3148059421
ACH-001408,-1.44995127271
ACH-001413,-1.22863275839
ACH-001430,-1.5273825031400001
ACH-001431,-0.875111207162
ACH-001450,-1.56024015535
ACH-001496,-1.28147522658
ACH-001500,-1.3498398409399999
ACH-001521,-1.1977310742
ACH-001523,-1.15397896245
ACH-001532,-1.3707320754899999
ACH-001536,-1.4182803737
ACH-001550,-1.61001094477
ACH-001552,-1.3779067498700002
ACH-001554,-1.35183157694
ACH-001645,-1.52508502845
ACH-001654,-1.71611551665
ACH-001715,-1.07040090806
ACH-001735,-1.4624089273199998
ACH-001736,-1.4064249882799997
ACH-001737,-1.5822570443700001
ACH-001740,-1.7460445870400003
ACH-001745,-1.6326582630500002
ACH-001750,-1.3922127141499998
ACH-001765,-1.4938088357400001
ACH-001956,-1.17761979349
ACH-001957,-1.10268128526
