,CELA2A (63036)
ACH-000601,-0.217170363444
ACH-000604,0.00156116417161
ACH-000605,-0.39678260427
ACH-000606,-0.23483989711
ACH-000608,-0.20962016558200003
ACH-000614,-0.13525220275699998
ACH-000616,-0.301625427064
ACH-000618,0.277604747268
ACH-000619,0.0641846612249
ACH-000620,-0.026708692611700002
ACH-000621,-0.244861568043
ACH-000622,-0.44214960241800005
ACH-000623,0.0158544425086
ACH-000624,-0.11964106630999999
ACH-000627,-0.16328345566299998
ACH-000630,-0.172696103785
ACH-000632,-0.30359989414599997
ACH-000633,-0.19070606926199998
ACH-000637,-0.339844793858
ACH-000638,-0.10133612969900001
ACH-000646,-0.046533920267000005
ACH-000647,-0.08973558199079999
ACH-000648,-0.271831769856
ACH-000649,-0.057514527835999994
ACH-000651,0.00552203876335
ACH-000652,0.10970051123600001
ACH-000653,-0.183824480856
ACH-000657,-0.12208489803099999
ACH-000658,-0.0345736661027
ACH-000661,-0.124087913096
ACH-000662,0.418318301011
ACH-000663,-0.19212585910799998
ACH-000665,-0.0034806905318499996
ACH-000671,-0.0900283296339
ACH-000673,-0.076792271561
ACH-000676,0.054928029817699994
ACH-000677,-0.17841869310699998
ACH-000681,-0.188667768765
ACH-000682,-0.0006948325292889999
ACH-000683,-0.215162786209
ACH-000684,-0.176478363493
ACH-000688,-0.397339814182
ACH-000693,0.051717806214199996
ACH-000694,-0.0955927548336
ACH-000695,-0.075186947265
ACH-000696,-0.204737868383
ACH-000697,-0.10917461612500001
ACH-000699,-0.0419899310499
ACH-000701,-0.021766749970100002
ACH-000706,0.0655135691242
ACH-000711,-0.151928335619
ACH-000713,0.024949559933700002
ACH-000714,-0.395449884725
ACH-000718,0.052568700120099995
ACH-000720,-0.19288715646200003
ACH-000721,-0.147644032531
ACH-000724,-0.33923948299400003
ACH-000725,-0.10285266701500001
ACH-000732,-0.0640155853309
ACH-000734,-0.010700488513799998
ACH-000735,-0.138194579793
ACH-000736,-0.160900730874
ACH-000738,-0.194685310433
ACH-000746,-0.14592590714099998
ACH-000747,-0.158319308302
ACH-000748,-0.250037695601
ACH-000753,-0.200693158131
ACH-000756,-0.292665510043
ACH-000757,0.0744361029933
ACH-000758,-0.215453845964
ACH-000760,-0.0929929098127
ACH-000763,-0.199704950889
ACH-000764,-0.13590372332
ACH-000765,-0.22681047730700002
ACH-000766,-0.215130672557
ACH-000767,-0.126782621085
ACH-000768,-0.0231954214928
ACH-000769,-0.105182781252
ACH-000770,-0.196752271914
ACH-000771,-0.132484259581
ACH-000773,-0.11628541939
ACH-000776,-0.32553423197299997
ACH-000777,-0.18157181747499998
ACH-000778,-0.14854966579099999
ACH-000781,0.0
ACH-000782,-0.12323820669399999
ACH-000783,-0.191912074878
ACH-000784,-0.215294224575
ACH-000785,-0.03928543056619999
ACH-000787,-0.164419949481
ACH-000788,-0.10521452258
ACH-000791,-0.0372724543341
ACH-000792,-0.127735954771
ACH-000794,-0.061943156586499994
ACH-000796,-0.125703105172
ACH-000799,-0.09836771145749999
ACH-000800,-0.160195065768
ACH-000802,-0.0400750369688
ACH-000804,-0.415415713872
ACH-000805,-0.186466186914
ACH-000809,-0.039994143843699995
ACH-000810,-0.23856018590599998
ACH-000811,-0.27286215433
ACH-000817,-0.269382906812
ACH-000819,-0.10504312612500001
ACH-000820,-0.267061578186
ACH-000821,-0.108951096406
ACH-000822,0.012445637188200001
ACH-000823,-0.233136166844
ACH-000824,-0.0420559136197
ACH-000827,-0.314863593132
ACH-000829,-0.21048635943
ACH-000831,0.05263958138140001
ACH-000832,-0.08393132592420001
ACH-000833,-0.153325006429
ACH-000834,0.0583318572636
ACH-000835,-0.118175911875
ACH-000836,-0.18313994410599999
ACH-000837,-0.032647225593400005
ACH-000838,-0.19111580659299998
ACH-000839,-0.156099894049
ACH-000840,0.118263568598
ACH-000841,-0.10053951083999998
ACH-000843,-0.236879645343
ACH-000846,-0.17417053352899997
ACH-000847,-0.134949996502
ACH-000848,-0.17061140602699998
ACH-000849,-0.050109079065800005
ACH-000851,-0.238240900948
ACH-000855,0.16235771083699999
ACH-000856,-0.0773616943835
ACH-000858,-0.0020037068494
ACH-000859,-0.03655539912669999
ACH-000861,-0.1057543825
ACH-000862,-0.06758468853209999
ACH-000865,-0.11990633800799999
ACH-000866,-0.130266697174
ACH-000867,0.00394610576756
ACH-000869,0.0849908973805
ACH-000872,-0.22189465537500003
ACH-000873,0.07684561576
ACH-000876,-0.011779911454200001
ACH-000878,-0.189619966565
ACH-000880,-0.14831759863
ACH-000881,-0.207582828803
ACH-000882,-0.169877647804
ACH-000884,-0.10643083809800001
ACH-000885,-0.0244498492204
ACH-000887,-0.149890319968
ACH-000888,-0.194505586051
ACH-000889,-0.11203629486700001
ACH-000890,-0.0539301349257
ACH-000896,-0.13924105039100002
ACH-000898,-0.133376274959
ACH-000900,-0.09352963029610001
ACH-000901,-0.230823477573
ACH-000905,-0.26273864954500004
ACH-000906,-0.15428345825099998
ACH-000907,-0.168871657188
ACH-000910,-0.162272352536
ACH-000911,-0.057578699883399996
ACH-000912,-0.0205800964372
ACH-000913,-0.22210687157200001
ACH-000915,-0.231698588541
ACH-000916,-0.049089602569900005
ACH-000917,-0.23431843291299997
ACH-000921,-0.290865873199
ACH-000924,-0.136075895922
ACH-000926,-0.323416241114
ACH-000928,-0.0161112028477
ACH-000929,0.136992555331
ACH-000932,-0.0653557291831
ACH-000935,-0.0823694363592
ACH-000936,-0.0744487557525
ACH-000937,-0.169510302334
ACH-000938,-0.123644520991
ACH-000939,-0.238187414307
ACH-000941,-0.012873255250600001
ACH-000943,-0.0213496590465
ACH-000946,-0.122591362634
ACH-000947,-0.10579341795
ACH-000948,0.06293849520980001
ACH-000950,-0.316581449657
ACH-000953,-0.227961793456
ACH-000957,0.0666441078955
ACH-000958,-0.163785267509
ACH-000960,-0.16512968261
ACH-000963,0.08818269518239999
ACH-000968,-0.0454440347528
ACH-000969,-0.14374377189
ACH-000973,-0.0704749707989
ACH-000974,0.043170294553800004
ACH-000975,-0.244524680829
ACH-000976,-0.136053981829
ACH-000978,0.10911769657999999
ACH-000980,-0.119448908257
ACH-000984,-0.054255025600899995
ACH-000986,-0.280358683261
ACH-000988,-0.0830835792688
ACH-000993,-0.122630009503
ACH-000994,-0.122631847767
ACH-000996,-0.08844076253360002
ACH-001001,-0.0821779201187
ACH-001020,0.0422515027764
ACH-001028,-0.126114034561
ACH-001031,-0.08343248816889999
ACH-001038,0.0373259765404
ACH-001048,0.0553786906763
ACH-001050,-0.17986542416700002
ACH-001053,-0.22574150222699998
ACH-001054,-0.197975368335
ACH-001061,-0.0632264019588
ACH-001067,-0.11481969814099999
ACH-001075,-0.107446687785
ACH-001096,-0.247393159062
ACH-001128,0.365561914267
ACH-001134,-0.315497764333
ACH-001151,0.0171577046663
ACH-001163,-0.13281166315600001
ACH-001164,0.163021253211
ACH-001173,-0.147720657207
ACH-001183,-0.266496939155
ACH-001184,-0.029780445548400005
ACH-001190,-0.412688159421
ACH-001192,-0.25813350892299997
ACH-001193,-0.101594736499
ACH-001196,-0.157325162415
ACH-001197,-0.298162894331
ACH-001205,-0.0862133426542
ACH-001211,-0.20341647655099998
ACH-001212,-0.058620550819100004
ACH-001228,-0.0506328074535
ACH-001232,-0.09447394302210001
ACH-001239,-0.157379549445
ACH-001274,0.0444746263241
ACH-001275,-0.190053569115
ACH-001277,-0.37344208853699995
ACH-001278,-0.179527294353
ACH-001280,-0.428432338778
ACH-001283,-0.185542227197
ACH-001289,-0.0483710704023
ACH-001295,-0.211847648344
ACH-001300,-0.289262906554
ACH-001301,-0.2788827829
ACH-001302,0.0507827043049
ACH-001303,-0.248360983077
ACH-001306,-0.180585965543
ACH-001318,-0.09222821255920001
ACH-001322,-0.26891016917800004
ACH-001328,-0.04181654178080001
ACH-001332,-0.131615964282
ACH-001333,0.010523276311000002
ACH-001336,-0.114580215209
ACH-001340,-0.252895933761
ACH-001346,-0.291664484842
ACH-001353,-0.07558483613530001
ACH-001354,-0.188448360451
ACH-001367,-0.553171609789
ACH-001368,-0.145164554211
ACH-001374,0.34394376225699996
ACH-001375,-0.06867059979380001
ACH-001377,-0.18216079646699998
ACH-001380,-0.134185030391
ACH-001391,0.09547206903660001
ACH-001407,0.0602112954559
ACH-001408,-0.0317359214377
ACH-001413,-0.252404251065
ACH-001430,-0.112067597869
ACH-001431,-0.24929866709600002
ACH-001450,0.0545773198487
ACH-001496,0.051482939964199996
ACH-001500,-0.0842920699714
ACH-001521,-0.136754568985
ACH-001523,-0.202123401806
ACH-001532,-0.218633669947
ACH-001536,-0.0796613053377
ACH-001550,-0.15446290769
ACH-001552,0.0159600200715
ACH-001554,0.025216067171800003
ACH-001645,-0.246742043544
ACH-001654,-0.160422179001
ACH-001715,-0.262273878394
ACH-001735,-0.248557089886
ACH-001736,-0.153796562488
ACH-001737,-0.463504697497
ACH-001740,-0.145992638059
ACH-001745,-0.0531691623149
ACH-001750,-0.287396659173
ACH-001765,-0.167276629519
ACH-001956,-0.135526588989
ACH-001957,-0.199996696403
