,NR2C1 (7181)
ACH-000683,-0.100980968253
ACH-000684,-0.034168602582900005
ACH-000688,-0.0372526627328
ACH-000693,-0.24552983719500002
ACH-000694,-0.186983961068
ACH-000695,-0.411719203121
ACH-000696,-0.177402295495
ACH-000697,-0.305649510515
ACH-000699,-0.133028130955
ACH-000701,-0.149026658607
ACH-000706,-0.113331468464
ACH-000711,-0.162304663891
ACH-000713,-0.21631707774199999
ACH-000714,-0.055942861923400006
ACH-000718,-0.0314798861754
ACH-000720,-0.140340808082
ACH-000721,-0.21782631091999996
ACH-000724,-0.0864198474338
ACH-000725,-0.270670485498
ACH-000732,-0.299409763923
ACH-000734,-0.231381356258
ACH-000735,-0.19820937891100002
ACH-000736,-0.132281753183
ACH-000738,-0.0678407464502
ACH-000746,0.0122434507429
ACH-000747,-0.19208498731600002
ACH-000748,-0.204305953903
ACH-000753,-0.103531522363
ACH-000756,-0.13000894029100002
ACH-000757,-0.11721325793199999
ACH-000758,-0.0139199951202
ACH-000760,-0.0483635614526
ACH-000763,-0.08993198151360002
ACH-000764,-0.157652074157
ACH-000765,-0.134513572334
ACH-000766,-0.21467966739500002
ACH-000767,-0.147421793712
ACH-000768,-0.131924761477
ACH-000769,-0.25425555835499997
ACH-000770,-0.06922422348839999
ACH-000771,-0.265127976475
ACH-000773,0.000568993778061
ACH-000776,-0.12558189390399999
ACH-000777,-0.19932529912500002
ACH-000778,-0.0624422855188
ACH-000781,-0.101530538479
ACH-000782,-0.121244310099
ACH-000783,-0.150275127761
ACH-000784,-0.175293268648
ACH-000785,-0.104144461524
ACH-000787,-0.148926789944
ACH-000788,-0.14156453806
ACH-000791,-0.0816836575267
ACH-000792,-0.13164253720000002
ACH-000794,-0.0533903473246
ACH-000796,-0.102011860011
ACH-000799,-0.0626935697713
ACH-000800,-0.285919990319
ACH-000802,-0.0180079370089
ACH-000804,-0.179033659096
ACH-000805,-0.232913266241
ACH-000809,-0.14297265925799998
ACH-000810,-0.374927279597
ACH-000811,0.0135447926846
ACH-000817,-0.244138982187
ACH-000819,-0.20956940926800002
ACH-000820,-0.319475626804
ACH-000821,-0.207062291482
ACH-000822,-0.196005436052
ACH-000823,-0.264683463405
ACH-000824,-0.17291494989700001
ACH-000827,-0.19231119074900002
ACH-000829,-0.158587870023
ACH-000831,-0.241381393138
ACH-000832,-0.24708267123599997
ACH-000833,-0.227112528351
ACH-000834,-0.20845077539999998
ACH-000835,0.008797064495629999
ACH-000836,-0.165811568942
ACH-000837,-0.15527454031
ACH-000838,0.0508375469438
ACH-000839,-0.22555688423599998
ACH-000840,0.0353652433822
ACH-000841,-0.07304007706860001
ACH-000843,-0.22286728669599998
ACH-000846,-0.138294436342
ACH-000847,-0.0369055086842
ACH-000848,-0.268758552141
ACH-000849,-0.238532263679
ACH-000851,-0.203409548873
ACH-000855,-0.046520475363
ACH-000856,-0.165592468517
ACH-000858,-0.165829164289
ACH-000859,-0.0775245989102
ACH-000861,-0.18101208798
ACH-000862,-0.145789177483
ACH-000865,-0.0870482228503
ACH-000866,-0.125193415898
ACH-000867,-0.131583629157
ACH-000869,-0.132146437931
ACH-000872,-0.0452620037863
ACH-000873,-0.311214337963
ACH-000876,-0.19201175773499998
ACH-000878,-0.343039767227
ACH-000880,-0.171727548044
ACH-000881,-0.103276512888
ACH-000882,-0.0887339848714
ACH-000884,-0.20602457169900001
ACH-000885,-0.257493067221
ACH-000887,-0.181094465865
ACH-000888,-0.19459410198
ACH-000889,-0.264097727801
ACH-000890,-0.170211859458
ACH-000896,-0.20358205367600002
ACH-000898,-0.34325605428499995
ACH-000900,-0.328967387485
ACH-000901,-0.230875818937
ACH-000905,-0.104193046358
ACH-000906,-0.1468876291
ACH-000907,-0.20609684577399998
ACH-000910,-0.11677793269400001
ACH-000911,-0.10845944549599999
ACH-000912,-0.0588460090111
ACH-000913,-0.137285658023
ACH-000915,-0.061709513373
ACH-000916,0.0791541670836
ACH-000917,-0.23032757079500002
ACH-000921,-0.0262254879794
ACH-000924,-0.153786357876
ACH-000926,-0.0787836575003
ACH-000928,-0.138257699121
ACH-000929,-0.17983835621
ACH-000932,-0.0111933470758
ACH-000935,-0.142498649702
ACH-000936,-0.136154566076
ACH-000937,-0.15473536220200002
ACH-000938,-0.0467635974424
ACH-000939,0.0364803568304
ACH-000941,-0.0816098873822
ACH-000943,-0.19267798396699998
ACH-000946,-0.19783852470899999
ACH-000947,-0.153837225229
ACH-000948,-0.195582680513
ACH-000950,0.013541441730000003
ACH-000953,-0.0944556030848
ACH-000957,-0.10608610278200001
ACH-000958,-0.195375101971
ACH-000960,-0.0324014796075
ACH-000963,-0.23757707200999997
ACH-000968,-0.038073569263699994
ACH-000969,-0.07520352380360001
ACH-000973,-0.26865063615699997
ACH-000974,-0.0950340379541
ACH-000975,-0.21173231915899998
ACH-000976,0.0105791301703
ACH-000978,0.430825157294
ACH-000980,-0.10545515091499999
ACH-000984,-0.32135412192400004
ACH-000986,-0.10309141709599999
ACH-000988,0.0022261677033899997
ACH-000993,-0.113906812931
ACH-000994,-0.0982893316742
ACH-000996,-0.0403006378027
ACH-001001,-0.19726835671300003
ACH-001020,-0.334283649085
ACH-001028,-0.214847016915
ACH-001031,-0.288617863558
ACH-001038,-0.170717837229
ACH-001048,-0.130843574621
ACH-001050,-0.0575804977228
ACH-001053,-0.267371119811
ACH-001054,-0.213381247628
ACH-001061,-0.235073424474
ACH-001067,0.0727195455188
ACH-001075,-0.0906665121422
ACH-001096,-0.0916388509096
ACH-001128,-0.352348248855
ACH-001134,-0.226220464025
ACH-001151,-0.167851494164
ACH-001163,-0.0386124932503
ACH-001164,-0.0107250466778
ACH-001173,-0.141580212871
ACH-001183,-0.18179956531599997
ACH-001184,-0.0279864952316
ACH-001190,-0.147124587876
ACH-001192,0.00393759391838
ACH-001193,-0.414398148037
ACH-001196,-0.20289383627399998
ACH-001197,0.00148974801243
ACH-001205,-0.11881232373400001
ACH-001211,-0.128219612851
ACH-001212,-0.33187176828000003
ACH-001228,-0.007759160024380001
ACH-001232,-0.124567399524
ACH-001239,-0.103005969494
ACH-001274,-0.188615143589
ACH-001275,-0.230110540077
ACH-001277,-0.30490391860599997
ACH-001278,-0.35589251185599996
ACH-001280,-0.127260837336
ACH-001283,-0.087568125809
ACH-001289,-0.147989801757
ACH-001295,-0.0424480609029
ACH-001300,-0.232111291082
ACH-001301,-0.116533653726
ACH-001302,-0.24759792235
ACH-001303,-0.0805388246545
ACH-001306,-0.173022550247
ACH-001318,-0.193056785565
ACH-001322,0.009897285978049999
ACH-001328,-0.141020478798
ACH-001332,-0.206556648295
ACH-001333,-0.136319002434
ACH-001336,-0.121148034825
ACH-001340,-0.0952600104304
ACH-001346,-0.24164424267700002
ACH-001353,0.0319046361754
ACH-001354,-0.236469646677
ACH-001367,-0.33934478689
ACH-001368,-0.059204488253300006
ACH-001374,-0.38539534077200005
ACH-001375,-0.11348991522099999
ACH-001377,-0.251307704786
ACH-001380,-0.12898309957
ACH-001391,-0.0786199688006
ACH-001407,-0.23806692594300002
ACH-001408,-0.187480248215
ACH-001413,-0.354991702214
ACH-001430,0.197543510151
ACH-001431,-0.139755576603
ACH-001450,-0.14567929076799999
ACH-001496,-0.053368979573
ACH-001500,0.0536943724689
ACH-001521,-0.25189329785799996
ACH-001523,-0.0536457437869
ACH-001532,-0.170598427691
ACH-001536,-0.026943284137
ACH-001550,-0.188593885693
ACH-001552,-0.182297261983
ACH-001554,-0.133316315101
ACH-001645,-0.2388703764
ACH-001654,-0.0725130209995
ACH-001715,-0.24409766778
ACH-001735,-0.0587536093782
ACH-001736,0.0604009925855
ACH-001737,-0.07770280205360001
ACH-001740,-0.109273562425
ACH-001745,-0.055578615059799996
ACH-001750,-0.255118143651
ACH-001765,-0.12898495935999998
ACH-001956,-0.160499705849
ACH-001957,-0.0208673501597
