,TSHR (7253)
ACH-000661,-0.0831755238494
ACH-000662,0.0997252266471
ACH-000663,0.19987153892099999
ACH-000665,0.242642687578
ACH-000671,0.214395051864
ACH-000673,0.124358934692
ACH-000676,0.22866807460400002
ACH-000677,0.233515091503
ACH-000681,0.10539263668500001
ACH-000682,0.110339603229
ACH-000683,0.32664973792700003
ACH-000684,-0.0930621960832
ACH-000688,0.32551871219399997
ACH-000693,0.144003962539
ACH-000694,0.17975319525
ACH-000695,0.106740596343
ACH-000696,0.129188753869
ACH-000697,-0.138421945521
ACH-000699,0.21168543864999997
ACH-000701,0.114082949481
ACH-000706,0.025975991886700002
ACH-000711,0.08382028442039999
ACH-000713,0.24953779160599998
ACH-000714,0.161234654702
ACH-000718,0.152161105737
ACH-000720,0.236070944619
ACH-000721,0.14545404180500002
ACH-000724,0.0926565092956
ACH-000725,0.130272452936
ACH-000732,0.150699183344
ACH-000734,0.246337925077
ACH-000735,0.187166577708
ACH-000736,0.145547279478
ACH-000738,0.0678571029385
ACH-000746,0.23483590393599998
ACH-000747,0.189754737337
ACH-000748,0.09520571780649999
ACH-000753,0.153502542632
ACH-000756,-0.0186540137895
ACH-000757,0.243567097482
ACH-000758,0.163298819501
ACH-000760,0.011061417458
ACH-000763,0.173607977164
ACH-000764,0.0671046486511
ACH-000765,-0.033033783864
ACH-000766,0.14737544062799998
ACH-000767,0.13062954869
ACH-000768,0.231564185722
ACH-000769,0.17418834626200003
ACH-000770,0.194180317898
ACH-000771,0.22984981417
ACH-000773,0.185030978172
ACH-000776,0.184847350792
ACH-000777,-0.0686981057671
ACH-000778,0.137995581483
ACH-000781,0.159572349028
ACH-000782,0.030380862353400002
ACH-000783,0.356285549876
ACH-000784,0.0988459892846
ACH-000785,0.125340013236
ACH-000787,0.15830874238099998
ACH-000788,0.13149632452999999
ACH-000791,0.187479940427
ACH-000792,0.0815602326825
ACH-000794,0.127078692045
ACH-000796,0.146557174047
ACH-000799,0.12035259727299999
ACH-000800,0.302983154857
ACH-000802,0.18536607770999997
ACH-000804,0.126966726758
ACH-000805,0.300566224609
ACH-000809,0.025645651579
ACH-000810,0.473907038691
ACH-000811,0.09634795032309999
ACH-000817,-0.00887955677614
ACH-000819,0.0523971117875
ACH-000820,-0.229142420446
ACH-000821,0.11559404604599999
ACH-000822,0.17405467299000002
ACH-000823,0.151027589568
ACH-000824,0.11355755089500001
ACH-000827,0.11151671630000001
ACH-000829,-0.0347484072404
ACH-000831,0.118192388214
ACH-000832,0.23789644589499997
ACH-000833,0.109608767776
ACH-000834,0.284731281083
ACH-000835,0.106148343199
ACH-000836,0.21707990727600002
ACH-000837,0.17064394112999998
ACH-000838,0.284134938909
ACH-000839,-0.161495757007
ACH-000840,0.20284400295000002
ACH-000841,0.306945938596
ACH-000843,0.188193081866
ACH-000846,-0.0242732068435
ACH-000847,0.25480940346000003
ACH-000848,0.106571249155
ACH-000849,0.266733789605
ACH-000851,0.142741938406
ACH-000855,-0.222684446589
ACH-000856,0.0277493768163
ACH-000858,0.0818587847912
ACH-000859,0.0534335660556
ACH-000861,0.207875814877
ACH-000862,-0.0768934184394
ACH-000865,0.0835225484563
ACH-000866,0.156048671015
ACH-000867,0.18383223757599998
ACH-000869,0.033098108774000004
ACH-000872,0.287219641833
ACH-000873,0.0770393973537
ACH-000876,0.124573708314
ACH-000878,0.017547787257700002
ACH-000880,0.238900378277
ACH-000881,0.0666847013153
ACH-000882,0.125535787707
ACH-000884,0.203599860631
ACH-000885,0.0792983814504
ACH-000887,0.0732080406248
ACH-000888,0.14294795021
ACH-000889,0.0908602824857
ACH-000890,0.21169634221500003
ACH-000896,0.0399017677567
ACH-000898,0.112141718785
ACH-000900,0.340201965749
ACH-000901,0.126490939067
ACH-000905,0.229402090574
ACH-000906,0.117383156633
ACH-000907,0.111269947489
ACH-000910,0.117036483322
ACH-000911,0.100237508242
ACH-000912,0.059129889336599996
ACH-000913,0.207689983218
ACH-000915,0.08932371822389999
ACH-000916,0.322687025844
ACH-000917,0.07445426134949999
ACH-000921,0.1429345764
ACH-000924,0.0921868342474
ACH-000926,0.133650293096
ACH-000928,0.197749824745
ACH-000929,0.29529598391
ACH-000932,0.0954099919931
ACH-000935,0.028245121532900003
ACH-000936,0.10188023581
ACH-000937,0.092035415065
ACH-000938,0.10825296729299999
ACH-000939,0.09508647303069999
ACH-000941,0.043842659113600004
ACH-000943,0.0895889563675
ACH-000946,0.105128722239
ACH-000947,0.127410601077
ACH-000948,0.0777459260479
ACH-000950,-0.09160857492550001
ACH-000953,0.135973976963
ACH-000957,-0.0574397394316
ACH-000958,0.0265454792343
ACH-000960,0.119645150144
ACH-000963,0.176647078541
ACH-000968,0.265480718444
ACH-000969,-0.060553815249
ACH-000973,0.13151094425100002
ACH-000974,0.171354448567
ACH-000975,0.21170635948600003
ACH-000976,0.0674787109569
ACH-000978,0.295887960568
ACH-000980,0.0914697939587
ACH-000984,0.211660825253
ACH-000986,0.11278453866100001
ACH-000988,0.026066447386400002
ACH-000993,0.173573123381
ACH-000994,0.08611637039060001
ACH-000996,0.0600696396043
ACH-001001,0.058479177950300006
ACH-001020,0.30523834181
ACH-001028,0.22473372914999998
ACH-001031,0.32935091168
ACH-001038,0.070023421562
ACH-001048,0.0903923259357
ACH-001050,0.0999140804335
ACH-001053,0.0340146742382
ACH-001054,0.13853664613
ACH-001061,0.116845353047
ACH-001067,0.27695659108000004
ACH-001075,0.23616928975999998
ACH-001096,0.145617842095
ACH-001128,0.16669661882200001
ACH-001134,0.258656550673
ACH-001151,0.14646916744400001
ACH-001163,0.19313807394699997
ACH-001164,-0.07846527738869999
ACH-001173,0.11286352624000001
ACH-001183,0.21802064565499998
ACH-001184,0.164598995102
ACH-001190,0.0101557072775
ACH-001192,0.226889059874
ACH-001193,0.166509263608
ACH-001196,0.471057746156
ACH-001197,0.26019834346299997
ACH-001205,0.285884861556
ACH-001211,0.196207168296
ACH-001212,0.23238913764400002
ACH-001228,0.0974346349556
ACH-001232,0.0594090382783
ACH-001239,0.00561375534466
ACH-001274,0.241961037628
ACH-001275,0.188134854883
ACH-001277,0.033345472483900004
ACH-001278,0.234003574976
ACH-001280,0.10468498702
ACH-001283,0.0233825819433
ACH-001289,0.0632208113688
ACH-001295,0.14674513477700002
ACH-001300,0.328867843943
ACH-001301,0.306975892384
ACH-001302,-0.0560301419814
ACH-001303,0.149773101305
ACH-001306,0.131155186821
ACH-001318,0.207470351858
ACH-001322,0.0472024800873
ACH-001328,0.09073110713960002
ACH-001332,0.10246099926100001
ACH-001333,0.0848756030744
ACH-001336,0.136536067035
ACH-001340,0.164913040509
ACH-001346,0.245544051763
ACH-001353,0.20354725326099998
ACH-001354,0.197879170461
ACH-001367,0.257343906069
ACH-001368,0.119317126284
ACH-001374,-0.04667387102659999
ACH-001375,0.16007787984400002
ACH-001377,0.0568019743184
ACH-001380,0.09317475927069999
ACH-001391,0.0933945933055
ACH-001407,0.133116104043
ACH-001408,0.0364736412287
ACH-001413,0.272859986592
ACH-001430,0.170365830043
ACH-001431,0.36871685002099996
ACH-001450,0.203681596817
ACH-001496,0.128608142291
ACH-001500,0.17820850876
ACH-001521,0.20659943309300002
ACH-001523,0.00115167384147
ACH-001532,0.0703903582127
ACH-001536,-0.0124438457209
ACH-001550,0.210717077223
ACH-001552,0.155053806187
ACH-001554,0.17915030889000003
ACH-001645,0.176182836961
ACH-001654,0.046931515692499995
ACH-001715,0.244269092449
ACH-001735,0.26384236230700003
ACH-001736,0.0831278265206
ACH-001737,-0.0345128079425
ACH-001740,0.178002398672
ACH-001745,0.07370048219769999
ACH-001750,0.156024804065
ACH-001765,0.0957082595187
ACH-001956,0.285935180393
ACH-001957,0.212449417115
