,METTL2B (55798)
ACH-000470,-0.16417635192900001
ACH-000471,-0.202853482865
ACH-000472,-0.304321415011
ACH-000473,-0.0656118446605
ACH-000475,-0.21939221819600002
ACH-000476,-0.11414260355
ACH-000477,-0.24693391142299997
ACH-000480,-0.229671031579
ACH-000481,-0.182460569538
ACH-000483,0.0505778388305
ACH-000484,-0.0381822629494
ACH-000485,-0.26281140578699996
ACH-000486,-0.0845182938833
ACH-000487,-0.192385627353
ACH-000488,-0.20746980349599997
ACH-000490,-0.228479501463
ACH-000491,-0.356024153384
ACH-000495,-0.18617037434
ACH-000496,-0.166606743966
ACH-000499,-0.340026864146
ACH-000500,0.0497999680707
ACH-000502,-0.308356389783
ACH-000503,-0.262214976794
ACH-000505,-0.176435177318
ACH-000507,-0.24169791760200002
ACH-000510,-0.08914267742239998
ACH-000511,-0.21370700047400001
ACH-000512,0.044655008251300005
ACH-000516,-0.22846708980799998
ACH-000517,-0.23686066458500002
ACH-000518,-0.09251218901180001
ACH-000520,-0.34969171464000004
ACH-000521,-0.23928959441599998
ACH-000522,-0.11980789283
ACH-000524,-0.0746397092239
ACH-000527,-0.390915240637
ACH-000528,-0.130728597261
ACH-000537,-0.271142526887
ACH-000541,-0.279983595499
ACH-000542,-0.241146310947
ACH-000544,-0.13186026701
ACH-000545,-0.19466310807
ACH-000547,-0.385082116662
ACH-000548,-0.235908190305
ACH-000549,-0.22068265420699998
ACH-000550,-0.34709569450800004
ACH-000552,-0.10656998710000001
ACH-000556,-0.15601808466199998
ACH-000557,-0.22150881617100002
ACH-000570,-0.268219730796
ACH-000571,-0.298779193504
ACH-000573,-0.30268326112
ACH-000576,-0.316926324508
ACH-000580,-0.365317705633
ACH-000584,-0.202164314484
ACH-000585,-0.239595809164
ACH-000588,-0.272597789982
ACH-000589,-0.187308322327
ACH-000591,-0.29120612722399997
ACH-000593,-0.177576606988
ACH-000600,-0.194210557161
ACH-000601,-0.0873309039659
ACH-000604,-0.09119053890069999
ACH-000605,-0.03861213087819999
ACH-000606,-0.191360538086
ACH-000608,-0.271944537286
ACH-000614,-0.41165012179099997
ACH-000616,-0.234806828512
ACH-000618,-0.165448722571
ACH-000619,-0.15679332646299998
ACH-000620,-0.292026276252
ACH-000621,-0.355938260064
ACH-000622,-0.14834930246
ACH-000623,-0.294371417791
ACH-000624,-0.341059881046
ACH-000627,-0.208222197415
ACH-000630,-0.305679749652
ACH-000632,-0.24807452309500003
ACH-000633,-0.180546456273
ACH-000637,-0.0450572174516
ACH-000638,-0.19963781112999998
ACH-000646,-0.0472105477741
ACH-000647,-0.234395744932
ACH-000648,-0.422712754479
ACH-000649,-0.403125991874
ACH-000651,0.172607681955
ACH-000652,-0.5244992128029999
ACH-000653,-0.09056737519819999
ACH-000657,-0.25907007741
ACH-000658,-0.418430872824
ACH-000661,-0.39487588879600005
ACH-000662,-0.202825148665
ACH-000663,-0.329345204428
ACH-000665,-0.210634222638
ACH-000671,-0.122317715349
ACH-000673,-0.27684807716800003
ACH-000676,-0.294680406984
ACH-000677,-0.118216380055
ACH-000681,-0.177361153806
ACH-000682,-0.302535142856
ACH-000683,-0.15927637804199998
ACH-000684,-0.5230129454029999
ACH-000688,-0.380573241624
ACH-000693,-0.24914469500999997
ACH-000694,-0.269584054674
ACH-000695,-0.541421640869
ACH-000696,-0.301779997411
ACH-000697,-0.233299792367
ACH-000699,-0.106119669194
ACH-000701,-0.229293456537
ACH-000706,-0.204493774168
ACH-000711,-0.250097342075
ACH-000713,-0.343644860785
ACH-000714,-0.221790207388
ACH-000718,-0.16478674441500002
ACH-000720,-0.192825209243
ACH-000721,-0.329695652836
ACH-000724,-0.0529469408144
ACH-000725,-0.454005345249
ACH-000732,-0.17871211452
ACH-000734,-0.212305951566
ACH-000735,-0.24535227713399999
ACH-000736,-0.10171858472100001
ACH-000738,-0.125019279526
ACH-000746,-0.29558591823
ACH-000747,0.06582733285919999
ACH-000748,-0.18517528908599998
ACH-000753,-0.37164330091200004
ACH-000756,-0.08728525302339998
ACH-000757,0.0391412169646
ACH-000758,-0.005698570328060001
ACH-000760,-0.09829261546420001
ACH-000763,-0.352209866835
ACH-000764,-0.482813525483
ACH-000765,-0.144471273046
ACH-000766,-0.14052740918099998
ACH-000767,-0.298543134951
ACH-000768,-0.274605844206
ACH-000769,-0.261524310495
ACH-000770,-0.324164717989
ACH-000771,-0.23127622392499997
ACH-000773,-0.08591411980960001
ACH-000776,-0.312802627696
ACH-000777,-0.20843542255300002
ACH-000778,-0.0857297928204
ACH-000781,-0.235848662388
ACH-000782,-0.15143249224000002
ACH-000783,-0.36290820957099995
ACH-000784,-0.311532255607
ACH-000785,-0.374513906764
ACH-000787,-0.142945997197
ACH-000788,-0.379691788401
ACH-000791,-0.280372643253
ACH-000792,-0.15266793232200002
ACH-000794,-0.21510984029599997
ACH-000796,-0.164139290908
ACH-000799,-0.337509197296
ACH-000800,-0.0810886617819
ACH-000802,0.010662741435799998
ACH-000804,-0.434078778071
ACH-000805,-0.40725227383400003
ACH-000809,-0.145637918697
ACH-000810,-0.17394429736699998
ACH-000811,-0.39264224218000005
ACH-000817,-0.23058068948199997
ACH-000819,-0.11377746136499998
ACH-000820,-0.126670185208
ACH-000821,-0.127630245581
ACH-000822,-0.037340840788
ACH-000823,-0.27489846536999996
ACH-000824,-0.17809585447
ACH-000827,-0.18939278787099997
ACH-000829,-0.0825642539408
ACH-000831,-0.18348258056800001
ACH-000832,-0.275404181477
ACH-000833,-0.133804276404
ACH-000834,-0.22017351938700003
ACH-000835,-0.140619148255
ACH-000836,-0.407198511901
ACH-000837,-0.247074159347
ACH-000838,-0.112773210803
ACH-000839,-0.153683023269
ACH-000840,-0.17015044399700002
ACH-000841,-0.35449416564999997
ACH-000843,-0.0586403959246
ACH-000846,-0.111824014674
ACH-000847,0.0104335412943
ACH-000848,-0.21980004345100002
ACH-000849,-0.257106402016
ACH-000851,-0.28643183614900003
ACH-000855,-0.061470869110099996
ACH-000856,-0.214305202038
ACH-000858,-0.0805973976243
ACH-000859,0.023800973732199998
ACH-000861,-0.148529843914
ACH-000862,-0.203191689218
ACH-000865,-0.13366828441099998
ACH-000866,-0.288221973663
ACH-000867,-0.10116989774499999
ACH-000869,-0.190314272707
ACH-000872,-0.15732125464299998
ACH-000873,-0.23950940727400002
ACH-000876,-0.0963165027932
ACH-000878,0.041528939602800005
ACH-000880,-0.19143280309099997
ACH-000881,-0.269316878475
ACH-000882,-0.12420027286299999
ACH-000884,-0.222225147455
ACH-000885,-0.322003057317
ACH-000887,-0.178448195653
ACH-000888,0.00850607979969
ACH-000889,-0.23501457954100002
ACH-000890,-0.432227340104
ACH-000896,-0.284124162482
ACH-000898,-0.188115112523
ACH-000900,-0.27629598976799996
ACH-000901,-0.324217307098
ACH-000905,-0.385153177583
ACH-000906,-0.34511583553900005
ACH-000907,-0.055118163587100005
ACH-000910,-0.464754071318
ACH-000911,-0.106867684781
ACH-000912,-0.149151690025
ACH-000913,-0.238189246324
ACH-000915,-0.312314910108
ACH-000916,-0.482374946724
ACH-000917,-0.0397384690084
ACH-000921,-0.250120904507
ACH-000924,-0.192677137242
ACH-000926,-0.35198776656499997
ACH-000928,-0.0644495883293
ACH-000929,-0.06332500411019999
ACH-000932,-0.223608280605
ACH-000935,-0.289426079946
ACH-000936,-0.062157099425
ACH-000937,-0.289982357925
ACH-000938,-0.052253368974
ACH-000939,-0.092556130034
ACH-000941,-0.166023790361
ACH-000943,-0.185672789293
ACH-000946,-0.387838314324
ACH-000947,-0.176786465918
ACH-000948,-0.215083087325
ACH-000950,-0.123591397443
ACH-000953,-0.417945309594
ACH-000957,-0.0643509066151
ACH-000958,-0.207689820894
ACH-000960,-0.14475103905
ACH-000963,-0.276747836458
ACH-000968,-0.21173774414299998
ACH-000969,-0.242120501475
ACH-000973,-0.175312073134
ACH-000974,-0.23753672095400002
ACH-000975,-0.210309058334
ACH-000976,-0.34598624318300003
ACH-000978,-0.0265971629666
ACH-000980,-0.0357642187176
ACH-000984,-0.26230840053599996
ACH-000986,-0.20976891985399998
ACH-000988,-0.106056505459
ACH-000993,-0.479053673792
ACH-000994,-0.163437666526
ACH-000996,-0.06280877610140001
ACH-001001,-0.234052072322
ACH-001020,-0.0392909228758
ACH-001028,-0.218403609619
ACH-001031,-0.257990609202
ACH-001038,-0.24889906496300002
ACH-001048,-0.49487840452699994
ACH-001050,-0.804116388179
ACH-001053,-0.143932750951
ACH-001054,-0.266220344617
ACH-001061,-0.210122832084
ACH-001067,-0.157777698423
ACH-001075,-0.228370643508
ACH-001096,-0.114690059637
ACH-001128,-0.295218009395
ACH-001134,-0.125781737036
ACH-001151,-0.0796702320137
ACH-001163,-0.178096715515
ACH-001164,-0.0179752062397
ACH-001173,-0.128929327802
ACH-001183,-0.294291413932
ACH-001184,-0.154466541993
ACH-001190,-0.100433875778
ACH-001192,-0.25461519592099996
ACH-001193,-0.0572966268094
ACH-001196,-0.213277096475
ACH-001197,-0.222695200427
ACH-001205,-0.38983756436899997
ACH-001211,-0.266786639745
ACH-001212,0.24888258077599998
ACH-001228,-0.236946495565
ACH-001232,-0.254506154651
ACH-001239,-0.365697622963
ACH-001274,-0.23677828012
ACH-001275,-0.343393158003
ACH-001277,-0.178373992241
ACH-001278,-0.0031930557117199995
ACH-001280,-0.524569668922
ACH-001283,-0.173861361781
ACH-001289,-0.29153551171799996
ACH-001295,-0.37940762898
ACH-001300,-0.359976419018
ACH-001301,-0.400205004068
ACH-001302,-0.295003028146
ACH-001303,-0.182511046251
ACH-001306,-0.423648241964
ACH-001318,-0.09247506513430001
ACH-001322,-0.415126169588
ACH-001328,-0.192103954593
ACH-001332,-0.131602381654
ACH-001333,-0.249788890588
ACH-001336,-0.295516373904
ACH-001340,-0.146886317055
ACH-001346,-0.139484169825
ACH-001353,-0.160114268207
ACH-001354,-0.121611170482
ACH-001367,-0.351864975749
ACH-001368,-0.166906566171
ACH-001374,-0.339061283897
ACH-001375,-0.17732535036699998
ACH-001377,-0.235867821565
ACH-001380,-0.269479037282
ACH-001391,-0.23789562554299998
ACH-001407,-0.597277383914
ACH-001408,-0.189586820604
ACH-001413,-0.430289729211
ACH-001430,-0.417861108086
ACH-001431,-0.35196047560099997
ACH-001450,-0.0775264499365
ACH-001496,-0.123712841367
ACH-001500,-0.204225932498
ACH-001521,-0.40515866364
ACH-001523,-0.380343655302
ACH-001532,-0.33595569774000006
ACH-001536,-0.342074907482
ACH-001550,-0.206983519562
ACH-001552,-0.118409882116
ACH-001554,-0.328206402898
ACH-001645,-0.233276080685
ACH-001654,-0.371743986043
ACH-001715,-0.151908029856
ACH-001735,-0.190580514141
ACH-001736,-0.04764215304549999
ACH-001737,0.0117398783358
ACH-001740,-0.192510133559
ACH-001745,-0.280574432127
ACH-001750,-0.12844574383
ACH-001765,-0.180277075215
ACH-001956,-0.325895129141
ACH-001957,-0.35583462770999996
