,PIGW (284098)
ACH-000472,-0.12583368028
ACH-000473,-0.402484229484
ACH-000475,-0.31497510436799997
ACH-000476,-0.434652369757
ACH-000477,-0.227469743354
ACH-000480,-0.357082363754
ACH-000481,-0.202577710406
ACH-000483,-0.06394595361069999
ACH-000484,-0.30431218045499997
ACH-000485,-0.09411623149830001
ACH-000486,-0.36831658724699995
ACH-000487,-0.08899409992809999
ACH-000488,-0.126069787779
ACH-000490,-0.38841534786799997
ACH-000491,-0.43992706624
ACH-000495,-0.0566458734437
ACH-000496,-0.29267050698
ACH-000499,-0.19271949606400002
ACH-000500,-0.462789473284
ACH-000502,-0.29378398520300003
ACH-000503,-0.427081523031
ACH-000505,-0.027179931804900002
ACH-000507,-0.19421147548599998
ACH-000510,-0.253198761569
ACH-000511,-0.24651852903000002
ACH-000512,-0.39536855883500005
ACH-000516,-0.23675189882
ACH-000517,-0.171063058574
ACH-000518,-0.273441478972
ACH-000520,-0.310676771611
ACH-000521,-0.49590446102700003
ACH-000522,-0.294517603447
ACH-000524,-0.247145938332
ACH-000527,-0.53562631845
ACH-000528,-0.463567200611
ACH-000537,-0.38994597163
ACH-000541,-0.0210661275141
ACH-000542,-0.246047787779
ACH-000544,0.0455945991088
ACH-000545,-0.345438564271
ACH-000547,-0.216834196373
ACH-000548,-0.285801995655
ACH-000549,-0.254239065619
ACH-000550,-0.12953320806500002
ACH-000552,-0.35691788123499996
ACH-000556,-0.09719782814519999
ACH-000557,-0.0203376113495
ACH-000570,-0.23645923905000002
ACH-000571,-0.214942257859
ACH-000573,-0.155656155277
ACH-000576,0.00818521362039
ACH-000580,-0.207479338814
ACH-000584,-0.1916713349
ACH-000585,-0.195446896843
ACH-000588,-0.206034164263
ACH-000589,-0.158785361421
ACH-000591,0.08953172845249999
ACH-000593,-0.395249255677
ACH-000600,-0.413540610573
ACH-000601,-0.278803859186
ACH-000604,-0.313162954661
ACH-000605,-0.15622626344
ACH-000606,-0.211455602698
ACH-000608,-0.249970144049
ACH-000614,-0.10837362195599999
ACH-000616,-0.11720411883300001
ACH-000618,-0.152873487222
ACH-000619,-0.145939032085
ACH-000620,-0.6779316345909999
ACH-000621,-0.20714037392700002
ACH-000622,-0.055878181772
ACH-000623,-0.277625679552
ACH-000624,-0.270389926494
ACH-000627,-0.291158078217
ACH-000630,-0.514264918596
ACH-000632,-0.419998603291
ACH-000633,-0.144631149465
ACH-000637,-0.405706440272
ACH-000638,-0.142567524983
ACH-000646,-0.820887767108
ACH-000647,-0.375288192526
ACH-000648,-0.288978334211
ACH-000649,-0.316673655033
ACH-000651,-0.24075734519
ACH-000652,-0.308690910629
ACH-000653,-0.20464525130199998
ACH-000657,-0.182291716697
ACH-000658,-0.20672773715
ACH-000661,-0.15726520923
ACH-000662,-0.180310843862
ACH-000663,-0.349909909922
ACH-000665,-0.13960389035
ACH-000671,-0.767680787851
ACH-000673,-0.23418624869600002
ACH-000676,-0.22214748283000005
ACH-000677,-0.13454741411499999
ACH-000681,-0.277301339558
ACH-000682,-0.181960818827
ACH-000683,-0.107842080276
ACH-000684,-0.26173935091
ACH-000688,-0.36127475962300004
ACH-000693,-0.138766459273
ACH-000694,-0.265006597613
ACH-000695,-0.139633000744
ACH-000696,-0.284980011863
ACH-000697,-0.150049688632
ACH-000699,-0.261150761458
ACH-000701,-0.255978927664
ACH-000706,-0.293000266392
ACH-000711,-0.300733394364
ACH-000713,-0.166251590122
ACH-000714,-0.10705815367799999
ACH-000718,-0.37016720410400006
ACH-000720,-0.37827023052299996
ACH-000721,-0.215759906134
ACH-000724,-0.09029184718210001
ACH-000725,-0.12419288802200001
ACH-000732,-0.234299095105
ACH-000734,-0.161748425324
ACH-000735,-0.338605633171
ACH-000736,-0.105170363454
ACH-000738,-0.284281363351
ACH-000746,0.0178100544192
ACH-000747,-0.40901535316699994
ACH-000748,-0.24131094746800003
ACH-000753,-0.205659337252
ACH-000756,-0.07739863483630001
ACH-000757,-0.200281260614
ACH-000758,-0.21215842261
ACH-000760,0.0331540560181
ACH-000763,-0.00852601165909
ACH-000764,-0.11036765161800001
ACH-000765,0.0398072170609
ACH-000766,-0.24621341680199998
ACH-000767,-0.202060319906
ACH-000768,-0.343457016875
ACH-000769,-0.313692309478
ACH-000770,-0.19877879510899998
ACH-000771,-0.564479523848
ACH-000773,-0.222560703649
ACH-000776,-0.145323036439
ACH-000777,-0.388204714032
ACH-000778,-0.337377451586
ACH-000781,-0.285712590376
ACH-000782,-0.134998453173
ACH-000783,-0.091894173291
ACH-000784,-0.154946378395
ACH-000785,-0.285491467432
ACH-000787,-0.272348557592
ACH-000788,-0.177982634706
ACH-000791,-0.341932615284
ACH-000792,-0.292644140585
ACH-000794,-0.39102500888700004
ACH-000796,-0.30899680866
ACH-000799,-0.23496145173799998
ACH-000800,-0.377866310977
ACH-000802,-0.287873157298
ACH-000804,-0.0655396750472
ACH-000805,-0.0909860767998
ACH-000809,-0.23998093691999997
ACH-000810,-0.393514555557
ACH-000811,-0.504604282641
ACH-000817,-0.229419699058
ACH-000819,-0.0365291814945
ACH-000820,0.015475266131500002
ACH-000821,-0.333201275706
ACH-000822,-0.224462600106
ACH-000823,-0.682563332279
ACH-000824,-0.127249100648
ACH-000827,-0.108864539665
ACH-000829,-0.25133111809500003
ACH-000831,-0.277030740623
ACH-000832,-0.422863923561
ACH-000833,-0.012357094168700001
ACH-000834,-0.388215473225
ACH-000835,-0.372817260585
ACH-000836,-0.45640005755900004
ACH-000837,-0.38314982962099997
ACH-000838,-0.257231967651
ACH-000839,-0.25645025640999997
ACH-000840,-0.171919226573
ACH-000841,-0.331817245571
ACH-000843,-0.278365670591
ACH-000846,-0.258470644096
ACH-000847,-0.313724101634
ACH-000848,-0.12232272990999998
ACH-000849,-0.24134688501200002
ACH-000851,-0.031297641703499995
ACH-000855,-0.142930749602
ACH-000856,-0.537397630537
ACH-000858,0.0678225956985
ACH-000859,-0.410188705636
ACH-000861,-0.334258434076
ACH-000862,-0.0708328290653
ACH-000865,-0.181917468043
ACH-000866,-0.267718780544
ACH-000867,-0.229165509429
ACH-000869,-0.201751357335
ACH-000872,-0.37729206832199996
ACH-000873,-0.254546141871
ACH-000876,-0.0917910101519
ACH-000878,-0.459546832553
ACH-000880,-0.863944223537
ACH-000881,-0.10513923518
ACH-000882,-0.09953952744200001
ACH-000884,-0.18902694497699998
ACH-000885,-0.592003616993
ACH-000887,-0.42853244629799997
ACH-000888,-0.23961579270999997
ACH-000889,-0.0310407015802
ACH-000890,-0.286506254685
ACH-000896,-0.13402116129799999
ACH-000898,-0.233852923284
ACH-000900,-0.515265856355
ACH-000901,-0.13262914165200002
ACH-000905,-0.268138016665
ACH-000906,-0.233070599341
ACH-000907,-0.325797298512
ACH-000910,-0.218363703619
ACH-000911,-0.32924607764
ACH-000912,-0.21310967037099998
ACH-000913,-0.217173231227
ACH-000915,-0.12215647223
ACH-000916,-0.3454457814
ACH-000917,-0.348507727656
ACH-000921,-0.24359558694800001
ACH-000924,-0.14614423312000002
ACH-000926,-0.201856164637
ACH-000928,-0.24749409843800002
ACH-000929,-0.21602974165199998
ACH-000932,-0.151915250273
ACH-000935,-0.200119336012
ACH-000936,-0.11387282657400001
ACH-000937,-0.0742393709635
ACH-000938,-0.041607031644900004
ACH-000939,-0.34188918324100004
ACH-000941,-0.153885044487
ACH-000943,-0.125902720004
ACH-000946,-0.24967301743599998
ACH-000947,-0.144543949437
ACH-000948,-0.413660311041
ACH-000950,-0.0547491712555
ACH-000953,-0.101157237138
ACH-000957,-0.291467130148
ACH-000958,-0.320378723567
ACH-000960,-0.0420092021669
ACH-000963,-0.467763555758
ACH-000968,-0.12906138321
ACH-000969,-0.28429761772900003
ACH-000973,-0.15353480400699998
ACH-000974,-0.37413709326899997
ACH-000975,-0.358154006835
ACH-000976,-0.330162651859
ACH-000978,0.0922462425604
ACH-000980,-0.160371642116
ACH-000984,-0.229137706426
ACH-000986,-0.377005888674
ACH-000988,-0.157167607703
ACH-000993,-0.453043412053
ACH-000994,-0.441570239132
ACH-000996,-0.45516092866700003
ACH-001001,-0.16650217399599998
ACH-001020,0.055913397300699996
ACH-001028,-0.0661511288104
ACH-001031,-0.253099276258
ACH-001038,-0.10931359910499999
ACH-001048,-0.41880804444200004
ACH-001050,-0.338975499455
ACH-001053,-0.322715855153
ACH-001054,-0.145015636507
ACH-001061,-0.252669646966
ACH-001067,-0.310304516355
ACH-001075,-0.222900831681
ACH-001096,-0.0281076035073
ACH-001128,-0.489389667652
ACH-001134,-0.118105554141
ACH-001151,-0.42937839780599996
ACH-001163,-0.37982297623899997
ACH-001164,-0.300221236808
ACH-001173,-0.24091766019900002
ACH-001183,-0.30033644386799996
ACH-001184,0.0475447563674
ACH-001190,-0.18408423346500002
ACH-001192,-0.17922023710299997
ACH-001193,-0.371818368644
ACH-001196,-0.11304658525999998
ACH-001197,-0.585003398238
ACH-001205,-0.512503201878
ACH-001211,-0.36746133452600005
ACH-001212,-0.13594556134400002
ACH-001228,-0.11600453382300001
ACH-001232,-0.232109302515
ACH-001239,-0.174403772213
ACH-001274,-0.437885452613
ACH-001275,-0.264463296448
ACH-001277,-0.0105176745088
ACH-001278,-0.37741717891300003
ACH-001280,-0.288477280394
ACH-001283,-0.26953501380600003
ACH-001289,-0.156541918893
ACH-001295,-0.28077662086800004
ACH-001300,-0.263034604375
ACH-001301,-0.28321530818
ACH-001302,-0.5403453353190001
ACH-001303,0.0273049270108
ACH-001306,-0.167235390877
ACH-001318,-0.242392620127
ACH-001322,-0.224048828083
ACH-001328,-0.486073895413
ACH-001332,-0.412943081756
ACH-001333,-0.34759221924
ACH-001336,-0.04550995125730001
ACH-001340,-0.221865065502
ACH-001346,-0.163456172309
ACH-001353,-0.319893334004
ACH-001354,-0.255176741469
ACH-001367,-0.397841167407
ACH-001368,-0.271241185449
ACH-001374,-0.359307980912
ACH-001375,-0.10811296658299999
ACH-001377,-0.211146748456
ACH-001380,-0.349917026823
ACH-001391,-0.501007939509
ACH-001407,-0.11480174509400001
ACH-001408,-0.346242737399
ACH-001413,-0.5139008414239999
ACH-001430,0.0440173167827
ACH-001431,-0.190535493758
ACH-001450,-0.184574786247
ACH-001496,-0.18957951157900002
ACH-001500,-0.38142681732600003
ACH-001521,-0.214630717523
ACH-001523,-0.383819011423
ACH-001532,-0.132498566106
ACH-001536,-0.301402640434
ACH-001550,-0.432915029231
ACH-001552,-0.212376958768
ACH-001554,-0.156249686098
ACH-001645,-0.10994366612600001
ACH-001654,-0.246605866613
ACH-001715,-0.299737078496
ACH-001735,-0.107312767988
ACH-001736,-0.08663121891
ACH-001737,0.11014389301300001
ACH-001740,0.08616922520860001
ACH-001745,-0.0571912488614
ACH-001750,-0.249916009501
ACH-001765,-0.15745639576099998
ACH-001956,-0.31188101852600003
ACH-001957,-0.292233878937
