,TPD52L1 (7164)
ACH-000311,-0.0724064330182
ACH-000312,-0.129097613951
ACH-000315,0.111987923431
ACH-000316,-0.0405605242708
ACH-000317,-0.229812165823
ACH-000318,0.00484992179398
ACH-000319,-0.10297394331599999
ACH-000320,-0.24110052557300002
ACH-000322,-0.218358670729
ACH-000323,-0.0020950982715
ACH-000324,-0.142493097694
ACH-000329,-0.260041809247
ACH-000330,-0.0666725926525
ACH-000331,0.0214566691287
ACH-000332,-0.11893661506200001
ACH-000334,-0.324812204516
ACH-000335,-0.111951140641
ACH-000336,-0.0597077009734
ACH-000337,0.0805330395933
ACH-000339,-0.159211305829
ACH-000341,-0.184845467179
ACH-000348,-0.0260197727409
ACH-000350,-0.0402681183146
ACH-000352,-0.060129460732000005
ACH-000356,0.202416693557
ACH-000361,-0.350456877559
ACH-000362,-0.143102757701
ACH-000363,-0.0700239972315
ACH-000364,-0.128647882594
ACH-000365,-0.15207297248600002
ACH-000366,-0.0103041782287
ACH-000368,0.0433756373653
ACH-000374,-0.13017635247
ACH-000375,-0.021429837656799997
ACH-000376,-0.0983551800066
ACH-000381,-0.106565611413
ACH-000383,-0.06542290934719999
ACH-000387,-0.113558878976
ACH-000389,-0.114604802536
ACH-000390,-0.115646092682
ACH-000393,-0.346507543171
ACH-000395,-0.20344854352400002
ACH-000397,-0.059229221407
ACH-000401,0.035206814440999996
ACH-000402,-0.386723559703
ACH-000403,-0.127801478705
ACH-000404,0.00744833823855
ACH-000406,-0.100138304039
ACH-000407,-0.0720721736715
ACH-000408,-0.216215599579
ACH-000410,-0.21665785485800002
ACH-000411,-0.21842705677700003
ACH-000414,-0.122415862755
ACH-000415,-0.140171217729
ACH-000416,-0.138676412814
ACH-000420,-0.025224195297400002
ACH-000421,-0.0168680330562
ACH-000424,-0.0940037161618
ACH-000425,0.022883911998000002
ACH-000426,0.00195240288003
ACH-000427,-0.0688035257165
ACH-000433,-0.0828948728684
ACH-000436,-0.023422393174400005
ACH-000444,-0.0816036975608
ACH-000445,-0.0632985360259
ACH-000448,0.0374299806494
ACH-000450,-0.07962916447539999
ACH-000452,-0.0535333924435
ACH-000454,-0.04016412632
ACH-000458,0.00939737021851
ACH-000459,-0.12948228269200002
ACH-000460,-0.194037051105
ACH-000461,-0.0422743925884
ACH-000463,-0.173623214505
ACH-000464,-0.0825134303794
ACH-000466,-0.00293029487839
ACH-000467,-0.115439525646
ACH-000468,-0.244995803604
ACH-000469,-0.0735231255048
ACH-000470,0.023260319918
ACH-000471,-0.15989815076400002
ACH-000472,-0.12924437555600002
ACH-000473,0.00773343163524
ACH-000475,-0.105786339309
ACH-000476,0.0521863508951
ACH-000477,-0.0367623870736
ACH-000480,-0.0737732181408
ACH-000481,0.023921773582700003
ACH-000483,-0.00568651895774
ACH-000484,0.12115780884000002
ACH-000485,-0.133074291405
ACH-000486,-0.0481901908356
ACH-000487,0.0352742871404
ACH-000488,0.0043927654393199995
ACH-000490,-0.0356795052007
ACH-000491,-0.08429729676789999
ACH-000495,0.0740476136261
ACH-000496,-0.145281865621
ACH-000499,-0.19300339328899999
ACH-000500,0.0920482453417
ACH-000502,-0.0643623985986
ACH-000503,-0.0879537732912
ACH-000505,0.00410930278292
ACH-000507,0.0192281763657
ACH-000510,-0.11630047984099999
ACH-000511,-0.18726984116700002
ACH-000512,-0.0453439020781
ACH-000516,-0.125788652173
ACH-000517,-0.09377577719350001
ACH-000518,-0.06790854597540001
ACH-000520,-0.11273268408600001
ACH-000521,-0.191016754551
ACH-000522,0.0015355966004300002
ACH-000524,-0.015519472212
ACH-000527,-0.0969689617037
ACH-000528,0.0153408780475
ACH-000537,-0.05557652918309999
ACH-000541,-0.0805505883489
ACH-000542,-0.198149661237
ACH-000544,-0.11236930442500001
ACH-000545,-0.186406706266
ACH-000547,0.067783933443
ACH-000548,-0.0204836340983
ACH-000549,-0.131526434791
ACH-000550,-0.059178529063
ACH-000552,-0.113338099862
ACH-000556,-0.006152094628430001
ACH-000557,-0.135121218884
ACH-000570,-0.13342034327
ACH-000571,-0.0687505084891
ACH-000573,-0.378176161117
ACH-000576,0.0174861057665
ACH-000580,-0.216160685847
ACH-000584,-0.00737342458697
ACH-000585,-0.0794198247359
ACH-000588,-0.052733608814699996
ACH-000589,0.0121908055366
ACH-000591,-0.125770325579
ACH-000593,-0.028435236173999998
ACH-000600,0.0135697606299
ACH-000601,-0.156717914591
ACH-000604,0.0507608846225
ACH-000605,0.0658307699139
ACH-000606,-0.207197311145
ACH-000608,-0.0340735841831
ACH-000614,-0.179916166115
ACH-000616,-0.013086942367399998
ACH-000618,-0.0653806397452
ACH-000619,-0.0148551737414
ACH-000620,-0.140634863751
ACH-000621,0.0605081735398
ACH-000622,0.062304077746900006
ACH-000623,-0.28834341232599997
ACH-000624,-0.0880968326124
ACH-000627,-0.14093475805199998
ACH-000630,-0.000809631361593
ACH-000632,0.026724660337099998
ACH-000633,-0.0215573129665
ACH-000637,0.0617257300717
ACH-000638,-0.130345023205
ACH-000646,-0.263881304234
ACH-000647,0.0176566052628
ACH-000648,-0.11825325962899999
ACH-000649,-0.111029130715
ACH-000651,-0.166955720988
ACH-000652,-0.0563727521398
ACH-000653,0.057258580543900005
ACH-000657,-0.131323128566
ACH-000658,-0.0832863613562
ACH-000661,-0.0367386940735
ACH-000662,0.268796491962
ACH-000663,-0.13733531890200001
ACH-000665,-0.0291939188439
ACH-000671,-0.035275583543
ACH-000673,-0.11036945979900001
ACH-000676,-0.058910145073699995
ACH-000677,-0.172245239875
ACH-000681,-0.153670963148
ACH-000682,0.0256481228437
ACH-000683,-0.101625258597
ACH-000684,-0.123185924511
ACH-000688,-0.117424862876
ACH-000693,-0.211252418754
ACH-000694,-0.105431827083
ACH-000695,-0.0416389111985
ACH-000696,-0.0761540052043
ACH-000697,-0.09160718803239999
ACH-000699,-0.0990520202452
ACH-000701,0.0370072919305
ACH-000706,-0.0603484236751
ACH-000711,-0.06981872979060001
ACH-000713,-0.08150941026030001
ACH-000714,-0.0064579602057699996
ACH-000718,-0.026198112853599995
ACH-000720,-0.0338999447047
ACH-000721,-0.14149799874000002
ACH-000724,-0.15000306961100002
ACH-000725,-0.18545105755999997
ACH-000732,-0.0472990732761
ACH-000734,-0.152827733085
ACH-000735,-0.126295833884
ACH-000736,-0.102626451839
ACH-000738,-0.11186203420499999
ACH-000746,-0.25012083700599996
ACH-000747,-0.00612736616255
ACH-000748,-0.006732322565970001
ACH-000753,-0.044849750598400004
ACH-000756,0.0396368883755
ACH-000757,-0.0222134286584
ACH-000758,0.0641277461863
ACH-000760,-0.0555954689714
ACH-000763,-0.09224968446739999
ACH-000764,-0.12276946283199999
ACH-000765,-0.049771925091699996
ACH-000766,0.0242569363935
ACH-000767,-0.00187462075099
ACH-000768,-0.173864918437
ACH-000769,-0.35459715780900003
ACH-000770,-0.204818359733
ACH-000771,-0.0175308293495
ACH-000773,0.0495540974025
ACH-000776,-0.050232124131800004
ACH-000777,-0.0791205703865
ACH-000778,0.0116275780695
ACH-000781,-0.016457859943500002
ACH-000782,0.0519542034832
ACH-000783,0.0775505639693
ACH-000784,-0.0417016146044
ACH-000785,-0.061714337032500004
ACH-000787,-0.0325100783668
ACH-000788,-0.204334479008
ACH-000791,-0.15845760687000002
ACH-000792,-0.0294503389761
ACH-000794,-0.10948191765000001
ACH-000796,-0.0779319440666
ACH-000799,-0.00369217275502
ACH-000800,0.0405118293638
ACH-000802,-0.0351563632433
ACH-000804,-0.193442488594
ACH-000805,-0.0992259022473
ACH-000809,-0.100757988166
ACH-000810,-0.313802726257
ACH-000811,-0.039218438360599996
ACH-000817,-0.027657620270799998
ACH-000819,-0.17673075788800002
ACH-000820,-0.332977616922
ACH-000821,0.0156199578318
ACH-000822,-0.13289664694
ACH-000823,-0.0954006016426
ACH-000824,-0.18298356081099998
ACH-000827,-0.10749023916200001
ACH-000829,-0.11019979206800001
ACH-000831,0.0151640269288
ACH-000832,-0.135307130351
ACH-000833,-0.0454423961723
ACH-000834,0.0385737967609
ACH-000835,-0.0710655854281
ACH-000836,-0.0676343012745
ACH-000837,0.0829456066965
ACH-000838,-0.07312436465080001
ACH-000839,0.108122368243
ACH-000840,-0.048584050411
ACH-000841,-0.130315946608
ACH-000843,-0.104101893769
ACH-000846,-0.273457039228
ACH-000847,0.034290343239700004
ACH-000848,-0.016864116372100002
ACH-000849,-0.139478315732
ACH-000851,-0.14749595108400002
ACH-000855,-0.122509360059
ACH-000856,-0.169960498712
ACH-000858,0.032220270445
ACH-000859,0.113430664513
ACH-000861,-0.052103051697399996
ACH-000862,-0.11114174978000001
ACH-000865,-0.0455489807027
ACH-000866,-0.111492577108
ACH-000867,-0.10036408115499999
ACH-000869,-0.17234210317200002
ACH-000872,-0.180247345665
ACH-000873,0.0461734160291
ACH-000876,0.0213413497208
ACH-000878,-0.139235447586
ACH-000880,0.00261631409088
ACH-000881,-0.21355531318100002
ACH-000882,-0.0702577270522
ACH-000884,-0.112199436128
ACH-000885,-0.228154492496
ACH-000887,0.00240157096096
ACH-000888,-0.104834675021
ACH-000889,-0.0966311441965
ACH-000890,-0.0202457503107
ACH-000896,-0.05808277723119999
ACH-000898,0.019842737957799998
ACH-000900,-0.130668759627
ACH-000901,-0.055826656160399994
ACH-000905,-0.23604925095100002
ACH-000906,-0.154605954589
ACH-000907,-0.239213535534
ACH-000910,-0.25144523375100003
ACH-000911,-0.028156689490299997
ACH-000912,-0.037128209334199996
ACH-000913,-0.142754588982
ACH-000915,0.022435356649000003
ACH-000916,0.35069032220799995
ACH-000917,0.011719271741799998
ACH-000921,-0.219657470352
ACH-000924,-0.22446584776
ACH-000926,-0.10516943201300001
ACH-000928,0.034853510944
ACH-000929,-0.07220923352589999
ACH-000932,-0.121481376879
ACH-000935,-0.27195004409400003
ACH-000936,0.042946799675
ACH-000937,-0.09529663883969999
ACH-000938,-0.07768497073139999
ACH-000939,-0.13597705213199998
ACH-000941,-0.162385867011
ACH-000943,-0.095862446469
ACH-000946,-0.127916144211
ACH-000947,-0.0973525978782
ACH-000948,-0.00294006119878
ACH-000950,-0.195697547792
ACH-000953,-0.0212477837791
ACH-000957,-0.143402645526
ACH-000958,-0.07411595387289999
ACH-000960,-0.0665067913883
ACH-000963,-0.238267924986
ACH-000968,-0.126513528311
ACH-000969,-0.0685444271777
ACH-000973,-0.0200439490057
ACH-000974,-0.201343059875
ACH-000975,-0.13500167853199999
ACH-000976,-0.24284165849199998
ACH-000978,-0.141975239691
ACH-000980,-0.112741595086
ACH-000984,-0.32943571595
ACH-000986,-0.0143036349235
ACH-000988,0.04503455677630001
ACH-000993,-0.03497347462019999
ACH-000994,-0.21672002086800002
ACH-000996,0.042769471299
ACH-001001,-0.209005336908
ACH-001020,-0.0767520343863
ACH-001028,-0.0807547319558
ACH-001031,-0.16257856054199998
ACH-001038,-0.118981758598
ACH-001048,-0.09234825536749999
ACH-001050,-0.10888751476500001
ACH-001053,-0.0918520194761
ACH-001054,-0.030181850104099996
ACH-001061,-0.044702107645500005
ACH-001067,-0.142061029529
ACH-001075,0.042747314324900004
ACH-001096,-0.09773146917960002
ACH-001128,0.08332389224560001
ACH-001134,0.0649285945867
ACH-001151,-0.11942405950200001
ACH-001163,-0.0307898719347
ACH-001164,-0.33102547392299997
ACH-001173,-0.136292155031
ACH-001183,-0.168446902315
ACH-001184,-0.37881151603299995
ACH-001190,0.00485487211744
ACH-001192,-0.170599387661
ACH-001193,0.14526315025999997
ACH-001196,-0.294912119679
ACH-001197,-0.0676142988685
ACH-001205,-0.372941335731
ACH-001211,-0.0956292393423
ACH-001212,-0.081900541707
ACH-001228,0.023334789398699998
ACH-001232,0.0120250619269
ACH-001239,-0.141848009159
ACH-001274,-0.186531263688
ACH-001275,-0.23194916737399998
ACH-001277,-0.113690234113
ACH-001278,-0.150868096353
ACH-001280,-0.229507733428
ACH-001283,-0.0554564498087
ACH-001289,-0.0318916903801
ACH-001295,-0.100303759466
ACH-001300,-0.0622123054697
ACH-001301,-0.0257397240846
ACH-001302,-0.17588063835499998
ACH-001303,0.05809034369919999
ACH-001306,-0.118815152629
ACH-001318,-0.0323769686014
ACH-001322,-0.195102069907
ACH-001328,-0.00133898483695
ACH-001332,0.1486320075
ACH-001333,-0.137890913977
ACH-001336,-0.12669666413699998
ACH-001340,-0.052887565198300006
ACH-001346,-0.0680095778526
ACH-001353,-0.09781137471719999
ACH-001354,0.083345231179
ACH-001367,-0.07137835775510001
ACH-001368,-0.0203913389974
ACH-001374,-0.19231418811099998
ACH-001375,-0.0929756546827
ACH-001377,-0.16741191624600002
ACH-001380,-0.0404386235969
ACH-001391,-0.24978973991099998
ACH-001407,-0.0640124446957
ACH-001408,0.010366913512200001
ACH-001413,-0.17110624826999998
ACH-001430,-0.344618001527
ACH-001431,-0.213711432081
ACH-001450,0.0014242907164100003
ACH-001496,-0.0896032149072
ACH-001500,-0.0925349582196
ACH-001521,-0.124950983775
ACH-001523,-0.06925402753039998
ACH-001532,-0.20964704957400002
ACH-001536,0.0676333236213
ACH-001550,-0.11471653482100001
ACH-001552,-0.328129354436
ACH-001554,-0.08556519598239999
ACH-001645,0.052936142857
ACH-001654,-0.109456744317
ACH-001715,-0.145148807172
ACH-001735,-0.197274917548
ACH-001736,-0.0206326260209
ACH-001737,0.21885863608000003
ACH-001740,-0.136241857056
ACH-001745,-0.026658419
ACH-001750,-0.0007074993483310001
ACH-001765,-0.036591747649699996
ACH-001956,-0.11188575339500001
ACH-001957,-0.0281044848038
