,RETNLB (84666)
ACH-000694,-0.10558326725400001
ACH-000695,-0.380251208738
ACH-000696,-0.327979229883
ACH-000697,0.109886181269
ACH-000699,-0.20271095086399998
ACH-000701,-0.08363380786380001
ACH-000706,-0.311334555543
ACH-000711,-0.286973378153
ACH-000713,0.0518662099758
ACH-000714,-0.0879610153335
ACH-000718,-0.152468386064
ACH-000720,-0.186352525453
ACH-000721,-0.209455149492
ACH-000724,-0.321145926066
ACH-000725,-0.21507911867899998
ACH-000732,-0.190234683984
ACH-000734,-0.132620435261
ACH-000735,-0.423816948988
ACH-000736,-0.513667904198
ACH-000738,-0.129018275302
ACH-000746,-0.434748131822
ACH-000747,-0.23951451510299998
ACH-000748,-0.21541844923300002
ACH-000753,-0.11309402449200001
ACH-000756,-0.333428984177
ACH-000757,-0.296568150695
ACH-000758,-0.360056304085
ACH-000760,-0.0718042939944
ACH-000763,-0.432860026326
ACH-000764,-0.219664134844
ACH-000765,-0.0150679082222
ACH-000766,-0.30782654821100003
ACH-000767,-0.0189404860285
ACH-000768,-0.255443213217
ACH-000769,-0.251054914528
ACH-000770,-0.24757765513
ACH-000771,-0.0608244250342
ACH-000773,-0.315042715746
ACH-000776,0.00462890129741
ACH-000777,-0.020827621179099996
ACH-000778,-0.0473764945364
ACH-000781,-0.08512052103060001
ACH-000782,-0.0723974248343
ACH-000783,-0.113742364793
ACH-000784,-0.0776310757787
ACH-000785,-0.22902318070500002
ACH-000787,-0.100510557031
ACH-000788,-0.24077415337299998
ACH-000791,-0.11804562446399999
ACH-000792,-0.19126940744000004
ACH-000794,-0.159694391366
ACH-000796,-0.269139986445
ACH-000799,-0.255565692486
ACH-000800,0.0338990231505
ACH-000802,-0.302411774212
ACH-000804,-0.306846302157
ACH-000805,-0.0744376020448
ACH-000809,-0.387875230565
ACH-000810,-0.0902749406259
ACH-000811,-0.195247068048
ACH-000817,-0.0803656976381
ACH-000819,-0.045448688787500004
ACH-000820,-0.129699983269
ACH-000821,-0.13629828353499998
ACH-000822,-0.23743152074999999
ACH-000823,-0.12387975887599999
ACH-000824,-0.41107987816
ACH-000827,-0.245942546465
ACH-000829,-0.296076224535
ACH-000831,-0.301667608907
ACH-000832,-0.320968813339
ACH-000833,-0.318386552975
ACH-000834,0.0109109619266
ACH-000835,-0.307887259857
ACH-000836,-0.215030250931
ACH-000837,-0.12224975423000001
ACH-000838,-0.0960267625574
ACH-000839,-0.0608840941844
ACH-000840,-0.0208602702422
ACH-000841,-0.398823234397
ACH-000843,-0.21732468039900002
ACH-000846,-0.177248200734
ACH-000847,-0.254858686581
ACH-000848,-0.407243660268
ACH-000849,-0.144802827142
ACH-000851,-0.405301365251
ACH-000855,-0.250857297537
ACH-000856,-0.165659563256
ACH-000858,-0.267075735641
ACH-000859,-0.00495504412541
ACH-000861,-0.15670412779100001
ACH-000862,-0.242258156639
ACH-000865,-0.20543922602200002
ACH-000866,-0.197058458082
ACH-000867,-0.285032856514
ACH-000869,-0.257233056096
ACH-000872,-0.100099400438
ACH-000873,-0.0718219975836
ACH-000876,-0.29317753718
ACH-000878,-0.492143996368
ACH-000880,-0.325269063093
ACH-000881,-0.21121914916499998
ACH-000882,-0.260893666664
ACH-000884,0.059691954633400005
ACH-000885,0.0152701646821
ACH-000887,-0.127601554669
ACH-000888,-0.103208800334
ACH-000889,-0.20828241412300003
ACH-000890,-0.274822716081
ACH-000896,-0.33038906652899996
ACH-000898,-0.103721526139
ACH-000900,-0.199313486053
ACH-000901,-0.196532759543
ACH-000905,-0.635961871623
ACH-000906,-0.12389071712099999
ACH-000907,-0.128640168994
ACH-000910,0.043823306524199995
ACH-000911,-0.19681846218
ACH-000912,-0.0471715912848
ACH-000913,-0.273077885495
ACH-000915,-0.147575521007
ACH-000916,-0.060008914168800005
ACH-000917,-0.296974082929
ACH-000921,-0.173781290636
ACH-000924,-0.216352469574
ACH-000926,-0.0189312706253
ACH-000928,-0.31803970985
ACH-000929,-0.363716968257
ACH-000932,-0.11409764755000001
ACH-000935,-0.191218830832
ACH-000936,-0.159341594726
ACH-000937,-0.345367416832
ACH-000938,0.0396066088871
ACH-000939,-0.08702419880519999
ACH-000941,-0.44211936741400004
ACH-000943,-0.260399561399
ACH-000946,-0.263865453884
ACH-000947,-0.158838053861
ACH-000948,-0.295188522904
ACH-000950,-0.312080240077
ACH-000953,-0.294459895867
ACH-000957,-0.30241076892700003
ACH-000958,-0.128930453645
ACH-000960,-0.22270655965999997
ACH-000963,-0.752743155527
ACH-000968,-0.0696957151133
ACH-000969,-0.377490281729
ACH-000973,-0.252387699838
ACH-000974,-0.506150155906
ACH-000975,-0.102083942565
ACH-000976,-0.485958546206
ACH-000978,0.0475311290341
ACH-000980,-0.09134603762700001
ACH-000984,-0.297113966645
ACH-000986,-0.0840146070496
ACH-000988,-0.366970322195
ACH-000993,-0.10281391937300001
ACH-000994,-0.324593419472
ACH-000996,-0.200637942056
ACH-001001,-0.181301847872
ACH-001020,-0.206565702497
ACH-001028,-0.17941320822999998
ACH-001031,-0.0788681588195
ACH-001038,-0.274113210149
ACH-001048,-0.195906637564
ACH-001050,-0.260282434534
ACH-001053,-0.262788585698
ACH-001054,-0.168507456861
ACH-001061,-0.244556233164
ACH-001067,0.07867464657630001
ACH-001075,-0.114767669244
ACH-001096,0.0277579675611
ACH-001128,0.256086869842
ACH-001134,-0.219348277999
ACH-001151,-0.100599361426
ACH-001163,-0.0492727586269
ACH-001164,-0.442375403566
ACH-001173,-0.305576968622
ACH-001183,-0.265731166835
ACH-001184,-0.204249139987
ACH-001190,-0.192328429215
ACH-001192,-0.110617909899
ACH-001193,-0.08583718579399999
ACH-001196,-0.06985330755489999
ACH-001197,-0.192820734006
ACH-001205,-0.396611144388
ACH-001211,-0.150744701217
ACH-001212,-0.164097134617
ACH-001228,-0.31183297261
ACH-001232,-0.197076399983
ACH-001239,-0.111530418498
ACH-001274,-0.057492479871300003
ACH-001275,-0.145146487831
ACH-001277,-0.257293117956
ACH-001278,-0.188738706404
ACH-001280,-0.205495934108
ACH-001283,-0.230221522674
ACH-001289,0.0157473898472
ACH-001295,-0.121483616776
ACH-001300,-0.172724751496
ACH-001301,-0.211349784899
ACH-001302,-0.20431675698100002
ACH-001303,-0.0128118922346
ACH-001306,-0.255358975537
ACH-001318,-0.253633618114
ACH-001322,-0.267753562524
ACH-001328,-0.118830101141
ACH-001332,-0.32604728558
ACH-001333,-0.379794980532
ACH-001336,-0.297627357469
ACH-001340,-0.26985762525
ACH-001346,-0.0492248143207
ACH-001353,-0.13041104501599998
ACH-001354,-0.023724039114700002
ACH-001367,0.0564370869654
ACH-001368,-0.131560435616
ACH-001374,0.170126273871
ACH-001375,-0.32216459698100003
ACH-001377,-0.19978544371399998
ACH-001380,-0.0966052067158
ACH-001391,-0.280117072559
ACH-001407,-0.17537155573899998
ACH-001408,-0.192625109249
ACH-001413,-0.145681338643
ACH-001430,-0.164492209213
ACH-001431,-0.0426913094951
ACH-001450,-0.212471566759
ACH-001496,-0.0693195648313
ACH-001500,-0.23131145792399999
ACH-001521,-0.0351834387616
ACH-001523,-0.048718936458599996
ACH-001532,-0.23266909802400002
ACH-001536,-0.35943048746399997
ACH-001550,-0.156094115475
ACH-001552,0.17903409403
ACH-001554,-0.19239518739599998
ACH-001645,-0.11374137591399999
ACH-001654,-0.09923673268310002
ACH-001715,-0.056275990321
ACH-001735,0.010162988311399999
ACH-001736,-0.12047307077099999
ACH-001737,-0.142615944133
ACH-001740,-0.15150814105000002
ACH-001745,-0.184511654958
ACH-001750,-0.14628097815899999
ACH-001765,-0.12664042326
ACH-001956,-0.155680597564
ACH-001957,-0.06737772524569999
