,SHROOM1 (134549)
ACH-000665,-0.20032060277600003
ACH-000671,-0.0993191491395
ACH-000673,-0.07168709848669999
ACH-000676,-0.137045310459
ACH-000677,0.000671081939137
ACH-000681,0.047044700637300006
ACH-000682,-0.178418428552
ACH-000683,-0.0323160024072
ACH-000684,0.058049195429
ACH-000688,-0.0368139979079
ACH-000693,-0.11125994218100001
ACH-000694,-0.027772095829500004
ACH-000695,-0.114401758163
ACH-000696,0.0225420949843
ACH-000697,-0.0383449116904
ACH-000699,-0.11285241547599999
ACH-000701,-0.20529136738899997
ACH-000706,-0.144186414141
ACH-000711,-0.115801967111
ACH-000713,-0.190188590324
ACH-000714,-0.0991538736544
ACH-000718,-0.06987741083719999
ACH-000720,-0.144260860691
ACH-000721,-0.12299530592800001
ACH-000724,-0.0797612085691
ACH-000725,-0.256259491038
ACH-000732,-0.378714655069
ACH-000734,0.0847092752231
ACH-000735,-0.28950049466600003
ACH-000736,0.013214934744500001
ACH-000738,-0.16933584925200001
ACH-000746,0.0801844157037
ACH-000747,-0.0446542258691
ACH-000748,-0.174400404871
ACH-000753,-0.11605223760299999
ACH-000756,-0.28048520376999997
ACH-000757,-0.037254480028400004
ACH-000758,-0.18883191412300002
ACH-000760,-0.0473165508012
ACH-000763,0.023572907603099998
ACH-000764,-0.0279819599944
ACH-000765,-0.0859505450483
ACH-000766,0.0441012257908
ACH-000767,-0.0975743112731
ACH-000768,-0.0174884291911
ACH-000769,-0.0144618212469
ACH-000770,-0.00943386050277
ACH-000771,-0.0411288340008
ACH-000773,-0.09600276100810001
ACH-000776,-0.21038233888
ACH-000777,0.0162015735323
ACH-000778,0.0307420065763
ACH-000781,-0.0158429340841
ACH-000782,-0.162437822368
ACH-000783,-0.21327993150199998
ACH-000784,-0.13184631770400002
ACH-000785,0.0227185252367
ACH-000787,0.0244479116035
ACH-000788,-0.043829424003300005
ACH-000791,-0.06942852813080001
ACH-000792,-0.08056789889989999
ACH-000794,-0.20719645620000002
ACH-000796,-0.0761490686169
ACH-000799,0.05479575580109999
ACH-000800,-0.22274739476
ACH-000802,-0.0591918501128
ACH-000804,-0.0229423107571
ACH-000805,-0.14489978203099999
ACH-000809,-0.017363649054
ACH-000810,-0.017017794623
ACH-000811,-0.19415349989999997
ACH-000817,-0.08752028790680001
ACH-000819,-0.159313261914
ACH-000820,-0.10359257482300001
ACH-000821,-0.08631549051069999
ACH-000822,-0.0713759378208
ACH-000823,0.0451941664669
ACH-000824,-0.201673773445
ACH-000827,-0.204427930527
ACH-000829,0.146513031491
ACH-000831,-0.0318333348463
ACH-000832,-0.248709002115
ACH-000833,-0.194574999533
ACH-000834,0.00600948639186
ACH-000835,-0.042883162818599996
ACH-000836,-0.11567286848
ACH-000837,-0.0867637203954
ACH-000838,0.06903206115629999
ACH-000839,-0.0873605917701
ACH-000840,-0.193933219524
ACH-000841,-0.051141233721000004
ACH-000843,-0.0949532141584
ACH-000846,-0.0568433638358
ACH-000847,-0.08653736875819999
ACH-000848,-0.0441965428179
ACH-000849,-0.021437237705900003
ACH-000851,-0.131985423761
ACH-000855,0.10028559153
ACH-000856,0.08976236900620001
ACH-000858,-0.248210876906
ACH-000859,0.102157508467
ACH-000861,-0.10842487693399999
ACH-000862,-0.089285481072
ACH-000865,-0.109800739494
ACH-000866,-0.0201840756349
ACH-000867,-0.1301532829
ACH-000869,-0.148884425983
ACH-000872,-0.117616106592
ACH-000873,-0.167827904082
ACH-000876,0.0358260271399
ACH-000878,0.019790714040299997
ACH-000880,0.031698798337
ACH-000881,-0.0918398591887
ACH-000882,0.013063364824899998
ACH-000884,-0.134573118096
ACH-000885,-0.008028904303189999
ACH-000887,-0.213277303437
ACH-000888,-0.0688256475133
ACH-000889,-0.052596692803100004
ACH-000890,0.161573404354
ACH-000896,-0.0691744322941
ACH-000898,-0.0136334807495
ACH-000900,-0.106537928368
ACH-000901,-0.148613545325
ACH-000905,-0.158620666375
ACH-000906,-0.060768758032400005
ACH-000907,-0.026935252267
ACH-000910,-0.08902146003519999
ACH-000911,0.006657417123479999
ACH-000912,-0.180421937554
ACH-000913,-0.020631081288099998
ACH-000915,-0.023525371971400002
ACH-000916,0.44144133291599996
ACH-000917,-0.200542588293
ACH-000921,-0.12669463074200002
ACH-000924,-0.140271859988
ACH-000926,-0.0644709538733
ACH-000928,-0.07214100676289999
ACH-000929,-0.151015437631
ACH-000932,-0.144786028713
ACH-000935,-0.12053760680400001
ACH-000936,-0.169218260966
ACH-000937,-0.18017167516399998
ACH-000938,-0.175209178391
ACH-000939,-0.107266737224
ACH-000941,-0.215055576481
ACH-000943,-0.055721572631800005
ACH-000946,-0.0456200802986
ACH-000947,-0.10145746616800001
ACH-000948,-0.0636767031151
ACH-000950,0.202443234743
ACH-000953,-0.32265780091999996
ACH-000957,0.00189565364164
ACH-000958,-0.0312824269457
ACH-000960,-0.159031981988
ACH-000963,-0.226986256501
ACH-000968,0.0275937751136
ACH-000969,0.07243323033860001
ACH-000973,-0.0611326688559
ACH-000974,0.0077950048089899995
ACH-000975,-0.035527019522
ACH-000976,-0.156558294526
ACH-000978,-0.176564796204
ACH-000980,-0.0595075355171
ACH-000984,-0.362342995766
ACH-000986,-0.0902634321112
ACH-000988,-0.0236113875582
ACH-000993,-0.14644080967700002
ACH-000994,-0.23993041653900002
ACH-000996,-0.11172549094699999
ACH-001001,-0.0643694052661
ACH-001020,-0.08419527374639998
ACH-001028,-0.12642548783
ACH-001031,-0.19064917845100002
ACH-001038,-0.111017266603
ACH-001048,0.0170509408401
ACH-001050,-0.0777353489817
ACH-001053,-0.128916382162
ACH-001054,-0.126422625755
ACH-001061,-0.0655259470502
ACH-001067,-0.0143474962999
ACH-001075,-0.0746211147974
ACH-001096,-0.155958969692
ACH-001128,-0.305478568339
ACH-001134,-0.0920025773131
ACH-001151,-0.07057446540310001
ACH-001163,-0.17132303645799998
ACH-001164,0.050751142900400004
ACH-001173,-0.141023955735
ACH-001183,0.0354391021606
ACH-001184,-0.19407872420299999
ACH-001190,-0.185433702237
ACH-001192,0.21863419525299999
ACH-001193,-0.125494124999
ACH-001196,-0.013948164436
ACH-001197,-0.18304332960499997
ACH-001205,-0.0354616628163
ACH-001211,0.0949317627198
ACH-001212,-0.395144991572
ACH-001228,-0.08986861099549999
ACH-001232,-0.216833045511
ACH-001239,-0.014648671477900001
ACH-001274,-0.09835822109470001
ACH-001275,-0.123717011215
ACH-001277,-0.07210521890089999
ACH-001278,-0.116037728456
ACH-001280,-0.296067348796
ACH-001283,-0.106553348123
ACH-001289,0.08377223134839999
ACH-001295,-0.12059924110999999
ACH-001300,-0.0440704670359
ACH-001301,0.226377836252
ACH-001302,-0.488120046179
ACH-001303,-0.000391622116013
ACH-001306,-0.0378658087865
ACH-001318,-0.162842378083
ACH-001322,-0.24467250643599997
ACH-001328,-0.238261913324
ACH-001332,-0.353730232486
ACH-001333,-0.126954751489
ACH-001336,-0.164853986318
ACH-001340,-0.119360662817
ACH-001346,-0.21922360686700001
ACH-001353,-0.16161067753699998
ACH-001354,0.0115949965446
ACH-001367,-0.0292921210841
ACH-001368,-0.149048804929
ACH-001374,-0.359759720246
ACH-001375,-0.153564637506
ACH-001377,-0.0794542437487
ACH-001380,-0.118714293048
ACH-001391,-0.431787338174
ACH-001407,-0.191540223004
ACH-001408,-0.106334043143
ACH-001413,-0.369534060326
ACH-001430,0.035388245209
ACH-001431,-0.166261458233
ACH-001450,-0.0749985418172
ACH-001496,0.0327985244194
ACH-001500,-0.017254526986200003
ACH-001521,0.006405471265040001
ACH-001523,-0.0969346144809
ACH-001532,-0.0813183071368
ACH-001536,-0.126593651985
ACH-001550,-0.086963921534
ACH-001552,0.0770053250741
ACH-001554,-0.168550485983
ACH-001645,0.0070604521736
ACH-001654,-0.0993039208241
ACH-001715,-0.0632193640682
ACH-001735,-0.0550338709226
ACH-001736,-0.0007291102419860001
ACH-001737,-0.192183100365
ACH-001740,-0.326025602268
ACH-001745,-0.032252494685
ACH-001750,-0.151723749138
ACH-001765,-0.08129295386089999
ACH-001956,-0.043658964222599995
ACH-001957,-0.100900313656
