,TKT (7086)
ACH-000522,-1.2831019182799999
ACH-000524,-0.194901516619
ACH-000527,-0.142582023339
ACH-000528,-0.24832290734200002
ACH-000537,-0.31920422811099997
ACH-000541,-0.44430663565899997
ACH-000542,-0.678380812444
ACH-000544,-1.0056419732600002
ACH-000545,-0.628902953256
ACH-000547,-0.265007474679
ACH-000548,-0.674437745878
ACH-000549,-0.592281377366
ACH-000550,-0.667710626817
ACH-000552,-0.593811994097
ACH-000556,-0.421046103345
ACH-000557,-0.679075849876
ACH-000570,-0.325169189603
ACH-000571,-0.747579787165
ACH-000573,-0.488005163633
ACH-000576,-0.627157221702
ACH-000580,-0.832605111343
ACH-000584,-0.5557139355080001
ACH-000585,-0.64670298895
ACH-000588,-0.877851681388
ACH-000589,-0.707690828859
ACH-000591,-0.7448200024770001
ACH-000593,-1.20744575015
ACH-000600,-0.309621172052
ACH-000601,-0.95331670146
ACH-000604,-0.670365575505
ACH-000605,-0.666269947055
ACH-000606,-0.461607315335
ACH-000608,-0.592727119037
ACH-000614,-1.22236249133
ACH-000616,-0.564952619786
ACH-000618,-1.25081232927
ACH-000619,-1.45636917743
ACH-000620,-0.570274556886
ACH-000621,-0.43693361974100003
ACH-000622,-0.293395998946
ACH-000623,-0.31885831845699997
ACH-000624,-1.3204562462799998
ACH-000627,-0.39370836179499996
ACH-000630,-0.399980663167
ACH-000632,-0.799142351902
ACH-000633,-0.765498129715
ACH-000637,-0.504871110895
ACH-000638,-1.00291941464
ACH-000646,-0.180882527998
ACH-000647,-0.7522875288549999
ACH-000648,-1.33985513396
ACH-000649,-0.601615360045
ACH-000651,-0.783819790231
ACH-000652,-0.813828275801
ACH-000653,-0.23147454388
ACH-000657,-0.23741139590399998
ACH-000658,-0.652227569286
ACH-000661,-1.19284754908
ACH-000662,-0.40060859776600005
ACH-000663,-0.5377488804330001
ACH-000665,-0.715021251075
ACH-000671,-0.297027919848
ACH-000673,-0.434724649934
ACH-000676,-0.804801441252
ACH-000677,-0.7879979031919999
ACH-000681,-0.8118352559309999
ACH-000682,-0.542698593043
ACH-000683,-0.40022236904200004
ACH-000684,-0.6643229002750001
ACH-000688,-0.662723173303
ACH-000693,-0.937679986442
ACH-000694,-0.9947195640440001
ACH-000695,-0.48780024621699997
ACH-000696,-0.7296113182780001
ACH-000697,-0.731086567117
ACH-000699,-0.644531707888
ACH-000701,-0.5197836508420001
ACH-000706,-0.6871988072040001
ACH-000711,-0.726487650799
ACH-000713,-1.25075872166
ACH-000714,-0.57426767484
ACH-000718,-0.337394077355
ACH-000720,-0.42951628153800003
ACH-000721,-0.979371090846
ACH-000724,-0.468087154558
ACH-000725,-0.667847922354
ACH-000732,-0.43175870499700003
ACH-000734,-1.0731583306299999
ACH-000735,-0.854920052466
ACH-000736,-0.808992182932
ACH-000738,-0.37118610002499997
ACH-000746,-0.195792447192
ACH-000747,-0.703125544101
ACH-000748,-0.287081430523
ACH-000753,-0.925600744935
ACH-000756,-0.16238833658399998
ACH-000757,-0.568198273287
ACH-000758,-0.83986489051
ACH-000760,-0.582666690911
ACH-000763,-0.250406777805
ACH-000764,-0.8785838554109999
ACH-000765,-0.97138364748
ACH-000766,-0.884657559477
ACH-000767,-0.480086091992
ACH-000768,-0.764707863357
ACH-000769,-0.503056382963
ACH-000770,-0.48859844615599995
ACH-000771,-0.30595962185
ACH-000773,-0.317980853701
ACH-000776,-1.13049813749
ACH-000777,-0.667134392047
ACH-000778,-0.43080761518700006
ACH-000781,-1.1514051192399999
ACH-000782,-0.8924036246610001
ACH-000783,-0.7395880299600001
ACH-000784,-0.561669884235
ACH-000785,-0.939033090896
ACH-000787,-0.687400654256
ACH-000788,-0.609762162963
ACH-000791,-0.6187896700850001
ACH-000792,-0.685475446004
ACH-000794,-0.851756341042
ACH-000796,-0.272376970801
ACH-000799,-0.604056672286
ACH-000800,-0.6227320656440001
ACH-000802,-0.517596630518
ACH-000804,-1.03907024456
ACH-000805,-0.71474293087
ACH-000809,-0.8415222972859999
ACH-000810,-0.925389301408
ACH-000811,-0.507804114656
ACH-000817,-0.73220573617
ACH-000819,-0.50473110269
ACH-000820,-0.562301554779
ACH-000821,-0.7695160709700001
ACH-000822,-0.7724623051270001
ACH-000823,-0.756183886561
ACH-000824,-0.190622941159
ACH-000827,-1.16433905297
ACH-000829,-0.0225458568462
ACH-000831,-0.44069586071500005
ACH-000832,-0.7926056410879999
ACH-000833,-0.811135161562
ACH-000834,-0.159392496771
ACH-000835,-0.782933817853
ACH-000836,-0.490402110984
ACH-000837,-1.26993257996
ACH-000838,-0.22040223531300002
ACH-000839,-0.398226115471
ACH-000840,-0.373461595087
ACH-000841,-0.7173875578910001
ACH-000843,-1.3041125919399998
ACH-000846,-0.791928440631
ACH-000847,-0.625073843205
ACH-000848,-0.641052344556
ACH-000849,-0.7766117801989999
ACH-000851,-0.7871686477490001
ACH-000855,-0.575499447014
ACH-000856,-1.04042238615
ACH-000858,-0.28543739325
ACH-000859,-1.05119198339
ACH-000861,-0.38563978135899996
ACH-000862,-0.23066672062600002
ACH-000865,-0.317657420875
ACH-000866,-0.562288721761
ACH-000867,-0.596771868071
ACH-000869,-0.314609840554
ACH-000872,-1.23253088483
ACH-000873,-0.9140023002650001
ACH-000876,-1.09005401714
ACH-000878,-1.00778225391
ACH-000880,-1.1837359048799998
ACH-000881,-0.633216099048
ACH-000882,-0.345206526817
ACH-000884,-0.378171636179
ACH-000885,-0.18719137886599999
ACH-000887,-0.712886886792
ACH-000888,-0.771561132418
ACH-000889,-0.564044824102
ACH-000890,-0.837829021897
ACH-000896,-1.20789988856
ACH-000898,-0.5571381997479999
ACH-000900,-0.935886479431
ACH-000901,-0.398269935618
ACH-000905,-0.458925141427
ACH-000906,-0.55930347685
ACH-000907,-0.373663458501
ACH-000910,-0.9484638272689999
ACH-000911,-0.551102606416
ACH-000912,-0.665896858416
ACH-000913,-0.199143243803
ACH-000915,-0.283639147397
ACH-000916,-1.68939196741
ACH-000917,-0.985729636262
ACH-000921,-0.998534685857
ACH-000924,-0.857802659542
ACH-000926,-0.46511987034100005
ACH-000928,-1.05629101113
ACH-000929,-0.807625632287
ACH-000932,-0.362134472616
ACH-000935,-0.488661547839
ACH-000936,-0.7048146664659999
ACH-000937,-0.965343285096
ACH-000938,-1.08348751906
ACH-000939,-0.289954270352
ACH-000941,-0.272728210641
ACH-000943,-0.483153792978
ACH-000946,-0.615896260769
ACH-000947,-0.382148820032
ACH-000948,-0.255733499688
ACH-000950,-0.8772632697789999
ACH-000953,-0.862126490796
ACH-000957,-0.6900101491410001
ACH-000958,-0.40870992061300004
ACH-000960,-0.873618642165
ACH-000963,-0.330881268556
ACH-000968,-0.155940969025
ACH-000969,-0.23534745856400002
ACH-000973,-0.934617143924
ACH-000974,-0.267352813149
ACH-000975,-0.76921710168
ACH-000976,-0.8880718352770001
ACH-000978,-0.70916487228
ACH-000980,-0.55782434577
ACH-000984,-0.311423962635
ACH-000986,-0.7147596682340001
ACH-000988,-0.49778553367299994
ACH-000993,-0.324017831045
ACH-000994,-0.505076881519
ACH-000996,-0.298868159003
ACH-001001,-0.08961611011189999
ACH-001020,-0.37746416851099995
ACH-001028,-0.578703932459
ACH-001031,-0.721120029719
ACH-001038,-0.553632207272
ACH-001048,-0.787320363083
ACH-001050,-0.9866216924529999
ACH-001053,-0.536156950356
ACH-001054,-0.59989639478
ACH-001061,-1.0559446936799999
ACH-001067,-0.428482407872
ACH-001075,-0.619657918554
ACH-001096,-0.517121512966
ACH-001128,-0.646810296856
ACH-001134,-0.7148242582950001
ACH-001151,-0.823706546604
ACH-001163,-0.808469322456
ACH-001164,-0.9042304833210001
ACH-001173,-0.364423143127
ACH-001183,0.00519519344384
ACH-001184,-1.03815706365
ACH-001190,-0.522793978379
ACH-001192,-0.7011811688240001
ACH-001193,-0.47426469461000004
ACH-001196,-1.0107104911799998
ACH-001197,-0.469628045427
ACH-001205,-0.8329484050329999
ACH-001211,-0.7390419566859999
ACH-001212,-0.0146721000645
ACH-001228,-0.720855401146
ACH-001232,-0.463517434239
ACH-001239,-0.49978445630900004
ACH-001274,-0.796579948511
ACH-001275,-0.784533136474
ACH-001277,-0.395443390723
ACH-001278,-0.78656519447
ACH-001280,-0.577421298035
ACH-001283,-0.571614243413
ACH-001289,-0.644515752658
ACH-001295,-0.20841021608399998
ACH-001300,-0.611576909852
ACH-001301,-0.194998462818
ACH-001302,-0.5389558574059999
ACH-001303,-0.481662487827
ACH-001306,-0.459141374499
ACH-001318,-0.347485497852
ACH-001322,0.005808601951089999
ACH-001328,-0.400657596231
ACH-001332,-0.8118780269339999
ACH-001333,-0.373361045363
ACH-001336,-0.520740680019
ACH-001340,-0.619334652444
ACH-001346,-0.413910810334
ACH-001353,-0.48138051707400004
ACH-001354,-0.9948111975299999
ACH-001367,-1.2905385422
ACH-001368,-0.809190624596
ACH-001374,-0.615899120599
ACH-001375,-0.180745486482
ACH-001377,-0.135995603703
ACH-001380,-1.1329535755
ACH-001391,-0.408259955704
ACH-001407,-1.1770126196200001
ACH-001408,-1.0383262559200002
ACH-001413,-0.269607775732
ACH-001430,-0.6015813093469999
ACH-001431,-0.8284756711910001
ACH-001450,-0.599298656724
ACH-001496,-0.334900276485
ACH-001500,-1.05761534112
ACH-001521,-0.675475598426
ACH-001523,-0.70692720191
ACH-001532,-0.630980998395
ACH-001536,-0.43988668634499994
ACH-001550,-0.614090938683
ACH-001552,-0.350591979494
ACH-001554,-0.49558242788999995
ACH-001645,-0.160406113971
ACH-001654,-0.34177758416299997
ACH-001715,-0.400515142315
ACH-001735,-0.754403385827
ACH-001736,-1.15897998785
ACH-001737,-0.487381424137
ACH-001740,-1.25100634611
ACH-001745,-1.28274443558
ACH-001750,-0.174743176073
ACH-001765,-1.09523750257
ACH-001956,-0.43352943173299996
ACH-001957,-0.558850541909
