,TAX1BP3 (30851)
ACH-000882,0.11420531927100001
ACH-000884,0.0537846668769
ACH-000885,-0.088578862183
ACH-000887,-0.0316990604705
ACH-000888,0.00973618517632
ACH-000889,-0.114283883581
ACH-000890,-0.220900194561
ACH-000896,-0.192302325584
ACH-000898,-0.07955016612060001
ACH-000900,0.119369210034
ACH-000901,0.0313214570712
ACH-000905,0.0388187160764
ACH-000906,-0.009742573064989999
ACH-000907,0.0145938707303
ACH-000910,-0.11167398171199999
ACH-000911,-0.197314527949
ACH-000912,0.030703356898099998
ACH-000913,-0.193570246499
ACH-000915,0.09056763415300001
ACH-000916,0.429522613547
ACH-000917,0.08788310935669999
ACH-000921,0.0228819514317
ACH-000924,0.023767417609799998
ACH-000926,-0.08447465170610001
ACH-000928,-0.28859616690400003
ACH-000929,-0.18655915529199998
ACH-000932,0.00426184820138
ACH-000935,-0.06398989334890001
ACH-000936,-0.00662673036936
ACH-000937,0.0731395493356
ACH-000938,0.195385133725
ACH-000939,-0.017576423221599996
ACH-000941,0.012260755774000001
ACH-000943,0.0142014509786
ACH-000946,-0.105317122578
ACH-000947,0.038344404307800006
ACH-000948,0.08942772290819999
ACH-000950,0.013567605033899999
ACH-000953,0.00513570754444
ACH-000957,-0.0432615707415
ACH-000958,0.0593648803903
ACH-000960,0.024257346581099997
ACH-000963,0.425256174029
ACH-000968,-0.0210351495133
ACH-000969,0.225916064038
ACH-000973,-0.0441109032785
ACH-000974,0.10002042845100001
ACH-000975,0.185626723317
ACH-000976,-0.390284325093
ACH-000978,-0.39728354968
ACH-000980,0.09293453743419999
ACH-000984,-0.081177803059
ACH-000986,0.24431723835900002
ACH-000988,-0.269658058845
ACH-000993,-0.14388573206
ACH-000994,-0.118823227301
ACH-000996,-0.152388835765
ACH-001001,0.0347600675196
ACH-001020,-0.155453722962
ACH-001028,0.0701878769041
ACH-001031,0.028289741275999997
ACH-001038,0.18261517103
ACH-001048,-0.00941501808784
ACH-001050,-0.0926532929415
ACH-001053,-0.0234188211277
ACH-001054,0.225071377331
ACH-001061,0.0543136322437
ACH-001067,-0.0184650749668
ACH-001075,0.07074344500610001
ACH-001096,0.0452417334556
ACH-001128,-0.369704898072
ACH-001134,-0.017334155606099997
ACH-001151,-0.0188000419504
ACH-001163,-0.118671698214
ACH-001164,0.0635187093744
ACH-001173,0.0027595059758
ACH-001183,0.138435006232
ACH-001184,-0.15764236297
ACH-001190,0.0095994956346
ACH-001192,0.19324652973099998
ACH-001193,-0.353277729559
ACH-001196,-0.0139714113814
ACH-001197,-0.188648761991
ACH-001205,0.027468854770200002
ACH-001211,-0.0121163624429
ACH-001212,-0.34831786975
ACH-001228,-0.0475242482377
ACH-001232,-0.40579818380500005
ACH-001239,-0.143368294638
ACH-001274,-0.206903627995
ACH-001275,0.303397175598
ACH-001277,0.27513708718400004
ACH-001278,0.239335319347
ACH-001280,-0.056890418513500005
ACH-001283,0.219339631731
ACH-001289,-0.07883668030810001
ACH-001295,-0.0550215118241
ACH-001300,0.00850929278484
ACH-001301,-0.07252658286880001
ACH-001302,0.364500864542
ACH-001303,-0.0996894062
ACH-001306,-0.025976533585999998
ACH-001318,0.14000360500700001
ACH-001322,-0.24794022328600002
ACH-001328,0.18298862688200002
ACH-001332,-0.33361182330600003
ACH-001333,-0.0186561255627
ACH-001336,-0.10231107556199999
ACH-001340,-0.249076658662
ACH-001346,0.00599451916156
ACH-001353,-0.347222957496
ACH-001354,-0.0736100225968
ACH-001367,-0.160403586719
ACH-001368,-0.00184162228319
ACH-001374,-0.0030789943459899995
ACH-001375,0.0813023305304
ACH-001377,0.04512403841109999
ACH-001380,-0.10000460588400001
ACH-001391,-0.049919594207600004
ACH-001407,0.076765424917
ACH-001408,-0.0301125186973
ACH-001413,-0.362688150421
ACH-001430,0.138522491733
ACH-001431,0.101530707807
ACH-001450,-0.0914056037318
ACH-001496,-0.157711729692
ACH-001500,0.0068533674303000005
ACH-001521,-0.147345216592
ACH-001523,0.0641623645461
ACH-001532,-0.11195993340600001
ACH-001536,0.18661417265
ACH-001550,-0.0387693482846
ACH-001552,-0.0216822206223
ACH-001554,0.00020626868969700002
ACH-001645,0.112691084597
ACH-001654,0.021494620364200002
ACH-001715,-0.0939243294159
ACH-001735,-0.014831334022600002
ACH-001736,0.0104811642934
ACH-001737,-0.183811708992
ACH-001740,-0.19869486609700002
ACH-001745,0.0165050141664
ACH-001750,-0.136778954241
ACH-001765,-0.00963938111062
ACH-001956,0.000546270081337
ACH-001957,-0.19183982697299998
