,POLD3 (10714)
ACH-000593,-1.4825550410100001
ACH-000600,-1.51253503264
ACH-000601,-1.67089611439
ACH-000604,-1.6671558598700003
ACH-000605,-1.59943494991
ACH-000606,-1.54007635935
ACH-000608,-1.43670780287
ACH-000614,-1.02511181181
ACH-000616,-1.49248022023
ACH-000618,-1.616843672
ACH-000619,-1.4003426257700002
ACH-000620,-1.69112768029
ACH-000621,-2.03657403837
ACH-000622,-1.32295434757
ACH-000623,-1.7610880527200001
ACH-000624,-1.50894535921
ACH-000627,-1.7634227028799998
ACH-000630,-1.31406629697
ACH-000632,-1.63584011426
ACH-000633,-1.6195133420299999
ACH-000637,-1.64641279614
ACH-000638,-1.44385496972
ACH-000646,-1.37776764815
ACH-000647,-1.18206382033
ACH-000648,-1.81718868373
ACH-000649,-1.5318520709099999
ACH-000651,-1.536513838
ACH-000652,-1.43586723928
ACH-000653,-1.40529786189
ACH-000657,-1.65773052119
ACH-000658,-1.72148949848
ACH-000661,-1.72399156857
ACH-000662,-1.6313767721999999
ACH-000663,-1.42770509559
ACH-000665,-1.5271733258700002
ACH-000671,-1.4887835278100001
ACH-000673,-1.5695890452799999
ACH-000676,-1.4320784670299997
ACH-000677,-1.38349839944
ACH-000681,-1.6381404170200002
ACH-000682,-1.4975884931999999
ACH-000683,-1.6795555735499998
ACH-000684,-1.57915220112
ACH-000688,-2.1749507758
ACH-000693,-1.58049718664
ACH-000694,-1.7753476570500002
ACH-000695,-1.58538877087
ACH-000696,-1.42204932507
ACH-000697,-1.6345553309999998
ACH-000699,-1.81981045155
ACH-000701,-1.3217024155
ACH-000706,-1.1534406318200001
ACH-000711,-1.65189173688
ACH-000713,-1.5383506955700001
ACH-000714,-1.57666281365
ACH-000718,-1.9940133870599996
ACH-000720,-1.66030510266
ACH-000721,-1.42920948896
ACH-000724,-2.14171089721
ACH-000725,-2.02154038962
ACH-000732,-1.3616161563
ACH-000734,-1.63619079446
ACH-000735,-1.57763919921
ACH-000736,-1.6110310837600001
ACH-000738,-1.62880555389
ACH-000746,-1.3703949318900002
ACH-000747,-1.31799793356
ACH-000748,-1.61518053661
ACH-000753,-1.6104312346599998
ACH-000756,-1.7161463752700001
ACH-000757,-1.63262658849
ACH-000758,-1.39886330962
ACH-000760,-1.5955906630899999
ACH-000763,-1.9538048942900001
ACH-000764,-1.5659876067700003
ACH-000765,-1.29465397981
ACH-000766,-1.7236527178099998
ACH-000767,-1.7162414393
ACH-000768,-1.65329806769
ACH-000769,-1.7411277182099998
ACH-000770,-1.63590034833
ACH-000771,-1.2928908186
ACH-000773,-1.5376160447100002
ACH-000776,-1.6827053923700002
ACH-000777,-1.8131964545099997
ACH-000778,-1.85313956005
ACH-000781,-1.61670964913
ACH-000782,-1.50376911511
ACH-000783,-1.4799077127899998
ACH-000784,-1.30551401065
ACH-000785,-1.8953284549200002
ACH-000787,-1.5083432204
ACH-000788,-1.82545996408
ACH-000791,-1.6210545943799999
ACH-000792,-1.36822696887
ACH-000794,-1.7386524439900002
ACH-000796,-2.0379284582299997
ACH-000799,-1.1887758125599999
ACH-000800,-1.45262103662
ACH-000802,-1.5778689990900001
ACH-000804,-1.54994478428
ACH-000805,-1.4514617761500002
ACH-000809,-1.6279900397
ACH-000810,-1.17472219248
ACH-000811,-1.8896126114200003
ACH-000817,-1.4697986312399998
ACH-000819,-1.50278173605
ACH-000820,-1.5220128802700001
ACH-000821,-1.63080681713
ACH-000822,-2.10836687896
ACH-000823,-1.5030391519
ACH-000824,-1.55162107707
ACH-000827,-1.22568906006
ACH-000829,-1.5055273896099999
ACH-000831,-1.6500248125499999
ACH-000832,-1.2478909400799998
ACH-000833,-1.46250222468
ACH-000834,-1.45676939238
ACH-000835,-1.5411352038400001
ACH-000836,-1.7694622465099998
ACH-000837,-1.5943948307799998
ACH-000838,-1.7800153923599997
ACH-000839,-1.4200912374799999
ACH-000840,-1.33521604102
ACH-000841,-1.47705453857
ACH-000843,-1.53970864125
ACH-000846,-1.83269652472
ACH-000847,-1.56344407988
ACH-000848,-1.5948792031
ACH-000849,-1.25412307965
ACH-000851,-1.4556680692299997
ACH-000855,-1.3217410403899998
ACH-000856,-1.6033125431
ACH-000858,-1.63811379388
ACH-000859,-1.3215026816600002
ACH-000861,-1.9949730117
ACH-000862,-1.49538087676
ACH-000865,-1.2698414281100001
ACH-000866,-1.71542842581
ACH-000867,-1.36717706244
ACH-000869,-1.9641887367400002
ACH-000872,-1.7564661405000002
ACH-000873,-1.4404374198700003
ACH-000876,-2.1721381297
ACH-000878,-1.36158397243
ACH-000880,-1.57046470928
ACH-000881,-1.51200372606
ACH-000882,-1.53920224681
ACH-000884,-1.46161457541
ACH-000885,-1.51056230706
ACH-000887,-1.55516323692
ACH-000888,-1.62849032102
ACH-000889,-1.90027939682
ACH-000890,-1.6613626026800001
ACH-000896,-1.5612435197799999
ACH-000898,-1.7281848717200001
ACH-000900,-1.62552550389
ACH-000901,-1.8232105975200001
ACH-000905,-1.52533653389
ACH-000906,-1.7869369845200003
ACH-000907,-1.6135700340999999
ACH-000910,-1.66128051967
ACH-000911,-1.39303175072
ACH-000912,-1.4646954375999999
ACH-000913,-1.65532489676
ACH-000915,-1.48366319912
ACH-000916,-1.7115152028799998
ACH-000917,-1.48518625941
ACH-000921,-1.36163211351
ACH-000924,-1.37723028525
ACH-000926,-1.3769014877099999
ACH-000928,-1.56196393224
ACH-000929,-1.3492651928900001
ACH-000932,-1.80502082993
ACH-000935,-1.48036363278
ACH-000936,-1.53779120018
ACH-000937,-1.5334710841299999
ACH-000938,-1.4748417687600002
ACH-000939,-1.43774607443
ACH-000941,-1.2712711897600002
ACH-000943,-1.70073762352
ACH-000946,-1.57383558884
ACH-000947,-1.8526644470299998
ACH-000948,-1.6321463945200003
ACH-000950,-1.61286479516
ACH-000953,-1.70677030693
ACH-000957,-1.5854279816999999
ACH-000958,-1.42877451882
ACH-000960,-1.74149867676
ACH-000963,-1.4757113463799998
ACH-000968,-1.41326135944
ACH-000969,-1.65542508465
ACH-000973,-1.4253848377
ACH-000974,-1.70453084428
ACH-000975,-1.46980417071
ACH-000976,-1.53195321847
ACH-000978,-2.1460784719
ACH-000980,-1.58890057558
ACH-000984,-1.84300027043
ACH-000986,-1.51844035745
ACH-000988,-1.66402503734
ACH-000993,-1.58126791549
ACH-000994,-1.8108696413
ACH-000996,-1.68784584052
ACH-001001,-1.7511379354599999
ACH-001020,-1.97724324836
ACH-001028,-1.69738852235
ACH-001031,-1.59461599438
ACH-001038,-1.65077019851
ACH-001048,-1.57414821023
ACH-001050,-1.34342983442
ACH-001053,-1.26593106224
ACH-001054,-1.68620068822
ACH-001061,-1.48400093417
ACH-001067,-1.52378703007
ACH-001075,-1.0864619878200001
ACH-001096,-1.4941618945200001
ACH-001128,-1.635594744
ACH-001134,-1.4791205972400001
ACH-001151,-1.6097281976499997
ACH-001163,-1.72038423582
ACH-001164,-1.31502159832
ACH-001173,-1.5900458569999998
ACH-001183,-1.53821574693
ACH-001184,-1.47247965324
ACH-001190,-1.85216026053
ACH-001192,-1.67232135035
ACH-001193,-1.8038364342099997
ACH-001196,-1.36955767945
ACH-001197,-1.7580483719
ACH-001205,-1.7857332442900002
ACH-001211,-1.7209477929099999
ACH-001212,-1.3682062301299998
ACH-001228,-1.36078400021
ACH-001232,-1.4923061215399998
ACH-001239,-1.46239935579
ACH-001274,-1.63001720783
ACH-001275,-1.63128025176
ACH-001277,-1.72033568436
ACH-001278,-1.4384898237900001
ACH-001280,-2.19251139041
ACH-001283,-1.67312344206
ACH-001289,-1.82373545658
ACH-001295,-1.65857771618
ACH-001300,-1.6444104757100002
ACH-001301,-1.79264658785
ACH-001302,-1.8759129164500001
ACH-001303,-1.94367335133
ACH-001306,-1.6411825896599999
ACH-001318,-1.26358989975
ACH-001322,-1.6945355497799999
ACH-001328,-1.5504094594600002
ACH-001332,-1.33924201562
ACH-001333,-1.6294776724200002
ACH-001336,-1.50089265012
ACH-001340,-1.5795695363799998
ACH-001346,-0.997966782638
ACH-001353,-1.7518411263099998
ACH-001354,-1.60173178957
ACH-001367,-1.41426516924
ACH-001368,-1.5516256479600001
ACH-001374,-1.38779729508
ACH-001375,-1.39997790632
ACH-001377,-1.87861560415
ACH-001380,-1.40362042053
ACH-001391,-2.04822130608
ACH-001407,-1.65036899041
ACH-001408,-1.4518608633599999
ACH-001413,-1.39007381726
ACH-001430,-1.58340113244
ACH-001431,-1.8943968787
ACH-001450,-1.5560375728100002
ACH-001496,-1.6133733455300001
ACH-001500,-1.53240217015
ACH-001521,-2.19586429247
ACH-001523,-1.54609520543
ACH-001532,-1.6237414269600001
ACH-001536,-1.5702895567200001
ACH-001550,-2.10891823086
ACH-001552,-1.64448905095
ACH-001554,-1.6675366579
ACH-001645,-1.7476181857900002
ACH-001654,-1.69288787903
ACH-001715,-1.30473115675
ACH-001735,-1.68589586405
ACH-001736,-1.5337812146799998
ACH-001737,-1.6848426192800001
ACH-001740,-1.74207844466
ACH-001745,-1.3082519720999999
ACH-001750,-1.40373872179
ACH-001765,-1.49177932284
ACH-001956,-1.6909738743
ACH-001957,-1.32329199549
