,CRYGS (1427)
ACH-000848,-0.191541752014
ACH-000849,-0.076431610219
ACH-000851,-0.0722681711686
ACH-000855,-0.08379549446739999
ACH-000856,-0.21458922012
ACH-000858,-0.144064693136
ACH-000859,0.281722086629
ACH-000861,-0.021157066775700003
ACH-000862,-0.22123988431400002
ACH-000865,-0.220637452505
ACH-000866,-0.155935276111
ACH-000867,-0.0984487003826
ACH-000869,-0.14490550937899999
ACH-000872,-0.25478829001200004
ACH-000873,0.014655612804399998
ACH-000876,-0.045532159727999996
ACH-000878,-0.0856008767994
ACH-000880,-0.028269884393500002
ACH-000881,0.0310888201474
ACH-000882,-0.23588479400100001
ACH-000884,-0.249508810217
ACH-000885,-0.17949151602400001
ACH-000887,-0.14760837031
ACH-000888,-0.162488196312
ACH-000889,-0.126175766432
ACH-000890,0.117566124786
ACH-000896,0.0207366936498
ACH-000898,-0.240547614811
ACH-000900,-0.173770361804
ACH-000901,-0.0896218615863
ACH-000905,-0.21720783206799998
ACH-000906,-0.153921157577
ACH-000907,-0.18289676311500003
ACH-000910,-0.257371938744
ACH-000911,-0.16722037273
ACH-000912,-0.078288662985
ACH-000913,-0.377454237856
ACH-000915,-0.263943344728
ACH-000916,-0.27507421965
ACH-000917,-0.05877437816100001
ACH-000921,-0.041273130216699996
ACH-000924,-0.170469913503
ACH-000926,-0.17227771767900002
ACH-000928,-0.0839736022468
ACH-000929,-0.18311415030900002
ACH-000932,-0.21960475188
ACH-000935,-0.240546224909
ACH-000936,-0.246474535033
ACH-000937,-0.126559454194
ACH-000938,-0.203023424293
ACH-000939,0.0114285607002
ACH-000941,-0.07481927202880001
ACH-000943,-0.172389646941
ACH-000946,-0.222530652321
ACH-000947,-0.031221036413
ACH-000948,-0.14036469177400002
ACH-000950,0.0589097801055
ACH-000953,0.0336229432196
ACH-000957,-0.33965514998199997
ACH-000958,-0.16384851856799998
ACH-000960,-0.202734416026
ACH-000963,-0.334928714945
ACH-000968,-0.367843054557
ACH-000969,0.0039264002134699995
ACH-000973,-0.0416692283641
ACH-000974,-0.102990928917
ACH-000975,-0.0162371674104
ACH-000976,-0.129503870316
ACH-000978,0.45244291009099996
ACH-000980,-0.17917394391199998
ACH-000984,-0.32456419181699997
ACH-000986,-0.140474035425
ACH-000988,-0.11698701953400001
ACH-000993,-0.147881134182
ACH-000994,-0.00863915609383
ACH-000996,-0.0593007924143
ACH-001001,-0.23826713137
ACH-001020,-0.255968447482
ACH-001028,-0.18475108944899998
ACH-001031,-0.119995181525
ACH-001038,-0.18159065277199998
ACH-001048,-0.155675600329
ACH-001050,-0.014780390618100001
ACH-001053,-0.269614280866
ACH-001054,-0.18100728964
ACH-001061,-0.156681454834
ACH-001067,-0.0201866149436
ACH-001075,-0.16844304238699997
ACH-001096,-0.169666817092
ACH-001128,-0.408908075792
ACH-001134,-0.170730287201
ACH-001151,-0.108096000771
ACH-001163,-0.06274884908969999
ACH-001164,-0.0632802575182
ACH-001173,-0.24315727531599998
ACH-001183,-0.0681504154036
ACH-001184,-0.209034408943
ACH-001190,-0.186519465728
ACH-001192,-0.215151575467
ACH-001193,0.0469254184443
ACH-001196,-0.103516497987
ACH-001197,0.146573019207
ACH-001205,-0.288330989966
ACH-001211,-0.24673490295400002
ACH-001212,-0.181177582903
ACH-001228,-0.543746963047
ACH-001232,-0.203188989456
ACH-001239,-0.170303755369
ACH-001274,-0.12603440662499998
ACH-001275,0.08197544381869999
ACH-001277,-0.0728629774546
ACH-001278,-0.327369671824
ACH-001280,-0.190832066995
ACH-001283,-0.188765809095
ACH-001289,-0.133407397996
ACH-001295,-0.042567836636699996
ACH-001300,-0.145087187297
ACH-001301,0.0858987387272
ACH-001302,0.09262348179400001
ACH-001303,-0.110109446316
ACH-001306,-0.12087826370799999
ACH-001318,-0.10856073620300001
ACH-001322,-0.31072770257
ACH-001328,-0.11766970258300001
ACH-001332,-0.117240165146
ACH-001333,-0.32958897457499997
ACH-001336,-0.0809426753383
ACH-001340,-0.256346314417
ACH-001346,0.0623640135874
ACH-001353,-0.20385204462200002
ACH-001354,0.236398556851
ACH-001367,-0.134320959443
ACH-001368,-0.172708847815
ACH-001374,-0.354155038396
ACH-001375,-0.318480770123
ACH-001377,-0.329736088424
ACH-001380,-0.0664573644688
ACH-001391,-0.105938487914
ACH-001407,-0.123205260009
ACH-001408,-0.213133679781
ACH-001413,-0.0022164246664699997
ACH-001430,-0.24707272834000002
ACH-001431,-0.11844609543199999
ACH-001450,0.263759364424
ACH-001496,-0.223610463824
ACH-001500,-0.0205178571963
ACH-001521,-0.24230137392700002
ACH-001523,-0.161731934676
ACH-001532,-0.0882601482405
ACH-001536,-0.298853708961
ACH-001550,-0.0928328679291
ACH-001552,0.19281172764
ACH-001554,-0.157047142499
ACH-001645,-0.211585272104
ACH-001654,-0.088858435771
ACH-001715,-0.011219337835600002
ACH-001735,-0.131390111479
ACH-001736,-0.206739958715
ACH-001737,-0.401955253348
ACH-001740,-0.146676693902
ACH-001745,-0.109868329202
ACH-001750,-0.0579608080423
ACH-001765,-0.025332521043500002
ACH-001956,-0.0639994032677
ACH-001957,-0.03832749331140001
