,GLMN (11146)
ACH-000295,-0.45379948284500005
ACH-000296,-0.453669372687
ACH-000302,-0.504460943745
ACH-000304,-0.767632826881
ACH-000307,-0.431590760058
ACH-000308,-0.606122689326
ACH-000310,-0.535629746202
ACH-000311,-0.656691799182
ACH-000312,-0.340724303974
ACH-000315,-0.508898681832
ACH-000316,-0.52150637619
ACH-000317,-0.627069320255
ACH-000318,-0.373356209537
ACH-000319,-0.520577720252
ACH-000320,-0.604338188973
ACH-000322,-0.6803162963089999
ACH-000323,-0.200249781899
ACH-000324,-0.534242627341
ACH-000329,-0.22253528361400002
ACH-000330,-0.5494383257959999
ACH-000331,-0.33952974409500003
ACH-000332,-1.01833612573
ACH-000334,-0.571797763029
ACH-000335,-0.960720453386
ACH-000336,-0.586235340541
ACH-000337,-0.534448849096
ACH-000339,-0.357939891074
ACH-000341,-0.378191178076
ACH-000348,-0.514417076736
ACH-000350,-0.6800234352619999
ACH-000352,-0.513439585322
ACH-000356,-0.817012877512
ACH-000361,-0.0724071167805
ACH-000362,-0.5545741398740001
ACH-000363,-0.169525845993
ACH-000364,-0.752821649773
ACH-000365,-0.173094606723
ACH-000366,-0.453646091673
ACH-000368,-0.6276059862210001
ACH-000374,-0.239689193513
ACH-000375,-0.514140913798
ACH-000376,-0.466731553864
ACH-000381,-0.566631544909
ACH-000383,-0.46041361134
ACH-000387,-0.637278280444
ACH-000389,-0.590629810708
ACH-000390,-0.722976005942
ACH-000393,-0.490944063355
ACH-000395,-0.6086463199509999
ACH-000397,-0.335213358902
ACH-000401,-0.449615817755
ACH-000402,-0.052579322809199996
ACH-000403,-0.27493246830699997
ACH-000404,-0.59396667081
ACH-000406,-0.273166409786
ACH-000407,-0.446881905929
ACH-000408,-0.760282898858
ACH-000410,-0.381223046363
ACH-000411,-0.840456005579
ACH-000414,-0.518347493957
ACH-000415,-0.5682101594110001
ACH-000416,-0.286144693359
ACH-000420,-0.491269471988
ACH-000421,-0.459668938322
ACH-000424,-0.6734354387729999
ACH-000425,-0.716163372118
ACH-000426,-0.197254487594
ACH-000427,-0.21930562811299997
ACH-000433,-0.629168424273
ACH-000436,-0.46676063514300004
ACH-000444,-0.810590383422
ACH-000445,-0.7061326806810001
ACH-000448,-0.434527407061
ACH-000450,-0.39493256008199995
ACH-000452,-0.6472271588449999
ACH-000454,-0.9183070214419999
ACH-000458,-0.715393547499
ACH-000459,-0.859201550469
ACH-000460,-0.582959590133
ACH-000461,-1.1213333431399999
ACH-000463,-0.8369004556980001
ACH-000464,-0.33400156564100003
ACH-000466,-0.797461293397
ACH-000467,-0.47649678188999994
ACH-000468,-0.703386963704
ACH-000469,-0.359792427107
ACH-000470,-0.739255650631
ACH-000471,-0.615485712353
ACH-000472,-0.276643756776
ACH-000473,-0.674631092023
ACH-000475,-0.673288057211
ACH-000476,-0.8730253904009999
ACH-000477,-0.665871917238
ACH-000480,-0.5254282096890001
ACH-000481,-0.5075856951709999
ACH-000483,-0.706713032134
ACH-000484,-0.08212431114919999
ACH-000485,-0.891761387954
ACH-000486,-0.792987715547
ACH-000487,-0.14486536484999998
ACH-000488,-0.620461391158
ACH-000490,-0.635540602985
ACH-000491,-0.267130744729
ACH-000495,-0.544193575973
ACH-000496,-0.7447434747949999
ACH-000499,-0.640938255815
ACH-000500,-0.728107320387
ACH-000502,-0.681420490089
ACH-000503,-0.336935033338
ACH-000505,-0.635016414264
ACH-000507,-0.550977716211
ACH-000510,-0.843033188258
ACH-000511,-0.5705965120000001
ACH-000512,-0.411227184963
ACH-000516,-0.31605082816
ACH-000517,-0.73947938736
ACH-000518,-0.509574298618
ACH-000520,-0.48158013559699997
ACH-000521,-0.679345388784
ACH-000522,-0.750126175163
ACH-000524,-0.329391659294
ACH-000527,-0.719211208296
ACH-000528,-1.0411822813
ACH-000537,-0.594224248348
ACH-000541,-0.615204224003
ACH-000542,-0.66735864268
ACH-000544,-0.6997013847910001
ACH-000545,-0.8233277329
ACH-000547,-0.510661758298
ACH-000548,-0.34060710868199995
ACH-000549,-0.6814698386560001
ACH-000550,-0.41872779842
ACH-000552,-0.727147990913
ACH-000556,-0.27430323654399996
ACH-000557,-0.0323043166169
ACH-000570,-0.534294946724
ACH-000571,-0.559324514684
ACH-000573,-0.470201397438
ACH-000576,-0.765202416691
ACH-000580,-0.521632351498
ACH-000584,-0.627695717245
ACH-000585,-0.445250992597
ACH-000588,-0.758109514968
ACH-000589,-0.44566916308399995
ACH-000591,-0.5707525820880001
ACH-000593,-0.606190274721
ACH-000600,-0.6163518751120001
ACH-000601,-0.7889219909630001
ACH-000604,-0.37302828138099997
ACH-000605,-0.8130360046349999
ACH-000606,-0.849075437068
ACH-000608,-0.37885198631899997
ACH-000614,-0.482267408908
ACH-000616,-0.531574839191
ACH-000618,-0.566372317358
ACH-000619,-0.766501393013
ACH-000620,-0.313124777932
ACH-000621,-0.376710842249
ACH-000622,-0.45038564578400003
ACH-000623,-0.569311068446
ACH-000624,-0.898155433866
ACH-000627,-0.7442498806029999
ACH-000630,-0.461821868557
ACH-000632,-0.500984000279
ACH-000633,-0.244348260816
ACH-000637,-0.513618418523
ACH-000638,-0.82480107626
ACH-000646,-0.505696213381
ACH-000647,-0.34079770614699995
ACH-000648,-0.595252290242
ACH-000649,-0.598172126295
ACH-000651,-0.400732574796
ACH-000652,-0.49781489846999993
ACH-000653,-0.5148912601650001
ACH-000657,-0.398962593067
ACH-000658,-0.15175214947000001
ACH-000661,-0.461714755308
ACH-000662,-0.262163968194
ACH-000663,-0.20959058806699998
ACH-000665,-0.660747104178
ACH-000671,-0.529055632881
ACH-000673,-0.423548350255
ACH-000676,-0.510672287312
ACH-000677,-0.18910692859900002
ACH-000681,-0.662311393827
ACH-000682,-0.916986295558
ACH-000683,-1.21319199683
ACH-000684,-0.559499858978
ACH-000688,-0.459203062608
ACH-000693,-0.7524010801980001
ACH-000694,-0.7046283966210001
ACH-000695,-0.639902630249
ACH-000696,-0.45650979502899997
ACH-000697,-0.41625780001
ACH-000699,-0.5255180622119999
ACH-000701,-0.441901281017
ACH-000706,-0.504019939442
ACH-000711,-0.6723176474179999
ACH-000713,-0.696203180053
ACH-000714,-0.769747384993
ACH-000718,-0.761548301334
ACH-000720,-0.330070062178
ACH-000721,-0.535761120633
ACH-000724,-0.32262767528999997
ACH-000725,-0.47351765699799997
ACH-000732,-0.7815632792049999
ACH-000734,-0.711376090381
ACH-000735,-0.7321457666310001
ACH-000736,-0.6931347396750001
ACH-000738,-0.29732159587900003
ACH-000746,-0.45105922129500003
ACH-000747,-0.34358487588200004
ACH-000748,-0.688123741393
ACH-000753,-0.36365419419399997
ACH-000756,-0.653850617667
ACH-000757,-0.300205529725
ACH-000758,-0.40203028526
ACH-000760,-0.296159465778
ACH-000763,-0.43240214408999994
ACH-000764,-0.5082554083290001
ACH-000765,-1.13963709672
ACH-000766,-0.716176190048
ACH-000767,-0.255425128841
ACH-000768,-0.44100580653300003
ACH-000769,-0.7558608207459999
ACH-000770,-0.200588844486
ACH-000771,-0.487079971435
ACH-000773,-0.345405906418
ACH-000776,-0.8246613214249999
ACH-000777,-0.804501558062
ACH-000778,-0.428097895075
ACH-000781,-0.828908340391
ACH-000782,-0.6039941964769999
ACH-000783,-0.526001110991
ACH-000784,-0.366896907082
ACH-000785,-0.26909380891999995
ACH-000787,-0.718580017308
ACH-000788,-0.85445558224
ACH-000791,-0.581184067369
ACH-000792,-0.896815253405
ACH-000794,-0.7374110351109999
ACH-000796,-0.547939562866
ACH-000799,-0.552125545493
ACH-000800,-0.561396401722
ACH-000802,-0.6818453193039999
ACH-000804,-0.5160983527090001
ACH-000805,-0.417447380974
ACH-000809,-0.528680527494
ACH-000810,-0.513680181989
ACH-000811,-0.504125276839
ACH-000817,-0.7899206131990001
ACH-000819,-0.37752314650700003
ACH-000820,-0.34695215513899996
ACH-000821,-0.21811089086899998
ACH-000822,-0.342912314444
ACH-000823,-0.871358728439
ACH-000824,-0.629227505339
ACH-000827,-0.472109121663
ACH-000829,-0.27096327898
ACH-000831,-0.541607974243
ACH-000832,-0.784855562667
ACH-000833,-0.416744118352
ACH-000834,-0.538425334131
ACH-000835,-0.713294545748
ACH-000836,-0.660717363379
ACH-000837,-0.6385730533489999
ACH-000838,-0.139368834742
ACH-000839,-0.83319110752
ACH-000840,-0.165207620004
ACH-000841,-0.726688310214
ACH-000843,-0.677891760786
ACH-000846,-0.23377749778
ACH-000847,-0.566042072753
ACH-000848,-0.5919331029070001
ACH-000849,-0.487005846253
ACH-000851,-0.6745105526980001
ACH-000855,-0.482960728509
ACH-000856,-0.402411127948
ACH-000858,-0.636728987389
ACH-000859,-0.785880113257
ACH-000861,-0.681760108832
ACH-000862,-0.386371168269
ACH-000865,-0.859303525661
ACH-000866,-0.581210755312
ACH-000867,-0.302101660644
ACH-000869,-0.248309733695
ACH-000872,-1.0563952115700002
ACH-000873,-0.467673770649
ACH-000876,-0.162123561384
ACH-000878,-0.487956254279
ACH-000880,-0.6346236045579999
ACH-000881,-0.7705905175130001
ACH-000882,-0.852641914907
ACH-000884,-0.666077757053
ACH-000885,-0.185863145062
ACH-000887,-0.66858850639
ACH-000888,-0.686512272523
ACH-000889,-0.649573128735
ACH-000890,-0.771677242629
ACH-000896,-0.624092079108
ACH-000898,-0.0657583051898
ACH-000900,-0.40442304365099996
ACH-000901,-0.689101055398
ACH-000905,-0.699098848901
ACH-000906,-0.602828719245
ACH-000907,-0.0387365553128
ACH-000910,-0.569887405735
ACH-000911,-0.5515501521239999
ACH-000912,-0.441883215999
ACH-000913,-0.653498285616
ACH-000915,-0.449234859348
ACH-000916,-0.00119739876305
ACH-000917,-0.959368525196
ACH-000921,-0.5080239338970001
ACH-000924,-0.543203673162
ACH-000926,-0.47566432137599995
ACH-000928,-0.577416810349
ACH-000929,-0.5978510010939999
ACH-000932,-0.762728366064
ACH-000935,-0.740092840094
ACH-000936,-0.594108499745
ACH-000937,-0.40683756663500004
ACH-000938,-0.38828255233900005
ACH-000939,-0.21508110256299998
ACH-000941,-0.461032683311
ACH-000943,-0.683281696058
ACH-000946,-0.5369151689989999
ACH-000947,-0.703629593254
ACH-000948,-0.576469791431
ACH-000950,-0.244951795216
ACH-000953,-0.5126731065510001
ACH-000957,-0.6791220087180001
ACH-000958,-0.462162197199
ACH-000960,-0.262595960384
ACH-000963,-0.703268053804
ACH-000968,-0.227308219109
ACH-000969,-0.416088115118
ACH-000973,-0.41610149685000003
ACH-000974,-0.5078226666669999
ACH-000975,-0.404157647885
ACH-000976,-0.857119858265
ACH-000978,-1.0845314663299999
ACH-000980,-0.0055375917487799995
ACH-000984,-0.639169027455
ACH-000986,-0.587199351264
ACH-000988,-0.449544497256
ACH-000993,-0.368581224634
ACH-000994,-0.394236278147
ACH-000996,-0.697650195093
ACH-001001,-0.561809446871
ACH-001020,-0.7211170603910001
ACH-001028,-0.63892863499
ACH-001031,-0.3280485164
ACH-001038,-0.196116555863
ACH-001048,-0.449447341068
ACH-001050,-0.582283898188
ACH-001053,-0.58747709797
ACH-001054,-0.8258588595990001
ACH-001061,-0.5652126810970001
ACH-001067,-0.405946550517
ACH-001075,-0.6951913624070001
ACH-001096,-0.575090271621
ACH-001128,-1.0120942502299999
ACH-001134,-0.7282089363779999
ACH-001151,-0.724084586706
ACH-001163,-0.300921777393
ACH-001164,-0.330505178964
ACH-001173,-0.218645655955
ACH-001183,-0.476315036804
ACH-001184,-0.705973840706
ACH-001190,-0.531328658736
ACH-001192,-0.448748043122
ACH-001193,-0.563543337426
ACH-001196,-0.766374622219
ACH-001197,-0.692167166398
ACH-001205,-0.569966610402
ACH-001211,-0.588133718936
ACH-001212,-0.35202013869599996
ACH-001228,-0.563924961771
ACH-001232,-0.507076276937
ACH-001239,-0.738435470517
ACH-001274,-0.440603321703
ACH-001275,-0.506806481708
ACH-001277,-0.320662814989
ACH-001278,-0.38307246705799997
ACH-001280,-0.579703226832
ACH-001283,-0.408540840039
ACH-001289,-0.33386311979600003
ACH-001295,-0.380477973249
ACH-001300,-0.725512003154
ACH-001301,-0.303080138338
ACH-001302,-0.470403276533
ACH-001303,-0.37228470911399997
ACH-001306,-0.6060469020489999
ACH-001318,-0.42737682034
ACH-001322,-0.826784979595
ACH-001328,-0.47953072531
ACH-001332,-0.901047759251
ACH-001333,-0.39747159611199995
ACH-001336,-1.04150352249
ACH-001340,-0.643616717139
ACH-001346,-0.729023145792
ACH-001353,-0.593175336162
ACH-001354,-0.37567597950000003
ACH-001367,-0.622976633029
ACH-001368,-0.398289531253
ACH-001374,-0.7211787506049999
ACH-001375,-1.01419165232
ACH-001377,-0.6457027384189999
ACH-001380,-0.359316165846
ACH-001391,-0.306994051248
ACH-001407,-0.597933381071
ACH-001408,-0.9171462798829999
ACH-001413,-0.540587278579
ACH-001430,-0.5218233813800001
ACH-001431,-0.479892777407
ACH-001450,-0.256575858838
ACH-001496,-0.36765585385099997
ACH-001500,-0.418345728914
ACH-001521,-0.345324583869
ACH-001523,-0.418150315347
ACH-001532,-0.573181469482
ACH-001536,-0.322230750047
ACH-001550,-0.7507336479860001
ACH-001552,-0.6648959306719999
ACH-001554,-0.6102778684969999
ACH-001645,0.0275056014634
ACH-001654,-0.836911298764
ACH-001715,-0.43611720377499996
ACH-001735,-0.350775985116
ACH-001736,-0.19867920600900002
ACH-001737,-0.43241102901600004
ACH-001740,-0.699797595253
ACH-001745,-0.808486678702
ACH-001750,-0.321188185803
ACH-001765,-0.668674567744
ACH-001956,-0.592790235362
ACH-001957,-0.840997350777
