,TATDN3 (128387)
ACH-000827,-0.27307707034699996
ACH-000829,-0.0951069975755
ACH-000831,-0.0696751123645
ACH-000832,-0.154243570386
ACH-000833,0.08404017817199999
ACH-000834,-0.09810559190570001
ACH-000835,-0.24137124276799998
ACH-000836,-0.167998414772
ACH-000837,-0.306069577414
ACH-000838,-0.326439921047
ACH-000839,-0.129626713731
ACH-000840,-0.0908204333704
ACH-000841,-0.16898881030000001
ACH-000843,-0.136082716259
ACH-000846,-0.16467985902899998
ACH-000847,-0.175946973773
ACH-000848,-0.109007483095
ACH-000849,-0.221621181461
ACH-000851,-0.13856642548599998
ACH-000855,-0.235967338281
ACH-000856,-0.08450232240450001
ACH-000858,-0.16779653137000003
ACH-000859,-0.469011378476
ACH-000861,-0.391799042221
ACH-000862,-0.223750040537
ACH-000865,-0.10535410115
ACH-000866,-0.253081633654
ACH-000867,-0.185934579035
ACH-000869,-0.312628428811
ACH-000872,-0.135405033248
ACH-000873,-0.171437111039
ACH-000876,-0.24217761366
ACH-000878,-0.119089783498
ACH-000880,-0.08885713529110001
ACH-000881,-0.1402552476
ACH-000882,-0.122540750434
ACH-000884,-0.146142273468
ACH-000885,-0.133236868992
ACH-000887,-0.220885208157
ACH-000888,-0.23307341782299998
ACH-000889,-0.272665596281
ACH-000890,-0.0187739139515
ACH-000896,-0.0360375528234
ACH-000898,-0.06749104337419999
ACH-000900,-0.20681857286699998
ACH-000901,-0.12356894559699999
ACH-000905,-0.155173048575
ACH-000906,-0.14351418142300001
ACH-000907,-0.07917053066860001
ACH-000910,-0.29122812952599997
ACH-000911,-0.142148050187
ACH-000912,-0.192669578532
ACH-000913,-0.11551403754
ACH-000915,-0.207796098107
ACH-000916,-0.24364215074599999
ACH-000917,-0.313821060803
ACH-000921,-0.154129120262
ACH-000924,-0.19295407514899998
ACH-000926,-0.205242666835
ACH-000928,-0.169657422833
ACH-000929,-0.24503832043999998
ACH-000932,-0.402786800138
ACH-000935,-0.290362508927
ACH-000936,-0.056994710115
ACH-000937,-0.170191937668
ACH-000938,-0.354981397841
ACH-000939,-0.134605698223
ACH-000941,-0.132537372244
ACH-000943,-0.20819706780900002
ACH-000946,-0.438660556002
ACH-000947,-0.20171909102699997
ACH-000948,-0.21439862706799998
ACH-000950,-0.116916605617
ACH-000953,-0.17163378321199999
ACH-000957,-0.10030877743200001
ACH-000958,-0.202098637343
ACH-000960,-0.23276041097800002
ACH-000963,-0.137308509183
ACH-000968,-0.27713395661999995
ACH-000969,-0.15298355795399998
ACH-000973,-0.242468168642
ACH-000974,-0.165757105817
ACH-000975,-0.23748407656
ACH-000976,-0.191621177408
ACH-000978,-0.24086969027
ACH-000980,-0.22881146418099998
ACH-000984,-0.07756404378569999
ACH-000986,-0.266667131994
ACH-000988,-0.172154229724
ACH-000993,-0.0701577341963
ACH-000994,-0.145884312437
ACH-000996,-0.21561237602299999
ACH-001001,-0.240715715174
ACH-001020,-0.0210090701718
ACH-001028,-0.159877168864
ACH-001031,-0.07356132727689998
ACH-001038,-0.17646719300799998
ACH-001048,-0.178998613856
ACH-001050,-0.230390287266
ACH-001053,-0.230400867641
ACH-001054,-0.256797766602
ACH-001061,-0.193945932811
ACH-001067,0.027671323181599997
ACH-001075,-0.370528574559
ACH-001096,-0.46142222825199997
ACH-001128,0.206744527696
ACH-001134,-0.151571997194
ACH-001151,-0.16973965155499998
ACH-001163,-0.07551822720639999
ACH-001164,0.187188835542
ACH-001173,-0.177444005968
ACH-001183,-0.447595998245
ACH-001184,-0.934275962273
ACH-001190,-0.166901518103
ACH-001192,-0.142436868456
ACH-001193,-0.27099051267499996
ACH-001196,-0.190214481977
ACH-001197,-0.288210091805
ACH-001205,-0.313176230348
ACH-001211,-0.0414505667792
ACH-001212,-0.17896845721299998
ACH-001228,-0.436567757367
ACH-001232,-0.27314466010099997
ACH-001239,-0.046476367916
ACH-001274,-0.195754186674
ACH-001275,0.128661572018
ACH-001277,-0.052647732707199996
ACH-001278,0.0655908942686
ACH-001280,0.012731128486600001
ACH-001283,-0.17538043120400001
ACH-001289,-0.06120584830680001
ACH-001295,-0.17112778345899998
ACH-001300,-0.168481770548
ACH-001301,-0.134292852677
ACH-001302,-0.08876947847010001
ACH-001303,-0.159185566435
ACH-001306,-0.279602109308
ACH-001318,-0.38850283467299995
ACH-001322,-0.140467070816
ACH-001328,-0.113475176545
ACH-001332,-0.243002119931
ACH-001333,-0.227804191509
ACH-001336,-0.161208293654
ACH-001340,-0.270024303219
ACH-001346,-0.13819464828800002
ACH-001353,-0.25510097651299996
ACH-001354,-0.329776149812
ACH-001367,-0.120690398151
ACH-001368,-0.12750201227299998
ACH-001374,-0.043911331116899995
ACH-001375,-0.0613931277204
ACH-001377,-0.182056854942
ACH-001380,-0.17198171945000001
ACH-001391,-0.17227009495700002
ACH-001407,-0.145909479493
ACH-001408,0.00921478689922
ACH-001413,-0.288689111502
ACH-001430,-0.0325240056721
ACH-001431,0.05717143195590001
ACH-001450,-0.104936704307
ACH-001496,-0.257582792053
ACH-001500,0.00133103032722
ACH-001521,-0.163990526842
ACH-001523,-0.114318113761
ACH-001532,-0.134246346577
ACH-001536,-0.11950375473300001
ACH-001550,-0.12447816772
ACH-001552,-0.50149945099
ACH-001554,-0.195438782634
ACH-001645,-0.159835575004
ACH-001654,-0.271895013551
ACH-001715,-0.197825502842
ACH-001735,-0.21119636457899998
ACH-001736,-0.145780320147
ACH-001737,0.106594529507
ACH-001740,-0.10953960849500001
ACH-001745,-0.472462638187
ACH-001750,-0.20318386402600003
ACH-001765,-0.305802192555
ACH-001956,-0.22693732371199998
ACH-001957,-0.0877478973151
