,RLN3 (117579)
ACH-000204,0.203944642775
ACH-000206,-0.23364450245299997
ACH-000207,-0.24239063061799998
ACH-000211,-0.140788285566
ACH-000215,-0.09583642984410001
ACH-000221,-0.289605782514
ACH-000222,-0.0129648284131
ACH-000223,-0.06088213241090001
ACH-000226,-0.127727658478
ACH-000227,-0.191422238405
ACH-000228,-0.404266721394
ACH-000231,-0.07636803573630001
ACH-000232,0.029729402873
ACH-000233,-0.164490439607
ACH-000234,-0.338646320837
ACH-000235,-0.148839972421
ACH-000237,-0.0933706043888
ACH-000238,-0.110479677522
ACH-000243,-0.0426645037318
ACH-000244,-0.0958414224375
ACH-000246,-0.045202674533000003
ACH-000248,-0.191567878353
ACH-000250,-0.281252267773
ACH-000251,-0.430359438497
ACH-000253,-0.294318408204
ACH-000255,-0.302645383775
ACH-000256,-0.06595798897130001
ACH-000257,0.0361259476582
ACH-000258,0.132380509379
ACH-000259,-0.090819195436
ACH-000260,-0.180666704022
ACH-000261,-0.022037313475700003
ACH-000262,-0.42054068063
ACH-000263,0.142699494683
ACH-000264,-0.006293480532430001
ACH-000265,-0.12442564710000001
ACH-000266,-0.0896179896729
ACH-000272,-0.10726073554400001
ACH-000273,-0.0447135285408
ACH-000274,-0.218363276092
ACH-000277,-0.37821427089299997
ACH-000278,-0.304272625576
ACH-000279,-0.007039846682
ACH-000280,-0.0450146150778
ACH-000281,-0.00615417540084
ACH-000288,0.10167893636499999
ACH-000291,-0.118102280888
ACH-000293,-0.311847924787
ACH-000294,-0.159163604846
ACH-000295,-0.08159339096689999
ACH-000296,-0.0746269921505
ACH-000302,-0.18061630993099997
ACH-000304,0.33038064757
ACH-000307,-0.367438020848
ACH-000308,-0.168775175358
ACH-000310,-0.00484733383142
ACH-000311,0.038403822519400006
ACH-000312,0.00611496461255
ACH-000315,-0.00730699371908
ACH-000316,-0.14026047219
ACH-000317,-0.159438131233
ACH-000318,-0.36582287499899996
ACH-000319,-0.225616994401
ACH-000320,0.17417599161699998
ACH-000322,-0.12258451354699999
ACH-000323,-0.0760008073962
ACH-000324,-0.0649101163735
ACH-000329,-0.05148269524619999
ACH-000330,0.050490208846899996
ACH-000331,-0.311378563873
ACH-000332,-0.148310660847
ACH-000334,0.0778666729797
ACH-000335,-0.139446460309
ACH-000336,-0.452825266805
ACH-000337,-0.0767612975891
ACH-000339,-0.155422313191
ACH-000341,0.0782965026773
ACH-000348,-0.243449435574
ACH-000350,-0.08122809954
ACH-000352,-0.12213511605699999
ACH-000356,-0.318338011302
ACH-000361,-0.208275393866
ACH-000362,-0.06457918524919999
ACH-000363,-0.326645969629
ACH-000364,-0.193766484811
ACH-000365,0.020191252448
ACH-000366,0.0244964543521
ACH-000368,0.0496894403664
ACH-000374,-0.08205180060310001
ACH-000375,-0.131295188214
ACH-000376,-0.0298781978922
ACH-000381,-0.0241363589505
ACH-000383,-0.0665627996751
ACH-000387,-0.04930826176749999
ACH-000389,-0.147485770586
ACH-000390,-0.101361049424
ACH-000393,-0.120057109914
ACH-000395,-0.300557987339
ACH-000397,-0.18372629944899999
ACH-000401,-0.065148754714
ACH-000402,-0.364997018997
ACH-000403,-0.149259194394
ACH-000404,-0.13897913060699998
ACH-000406,-0.09933790457319999
ACH-000407,-0.20574026432
ACH-000408,-0.17052604494000004
ACH-000410,-0.218667346421
ACH-000411,-0.15053787165899998
ACH-000414,0.114408366633
ACH-000415,-0.172403287779
ACH-000416,-0.253686433175
ACH-000420,-0.0794845078732
ACH-000421,0.021160187373599995
ACH-000424,-0.338244631608
ACH-000425,-0.07460278532060001
ACH-000426,-0.27625893500300003
ACH-000427,-0.0746987663067
ACH-000433,0.0261517710218
ACH-000436,-0.317710976085
ACH-000444,-0.323468446654
ACH-000445,-0.137952119169
ACH-000448,-0.310621777712
ACH-000450,-0.626446314485
ACH-000452,-0.262710414483
ACH-000454,-0.572682530825
ACH-000458,-0.200248043742
ACH-000459,-0.396027714727
ACH-000460,-0.13549715700200002
ACH-000461,-0.20026344275
ACH-000463,-0.10933936625099999
ACH-000464,-0.125404417011
ACH-000466,-0.143360334912
ACH-000467,-0.193109165804
ACH-000468,-0.173142193609
ACH-000469,-0.101516747494
ACH-000470,-0.0835818943565
ACH-000471,-0.08125419922919999
ACH-000472,-0.20208390876200003
ACH-000473,-0.05486030704969999
ACH-000475,-0.122455489817
ACH-000476,-0.254595903229
ACH-000477,-0.17232618815
ACH-000480,-0.08538766520819999
ACH-000481,-0.18332767372499997
ACH-000483,-0.34028289718099997
ACH-000484,0.0232291398612
ACH-000485,-0.110504772088
ACH-000486,-0.0919579302362
ACH-000487,-0.267799594565
ACH-000488,-0.191088403671
ACH-000490,-0.333837883967
ACH-000491,-0.050573649767500006
ACH-000495,-0.35636673223000004
ACH-000496,-0.155642741182
ACH-000499,-0.266418213273
ACH-000500,-0.0258467195709
ACH-000502,-0.00562920299066
ACH-000503,0.06542525209780001
ACH-000505,-0.257800739148
ACH-000507,-0.348923930077
ACH-000510,-0.100694421572
ACH-000511,-0.11826066455999998
ACH-000512,-0.00229908443359
ACH-000516,-0.04571289613059999
ACH-000517,-0.16958106569000003
ACH-000518,-0.159977905596
ACH-000520,-0.270416003904
ACH-000521,0.0629122714318
ACH-000522,-0.24547680801600003
ACH-000524,-0.10151836657600001
ACH-000527,-0.190210243227
ACH-000528,-0.141814886598
ACH-000537,-0.100467236216
ACH-000541,0.0965287326894
ACH-000542,-0.154290106186
ACH-000544,0.056224648477999996
ACH-000545,-0.176728191272
ACH-000547,-0.0919861530796
ACH-000548,-0.10433679704500001
ACH-000549,-0.366341486428
ACH-000550,0.0996261885389
ACH-000552,-0.245006618216
ACH-000556,-0.282561864408
ACH-000557,-0.066560899227
ACH-000570,-0.140872582871
ACH-000571,-0.0585636740497
ACH-000573,-0.135800856665
ACH-000576,-0.15083670818199998
ACH-000580,-0.11265225717499999
ACH-000584,-0.10301717137199999
ACH-000585,-0.272726785875
ACH-000588,-0.25868292106699997
ACH-000589,-0.16827957341299998
ACH-000591,-0.159569275267
ACH-000593,-0.0377946772403
ACH-000600,-0.250556319763
ACH-000601,-0.156715066495
ACH-000604,-0.362201341794
ACH-000605,-0.359068069006
ACH-000606,-0.22838668829999997
ACH-000608,-0.141506733245
ACH-000614,-0.0588079308376
ACH-000616,0.0571586701018
ACH-000618,-0.209850826092
ACH-000619,-0.18390131720199998
ACH-000620,-0.21028430434099998
ACH-000621,-0.236716012948
ACH-000622,-0.04011238235319999
ACH-000623,-0.185381661004
ACH-000624,-0.0858066755088
ACH-000627,-0.102869443088
ACH-000630,-0.0606084394261
ACH-000632,-0.152996354695
ACH-000633,-0.210803039363
ACH-000637,-0.310088044154
ACH-000638,0.0037162576406900003
ACH-000646,-0.483283604725
ACH-000647,-0.162004766668
ACH-000648,-0.152510821094
ACH-000649,-0.029631079075099997
ACH-000651,-0.19942189537799998
ACH-000652,-0.46495971239699996
ACH-000653,-0.08937163540549999
ACH-000657,-0.133266333178
ACH-000658,-0.370130757115
ACH-000661,-0.40093257935000004
ACH-000662,-0.10193741788699999
ACH-000663,-0.186185041968
ACH-000665,-0.276872072178
ACH-000671,-0.101970076042
ACH-000673,-0.0628115034287
ACH-000676,-0.255531012441
ACH-000677,-0.18096679365600002
ACH-000681,0.013386988940099999
ACH-000682,-0.26958541219099996
ACH-000683,-0.22927015152199998
ACH-000684,-0.352517835487
ACH-000688,-0.30764635835799997
ACH-000693,-0.202477527104
ACH-000694,-0.129120563803
ACH-000695,-0.24644932180799997
ACH-000696,-0.17788291741300002
ACH-000697,-0.247309649572
ACH-000699,-0.023286808445200004
ACH-000701,-0.16948045345899998
ACH-000706,-0.0339758267509
ACH-000711,-0.225932437786
ACH-000713,-0.132913340733
ACH-000714,-0.05902695406880001
ACH-000718,0.004756865215020001
ACH-000720,-0.204646855397
ACH-000721,-0.18146370445
ACH-000724,-0.394095359217
ACH-000725,-0.0927722537376
ACH-000732,-0.256516019345
ACH-000734,-0.413264470705
ACH-000735,-0.115282834894
ACH-000736,-0.13370962275999998
ACH-000738,-0.162031725659
ACH-000746,-0.0460422270086
ACH-000747,-0.199872387688
ACH-000748,-0.126058832751
ACH-000753,-0.170261100246
ACH-000756,-0.23553048233600002
ACH-000757,-0.394572382994
ACH-000758,-0.111191838177
ACH-000760,-0.05557817540519999
ACH-000763,-0.17004007846500002
ACH-000764,-0.6633405231180001
ACH-000765,-0.0320605951736
ACH-000766,-0.184429157872
ACH-000767,-0.19592042424800002
ACH-000768,-0.317222607637
ACH-000769,-0.197316396404
ACH-000770,-0.0533479257815
ACH-000771,-0.122481775615
ACH-000773,-0.11626370729
ACH-000776,-0.45098391527500004
ACH-000777,-0.228852097579
ACH-000778,-0.301453463214
ACH-000781,-0.16098354188
ACH-000782,-0.16194305777100002
ACH-000783,-0.07961565995969999
ACH-000784,-0.207413651382
ACH-000785,-0.0832473506105
ACH-000787,-0.09471008567889999
ACH-000788,-0.185300751648
ACH-000791,-0.058167849293
ACH-000792,-0.155956411318
ACH-000794,-0.233580245377
ACH-000796,-0.237362945427
ACH-000799,-0.045476364193199996
ACH-000800,-0.426770433609
ACH-000802,-0.14499647857
ACH-000804,-0.20733148456
ACH-000805,-0.293706540162
ACH-000809,-0.279073464614
ACH-000810,0.151939308957
ACH-000811,-0.049448314570699994
ACH-000817,-0.206835305027
ACH-000819,-0.415252230932
ACH-000820,-0.6902998919600001
ACH-000821,0.0024945525562499998
ACH-000822,-0.132996190343
ACH-000823,-0.123139239834
ACH-000824,-0.0507030458249
ACH-000827,-0.279765126617
ACH-000829,-0.202950705065
ACH-000831,-0.32701917306899997
ACH-000832,-0.16299128726
ACH-000833,-0.48485305764700004
ACH-000834,-0.46071162836900004
ACH-000835,-0.27539329954
ACH-000836,-0.311356186638
ACH-000837,-0.14678164103900002
ACH-000838,-0.11125539422399999
ACH-000839,-0.19719643420000002
ACH-000840,0.288959800707
ACH-000841,-0.11302017117
ACH-000843,-0.219723079001
ACH-000846,-0.05309957385530001
ACH-000847,-0.417588222177
ACH-000848,-0.167077520663
ACH-000849,-0.0190403977115
ACH-000851,-0.412996262877
ACH-000855,0.136245416456
ACH-000856,-0.205529196688
ACH-000858,-0.10322744257899999
ACH-000859,-0.50746188207
ACH-000861,-0.08908206799799999
ACH-000862,-0.24695969173300003
ACH-000865,-0.129484743731
ACH-000866,-0.127268640882
ACH-000867,-0.24133185245000002
ACH-000869,-0.124150117509
ACH-000872,-0.44607875880000003
ACH-000873,-0.44122142661799996
ACH-000876,-0.0840398597385
ACH-000878,-0.288287211376
ACH-000880,-0.36189198873000006
ACH-000881,-0.10864101737199999
ACH-000882,-0.197395763816
ACH-000884,-0.09199452595730001
ACH-000885,-0.106533103768
ACH-000887,-0.34912025980800004
ACH-000888,-0.0176097684776
ACH-000889,0.0829896843073
ACH-000890,-0.000996893612063
ACH-000896,-0.091543611832
ACH-000898,-0.119717073831
ACH-000900,-0.09787539016239999
ACH-000901,-0.14456404414000001
ACH-000905,-0.159854791574
ACH-000906,-0.129128326223
ACH-000907,0.173378491607
ACH-000910,-0.0449839312892
ACH-000911,-0.123492884661
ACH-000912,-0.19132223728199999
ACH-000913,-0.0362058909503
ACH-000915,0.0210788377733
ACH-000916,-0.743753211152
ACH-000917,-0.319339647003
ACH-000921,-0.0659917807542
ACH-000924,-0.146736437705
ACH-000926,0.118286991063
ACH-000928,-0.0429843073145
ACH-000929,-0.17146668582400001
ACH-000932,-0.235539417088
ACH-000935,0.23033188953000003
ACH-000936,-0.17418771848099998
ACH-000937,-0.0671197906942
ACH-000938,-0.11988009613
ACH-000939,-0.135028332859
ACH-000941,-0.29520563589800003
ACH-000943,-0.18960570871399998
ACH-000946,-0.261842408797
ACH-000947,-0.011795554734
ACH-000948,-0.324302143608
ACH-000950,-0.208670599022
ACH-000953,-0.0393366672667
ACH-000957,-0.06292892774469999
ACH-000958,-0.216470673012
ACH-000960,-0.0543080489572
ACH-000963,-0.0126555682299
ACH-000968,-0.0607912824804
ACH-000969,-0.0394477459944
ACH-000973,-0.16732124812000002
ACH-000974,-0.160832015601
ACH-000975,-0.17310919154399998
ACH-000976,0.0907660734091
ACH-000978,0.0518489699314
ACH-000980,-0.119615178916
ACH-000984,-0.080400701433
ACH-000986,0.0687681836637
ACH-000988,0.0021609487038499998
ACH-000993,0.104069279582
ACH-000994,-0.17135076949900002
ACH-000996,-0.20233840982
ACH-001001,-0.11856748773499999
ACH-001020,-0.0940086581814
ACH-001028,-0.294242523789
ACH-001031,-0.05716249637569999
ACH-001038,-0.186869270574
ACH-001048,-0.23731875533500002
ACH-001050,-0.157912966465
ACH-001053,-0.127896350934
ACH-001054,-0.0185705085556
ACH-001061,-0.0921349250768
ACH-001067,-0.15397940689099998
ACH-001075,-0.22478769436
ACH-001096,-0.21134001977400002
ACH-001128,0.021742485904399998
ACH-001134,-0.15385341435900002
ACH-001151,-0.049827586493300005
ACH-001163,-0.09096970382889999
ACH-001164,0.0574680990733
ACH-001173,-0.148527937536
ACH-001183,-0.320328198075
ACH-001184,-0.0984305518901
ACH-001190,-0.14128962737700002
ACH-001192,-0.07063363605060001
ACH-001193,-0.30162724949299996
ACH-001196,-0.2975536088
ACH-001197,-0.0792852661962
ACH-001205,-0.09935018916539999
ACH-001211,-0.14167024117000002
ACH-001212,-0.22958410869100002
ACH-001228,-0.117320257102
ACH-001232,0.10167328472
ACH-001239,-0.213510594397
ACH-001274,-0.420069121987
ACH-001275,-0.21848965386
ACH-001277,-0.0019439669873800001
ACH-001278,-0.366687343121
ACH-001280,0.36984774462399994
ACH-001283,-0.132932498429
ACH-001289,-0.183031665078
ACH-001295,-0.140219752275
ACH-001300,-0.166773432105
ACH-001301,-0.25391632318199997
ACH-001302,0.198233105865
ACH-001303,-0.26898856214899997
ACH-001306,-0.268875848899
ACH-001318,-0.129213687105
ACH-001322,-0.371930560354
ACH-001328,-0.148510824983
ACH-001332,-0.166113592748
ACH-001333,-0.191438751686
ACH-001336,0.0281393779117
ACH-001340,-0.148837789874
ACH-001346,-0.152341524942
ACH-001353,-0.131282020697
ACH-001354,-0.05779931978999999
ACH-001367,-0.19569334859
ACH-001368,-0.198164516626
ACH-001374,0.302650455775
ACH-001375,-0.134058934302
ACH-001377,-0.258391581144
ACH-001380,-0.16531692303099998
ACH-001391,-0.12452185762199999
ACH-001407,-0.18619821450399998
ACH-001408,-0.04865637746590001
ACH-001413,-0.18233086577500002
ACH-001430,-0.166643986131
ACH-001431,-0.134625949918
ACH-001450,0.0532204818246
ACH-001496,-0.23386267490499998
ACH-001500,-0.281708864616
ACH-001521,-0.060842446179
ACH-001523,-0.155624712548
ACH-001532,-0.14558198226
ACH-001536,-0.265944923224
ACH-001550,-0.0932464360347
ACH-001552,-0.08310722121389999
ACH-001554,-0.248812392196
ACH-001645,0.0993308496981
ACH-001654,-0.349254347685
ACH-001715,0.142314789479
ACH-001735,-0.103431123727
ACH-001736,-0.189323347952
ACH-001737,0.47072814002499996
ACH-001740,-0.128196207738
ACH-001745,-0.318315973844
ACH-001750,-0.17332520209600003
ACH-001765,-0.242124361129
ACH-001956,-0.09689955009019999
ACH-001957,0.058068504324699996
