,ST6GAL2 (84620)
ACH-000319,-0.018034223280900003
ACH-000320,0.000126352506668
ACH-000322,-0.0163610841264
ACH-000323,-0.21511864759500002
ACH-000324,-0.303769348334
ACH-000329,-0.24421275723900002
ACH-000330,-0.217974243529
ACH-000331,-0.145214906675
ACH-000332,-0.038330104960699996
ACH-000334,-0.049904548205199996
ACH-000335,-0.254191045901
ACH-000336,-0.647487848747
ACH-000337,-0.0887790541298
ACH-000339,-0.24686197571600002
ACH-000341,0.162214663526
ACH-000348,-0.185721429604
ACH-000350,-0.156369783692
ACH-000352,-0.227368718853
ACH-000356,-0.24626928899999997
ACH-000361,-0.200993634818
ACH-000362,-0.250608915856
ACH-000363,-0.142956671702
ACH-000364,-0.16594394699
ACH-000365,-0.361174011991
ACH-000366,-0.030383322524700003
ACH-000368,-0.188489395068
ACH-000374,-0.21150352622699997
ACH-000375,-0.283383535829
ACH-000376,-0.196771484811
ACH-000381,-0.27591849605200003
ACH-000383,-0.293511344392
ACH-000387,-0.22807994915399998
ACH-000389,-0.243144244959
ACH-000390,-0.277504145547
ACH-000393,-0.39496469492799996
ACH-000395,0.055703288349
ACH-000397,-0.231802030336
ACH-000401,-0.17626850930799998
ACH-000402,-0.0723596302042
ACH-000403,-0.055044091311499996
ACH-000404,-0.274563455209
ACH-000406,-0.24295255043900002
ACH-000407,-0.135998168931
ACH-000408,-0.10196627068700001
ACH-000410,-0.141790561614
ACH-000411,-0.14315482378799999
ACH-000414,-0.0634513113574
ACH-000415,-0.294401440457
ACH-000416,-0.162525885646
ACH-000420,-0.139206953825
ACH-000421,-0.152380860386
ACH-000424,-0.461668670599
ACH-000425,-0.229057286892
ACH-000426,-0.16194663792000003
ACH-000427,-0.209169779443
ACH-000433,0.12274973442399999
ACH-000436,-0.145794276638
ACH-000444,-0.17991159984900001
ACH-000445,-0.23393654820700002
ACH-000448,-0.279217251336
ACH-000450,-0.31123126234299997
ACH-000452,-0.18901731342300002
ACH-000454,-0.394767831769
ACH-000458,-0.19522163140299997
ACH-000459,-0.0541268272145
ACH-000460,-0.215407997724
ACH-000461,-0.266501596331
ACH-000463,-0.438819103354
ACH-000464,-0.43324646998599997
ACH-000466,-0.0900695273072
ACH-000467,-0.130340623538
ACH-000468,-0.160093942282
ACH-000469,-0.0993600102703
ACH-000470,-0.16882103299000004
ACH-000471,-0.0830550712118
ACH-000472,-0.159439298619
ACH-000473,-0.325661644604
ACH-000475,-0.19670971251699998
ACH-000476,-0.0303670513496
ACH-000477,0.128408855972
ACH-000480,-0.0961221701583
ACH-000481,-0.208469940838
ACH-000483,-0.0575630305449
ACH-000484,-0.331448387175
ACH-000485,-0.119666406878
ACH-000486,-0.191642828695
ACH-000487,-0.18911404591400002
ACH-000488,-0.135231652571
ACH-000490,-0.160781307409
ACH-000491,-0.495343969515
ACH-000495,-0.5012400680619999
ACH-000496,-0.246407334689
ACH-000499,-0.119053655955
ACH-000500,-0.472613612482
ACH-000502,-0.132534489112
ACH-000503,-0.241130829029
ACH-000505,-0.12912467788100002
ACH-000507,-0.23207445932100002
ACH-000510,-0.470487489548
ACH-000511,-0.0822585215493
ACH-000512,-0.0536847170985
ACH-000516,-0.109925001912
ACH-000517,-0.109847932413
ACH-000518,-0.150265003796
ACH-000520,-0.27038606331099996
ACH-000521,-0.09654465766289999
ACH-000522,-0.318438737601
ACH-000524,-0.166035249792
ACH-000527,-0.179062567697
ACH-000528,-0.129576067184
ACH-000537,-0.17019145820300002
ACH-000541,-0.34846223640699997
ACH-000542,-0.21008565659000003
ACH-000544,-0.492307553453
ACH-000545,-0.34036801051700005
ACH-000547,-0.128972076832
ACH-000548,-0.239039312656
ACH-000549,-0.368615558417
ACH-000550,-0.126492160894
ACH-000552,-0.35829231805
ACH-000556,-0.10255381130100001
ACH-000557,-0.17876100925299998
ACH-000570,-0.248685333254
ACH-000571,-0.0033651823814
ACH-000573,-0.250146817505
ACH-000576,-0.043279651414
ACH-000580,-0.384115147331
ACH-000584,-0.277393959038
ACH-000585,-0.058143265281300004
ACH-000588,-0.0632310438807
ACH-000589,-0.185083845999
ACH-000591,-0.18736482182300002
ACH-000593,-0.27677207670299997
ACH-000600,-0.34437742017800005
ACH-000601,-0.14141298047700002
ACH-000604,-0.164042646567
ACH-000605,-0.360694312989
ACH-000606,-0.18993736133000003
ACH-000608,0.05489479654519999
ACH-000614,-0.125707910043
ACH-000616,-0.18491556646200003
ACH-000618,-0.16806928753800002
ACH-000619,-0.09880721560910001
ACH-000620,-0.287570143485
ACH-000621,0.00874510685464
ACH-000622,-0.291188773875
ACH-000623,-0.19020496488400002
ACH-000624,-0.251677664041
ACH-000627,-0.22831250529
ACH-000630,-0.214830087972
ACH-000632,-0.22400038665
ACH-000633,-0.199141563795
ACH-000637,-0.108493288466
ACH-000638,-0.114969569759
ACH-000646,-0.192900880879
ACH-000647,-0.228607072613
ACH-000648,-0.2166481093
ACH-000649,-0.241375571525
ACH-000651,-0.188139122639
ACH-000652,-0.0467730842368
ACH-000653,-0.0541259901627
ACH-000657,-0.16625082331399998
ACH-000658,-0.139950821309
ACH-000661,0.0459423551794
ACH-000662,-0.105014841425
ACH-000663,-0.168488607638
ACH-000665,-0.251583718708
ACH-000671,-0.183561821956
ACH-000673,-0.196967672278
ACH-000676,-0.23403566760800001
ACH-000677,-0.296013410373
ACH-000681,-0.109877854111
ACH-000682,-0.169982345405
ACH-000683,-0.0689414896793
ACH-000684,-0.45751777763000007
ACH-000688,-0.319237279461
ACH-000693,-0.278409286647
ACH-000694,-0.31922526891999997
ACH-000695,-0.189273407714
ACH-000696,-0.17336961201200002
ACH-000697,-0.065784934485
ACH-000699,-0.106371771405
ACH-000701,-0.116301230221
ACH-000706,-0.282059007896
ACH-000711,-0.190449257372
ACH-000713,-0.387988436477
ACH-000714,-0.15755996155
ACH-000718,-0.0231627758436
ACH-000720,-0.17704432896299999
ACH-000721,-0.47057706915799996
ACH-000724,0.03150440228
ACH-000725,-0.17523077333700002
ACH-000732,-0.278792246018
ACH-000734,-0.3842908527
ACH-000735,-0.136496792995
ACH-000736,-0.18138476498300002
ACH-000738,-0.33764113665
ACH-000746,-0.35228469650899996
ACH-000747,-0.282751847205
ACH-000748,0.0203556987906
ACH-000753,-0.130703351987
ACH-000756,-0.185520903403
ACH-000757,-0.209728869615
ACH-000758,-0.201091602556
ACH-000760,-0.0718882928214
ACH-000763,-0.11346092125
ACH-000764,-0.26522372008699996
ACH-000765,-0.36487139436800003
ACH-000766,0.041244699547199996
ACH-000767,-0.254429763423
ACH-000768,-0.448921790094
ACH-000769,-0.5240993530210001
ACH-000770,-0.135911466094
ACH-000771,-0.233199634112
ACH-000773,-0.058505075274
ACH-000776,-0.282784569976
ACH-000777,-0.24083386414000002
ACH-000778,-0.328521455493
ACH-000781,-0.172266752744
ACH-000782,-0.131347047589
ACH-000783,0.018907241854
ACH-000784,-0.246346153252
ACH-000785,-0.203884612863
ACH-000787,-0.189903165436
ACH-000788,-0.215461911779
ACH-000791,-0.163620210867
ACH-000792,-0.18062583583099998
ACH-000794,-0.08642928871200001
ACH-000796,-0.0374542936467
ACH-000799,-0.0292053936327
ACH-000800,-0.22751431184700002
ACH-000802,-0.238257143489
ACH-000804,-0.19066980963
ACH-000805,-0.226863975111
ACH-000809,-0.19552503779
ACH-000810,-0.668317451176
ACH-000811,-0.16898630884500002
ACH-000817,-0.22326293163400002
ACH-000819,-0.10822714737400001
ACH-000820,-0.645802957571
ACH-000821,-0.19848824431899997
ACH-000822,-0.142117005205
ACH-000823,-0.191897165951
ACH-000824,-0.0801240109307
ACH-000827,-0.19355570897
ACH-000829,-0.32691252239199997
ACH-000831,-0.258728570034
ACH-000832,-0.203662905203
ACH-000833,-0.107588569321
ACH-000834,-0.276913516115
ACH-000835,-0.161818751675
ACH-000836,-0.303757931832
ACH-000837,-0.028573367640800002
ACH-000838,-0.19795591459000003
ACH-000839,-0.146081675738
ACH-000840,-0.236909981712
ACH-000841,-0.093517669289
ACH-000843,-0.35896205417800003
ACH-000846,-0.213345271831
ACH-000847,-0.325761083647
ACH-000848,-0.07679055661169999
ACH-000849,-0.314279176732
ACH-000851,-0.133329165819
ACH-000855,-0.151559904705
ACH-000856,-0.166028034036
ACH-000858,-0.321641035426
ACH-000859,-0.401503278029
ACH-000861,-0.155587989333
ACH-000862,-0.21130795754999998
ACH-000865,-0.307864844019
ACH-000866,-0.157016476721
ACH-000867,-0.202284894044
ACH-000869,-0.187387877798
ACH-000872,-0.216370914577
ACH-000873,-0.13436709153100002
ACH-000876,-0.120097391502
ACH-000878,-0.152837803532
ACH-000880,-0.257691599167
ACH-000881,-0.40354159288
ACH-000882,-0.0109145163774
ACH-000884,-0.149156736229
ACH-000885,-0.213024005415
ACH-000887,-0.17523893436299998
ACH-000888,-0.130365007276
ACH-000889,-0.197874569272
ACH-000890,-0.19938795461599998
ACH-000896,-0.184346227969
ACH-000898,-0.222130185786
ACH-000900,-0.102528116818
ACH-000901,-0.167797171578
ACH-000905,-0.278851853826
ACH-000906,-0.369092047588
ACH-000907,-0.326836164483
ACH-000910,-0.220806918018
ACH-000911,-0.231193697013
ACH-000912,-0.254036712423
ACH-000913,-0.229721323473
ACH-000915,-0.219177505079
ACH-000916,-0.437070219438
ACH-000917,-0.40484981219899996
ACH-000921,-0.333657424022
ACH-000924,-0.327861340077
ACH-000926,-0.140599815626
ACH-000928,-0.17303619950100002
ACH-000929,-0.20770488743700002
ACH-000932,-0.199296110946
ACH-000935,-0.45595853585600005
ACH-000936,-0.27951402508
ACH-000937,-0.356704691742
ACH-000938,-0.434184842353
ACH-000939,-0.366174078041
ACH-000941,-0.48095042126299997
ACH-000943,-0.18572937397199998
ACH-000946,-0.31585223305599996
ACH-000947,-0.174208367809
ACH-000948,-0.230897693829
ACH-000950,-0.23423815963000003
ACH-000953,-0.549878900047
ACH-000957,0.057935419571400006
ACH-000958,-0.251133539719
ACH-000960,-0.218118977846
ACH-000963,-0.303435624865
ACH-000968,-0.191516974826
ACH-000969,-0.194292475222
ACH-000973,-0.285506059996
ACH-000974,-0.035939041214300006
ACH-000975,-0.2706754107
ACH-000976,-0.244739968834
ACH-000978,0.015355021574500001
ACH-000980,-0.077976400898
ACH-000984,-0.309463496362
ACH-000986,-0.25546750874699997
ACH-000988,-0.142797573768
ACH-000993,-0.0829059602442
ACH-000994,-0.213804028872
ACH-000996,0.141053709903
ACH-001001,-0.152820146602
ACH-001020,-0.125453480415
ACH-001028,-0.282154386252
ACH-001031,-0.158617185087
ACH-001038,-0.182321844215
ACH-001048,-0.159640796594
ACH-001050,-0.195306457103
ACH-001053,-0.0387336617642
ACH-001054,-0.153291076467
ACH-001061,-0.24199628508999999
ACH-001067,-0.266365961308
ACH-001075,-0.226925072073
ACH-001096,-0.273356282655
ACH-001128,-0.323949306331
ACH-001134,-0.14788098378200001
ACH-001151,-0.169000384706
ACH-001163,-0.424678287621
ACH-001164,-0.10978183910299999
ACH-001173,-0.0843426957226
ACH-001183,-0.302609891257
ACH-001184,-0.21605364116999998
ACH-001190,-0.197195526615
ACH-001192,-0.450632961475
ACH-001193,-0.095734399619
ACH-001196,-0.201814852135
ACH-001197,-0.19145025520999998
ACH-001205,-0.169510526415
ACH-001211,-0.18206373695999997
ACH-001212,-0.280935702371
ACH-001228,-0.0949587535985
ACH-001232,-0.32946998415
ACH-001239,-0.157393488406
ACH-001274,-0.187130524183
ACH-001275,-0.176579505261
ACH-001277,-0.35763483518399997
ACH-001278,-0.0156439216577
ACH-001280,0.036007192438400004
ACH-001283,-0.196887494645
ACH-001289,-0.145207698064
ACH-001295,-0.08550347668910001
ACH-001300,-0.08706458989509999
ACH-001301,-0.17136405363499999
ACH-001302,-0.48840488910700003
ACH-001303,-0.200569314424
ACH-001306,-0.227503100738
ACH-001318,-0.20377295325
ACH-001322,-0.367316090046
ACH-001328,-0.277508036212
ACH-001332,-0.32897270526
ACH-001333,-0.176442064615
ACH-001336,-0.240599182354
ACH-001340,-0.15265519429500002
ACH-001346,-0.333526856188
ACH-001353,-0.24270795888900001
ACH-001354,-0.024624078548
ACH-001367,-0.554187164362
ACH-001368,-0.231549530999
ACH-001374,-0.321949335002
ACH-001375,-0.131632909006
ACH-001377,-0.251108926588
ACH-001380,-0.165142954265
ACH-001391,-0.200662234519
ACH-001407,-0.114152608136
ACH-001408,-0.149550238472
ACH-001413,-0.0704635521025
ACH-001430,-0.379223036109
ACH-001431,-0.283481248437
ACH-001450,-0.142128399793
ACH-001496,-0.12477541995699999
ACH-001500,-0.280872503191
ACH-001521,-0.32770102676699997
ACH-001523,-0.219435259467
ACH-001532,-0.191579534155
ACH-001536,-0.0809395115389
ACH-001550,-0.220048968479
ACH-001552,-0.278432561295
ACH-001554,-0.225492534589
ACH-001645,-0.09568382224300001
ACH-001654,-0.142013959083
ACH-001715,-0.309581712058
ACH-001735,-0.20694134570999997
ACH-001736,-0.26816546749000003
ACH-001737,-0.053361755283900004
ACH-001740,-0.109996908047
ACH-001745,-0.309835395563
ACH-001750,-0.23723830881900002
ACH-001765,-0.036628201390199996
ACH-001956,-0.12619401717700002
ACH-001957,-0.557701990917
