,DIMT1 (27292)
ACH-000776,-0.645133218851
ACH-000777,-0.546697391957
ACH-000778,-0.597576032594
ACH-000781,-0.7406393911920001
ACH-000782,-0.320031511915
ACH-000783,-0.6077434994300001
ACH-000784,-0.803319605905
ACH-000785,-0.508869221597
ACH-000787,-0.70977824132
ACH-000788,-0.686450921578
ACH-000791,-0.698197680324
ACH-000792,-0.709685635509
ACH-000794,-0.573484218744
ACH-000796,-0.45239115973300004
ACH-000799,-0.835332632784
ACH-000800,-0.356077367668
ACH-000802,-0.738350755978
ACH-000804,-0.608577213785
ACH-000805,-0.577237442391
ACH-000809,-0.685479190512
ACH-000810,-1.06774641161
ACH-000811,-0.634158190088
ACH-000817,-0.620366103755
ACH-000819,-0.8608932952680001
ACH-000820,-0.960007060904
ACH-000821,-0.328496989832
ACH-000822,-0.567122635606
ACH-000823,-0.591085227405
ACH-000824,-0.707974409908
ACH-000827,-0.6741956039129999
ACH-000829,-0.6214482410909999
ACH-000831,-0.60275694719
ACH-000832,-0.587779122782
ACH-000833,-0.575124845991
ACH-000834,-0.651998364166
ACH-000835,-0.8256136759199999
ACH-000836,-0.600565574483
ACH-000837,-0.694710756321
ACH-000838,-0.7063807574500001
ACH-000839,-0.65791119346
ACH-000840,-0.47908297354999996
ACH-000841,-0.37660442401600003
ACH-000843,-0.789841076241
ACH-000846,-0.648670333768
ACH-000847,-0.736606051593
ACH-000848,-0.803755179197
ACH-000849,-0.335697310093
ACH-000851,-0.645832941843
ACH-000855,-0.38897820808399997
ACH-000856,-0.512737416927
ACH-000858,-0.535663676729
ACH-000859,-0.807488267007
ACH-000861,-0.944881454389
ACH-000862,-0.41929901204000003
ACH-000865,-0.780974379596
ACH-000866,-0.511708607008
ACH-000867,-0.9599502601279999
ACH-000869,-0.508412991544
ACH-000872,-0.629425642931
ACH-000873,-0.8930352094670001
ACH-000876,-0.418214977733
ACH-000878,-0.7855540318719999
ACH-000880,-0.470986555387
ACH-000881,-0.618821745568
ACH-000882,-0.602100793881
ACH-000884,-0.653597678304
ACH-000885,-0.7028460980210001
ACH-000887,-0.6869242809039999
ACH-000888,-0.540890350739
ACH-000889,-0.646768236567
ACH-000890,-0.48461718851999996
ACH-000896,-0.78150011309
ACH-000898,-0.5452469136729999
ACH-000900,-0.574174082449
ACH-000901,-0.6745104770679999
ACH-000905,-0.640039150272
ACH-000906,-0.694587400598
ACH-000907,-0.417234072382
ACH-000910,-0.549072561597
ACH-000911,-0.584197453591
ACH-000912,-0.570059750487
ACH-000913,-0.6214649153949999
ACH-000915,-0.8186653319310001
ACH-000916,-0.862862640883
ACH-000917,-0.7018777231450001
ACH-000921,-0.607091724226
ACH-000924,-0.492419534782
ACH-000926,-0.375224328542
ACH-000928,-0.394900015107
ACH-000929,-0.674544477942
ACH-000932,-0.486282215498
ACH-000935,-0.8632375604170001
ACH-000936,-0.649651834824
ACH-000937,-0.36411329578400004
ACH-000938,-0.664004957919
ACH-000939,-0.6466283312969999
ACH-000941,-0.624309228317
ACH-000943,-0.709391170589
ACH-000946,-0.6100498429119999
ACH-000947,-0.5116670460130001
ACH-000948,-0.7478629525630001
ACH-000950,-0.6134199605189999
ACH-000953,-0.38296243308
ACH-000957,-0.753037363457
ACH-000958,-0.8030607550290001
ACH-000960,-0.526534738521
ACH-000963,-0.649009918249
ACH-000968,-0.44233178381399996
ACH-000969,-0.8578775255940001
ACH-000973,-0.506082718212
ACH-000974,-0.622762448821
ACH-000975,-0.755817477329
ACH-000976,-0.530055960667
ACH-000978,-0.4948592144899999
ACH-000980,-0.569911877007
ACH-000984,-0.58212818341
ACH-000986,-0.570283547726
ACH-000988,-0.712446453303
ACH-000993,-0.5707025246190001
ACH-000994,-0.474000577677
ACH-000996,-1.06153684602
ACH-001001,-0.412136994314
ACH-001020,-0.92009644881
ACH-001028,-0.45061343078
ACH-001031,-0.38854218438500004
ACH-001038,-0.595392303275
ACH-001048,-0.728339034111
ACH-001050,-0.776255522764
ACH-001053,-0.5524725273219999
ACH-001054,-0.645653798715
ACH-001061,-0.553795913406
ACH-001067,-0.554119746006
ACH-001075,-0.630588991608
ACH-001096,-0.6102563205179999
ACH-001128,-0.25643091649099997
ACH-001134,-0.585416311003
ACH-001151,-0.361545078259
ACH-001163,-0.379684974066
ACH-001164,-0.792388154803
ACH-001173,-0.584260939256
ACH-001183,-0.652725199415
ACH-001184,-0.457289913332
ACH-001190,-0.647711294244
ACH-001192,-0.642655047675
ACH-001193,-0.57663532189
ACH-001196,-0.5780487486370001
ACH-001197,-0.712868912201
ACH-001205,-0.81655697617
ACH-001211,-0.48658782133699996
ACH-001212,-0.610675161165
ACH-001228,-0.29822395570099997
ACH-001232,-0.6319002081130001
ACH-001239,-0.551483854204
ACH-001274,-0.815146861791
ACH-001275,-0.476362848111
ACH-001277,-0.755879664908
ACH-001278,-0.348767207624
ACH-001280,-0.518532429609
ACH-001283,-0.355872722657
ACH-001289,-0.383407044418
ACH-001295,-0.511085844017
ACH-001300,-0.777376109928
ACH-001301,-0.433154705205
ACH-001302,-0.5729729681229999
ACH-001303,-0.502666608283
ACH-001306,-0.5868683590199999
ACH-001318,-0.6637220154810001
ACH-001322,-0.577441837309
ACH-001328,-0.685404048343
ACH-001332,-0.787760344867
ACH-001333,-0.219363028479
ACH-001336,-0.780814783323
ACH-001340,-0.558478533233
ACH-001346,-0.509641298644
ACH-001353,-0.588454911202
ACH-001354,-0.9845626142820001
ACH-001367,-0.65369091241
ACH-001368,-0.586787540526
ACH-001374,-0.955670294119
ACH-001375,-0.44735623819200004
ACH-001377,-0.531803757204
ACH-001380,-0.513480183933
ACH-001391,-0.503375431974
ACH-001407,-0.7370289210250001
ACH-001408,-0.6888284062989999
ACH-001413,-0.801025348763
ACH-001430,-0.27818624764600003
ACH-001431,-0.829435751202
ACH-001450,-0.41095754360500003
ACH-001496,-0.820155944056
ACH-001500,-0.497099287811
ACH-001521,-0.611154567661
ACH-001523,-0.759541985822
ACH-001532,-0.5992799024859999
ACH-001536,-0.382875540144
ACH-001550,-1.1159204139899999
ACH-001552,-0.831100068842
ACH-001554,-0.580744767142
ACH-001645,-0.7790254464480001
ACH-001654,-0.731318839699
ACH-001715,-0.571834608923
ACH-001735,-0.39614063936599997
ACH-001736,-0.41153260057400004
ACH-001737,-0.14887821181
ACH-001740,-0.479785978221
ACH-001745,-0.542783650901
ACH-001750,-0.413501777654
ACH-001765,-0.426338181301
ACH-001956,-0.511210325497
ACH-001957,-0.524574816628
