,UBQLN4 (56893)
ACH-000318,-0.7682790331880001
ACH-000319,-0.662708995655
ACH-000320,-0.823481037715
ACH-000322,-0.582910460133
ACH-000323,-0.494236064762
ACH-000324,-0.588280073462
ACH-000329,-0.530317171908
ACH-000330,-0.609896824322
ACH-000331,-0.630162925425
ACH-000332,-0.6107077236389999
ACH-000334,-0.36806793536300003
ACH-000335,-0.427524412831
ACH-000336,-0.354667167478
ACH-000337,-0.507521280419
ACH-000339,-0.50284404858
ACH-000341,-0.564704607957
ACH-000348,-0.42997473087899996
ACH-000350,-0.770109460874
ACH-000352,-0.510351573869
ACH-000356,-0.702168342629
ACH-000361,-0.54020324684
ACH-000362,-0.566573165386
ACH-000363,-0.545770545694
ACH-000364,-0.754775035706
ACH-000365,-0.512835824478
ACH-000366,-0.470005374754
ACH-000368,-0.5196219448889999
ACH-000374,-0.49320375959
ACH-000375,-0.61953810283
ACH-000376,-0.600071463629
ACH-000381,-0.720692272097
ACH-000383,-0.59615815798
ACH-000387,-0.507059968207
ACH-000389,-0.518702321713
ACH-000390,-0.7254851377509999
ACH-000393,-0.44081009643700003
ACH-000395,-0.722631264984
ACH-000397,-0.504711132828
ACH-000401,-0.56413200156
ACH-000402,-0.710120787781
ACH-000403,-0.410048382533
ACH-000404,-0.636371437239
ACH-000406,-0.713666177693
ACH-000407,-0.5288028287740001
ACH-000408,-0.764596366794
ACH-000410,-0.8887017469349999
ACH-000411,-0.47625260497
ACH-000414,-0.6430574418
ACH-000415,-0.551374447116
ACH-000416,-0.564353575154
ACH-000420,-0.8229780839290001
ACH-000421,-0.660261790494
ACH-000424,-0.548671502979
ACH-000425,-0.516664577663
ACH-000426,-0.540122497223
ACH-000427,-0.704653503756
ACH-000433,-0.38462233330300005
ACH-000436,-0.676939266864
ACH-000444,-0.509528065395
ACH-000445,-0.5040337288660001
ACH-000448,-0.55495889024
ACH-000450,-0.613371553321
ACH-000452,-0.499661384268
ACH-000454,-0.595988357284
ACH-000458,-0.47355710443599996
ACH-000459,-0.470128641858
ACH-000460,-0.626628645502
ACH-000461,-0.499937953961
ACH-000463,-0.616307421546
ACH-000464,-0.5616989685939999
ACH-000466,-0.5065894148960001
ACH-000467,-0.667943869181
ACH-000468,-0.650733333703
ACH-000469,-0.354974952449
ACH-000470,-0.581711876055
ACH-000471,-0.531917524665
ACH-000472,-0.47563459637500005
ACH-000473,-0.586991846443
ACH-000475,-0.595643435072
ACH-000476,-0.489641816133
ACH-000477,-0.43959714876500006
ACH-000480,-0.505631389894
ACH-000481,-0.5712531787340001
ACH-000483,-0.46450471592
ACH-000484,-0.530397802498
ACH-000485,-0.545712495359
ACH-000486,-0.414170172257
ACH-000487,-0.606540977004
ACH-000488,-0.647117676142
ACH-000490,-0.522056120206
ACH-000491,-0.466255798277
ACH-000495,-0.39469205872199997
ACH-000496,-0.465986312743
ACH-000499,-0.567443461124
ACH-000500,-0.45075541417599996
ACH-000502,-0.651182872994
ACH-000503,-0.6134212526489999
ACH-000505,-0.6411497665529999
ACH-000507,-0.616148243192
ACH-000510,-0.645607978362
ACH-000511,-0.45446524167400004
ACH-000512,-0.645044078798
ACH-000516,-0.556340333696
ACH-000517,-0.48972529843699997
ACH-000518,-0.635980998828
ACH-000520,-0.44896705987700003
ACH-000521,-0.7861845754610001
ACH-000522,-0.681372927376
ACH-000524,-0.569286645396
ACH-000527,-0.527703169412
ACH-000528,-0.629492029037
ACH-000537,-0.39380400123000003
ACH-000541,-0.6765632812100001
ACH-000542,-0.6608005637359999
ACH-000544,-0.509264551412
ACH-000545,-0.629986061896
ACH-000547,-0.489188191776
ACH-000548,-0.605111551755
ACH-000549,-0.604958199736
ACH-000550,-0.458056082183
ACH-000552,-0.478604256711
ACH-000556,-0.576875457904
ACH-000557,-0.49784372922799996
ACH-000570,-0.39067994144900003
ACH-000571,-0.6922263076109999
ACH-000573,-0.626256655183
ACH-000576,-0.6240596286169999
ACH-000580,-0.731944323043
ACH-000584,-0.588753399996
ACH-000585,-0.487836833033
ACH-000588,-0.64264159757
ACH-000589,-0.562384393336
ACH-000591,-0.0420867156786
ACH-000593,-0.596891786364
ACH-000600,-0.597018756893
ACH-000601,-0.570352956854
ACH-000604,-0.55785044908
ACH-000605,-1.0353468722499999
ACH-000606,-0.548046494826
ACH-000608,-0.427453555286
ACH-000614,-0.45525226827299997
ACH-000616,-0.624659674442
ACH-000618,-0.6707727189239999
ACH-000619,-0.471651449596
ACH-000620,-0.417887514185
ACH-000621,-0.490830931478
ACH-000622,-0.5210515929649999
ACH-000623,-0.476327490397
ACH-000624,-0.449902084444
ACH-000627,-0.643952092837
ACH-000630,-0.67006476478
ACH-000632,-0.28733227183800003
ACH-000633,-0.5029566121019999
ACH-000637,-0.6380964284480001
ACH-000638,-0.521065026083
ACH-000646,-0.661955770665
ACH-000647,-0.65400270085
ACH-000648,-0.500118478363
ACH-000649,-0.400117525472
ACH-000651,-0.649422540466
ACH-000652,-0.560543849618
ACH-000653,-0.9370720463200002
ACH-000657,-0.5896446175460001
ACH-000658,-0.776591663674
ACH-000661,-0.587455319494
ACH-000662,-0.435427714521
ACH-000663,-0.503685607192
ACH-000665,-0.45568614536700003
ACH-000671,-0.710874992871
ACH-000673,-0.5948846171809999
ACH-000676,-0.7180032915250001
ACH-000677,-0.49523861773100003
ACH-000681,-0.619665350402
ACH-000682,-0.855366213363
ACH-000683,-1.08899870795
ACH-000684,-0.484157123144
ACH-000688,-0.21766791380999997
ACH-000693,-0.5697169766669999
ACH-000694,-0.5033863126529999
ACH-000695,-0.7250741143430001
ACH-000696,-0.636593544345
ACH-000697,-0.6915771984319999
ACH-000699,-0.516811421647
ACH-000701,-0.6404722993190001
ACH-000706,-0.770946345572
ACH-000711,-0.512741682589
ACH-000713,-0.629476294391
ACH-000714,-0.8048111981370001
ACH-000718,-0.670945193062
ACH-000720,-0.6316342322909999
ACH-000721,-0.514912266805
ACH-000724,-0.75582048018
ACH-000725,-0.652004972294
ACH-000732,-0.831661169486
ACH-000734,-0.563177545009
ACH-000735,-0.849310250453
ACH-000736,-0.592633398926
ACH-000738,-0.410172727149
ACH-000746,-0.642470221094
ACH-000747,-0.559015257477
ACH-000748,-0.6832226489929999
ACH-000753,-0.8462981233490001
ACH-000756,-0.687721268163
ACH-000757,-0.719469293224
ACH-000758,-0.439749754626
ACH-000760,-0.467557278942
ACH-000763,-0.5965890828
ACH-000764,-0.482230731711
ACH-000765,-0.8342579005149999
ACH-000766,-0.745092498891
ACH-000767,-1.02229795748
ACH-000768,-0.532121968
ACH-000769,-0.663840431493
ACH-000770,-0.571777594065
ACH-000771,-0.394669932511
ACH-000773,-0.840232218493
ACH-000776,-0.516768556154
ACH-000777,-0.741031987868
ACH-000778,-0.534531565757
ACH-000781,-0.628840814941
ACH-000782,-0.369059409177
ACH-000783,-0.483587838923
ACH-000784,-0.572939202343
ACH-000785,-0.604303966111
ACH-000787,-0.583252087456
ACH-000788,-0.552871398085
ACH-000791,-0.6613913993680001
ACH-000792,-0.48639579432400004
ACH-000794,-0.557663182582
ACH-000796,-0.549762254546
ACH-000799,-0.650662023973
ACH-000800,-0.988846512445
ACH-000802,-0.7814258151010001
ACH-000804,-0.7601759941419999
ACH-000805,-0.596002708894
ACH-000809,-0.601633674468
ACH-000810,-0.517105634888
ACH-000811,-0.621131628034
ACH-000817,-0.713313450029
ACH-000819,-0.47131606745899995
ACH-000820,-0.33574708616300003
ACH-000821,-0.35852943868500003
ACH-000822,-0.547022124219
ACH-000823,-0.53384720613
ACH-000824,-0.8148446592649999
ACH-000827,-0.51242852484
ACH-000829,-0.441000697146
ACH-000831,-0.477127493301
ACH-000832,-0.34939221869099996
ACH-000833,-0.578747745371
ACH-000834,-0.39060418748000003
ACH-000835,-0.580673305191
ACH-000836,-0.518977983405
ACH-000837,-0.501737465407
ACH-000838,-0.604653607537
ACH-000839,-0.5672037175110001
ACH-000840,-0.530446912328
ACH-000841,-0.577378382948
ACH-000843,-0.44487641543799994
ACH-000846,-0.708795293319
ACH-000847,-0.5387552352030001
ACH-000848,-0.575600898172
ACH-000849,-0.497395289525
ACH-000851,-0.47674693182800004
ACH-000855,-0.55175635709
ACH-000856,-0.655275938724
ACH-000858,-0.614540552283
ACH-000859,-0.39303600408699996
ACH-000861,-0.643922307616
ACH-000862,-0.660636832983
ACH-000865,-0.643968265784
ACH-000866,-0.41802129374200003
ACH-000867,-0.509588822422
ACH-000869,-0.44971258169399997
ACH-000872,-0.477708863037
ACH-000873,-0.66048715376
ACH-000876,-0.671049990838
ACH-000878,-0.42622991592200005
ACH-000880,-0.666101562191
ACH-000881,-0.447824746721
ACH-000882,-0.60151254578
ACH-000884,-0.62017793127
ACH-000885,-0.46307388042400005
ACH-000887,-0.579997296256
ACH-000888,-0.4956409057399999
ACH-000889,-0.440149571986
ACH-000890,-0.507522449207
ACH-000896,-0.7216678113160001
ACH-000898,-0.505037758027
ACH-000900,-0.8969958341850001
ACH-000901,-0.688962600803
ACH-000905,-0.550762366122
ACH-000906,-0.47370463402900004
ACH-000907,-0.516628187465
ACH-000910,-0.591313094215
ACH-000911,-0.609330848993
ACH-000912,-0.577108942234
ACH-000913,-0.622022821923
ACH-000915,-0.5568571291409999
ACH-000916,-0.715364267159
ACH-000917,-0.634079856841
ACH-000921,-0.640493358409
ACH-000924,-0.7212589784960001
ACH-000926,-0.626574477377
ACH-000928,-0.60876504118
ACH-000929,-0.742029267525
ACH-000932,-0.368793744994
ACH-000935,-0.548299048268
ACH-000936,-0.7160114639759999
ACH-000937,-0.7062423704109999
ACH-000938,-0.47432399764899996
ACH-000939,-0.639813280466
ACH-000941,-0.36090097424
ACH-000943,-0.5280824429600001
ACH-000946,-0.501564462058
ACH-000947,-0.611540338294
ACH-000948,-0.7558032943970001
ACH-000950,-0.755474166738
ACH-000953,-0.583806434962
ACH-000957,-0.48984417865099994
ACH-000958,-0.387338072056
ACH-000960,-0.43756193859700004
ACH-000963,-1.01519244706
ACH-000968,-0.38813006094
ACH-000969,-0.586632720717
ACH-000973,-0.585943065776
ACH-000974,-0.495106324948
ACH-000975,-0.795898384604
ACH-000976,-0.494109410939
ACH-000978,-0.467488030652
ACH-000980,-0.49823906674400004
ACH-000984,-0.730155752084
ACH-000986,-0.656587217923
ACH-000988,-0.523279204437
ACH-000993,-0.8275473208490001
ACH-000994,-0.528504788391
ACH-000996,-0.531307134227
ACH-001001,-0.55903429791
ACH-001020,-0.658566718735
ACH-001028,-0.595642738285
ACH-001031,-0.83437214959
ACH-001038,-0.435098865796
ACH-001048,-0.665736773147
ACH-001050,-0.383058647026
ACH-001053,-0.519008407622
ACH-001054,-0.611053582564
ACH-001061,-0.480746640299
ACH-001067,-0.36498520390199996
ACH-001075,-0.31997077679
ACH-001096,-0.8544358687620001
ACH-001128,-0.340035595347
ACH-001134,-0.505758786563
ACH-001151,-0.574529929833
ACH-001163,-0.563308816991
ACH-001164,-0.5094177092719999
ACH-001173,-0.58633559936
ACH-001183,-0.40913618753
ACH-001184,-0.391119415722
ACH-001190,-0.570938672217
ACH-001192,-0.5576018701340001
ACH-001193,-0.95430387162
ACH-001196,-0.6372216058829999
ACH-001197,-0.701270389701
ACH-001205,-0.655836313516
ACH-001211,-0.5657065362
ACH-001212,-0.5711844011280001
ACH-001228,-0.62042064421
ACH-001232,-0.511968476641
ACH-001239,-0.50355574018
ACH-001274,-0.497525462278
ACH-001275,-0.53923860127
ACH-001277,-0.655114527561
ACH-001278,-0.502645714939
ACH-001280,-0.424000655594
ACH-001283,-0.6866336607610001
ACH-001289,-0.469325318724
ACH-001295,-0.378552606188
ACH-001300,-0.585129895556
ACH-001301,-0.439095863294
ACH-001302,-0.311783992483
ACH-001303,-0.4615355198899999
ACH-001306,-0.6297704627880001
ACH-001318,-0.7167933276180001
ACH-001322,-0.380298996065
ACH-001328,-0.5190427232079999
ACH-001332,-0.687113057501
ACH-001333,-0.420217439731
ACH-001336,-0.578489603815
ACH-001340,-0.519991063704
ACH-001346,-0.588854736239
ACH-001353,-0.7160512563160001
ACH-001354,-0.8809024269079999
ACH-001367,-0.595583900002
ACH-001368,-0.600455945172
ACH-001374,-0.496152987227
ACH-001375,-0.554943433783
ACH-001377,-0.753837422058
ACH-001380,-0.48645299780199996
ACH-001391,-0.604002428147
ACH-001407,-0.418668278017
ACH-001408,-0.543914464893
ACH-001413,-0.466978656375
ACH-001430,-0.465289455858
ACH-001431,-0.541572450533
ACH-001450,-0.571275501218
ACH-001496,-0.647782761781
ACH-001500,-0.5458274463830001
ACH-001521,-0.26683629423099997
ACH-001523,-0.592693501536
ACH-001532,-0.6679011470399999
ACH-001536,-0.634205955165
ACH-001550,-0.555761899544
ACH-001552,-0.542318061244
ACH-001554,-0.608563050531
ACH-001645,-0.509129951227
ACH-001654,-0.708791320257
ACH-001715,-0.33031496519000003
ACH-001735,-0.621004175695
ACH-001736,-0.35541499935099996
ACH-001737,-0.45731676936399995
ACH-001740,-0.442628011509
ACH-001745,-0.64418215302
ACH-001750,-0.5152394150899999
ACH-001765,-0.556758530609
ACH-001956,-0.511869812093
ACH-001957,-0.756151348571
