,GATS (352954)
ACH-000463,-0.234533212773
ACH-000464,-0.641720577541
ACH-000466,-0.40641477489699995
ACH-000467,-0.22642803253899998
ACH-000468,-0.18356504178199998
ACH-000469,-0.345145283582
ACH-000470,-0.278822382168
ACH-000471,-0.239887949549
ACH-000472,-0.24831299937399998
ACH-000473,-0.0213068152275
ACH-000475,-0.185938248939
ACH-000476,-0.194902515612
ACH-000477,-0.38079574722
ACH-000480,-0.25846725086800004
ACH-000481,-0.198319546279
ACH-000483,-0.144227175258
ACH-000484,-0.00152869295143
ACH-000485,-0.284786991174
ACH-000486,-0.123385753411
ACH-000487,-0.27027944036400003
ACH-000488,-0.259011702995
ACH-000490,-0.275944107138
ACH-000491,-0.335854724599
ACH-000495,-0.530501762435
ACH-000496,-0.167984546171
ACH-000499,-0.0399494259801
ACH-000500,-0.763162026498
ACH-000502,-0.20763891247000002
ACH-000503,-0.268714460342
ACH-000505,-0.272456282086
ACH-000507,-0.333767547238
ACH-000510,-0.169749747312
ACH-000511,-0.277717566514
ACH-000512,-0.127577929343
ACH-000516,-0.273915103803
ACH-000517,-0.164221815468
ACH-000518,-0.228699625884
ACH-000520,-0.329290240042
ACH-000521,-0.26082757657
ACH-000522,-0.326421601546
ACH-000524,-0.0508878595765
ACH-000527,-0.24797863168900003
ACH-000528,-0.139388778655
ACH-000537,-0.22346679333799999
ACH-000541,-0.660724078845
ACH-000542,-0.34088753444700004
ACH-000544,-0.625039555672
ACH-000545,-0.446608485061
ACH-000547,-0.131377060843
ACH-000548,-0.102422294813
ACH-000549,-0.405848501526
ACH-000550,-0.505148210617
ACH-000552,-0.20821154113600002
ACH-000556,-0.19748678633400002
ACH-000557,-0.44227005452
ACH-000570,-0.0170578853384
ACH-000571,-0.283735333261
ACH-000573,-0.124599316277
ACH-000576,-0.314700260109
ACH-000580,-0.26978278359700003
ACH-000584,-0.267686102024
ACH-000585,-0.341668321246
ACH-000588,-0.308276553772
ACH-000589,-0.27472659009
ACH-000591,-0.10410218521199999
ACH-000593,-0.084578585726
ACH-000600,-0.10922417082800001
ACH-000601,-0.0690253708698
ACH-000604,-0.573791095293
ACH-000605,-0.0337030355247
ACH-000606,-0.258782248333
ACH-000608,-0.367219120858
ACH-000614,-0.453475580492
ACH-000616,-0.421244683904
ACH-000618,-0.308368986142
ACH-000619,-0.331299525226
ACH-000620,-0.151514278291
ACH-000621,-0.306109309087
ACH-000622,-0.16858799605099997
ACH-000623,-0.16166952079500002
ACH-000624,-0.23830711816999997
ACH-000627,-0.262249103539
ACH-000630,-0.289355806325
ACH-000632,-0.466082989523
ACH-000633,-0.0602498694644
ACH-000637,-0.188809668406
ACH-000638,-0.38977833642399995
ACH-000646,-0.0903054082113
ACH-000647,-0.055336969713000006
ACH-000648,-0.0391014093569
ACH-000649,-0.33795126702399997
ACH-000651,0.0790043342407
ACH-000652,-0.277164116202
ACH-000653,-0.252924161263
ACH-000657,-0.16466292330399998
ACH-000658,-0.489223562165
ACH-000661,-0.201883609736
ACH-000662,-0.257466909939
ACH-000663,-0.23754134888700001
ACH-000665,-0.340431367956
ACH-000671,-0.0269461073697
ACH-000673,-0.31545977757800003
ACH-000676,-0.213715336039
ACH-000677,-0.103389351494
ACH-000681,-0.344780990321
ACH-000682,-0.268897606367
ACH-000683,-0.268820698488
ACH-000684,-0.39134682488300004
ACH-000688,-0.09249482146119999
ACH-000693,-0.249053456768
ACH-000694,-0.295936657233
ACH-000695,-0.0220229027433
ACH-000696,-0.17017600381499998
ACH-000697,-0.319007860576
ACH-000699,-0.5082476988050001
ACH-000701,-0.305590306044
ACH-000706,-0.336719213509
ACH-000711,-0.259744440181
ACH-000713,-0.300663275707
ACH-000714,-0.257545502493
ACH-000718,-0.264554788976
ACH-000720,-0.185748851852
ACH-000721,-0.18751515915
ACH-000724,-0.11831468519200002
ACH-000725,-0.23273514725000002
ACH-000732,-0.11524152697899999
ACH-000734,-0.29968993529
ACH-000735,-0.364723316788
ACH-000736,-0.214858371532
ACH-000738,-0.286512844559
ACH-000746,-0.514267565229
ACH-000747,-0.23827206044799998
ACH-000748,-0.23152263381700003
ACH-000753,-0.373279508162
ACH-000756,0.129665280251
ACH-000757,-0.352095109244
ACH-000758,-0.188761669799
ACH-000760,0.0394734761885
ACH-000763,-0.27096438656
ACH-000764,-0.135771338391
ACH-000765,-0.23040232607099997
ACH-000766,-0.306376956373
ACH-000767,-0.432817850189
ACH-000768,-0.171540965655
ACH-000769,-0.19835511814399998
ACH-000770,-0.255665953997
ACH-000771,-0.273607853321
ACH-000773,-0.39667496024300003
ACH-000776,-0.555863741425
ACH-000777,-0.19781486358699998
ACH-000778,-0.00692922491663
ACH-000781,-0.144911514906
ACH-000782,-0.46845648427599995
ACH-000783,-0.0664536485243
ACH-000784,-0.162853221841
ACH-000785,-0.0628042857358
ACH-000787,-0.318498845877
ACH-000788,-0.324156199907
ACH-000791,-0.39993805601599997
ACH-000792,-0.0936939751296
ACH-000794,-0.124924944695
ACH-000796,-0.281081991775
ACH-000799,-0.591505254209
ACH-000800,-0.0257718226743
ACH-000802,-0.146759063282
ACH-000804,-0.114281670833
ACH-000805,-0.534068554542
ACH-000809,-0.36874746296300004
ACH-000810,-0.38661153228399997
ACH-000811,-0.488964988564
ACH-000817,-0.30104893580200004
ACH-000819,-0.171062795616
ACH-000820,-0.096761177152
ACH-000821,-0.154982125454
ACH-000822,-0.059917296776199995
ACH-000823,-0.503209879777
ACH-000824,-0.205572068408
ACH-000827,-0.365741253323
ACH-000829,-0.527772279411
ACH-000831,-0.352561744253
ACH-000832,-0.263658967216
ACH-000833,-0.523987004576
ACH-000834,-0.361448508095
ACH-000835,-0.299865341424
ACH-000836,-0.17893196653299998
ACH-000837,-0.184994587875
ACH-000838,-0.202598553674
ACH-000839,0.161520448194
ACH-000840,-0.41832123196099996
ACH-000841,-0.43601774395000004
ACH-000843,-0.195210169144
ACH-000846,-0.0529083353877
ACH-000847,-0.27428344124000004
ACH-000848,-0.292719645102
ACH-000849,-0.279191657128
ACH-000851,-0.33932320660099996
ACH-000855,-0.272025001772
ACH-000856,-0.300908611175
ACH-000858,-0.221979601985
ACH-000859,-0.0300697353648
ACH-000861,-0.22050916768000003
ACH-000862,-0.240390794307
ACH-000865,-0.25835770376899997
ACH-000866,-0.237446670797
ACH-000867,-0.15873945231699998
ACH-000869,-0.529167152921
ACH-000872,-0.007742309026010001
ACH-000873,-0.253265699746
ACH-000876,-0.25069628826699997
ACH-000878,-0.137285431819
ACH-000880,-0.185854069623
ACH-000881,-0.277909746866
ACH-000882,-0.38934490621
ACH-000884,-0.197094961234
ACH-000885,-0.18710989718899998
ACH-000887,-0.405231414116
ACH-000888,-0.282920762971
ACH-000889,-0.571662084206
ACH-000890,-0.587331274018
ACH-000896,-0.22184557418900003
ACH-000898,-0.405610595309
ACH-000900,-0.18122497914299998
ACH-000901,-0.451260505757
ACH-000905,-0.241977822866
ACH-000906,-0.255700895825
ACH-000907,-0.4653818021
ACH-000910,-0.160645281822
ACH-000911,-0.263306364315
ACH-000912,-0.334732730752
ACH-000913,-0.285725547343
ACH-000915,-0.212190330046
ACH-000916,-0.24005855640299997
ACH-000917,-0.277435920999
ACH-000921,-0.471678265863
ACH-000924,-0.226097947419
ACH-000926,-0.6219333069740001
ACH-000928,-0.335488914314
ACH-000929,-0.36674278388000003
ACH-000932,-0.21003911551100002
ACH-000935,-0.30426172106800004
ACH-000936,-0.250120788596
ACH-000937,-0.324793152051
ACH-000938,-0.0516303037479
ACH-000939,-0.21168483907000002
ACH-000941,-0.294207172989
ACH-000943,-0.325548343412
ACH-000946,-0.311027707241
ACH-000947,-0.210157122979
ACH-000948,-0.19825227469099999
ACH-000950,-0.47612309153300003
ACH-000953,0.0276698519754
ACH-000957,-0.174960918794
ACH-000958,-0.252127644199
ACH-000960,-0.198384316794
ACH-000963,-0.809450381456
ACH-000968,-0.146917722332
ACH-000969,-0.256385046085
ACH-000973,-0.35618260363700005
ACH-000974,-0.154396237894
ACH-000975,-0.143307967588
ACH-000976,-0.274982056644
ACH-000978,0.24945932925
ACH-000980,-0.217172820416
ACH-000984,-0.0779871987755
ACH-000986,-0.222873054608
ACH-000988,-0.28832343528099996
ACH-000993,-0.10177095452099999
ACH-000994,-0.48958992599600004
ACH-000996,-0.092717442884
ACH-001001,-0.407724610394
ACH-001020,-0.081060438235
ACH-001028,-0.140526630438
ACH-001031,-0.29679793195099996
ACH-001038,-0.222765182792
ACH-001048,-0.28254011875999996
ACH-001050,-0.338417928292
ACH-001053,-0.26788583927299997
ACH-001054,-0.122199586482
ACH-001061,-0.18906753649500002
ACH-001067,-0.257534642453
ACH-001075,-0.28672701669100004
ACH-001096,-0.141441780817
ACH-001128,0.07787633287710001
ACH-001134,-0.150363476589
ACH-001151,-0.371099186976
ACH-001163,-0.374677741488
ACH-001164,-0.39462486973000005
ACH-001173,-0.133052152041
ACH-001183,-0.202327174805
ACH-001184,0.09137026390599999
ACH-001190,-0.30661979141
ACH-001192,-0.26728606597
ACH-001193,-0.549168025937
ACH-001196,-0.31569840064300003
ACH-001197,-0.347111476703
ACH-001205,-0.24106939904
ACH-001211,-0.398416884635
ACH-001212,-0.501210826429
ACH-001228,-0.23417371243700003
ACH-001232,-0.25951438148899997
ACH-001239,-0.402438259309
ACH-001274,-0.056779822718699996
ACH-001275,-0.505701767162
ACH-001277,0.0496423600421
ACH-001278,-0.24775403606899998
ACH-001280,-0.454122252261
ACH-001283,-0.10120603488600001
ACH-001289,-0.317796938079
ACH-001295,-0.0072172813383199995
ACH-001300,-0.261472491208
ACH-001301,-0.322242143548
ACH-001302,-0.06698086667690001
ACH-001303,-0.342878279204
ACH-001306,-0.387623883235
ACH-001318,0.127835890423
ACH-001322,-0.072041094663
ACH-001328,-0.340081210713
ACH-001332,-0.589446355559
ACH-001333,-0.450466124191
ACH-001336,-0.21632505621599998
ACH-001340,-0.253621614524
ACH-001346,-0.186880070442
ACH-001353,-0.21111958035199999
ACH-001354,-0.161511626476
ACH-001367,-0.127215648961
ACH-001368,-0.43059957465899995
ACH-001374,0.0139142787855
ACH-001375,-0.34903002473000005
ACH-001377,-0.332654315313
ACH-001380,-0.37150951543300004
ACH-001391,-0.34114758796899997
ACH-001407,-0.646531827413
ACH-001408,-0.196733719162
ACH-001413,-0.283535136516
ACH-001430,-0.340158938015
ACH-001431,-0.463657926089
ACH-001450,-0.38859929633900003
ACH-001496,-0.0973973021245
ACH-001500,-0.141294410131
ACH-001521,-0.15471831836799999
ACH-001523,-0.36337120746699997
ACH-001532,-0.382678769898
ACH-001536,-0.154451843381
ACH-001550,-0.367329814608
ACH-001552,-0.273661393145
ACH-001554,-0.480184724483
ACH-001645,-0.190445104129
ACH-001654,-0.33753081864600004
ACH-001715,-0.115142406329
ACH-001735,-0.43346435411600004
ACH-001736,-0.159519130099
ACH-001737,-0.0401582238219
ACH-001740,-0.16293589729
ACH-001745,-0.10142504922800001
ACH-001750,-0.185431622645
ACH-001765,-0.298362168107
ACH-001956,-0.47085119577
ACH-001957,-0.5198804024539999
