,AP3B1 (8546)
ACH-000916,-0.831173641497
ACH-000917,-0.454193862754
ACH-000921,-0.43424201529399997
ACH-000924,-0.339154916255
ACH-000926,-0.603371667077
ACH-000928,-0.295217551026
ACH-000929,-0.37606530699
ACH-000932,-0.7355383848479999
ACH-000935,-0.44957395547
ACH-000936,-0.314232764733
ACH-000937,-0.0396034875492
ACH-000938,-0.497323967528
ACH-000939,-0.34821814954400004
ACH-000941,-0.437847664915
ACH-000943,-0.251986857773
ACH-000946,-0.30935887493
ACH-000947,-0.300734565874
ACH-000948,-0.42014721687299994
ACH-000950,-0.26948558726
ACH-000953,-0.207103948459
ACH-000957,-0.600486355438
ACH-000958,-0.239344571644
ACH-000960,-0.16119758709100002
ACH-000963,-0.309261532774
ACH-000968,-0.45336299639899996
ACH-000969,-0.647267904583
ACH-000973,-0.33963102409199997
ACH-000974,-0.270117995268
ACH-000975,-0.269230357775
ACH-000976,-0.490991896554
ACH-000978,-0.294642157915
ACH-000980,-0.0944799830158
ACH-000984,-0.29650763461
ACH-000986,-0.193388478832
ACH-000988,-0.116509891161
ACH-000993,-0.055438068306999995
ACH-000994,-0.128113123297
ACH-000996,-0.349864389226
ACH-001001,-0.246353621464
ACH-001020,-0.32469124646499997
ACH-001028,-0.340058890186
ACH-001031,-0.313856848566
ACH-001038,-0.322905003699
ACH-001048,-0.08310325796630001
ACH-001050,-0.6748409368889999
ACH-001053,-0.319442587747
ACH-001054,-0.400478155227
ACH-001061,-0.249327340542
ACH-001067,-0.302224106787
ACH-001075,-0.0728682806798
ACH-001096,-0.4531550155100001
ACH-001128,-0.5846834237349999
ACH-001134,-0.26659083466999994
ACH-001151,-0.25015169036699997
ACH-001163,-0.279946027921
ACH-001164,-0.123936619291
ACH-001173,-0.19906025180599998
ACH-001183,-0.37140743212099997
ACH-001184,-0.112854704998
ACH-001190,-0.720323088218
ACH-001192,-0.0640042606377
ACH-001193,-0.268817709158
ACH-001196,-0.519666552603
ACH-001197,-0.16963985281
ACH-001205,-0.303951540882
ACH-001211,-0.500860302276
ACH-001212,-0.306106990947
ACH-001228,-0.28558906199
ACH-001232,-0.326801344069
ACH-001239,-0.27335509056999996
ACH-001274,-0.08648236115760001
ACH-001275,-0.217233489703
ACH-001277,-0.477100364898
ACH-001278,-0.11733936084899999
ACH-001280,-0.334545465356
ACH-001283,-0.286462492592
ACH-001289,-0.18883138034299998
ACH-001295,-0.249033233894
ACH-001300,-0.128318637164
ACH-001301,-0.336110174783
ACH-001302,-0.17990529455899998
ACH-001303,-0.337144472334
ACH-001306,-0.07980658887080001
ACH-001318,-0.406923442482
ACH-001322,-0.499980225515
ACH-001328,-0.246042912867
ACH-001332,-0.327397806984
ACH-001333,-0.280373096353
ACH-001336,-0.39829343929
ACH-001340,-0.152784966695
ACH-001346,-0.406510207891
ACH-001353,-0.15326191473200002
ACH-001354,0.0211363090674
ACH-001367,-0.232268692371
ACH-001368,-0.449351114776
ACH-001374,-0.310031228401
ACH-001375,-0.504167227328
ACH-001377,-0.21396623153
ACH-001380,-0.266456562746
ACH-001391,-0.282685448349
ACH-001407,-0.353635384532
ACH-001408,-0.250215032695
ACH-001413,-0.27977555772
ACH-001430,-0.021752529687900004
ACH-001431,0.112400193283
ACH-001450,-0.102414228104
ACH-001496,-0.07266117020719999
ACH-001500,-0.489424005425
ACH-001521,-0.0261254863877
ACH-001523,-0.0724328752348
ACH-001532,-0.335108222508
ACH-001536,-0.151948064682
ACH-001550,-0.22351359772100002
ACH-001552,-0.395339434427
ACH-001554,-0.6713798433759999
ACH-001645,-0.293446151879
ACH-001654,-0.283462302536
ACH-001715,-0.353831461949
ACH-001735,-0.391038036846
ACH-001736,-0.300976008505
ACH-001737,0.040008825920800004
ACH-001740,-0.418990727206
ACH-001745,-0.46118280773599996
ACH-001750,-0.182944724344
ACH-001765,-0.24264574658100002
ACH-001956,-0.209479613179
ACH-001957,-0.153059937702
