,HIST1H4E (8367)
ACH-000238,-0.42415373218900004
ACH-000243,-0.0077364461624100005
ACH-000244,-0.0199420685055
ACH-000246,-0.10894601907500001
ACH-000248,-0.318780992275
ACH-000250,-0.19453854972800003
ACH-000251,-0.834540405408
ACH-000253,-0.322160136996
ACH-000255,-0.204241925134
ACH-000256,-0.150864889003
ACH-000257,-0.26069432405000004
ACH-000258,-0.394259875332
ACH-000259,-0.06372130861219999
ACH-000260,-0.273955533745
ACH-000261,-0.12833416512
ACH-000262,-0.24943611650400002
ACH-000263,-0.027203067642099996
ACH-000264,-0.37272947120800004
ACH-000265,-0.10613462349
ACH-000266,-0.150792233301
ACH-000272,-0.17768610496800002
ACH-000273,-0.466105370852
ACH-000274,-0.10101444547800001
ACH-000277,-0.303829445433
ACH-000278,-0.159718085321
ACH-000279,-0.0648515010009
ACH-000280,-0.0009334572706459999
ACH-000281,-0.24340502963799998
ACH-000288,-0.0635594120925
ACH-000291,-0.0209585214161
ACH-000293,-0.000267586691382
ACH-000294,0.23755833170600002
ACH-000295,-0.29192680726799997
ACH-000296,-0.382560157682
ACH-000302,0.045516762117300005
ACH-000304,-0.038207251119900004
ACH-000307,-0.17393953492699998
ACH-000308,-0.17816225312800002
ACH-000310,-0.253794119475
ACH-000311,-0.111386093881
ACH-000312,-0.0455267635956
ACH-000315,-0.131059477204
ACH-000316,-0.338716091791
ACH-000317,-0.358294013729
ACH-000318,-0.16892627444400002
ACH-000319,-0.187989903415
ACH-000320,-0.265722565468
ACH-000322,-0.13507971204500002
ACH-000323,-0.0334007026635
ACH-000324,-0.222623608904
ACH-000329,-0.28531853901299997
ACH-000330,-0.12406496497899999
ACH-000331,-0.244378862093
ACH-000332,-0.0809787500292
ACH-000334,-0.231091609894
ACH-000335,0.0533380596571
ACH-000336,-0.045339309297
ACH-000337,0.031057701464299998
ACH-000339,-0.158113347287
ACH-000341,-0.12145825342800001
ACH-000348,-0.184495544704
ACH-000350,-0.0988869607747
ACH-000352,0.001139116459
ACH-000356,-0.131870432594
ACH-000361,-0.423927002682
ACH-000362,-0.209037706578
ACH-000363,-0.0874969363718
ACH-000364,-0.132158476722
ACH-000365,0.10614177255000001
ACH-000366,-0.0126174188005
ACH-000368,0.0195723531384
ACH-000374,-0.330690490456
ACH-000375,-0.06729887519899999
ACH-000376,-0.171424273149
ACH-000381,-0.0931714941752
ACH-000383,-0.20482871702599997
ACH-000387,-0.209464240004
ACH-000389,-0.206641378877
ACH-000390,-0.19591669178800003
ACH-000393,-0.248427969686
ACH-000395,-0.0736659163694
ACH-000397,-0.30791890273899997
ACH-000401,0.0582748616756
ACH-000402,-0.573085300407
ACH-000403,-0.24346958578400002
ACH-000404,-0.517540913762
ACH-000406,-0.17768166824700002
ACH-000407,-0.286361467861
ACH-000408,-0.218680433263
ACH-000410,-0.21528650877900002
ACH-000411,-0.101686133717
ACH-000414,-0.148291982795
ACH-000415,-0.18771012243000001
ACH-000416,0.00520537114497
ACH-000420,-0.127320938396
ACH-000421,-0.175104779378
ACH-000424,0.09287311313789999
ACH-000425,0.157762109375
ACH-000426,0.007865687867199999
ACH-000427,0.0952041997605
ACH-000433,-0.0243280301711
ACH-000436,-0.245176825343
ACH-000444,-0.11001354683900001
ACH-000445,-0.0308136261909
ACH-000448,-0.107528672731
ACH-000450,-0.0007208934361199999
ACH-000452,-0.246284554456
ACH-000454,-0.366999923824
ACH-000458,-0.414094661876
ACH-000459,-0.395851074396
ACH-000460,-0.22654086399300002
ACH-000461,-0.07806261134800001
ACH-000463,-0.25075519303000005
ACH-000464,-0.320153730817
ACH-000466,-0.172698150469
ACH-000467,-0.09966938128200001
ACH-000468,-0.0521549070318
ACH-000469,-0.193075420705
ACH-000470,-0.22697083520599998
ACH-000471,-0.17983837079599999
ACH-000472,-0.262926598863
ACH-000473,-0.196456711342
ACH-000475,-0.0677599387024
ACH-000476,-0.225001110039
ACH-000477,-0.18530532480599998
ACH-000480,-0.145337568369
ACH-000481,-0.0902214960832
ACH-000483,-0.08524517522510001
ACH-000484,-0.191218956423
ACH-000485,-0.196423516781
ACH-000486,-0.231730384341
ACH-000487,-0.49392042405000003
ACH-000488,-0.11533051556900001
ACH-000490,-0.233416313259
ACH-000491,-0.05694237524950001
ACH-000495,-0.026102987160099997
ACH-000496,-0.034218212686400004
ACH-000499,-0.0961079924705
ACH-000500,0.583217399345
ACH-000502,-0.224178912282
ACH-000503,0.0179678913567
ACH-000505,-0.178372444343
ACH-000507,-0.0793639872785
ACH-000510,-0.0650852550359
ACH-000511,-0.276276009806
ACH-000512,-0.245957481215
ACH-000516,-0.468450652937
ACH-000517,-0.19165172678
ACH-000518,-0.304847566345
ACH-000520,0.00238120946471
ACH-000521,-0.30821291290999997
ACH-000522,-0.182795094311
ACH-000524,-0.679829236091
ACH-000527,-0.17546274102899997
ACH-000528,-0.167196842378
ACH-000537,-0.0805351574024
ACH-000541,-0.17942450370000002
ACH-000542,-0.070387027534
ACH-000544,-0.42840058452299995
ACH-000545,-0.315734532876
ACH-000547,-0.014450101388600001
ACH-000548,-0.263858398047
ACH-000549,-0.21336954181499998
ACH-000550,-0.304003818333
ACH-000552,-0.181021266775
ACH-000556,-0.244208653728
ACH-000557,-0.0182077219261
ACH-000570,-0.0716393685359
ACH-000571,-0.260888784367
ACH-000573,-0.300247441861
ACH-000576,-0.195096212437
ACH-000580,-0.140625125205
ACH-000584,-0.283726216439
ACH-000585,-0.279496097178
ACH-000588,-0.0464510239978
ACH-000589,-0.223871130088
ACH-000591,0.106029613164
ACH-000593,0.0368576311068
ACH-000600,-0.376043656931
ACH-000601,-0.168117166604
ACH-000604,-0.49057395442100005
ACH-000605,-0.03720321584
ACH-000606,-0.193392165777
ACH-000608,-0.285164150622
ACH-000614,-0.10816163022500001
ACH-000616,0.0388066421202
ACH-000618,-0.41514679810800004
ACH-000619,-0.30391495563
ACH-000620,-0.0732296792935
ACH-000621,-0.0938564357956
ACH-000622,-0.149074037369
ACH-000623,-0.11338566862400001
ACH-000624,-0.256101187389
ACH-000627,-0.15074701922599998
ACH-000630,-0.320080710783
ACH-000632,-0.271198590931
ACH-000633,-0.13165914034
ACH-000637,-0.24847602260999999
ACH-000638,-0.182083296905
ACH-000646,0.0190017437381
ACH-000647,-0.238602214595
ACH-000648,-0.0203374597143
ACH-000649,-0.182733518189
ACH-000651,0.00321438979062
ACH-000652,-0.252230515537
ACH-000653,-0.277324441043
ACH-000657,-0.132411801832
ACH-000658,-0.0399750266593
ACH-000661,-0.10019651057399999
ACH-000662,-0.21308228816
ACH-000663,-0.059076295219800005
ACH-000665,-0.148345510303
ACH-000671,-0.20236416915999997
ACH-000673,-0.271471354142
ACH-000676,-0.18959691278000002
ACH-000677,-0.05818764162719999
ACH-000681,-0.051516542266499994
ACH-000682,-0.157448072574
ACH-000683,-0.18660381595199999
ACH-000684,-0.35282070075099997
ACH-000688,0.00829468619017
ACH-000693,-0.165093671224
ACH-000694,-0.28641477479899996
ACH-000695,-0.272412650293
ACH-000696,-0.159734865979
ACH-000697,-0.0140791427758
ACH-000699,-0.205164637921
ACH-000701,0.17455576965599998
ACH-000706,-0.161905477069
ACH-000711,-0.24057062081900002
ACH-000713,-0.324068974444
ACH-000714,-0.181309277764
ACH-000718,-0.21661500995000002
ACH-000720,-0.24727702351300002
ACH-000721,-0.186757773734
ACH-000724,-0.24332594023600002
ACH-000725,0.025902232803700003
ACH-000732,-0.0667528731443
ACH-000734,-0.251431276022
ACH-000735,-0.0935340446142
ACH-000736,-0.246246949443
ACH-000738,-0.19029864453499998
ACH-000746,-0.19909620968400002
ACH-000747,0.007548070119659999
ACH-000748,-0.263972580239
ACH-000753,-0.312350153234
ACH-000756,-0.120983625139
ACH-000757,0.0873498219297
ACH-000758,-0.17942461253800002
ACH-000760,-0.016294533054599998
ACH-000763,-0.32587478362399996
ACH-000764,-0.72030473581
ACH-000765,-0.374832017375
ACH-000766,-0.159117711402
ACH-000767,0.15850945289499999
ACH-000768,-0.106775616605
ACH-000769,-0.051445133998099996
ACH-000770,-0.120862593355
ACH-000771,-0.14030768352700002
ACH-000773,-0.290051566122
ACH-000776,-0.340864239447
ACH-000777,-0.06881842693080001
ACH-000778,-0.23942170398200002
ACH-000781,-0.27413470284
ACH-000782,-0.014182939120799999
ACH-000783,-0.40717902575000003
ACH-000784,0.051765945269
ACH-000785,0.0020934507169100003
ACH-000787,-0.094675362402
ACH-000788,-0.10275066382300001
ACH-000791,-0.302081683528
ACH-000792,-0.18735393915399998
ACH-000794,-0.171234314753
ACH-000796,0.0297313275072
ACH-000799,-0.312101154317
ACH-000800,0.022463329351
ACH-000802,-0.166629460419
ACH-000804,-0.289191372659
ACH-000805,-0.196544170941
ACH-000809,-0.15204240133
ACH-000810,-0.130551384821
ACH-000811,-0.0211254192745
ACH-000817,-0.476787030586
ACH-000819,-0.143022958466
ACH-000820,-0.603296979666
ACH-000821,0.212260885562
ACH-000822,-0.05610168615280001
ACH-000823,-0.08111022690019999
ACH-000824,-0.397942028554
ACH-000827,-0.27336350360100004
ACH-000829,-0.007863369804270002
ACH-000831,-0.0636375489584
ACH-000832,-0.10568167551100001
ACH-000833,0.0284066705969
ACH-000834,-0.231372666177
ACH-000835,-0.21735812109799998
ACH-000836,-0.11479093796499999
ACH-000837,-0.072398301272
ACH-000838,-0.0211447113221
ACH-000839,-0.243474137784
ACH-000840,-0.233375884277
ACH-000841,-0.028957764243400005
ACH-000843,-0.295894602579
ACH-000846,-0.0740703269984
ACH-000847,0.0230786073545
ACH-000848,-0.14459287426200002
ACH-000849,-0.15395087508
ACH-000851,0.028802207919900003
ACH-000855,-0.199392712562
ACH-000856,-0.253251147598
ACH-000858,-0.17395278912300002
ACH-000859,-0.0569924829976
ACH-000861,0.0407003043741
ACH-000862,-0.284715654268
ACH-000865,-0.07244208868219999
ACH-000866,-0.149913983256
ACH-000867,-0.20011881077100002
ACH-000869,-0.249967551961
ACH-000872,0.0007544470637529999
ACH-000873,-0.450454450035
ACH-000876,-0.26161064948699997
ACH-000878,0.0607842622514
ACH-000880,-0.379561841475
ACH-000881,-0.25301027446400004
ACH-000882,-0.28070623005
ACH-000884,-0.0991988853012
ACH-000885,-0.216945718254
ACH-000887,-0.0559220512237
ACH-000888,-0.287560388072
ACH-000889,-0.463087318083
ACH-000890,-0.22095376174400003
ACH-000896,-0.104514612828
ACH-000898,-0.24089496736299998
ACH-000900,-0.211818187324
ACH-000901,-0.0852121829711
ACH-000905,-0.259674186374
ACH-000906,-0.139057366627
ACH-000907,-0.570686422094
ACH-000910,-0.113783332307
ACH-000911,-0.0782906804792
ACH-000912,-0.10280884083599999
ACH-000913,-0.133076909095
ACH-000915,-0.162791292345
ACH-000916,-0.392828637301
ACH-000917,0.19264391975
ACH-000921,-0.0632031133109
ACH-000924,-0.12695395806600002
ACH-000926,-0.236054234861
ACH-000928,0.185405278735
ACH-000929,0.0566528510508
ACH-000932,-0.13583967864399998
ACH-000935,-0.389830522246
ACH-000936,-0.243650383755
ACH-000937,-0.20583459939100002
ACH-000938,-0.407037493587
ACH-000939,0.0515953773415
ACH-000941,-0.0884354238937
ACH-000943,-0.194840054824
ACH-000946,-0.155705644859
ACH-000947,-0.0404146273059
ACH-000948,-0.06877650285239999
ACH-000950,0.00207707575875
ACH-000953,-0.0737110705061
ACH-000957,-0.165172195246
ACH-000958,-0.301193290054
ACH-000960,-0.273833339826
ACH-000963,-0.131065109553
ACH-000968,-0.24499731982500003
ACH-000969,-0.210309613055
ACH-000973,-0.12987989689999999
ACH-000974,-0.168847440373
ACH-000975,-0.189529488162
ACH-000976,-0.10620447408500001
ACH-000978,-0.20247891208000002
ACH-000980,-0.029644640172200004
ACH-000984,0.0816934419218
ACH-000986,-0.212269206974
ACH-000988,-0.146711563713
ACH-000993,0.228902638483
ACH-000994,-0.0177878299751
ACH-000996,-0.171855373192
ACH-001001,-0.0819576616445
ACH-001020,-0.196063140144
ACH-001028,-0.11198404902
ACH-001031,-0.07980914371810001
ACH-001038,-0.0570152824541
ACH-001048,-0.283958646195
ACH-001050,-0.143602108633
ACH-001053,-0.20379704493099998
ACH-001054,-0.175675910928
ACH-001061,-0.00968516912544
ACH-001067,-0.00665577930634
ACH-001075,-0.19643138289200002
ACH-001096,0.0916590580786
ACH-001128,0.029955704202900002
ACH-001134,-0.2225355547
ACH-001151,-0.17836452017999999
ACH-001163,-0.161201166535
ACH-001164,0.166482147625
ACH-001173,-0.146367426095
ACH-001183,-0.10993404155
ACH-001184,-0.022981742881
ACH-001190,-0.220193465801
ACH-001192,-0.326429107247
ACH-001193,-0.455370477073
ACH-001196,0.15438568203400002
ACH-001197,-0.285988830747
ACH-001205,-0.35086779505599996
ACH-001211,-0.2953631276
ACH-001212,-0.272343180721
ACH-001228,-0.154842527249
ACH-001232,-0.17621535758
ACH-001239,-0.202456465
ACH-001274,-0.272363394738
ACH-001275,-0.38957610026
ACH-001277,-0.0833660961817
ACH-001278,-0.04582384551469999
ACH-001280,-0.0077628397963000004
ACH-001283,-0.056504464444500004
ACH-001289,-0.0887313254878
ACH-001295,-0.322172795478
ACH-001300,-0.252434116097
ACH-001301,-0.150757852206
ACH-001302,-0.364767245968
ACH-001303,-0.280961027026
ACH-001306,-0.158846287435
ACH-001318,-0.284496968986
ACH-001322,-0.250947006065
ACH-001328,-0.183588859053
ACH-001332,-0.0569301839612
ACH-001333,-0.0482126191852
ACH-001336,-0.276086548397
ACH-001340,-0.347512011241
ACH-001346,-0.214539424278
ACH-001353,-0.19728989445700001
ACH-001354,-0.21739548551399998
ACH-001367,-0.135037773478
ACH-001368,-0.19583135549199998
ACH-001374,-0.635807423834
ACH-001375,-0.352489052585
ACH-001377,-0.184521780499
ACH-001380,-0.12827734067
ACH-001391,-0.0679398841277
ACH-001407,-0.163828433307
ACH-001408,-0.0689704199324
ACH-001413,-0.179529884368
ACH-001430,-0.17665340062100002
ACH-001431,-0.31943201179499997
ACH-001450,-0.008123891448989999
ACH-001496,-0.0296699390293
ACH-001500,-0.22063746011399998
ACH-001521,-0.209218216307
ACH-001523,-0.113189957418
ACH-001532,-0.294413619836
ACH-001536,-0.051003133228400006
ACH-001550,-0.260692715799
ACH-001552,-0.21615589848000002
ACH-001554,-0.267765488893
ACH-001645,-0.33903877632
ACH-001654,-0.0585404153684
ACH-001715,-0.486402603767
ACH-001735,-0.214293046045
ACH-001736,-0.204984661633
ACH-001737,-0.609426253146
ACH-001740,-0.317723036676
ACH-001745,-0.0872626192244
ACH-001750,-0.00218383203502
ACH-001765,-0.12711614304000002
ACH-001956,-0.279637105065
ACH-001957,-0.373134285277
