,TAF1B (9014)
ACH-001274,-0.476979505621
ACH-001275,-0.7435293108390001
ACH-001277,-0.8141306375470001
ACH-001278,-0.5505176545620001
ACH-001280,-1.03438119783
ACH-001283,-0.976575473231
ACH-001289,-0.8475903561579999
ACH-001295,-0.641244573958
ACH-001300,-0.9856721403479999
ACH-001301,-0.8780228448909999
ACH-001302,-0.155826145129
ACH-001303,-0.892891785812
ACH-001306,-0.8667936389540001
ACH-001318,-0.7528169899770001
ACH-001322,-0.937091731813
ACH-001328,-0.889978418025
ACH-001332,-0.196986556857
ACH-001333,-0.991775575263
ACH-001336,-0.847002620794
ACH-001340,-0.889329204614
ACH-001346,-0.805326110211
ACH-001353,-0.7625408651450001
ACH-001354,-0.7432497235369999
ACH-001367,-0.6912466493539999
ACH-001368,-0.847621791702
ACH-001374,-0.41366274516400003
ACH-001375,-0.683442878532
ACH-001377,-1.02627359275
ACH-001380,-0.7005940337700001
ACH-001391,-0.593905972346
ACH-001407,-0.814091950011
ACH-001408,-0.64646318919
ACH-001413,-0.802793068965
ACH-001430,-1.07192007939
ACH-001431,-0.879148444401
ACH-001450,-0.826949914575
ACH-001496,-0.431427987364
ACH-001500,-0.512267365823
ACH-001521,-0.248217114595
ACH-001523,-0.687210944516
ACH-001532,-0.748036370554
ACH-001536,-0.704874625345
ACH-001550,-0.411947555018
ACH-001552,-0.873592167507
ACH-001554,-0.790485988036
ACH-001645,-0.672152648456
ACH-001654,-0.7382998499779999
ACH-001715,-0.495097784213
ACH-001735,-0.785700045151
ACH-001736,-0.5917115161600001
ACH-001737,-1.11471920576
ACH-001740,-0.8705874318119999
ACH-001745,-0.544348652644
ACH-001750,-0.602017150973
ACH-001765,-0.543376944235
ACH-001956,-0.66912835204
ACH-001957,-0.906011957125
