,ARSK (153642)
ACH-000401,0.07946872306969999
ACH-000402,-0.17717032779800002
ACH-000403,-0.223784044369
ACH-000404,0.181723905984
ACH-000406,-0.156628306619
ACH-000407,-0.20045822500799998
ACH-000408,-0.307760771683
ACH-000410,-0.254388201028
ACH-000411,-0.12038698237400002
ACH-000414,-0.297400618912
ACH-000415,-0.284358660975
ACH-000416,-0.18792536528200002
ACH-000420,-0.10897358366599999
ACH-000421,-0.176440003132
ACH-000424,-0.0016836400854599999
ACH-000425,-0.178047283286
ACH-000426,-0.065947143679
ACH-000427,-0.294435852605
ACH-000433,-0.270756094282
ACH-000436,-0.104876622095
ACH-000444,-0.11577123887299999
ACH-000445,-0.211938013351
ACH-000448,-0.15136256525
ACH-000450,-0.110730424882
ACH-000452,-0.0861410330634
ACH-000454,-0.149738767774
ACH-000458,-0.015191448786299999
ACH-000459,-0.0637443008968
ACH-000460,-0.156100129851
ACH-000461,-0.206755818143
ACH-000463,-0.161949191328
ACH-000464,-0.10773156206800001
ACH-000466,-0.08105631111039999
ACH-000467,-0.04829905583980001
ACH-000468,-0.136142571351
ACH-000469,-0.14983317135399998
ACH-000470,-0.071559172803
ACH-000471,-0.263984358852
ACH-000472,-0.159350372107
ACH-000473,-0.074468469168
ACH-000475,-0.130401545133
ACH-000476,-0.459580613499
ACH-000477,-0.053173268112500005
ACH-000480,-0.0740130160312
ACH-000481,-0.182752582549
ACH-000483,-0.0220605081857
ACH-000484,-0.398664852975
ACH-000485,0.003924767416050001
ACH-000486,-0.303921008017
ACH-000487,-0.270871782368
ACH-000488,-0.17402921906100002
ACH-000490,-0.25699328082
ACH-000491,-0.284263788557
ACH-000495,-0.0447094741304
ACH-000496,-0.13260232463
ACH-000499,-0.30507983597399996
ACH-000500,-0.263452865723
ACH-000502,-0.18101037819000002
ACH-000503,-0.190893678015
ACH-000505,-0.0906011678579
ACH-000507,-0.153137540884
ACH-000510,-0.10536895232599999
ACH-000511,-0.273669221718
ACH-000512,-0.157215462962
ACH-000516,-0.101665867376
ACH-000517,-0.165770038588
ACH-000518,-0.104136345155
ACH-000520,-0.316336292431
ACH-000521,-0.231383923682
ACH-000522,-0.235343154468
ACH-000524,-0.117385405608
ACH-000527,-0.19949453420899999
ACH-000528,-0.246763376163
ACH-000537,-0.265120261035
ACH-000541,-0.240132009249
ACH-000542,-0.179426686912
ACH-000544,-0.191456341443
ACH-000545,-0.264479522688
ACH-000547,-0.0593036298988
ACH-000548,-0.160896155082
ACH-000549,-0.17896082212900002
ACH-000550,-0.24416604721000001
ACH-000552,-0.393547165245
ACH-000556,-0.217266725671
ACH-000557,-0.09567833327960001
ACH-000570,-0.221013444552
ACH-000571,-0.136053468743
ACH-000573,-0.113588041121
ACH-000576,-0.109614639564
ACH-000580,-0.36079701468900005
ACH-000584,-0.114012649005
ACH-000585,-0.250562732853
ACH-000588,-0.11132606535299999
ACH-000589,-0.224342606029
ACH-000591,-0.12299734478800001
ACH-000593,-0.100200891027
ACH-000600,-0.0611552329788
ACH-000601,-0.256931531555
ACH-000604,0.10267477609799999
ACH-000605,0.014949862391299999
ACH-000606,-0.21010558614900002
ACH-000608,-0.12797283770600001
ACH-000614,-0.102741049177
ACH-000616,-0.117330537265
ACH-000618,-0.0779060110701
ACH-000619,-0.173128070903
ACH-000620,-0.110747264265
ACH-000621,-0.047478806964300006
ACH-000622,-0.156516567026
ACH-000623,-0.101771077556
ACH-000624,-0.188664559483
ACH-000627,-0.326084196935
ACH-000630,-0.156629983983
ACH-000632,-0.139224861854
ACH-000633,-0.0659546057907
ACH-000637,0.015401819669000002
ACH-000638,-0.29305141825
ACH-000646,-0.255672981078
ACH-000647,-0.0284442055171
ACH-000648,-0.115838678864
ACH-000649,-0.14815904084
ACH-000651,-0.215776413272
ACH-000652,-0.122428272633
ACH-000653,-0.12314483098899999
ACH-000657,-0.19122793073
ACH-000658,-0.181213345995
ACH-000661,-0.132455289299
ACH-000662,-0.259563126939
ACH-000663,-0.114010891459
ACH-000665,-0.224862844141
ACH-000671,-0.0612226373207
ACH-000673,-0.295659536267
ACH-000676,-0.187440161924
ACH-000677,-0.0599102293022
ACH-000681,-0.19455649452799997
ACH-000682,-0.139852465029
ACH-000683,-0.160896096765
ACH-000684,-0.00228573205936
ACH-000688,-0.390436394189
ACH-000693,-0.20090234995900003
ACH-000694,-0.11233322019200001
ACH-000695,-0.13231980115999997
ACH-000696,-0.09820841861089999
ACH-000697,-0.196684157684
ACH-000699,-0.172917004048
ACH-000701,-0.10323422746500001
ACH-000706,-0.164518185505
ACH-000711,-0.23050738592300002
ACH-000713,-0.131345651339
ACH-000714,-0.160612104952
ACH-000718,-0.213883299828
ACH-000720,-0.131653846435
ACH-000721,-0.209827425925
ACH-000724,-0.14858576079900002
ACH-000725,-0.19058236496800002
ACH-000732,-0.10262707984200001
ACH-000734,-0.196801687826
ACH-000735,-0.231355258116
ACH-000736,-0.0872161828184
ACH-000738,-0.09009714719499999
ACH-000746,-0.24278383562
ACH-000747,-0.18144247540999997
ACH-000748,-0.0175539416086
ACH-000753,-0.24594161138700002
ACH-000756,0.0817417267422
ACH-000757,-0.141692377489
ACH-000758,-0.046014154461000004
ACH-000760,-0.045222562494
ACH-000763,0.0051694834538299995
ACH-000764,-0.150484894246
ACH-000765,0.08222293992660001
ACH-000766,-0.0656612557307
ACH-000767,-0.08400863811510001
ACH-000768,-0.170729188111
ACH-000769,-0.142222424598
ACH-000770,-0.198985616787
ACH-000771,-0.147388507865
ACH-000773,-0.29690483813499996
ACH-000776,-0.0677001995823
ACH-000777,-0.21431138968600003
ACH-000778,-0.0706392895551
ACH-000781,-0.237625937128
ACH-000782,-0.09032454610559999
ACH-000783,-0.10990410263699998
ACH-000784,-0.0764043738073
ACH-000785,-0.31515857503
ACH-000787,-0.257816679655
ACH-000788,-0.158920530601
ACH-000791,-0.365246274336
ACH-000792,-0.144510682131
ACH-000794,-0.276398732258
ACH-000796,-0.273498988566
ACH-000799,-0.404287550458
ACH-000800,0.0810898832818
ACH-000802,-0.197057895674
ACH-000804,-0.419086179775
ACH-000805,-0.20503576398899998
ACH-000809,-0.106067371344
ACH-000810,-0.0125560933101
ACH-000811,-0.186166828896
ACH-000817,-0.296935547905
ACH-000819,-0.215888909036
ACH-000820,0.140025845172
ACH-000821,0.0190125387433
ACH-000822,-0.14177969313799998
ACH-000823,-0.145214147269
ACH-000824,-0.174472470174
ACH-000827,-0.106829883031
ACH-000829,-0.0751851980582
ACH-000831,0.0320939048277
ACH-000832,-0.0866683213122
ACH-000833,-0.138179924975
ACH-000834,0.0290368491896
ACH-000835,-0.163130293174
ACH-000836,-0.20942771980799998
ACH-000837,-0.332454578377
ACH-000838,-0.019221254989
ACH-000839,-0.09122190919789999
ACH-000840,-0.029104828520299997
ACH-000841,-0.34493991347400005
ACH-000843,-0.14463559255
ACH-000846,-0.0456843186156
ACH-000847,-0.0871446949096
ACH-000848,-0.302124421561
ACH-000849,-0.154318747295
ACH-000851,-0.182749131915
ACH-000855,-0.199493947944
ACH-000856,-0.219128339591
ACH-000858,-0.0159506692425
ACH-000859,-0.0776025685156
ACH-000861,-0.216189114087
ACH-000862,-0.14142272533800002
ACH-000865,-0.08884734684939999
ACH-000866,-0.09516634912699999
ACH-000867,-0.252054519285
ACH-000869,-0.127183083166
ACH-000872,-0.258795998333
ACH-000873,-0.24205549326099998
ACH-000876,-0.0828482337418
ACH-000878,-0.0652486364227
ACH-000880,-0.196563575953
ACH-000881,-0.22755364708200002
ACH-000882,-0.0619181819265
ACH-000884,-0.0972951665161
ACH-000885,-0.122819171086
ACH-000887,-0.161327618381
ACH-000888,-0.14209927070999998
ACH-000889,-0.153876880114
ACH-000890,-0.197306485419
ACH-000896,-0.12254350366399999
ACH-000898,-0.109678302026
ACH-000900,-0.23866789594
ACH-000901,-0.136920496785
ACH-000905,-0.23966184144400002
ACH-000906,-0.142021233267
ACH-000907,-0.0653369124291
ACH-000910,-0.177600650693
ACH-000911,-0.142275787761
ACH-000912,-0.166926052548
ACH-000913,-0.30191151127300003
ACH-000915,-0.19073550561299998
ACH-000916,-0.7221900300499999
ACH-000917,-0.184064738872
ACH-000921,-0.0556781552895
ACH-000924,-0.11604744006300001
ACH-000926,-0.150505160102
ACH-000928,-0.201012967019
ACH-000929,-0.09292420713999999
ACH-000932,-0.23842242973900002
ACH-000935,-0.133477608379
ACH-000936,-0.0168460686274
ACH-000937,-0.0694110783616
ACH-000938,-0.0475627093054
ACH-000939,-0.0796417285872
ACH-000941,0.0469674792868
ACH-000943,-0.208564078875
ACH-000946,-0.07236683026889999
ACH-000947,-0.0852100692536
ACH-000948,-0.176199682705
ACH-000950,-0.183136783857
ACH-000953,-0.024333937949599996
ACH-000957,-0.220937878819
ACH-000958,-0.278337087171
ACH-000960,-0.00815537486471
ACH-000963,-0.31033416333700004
ACH-000968,-0.389023766374
ACH-000969,-0.106916059727
ACH-000973,-0.131743005825
ACH-000974,-0.111167884575
ACH-000975,-0.237182428588
ACH-000976,-0.299873794265
ACH-000978,-0.058728604501599994
ACH-000980,-0.20646427099300002
ACH-000984,-0.46639968715
ACH-000986,-0.25851958002799996
ACH-000988,-0.0656228190814
ACH-000993,-0.186735162185
ACH-000994,-0.222642195888
ACH-000996,-0.592523836322
ACH-001001,-0.0539141992162
ACH-001020,-0.17792159416900002
ACH-001028,-0.234899347907
ACH-001031,-0.169175535431
ACH-001038,-0.22669289514199997
ACH-001048,0.06162795653559999
ACH-001050,-0.170713130185
ACH-001053,-0.046369199986399996
ACH-001054,-0.20195188954100002
ACH-001061,-0.124449933011
ACH-001067,-0.27419224176999996
ACH-001075,-0.156373757301
ACH-001096,-0.0977119826595
ACH-001128,-0.38040474182899997
ACH-001134,-0.10909710089400002
ACH-001151,-0.0621703665272
ACH-001163,-0.20398660641199998
ACH-001164,-0.297931442786
ACH-001173,-0.213331493277
ACH-001183,-0.11459553546399999
ACH-001184,-0.219731328927
ACH-001190,-0.155375923986
ACH-001192,0.061000814088000004
ACH-001193,-0.294150449377
ACH-001196,-0.23972636784600002
ACH-001197,-0.09631053933019999
ACH-001205,-0.109421635792
ACH-001211,-0.313765889727
ACH-001212,0.0950175402761
ACH-001228,-0.056609815389800006
ACH-001232,-0.28994413582199996
ACH-001239,-0.140620545845
ACH-001274,-0.32524237676
ACH-001275,-0.08157273123480001
ACH-001277,-0.14122500098500002
ACH-001278,-0.0994300439372
ACH-001280,-0.337462996078
ACH-001283,-0.131224647843
ACH-001289,-0.204845328109
ACH-001295,-0.10388865983300001
ACH-001300,-0.26879387732099996
ACH-001301,-0.10226833137800001
ACH-001302,-0.122754555966
ACH-001303,-0.292594839771
ACH-001306,-0.047207523992099994
ACH-001318,-0.023488802261900005
ACH-001322,-0.152743543047
ACH-001328,-0.170977974273
ACH-001332,0.039978184254300005
ACH-001333,-0.085171168996
ACH-001336,-0.23808111539299998
ACH-001340,-0.10133307139900001
ACH-001346,-0.256811037539
ACH-001353,-0.11815779253599999
ACH-001354,0.047945031968400005
ACH-001367,-0.352632744871
ACH-001368,-0.101872394052
ACH-001374,0.20992615651000002
ACH-001375,-0.12889023874000002
ACH-001377,-0.125280868147
ACH-001380,-0.122459092542
ACH-001391,-0.216352656096
ACH-001407,-0.09498541398430001
ACH-001408,-0.22938953711100002
ACH-001413,-0.118626254802
ACH-001430,-0.104652325862
ACH-001431,-0.034689786035199996
ACH-001450,0.0142675157644
ACH-001496,-0.129336189076
ACH-001500,-0.20107978360599998
ACH-001521,-0.0592367062048
ACH-001523,-0.146603730979
ACH-001532,-0.250939426775
ACH-001536,-0.202412990216
ACH-001550,-0.183849141889
ACH-001552,-0.190750963139
ACH-001554,-0.0799074583037
ACH-001645,-0.125375153564
ACH-001654,-0.0635292742684
ACH-001715,-0.159599466192
ACH-001735,-0.060948611385399996
ACH-001736,-0.086170193933
ACH-001737,0.122103766754
ACH-001740,-0.334534389932
ACH-001745,-0.160392907322
ACH-001750,-0.0141071783291
ACH-001765,-0.11310138694
ACH-001956,-0.171719451695
ACH-001957,-0.221888454492
